Country,Model,scenario,growth_rate_pct,resource_required_gt
Brazil,Gompertz,minimum,9.55712814392232,10.495922612971617
Brazil,Gompertz,minimum,7.75159793259939,26.932980656268697
Brazil,Gompertz,minimum,9.08944706385934,5.170313073601957
Brazil,Gompertz,minimum,8.93945592026552,27.846279710633183
Brazil,Gompertz,minimum,9.035049994382451,28.70859427827738
Brazil,Gompertz,minimum,9.14226389426346,15.736456807324238
Brazil,Gompertz,minimum,8.60712101901154,22.6941913746077
Brazil,Gompertz,minimum,7.0945259586479805,11.641769157924829
Brazil,Gompertz,minimum,8.83683012828389,21.16655010646955
Brazil,Gompertz,minimum,7.242484829795299,16.192151659063313
Brazil,Gompertz,minimum,7.93300240238781,13.895937596144975
Brazil,Gompertz,minimum,8.37829198190219,13.798218717948064
Brazil,Gompertz,minimum,9.12594649672292,6.748457672076701
Brazil,Gompertz,minimum,8.66213818805252,25.014098434209533
Brazil,Gompertz,minimum,9.54001817167915,6.813988429775657
Brazil,Gompertz,minimum,6.96804085416463,20.39346472099329
Brazil,Gompertz,minimum,8.71778565293036,25.111892017526085
Brazil,Gompertz,minimum,6.25160663672226,13.707346994204014
Brazil,Gompertz,minimum,9.129458560630619,8.121509097697167
Brazil,Gompertz,minimum,8.46336573527922,7.771042352089442
Brazil,Gompertz,minimum,9.93156385556342,19.682341636148884
Brazil,Gompertz,minimum,9.379935527962099,11.11433202022912
Brazil,Gompertz,minimum,6.65905217380259,8.603383938549355
Brazil,Gompertz,minimum,9.53953520906662,21.185190084364248
Brazil,Gompertz,minimum,8.96971599128023,25.376466823083938
Brazil,Gompertz,minimum,9.63548912993935,12.57880940187954
Brazil,Gompertz,minimum,9.28376113775457,6.428321591042067
Brazil,Gompertz,minimum,8.28962271302638,6.692443622526023
Brazil,Gompertz,minimum,9.297654456097861,5.229807773218406
Brazil,Gompertz,minimum,9.67586072589402,6.050991883735331
Brazil,Gompertz,minimum,9.22534667015408,6.456389180747362
Brazil,Gompertz,minimum,9.349628625498351,8.011832362075204
Brazil,Gompertz,minimum,7.363586956342461,21.965959184434308
Brazil,Gompertz,minimum,9.213418896437291,16.80698121174546
Brazil,Gompertz,minimum,8.12799252334176,5.257631779579579
Brazil,Gompertz,minimum,9.09802064674964,13.91399990882129
Brazil,Gompertz,minimum,9.06601953662912,24.90107515278115
Brazil,Gompertz,minimum,8.977406962302629,15.55162112503058
Brazil,Gompertz,minimum,9.26393937934489,15.238390552583864
Brazil,Gompertz,minimum,7.48758429469344,5.849190072325752
Brazil,Gompertz,minimum,9.97359673556228,21.63608414652125
Brazil,Gompertz,minimum,8.50314403877487,6.1438361838015805
Brazil,Gompertz,minimum,8.81628840426664,10.199819913531249
Brazil,Gompertz,minimum,9.81403444612195,6.300059036169186
Brazil,Gompertz,minimum,5.871725881186389,4.539422840570241
Brazil,Gompertz,minimum,4.9110560585475,6.318587983166417
Brazil,Gompertz,minimum,9.69327812185595,27.427291971907827
Brazil,Gompertz,minimum,7.63575896607948,20.02301783360521
Brazil,Gompertz,minimum,5.87288961602189,5.912453119707712
Brazil,Gompertz,minimum,9.05065113201539,8.029916212070953
Brazil,Gompertz,minimum,9.78913682318734,7.17351676901216
Brazil,Gompertz,minimum,6.69521236543509,7.471483457946996
Brazil,Gompertz,minimum,9.93980622977206,22.958100486508823
Brazil,Gompertz,minimum,6.68455633150742,11.332802232764156
Brazil,Gompertz,minimum,9.916764813437599,11.206395193608872
Brazil,Gompertz,minimum,9.01398994257856,13.408264394118683
Brazil,Gompertz,minimum,9.40307471239257,21.87492739610436
Brazil,Gompertz,minimum,7.76141323985418,7.977312088068112
Brazil,Gompertz,minimum,9.81388515003679,15.89712784987296
Brazil,Gompertz,minimum,8.03003409473151,7.106904423357353
Brazil,Gompertz,minimum,8.902375283289379,14.589676849049528
Brazil,Gompertz,minimum,7.81487018244654,13.46096253056712
Brazil,Gompertz,minimum,5.89014931415192,10.361295701488816
Brazil,Gompertz,minimum,6.76139868295539,13.955019316215855
Brazil,Gompertz,minimum,9.57708420289449,19.64619172477599
Brazil,Gompertz,minimum,9.81955623096921,6.696845934428674
Brazil,Gompertz,minimum,9.715793604209171,23.037416584015485
Brazil,Gompertz,minimum,9.65178508268985,18.00224906281535
Brazil,Gompertz,minimum,8.87371525866782,26.58702619571296
Brazil,Gompertz,minimum,8.86544292319919,17.65863482160575
Brazil,Gompertz,minimum,6.508769200002471,10.139160034286448
Brazil,Gompertz,minimum,7.28695868146747,21.65684229943571
Brazil,Gompertz,minimum,8.968382941617561,17.60728067803611
Brazil,Gompertz,minimum,8.49851826771007,23.98563801781161
Brazil,Gompertz,minimum,9.15842520228858,6.501824221892123
Brazil,Gompertz,minimum,9.88675033735544,7.402995570956941
Brazil,Gompertz,minimum,6.9662703246450794,8.716846628009128
Brazil,Gompertz,minimum,5.9970851833720795,9.014245867887531
Brazil,Gompertz,minimum,5.78126181483953,7.867430818247112
Brazil,Gompertz,minimum,7.39084190731889,8.909029587042278
Brazil,Gompertz,minimum,9.49909770249205,13.100040675236304
Brazil,Gompertz,minimum,6.58246658190781,14.21673549290222
Brazil,Gompertz,minimum,7.67140154991111,5.314676642803472
Brazil,Gompertz,minimum,9.586193469865389,13.943885474989116
Brazil,Gompertz,minimum,6.92255620740343,5.4821104303257755
Brazil,Gompertz,minimum,4.57127846165087,5.954784439292952
Brazil,Gompertz,minimum,9.24531325572823,16.943627239596385
Brazil,Gompertz,minimum,9.58171916222238,18.219967363410937
Brazil,Gompertz,minimum,8.84970149491669,5.234276153291072
Brazil,Gompertz,minimum,8.30048954266169,6.841964620237878
Brazil,Gompertz,minimum,9.71098659481663,9.283960615659016
Brazil,Gompertz,minimum,6.85053872032759,11.593995326490136
Brazil,Gompertz,minimum,9.20659759220419,5.739259603737105
Brazil,Gompertz,minimum,8.87306239759881,6.489299993455358
Brazil,Gompertz,minimum,9.17825614892449,11.405335490493986
Brazil,Gompertz,minimum,8.89481353229718,16.159120527753934
Brazil,Gompertz,minimum,8.93706040072416,10.99798181255864
Brazil,Gompertz,minimum,9.91685392400839,29.33523565330844
Brazil,Gompertz,minimum,9.52471925099389,4.948783160599394
Brazil,Gompertz,minimum,7.03430348503183,6.179912657207158
Brazil,Gompertz,minimum,8.78609406830715,6.218905903141178
Brazil,Gompertz,minimum,8.56838056466529,15.855491298771746
Brazil,Gompertz,minimum,6.28020497401633,10.376557318319216
Brazil,Gompertz,minimum,5.64340720020725,5.203507744033114
Brazil,Gompertz,minimum,8.76600291960308,9.021689318702895
Brazil,Gompertz,minimum,5.8212658973075895,9.509805769496154
Brazil,Gompertz,minimum,8.33941972348437,23.43147056861939
Brazil,Gompertz,minimum,7.318891900704499,6.697868796490597
Brazil,Gompertz,minimum,8.998672137385979,9.403094534182928
Brazil,Gompertz,minimum,8.78865198443815,5.3978644751972205
Brazil,Gompertz,minimum,6.566098379410191,14.535602844507228
Brazil,Gompertz,minimum,8.811111665602391,6.297001060116257
Brazil,Gompertz,minimum,9.49953896479349,20.889473220143778
Brazil,Gompertz,minimum,7.62623892645067,10.831401042633518
Brazil,Gompertz,minimum,9.94343910641269,13.263050972441564
Brazil,Gompertz,minimum,9.10271451796155,8.934937848012815
Brazil,Gompertz,minimum,7.6666241211758,4.7405724427787685
Brazil,Gompertz,minimum,9.58778280104539,7.27268882657691
Brazil,Gompertz,minimum,9.18152352451345,29.00573257482648
Brazil,Gompertz,minimum,9.81423836814017,5.759865920734697
Brazil,Gompertz,minimum,7.80884390124715,10.266561885309205
Brazil,Gompertz,minimum,6.431102779523851,5.06608845967393
Brazil,Gompertz,minimum,8.560663655663479,15.262618975779043
Brazil,Gompertz,minimum,7.37793904523104,13.175178677251278
Brazil,Gompertz,minimum,7.01347960354871,13.5810238170643
Brazil,Gompertz,minimum,8.55283646717063,26.91241440888461
Brazil,Gompertz,minimum,9.57008474998557,24.611374608056195
Brazil,Gompertz,minimum,9.27023692668919,10.821136075327685
Brazil,Gompertz,minimum,7.7003266912730695,12.824810390783352
Brazil,Gompertz,minimum,5.74537109656179,5.221453501661168
Brazil,Gompertz,minimum,8.65519357280407,6.629190335021924
Brazil,Gompertz,minimum,9.51901063543176,22.032056561396686
Brazil,Gompertz,minimum,6.63848366894322,4.841917662575026
Brazil,Gompertz,minimum,9.23830100745146,17.648487919804758
Brazil,Gompertz,minimum,9.67893714057495,21.445400552496977
Brazil,Gompertz,minimum,8.870536589437759,26.61666025541993
Brazil,Gompertz,minimum,7.03123619588,18.158394812123568
Brazil,Gompertz,minimum,9.74681588131278,18.266071174230262
Brazil,Gompertz,minimum,9.96736864724576,9.912049515897062
Brazil,Gompertz,minimum,7.98843827397101,7.308330044998397
Brazil,Gompertz,minimum,9.05617405796415,5.916344772071243
Brazil,Gompertz,minimum,8.00497549146126,6.606557124205876
Brazil,Gompertz,minimum,8.071415892561811,6.73954314048823
Brazil,Gompertz,minimum,5.6821713622809895,8.909296517486498
Brazil,Gompertz,minimum,7.82344933163968,8.192532745808977
Brazil,Gompertz,minimum,6.805696385089551,6.8468460892621055
Brazil,Gompertz,minimum,7.89848360707652,18.514395958274157
Brazil,Gompertz,minimum,7.93423793120441,4.8506176668621706
Brazil,Gompertz,minimum,8.802617071249239,18.029154610316684
Brazil,Gompertz,minimum,8.46723151005271,16.26633436588337
Brazil,Gompertz,minimum,9.79831271523607,15.221149408989676
Brazil,Gompertz,minimum,7.556188064684929,4.704486244174152
Brazil,Gompertz,minimum,9.82804621325846,28.250099387311035
Brazil,Gompertz,minimum,8.15367240882751,11.624320753575349
Brazil,Gompertz,minimum,7.195897880276619,18.569251450151615
Brazil,Gompertz,minimum,7.10877105606372,8.781879720738202
Brazil,Gompertz,minimum,8.454403409865611,25.431138460015088
Brazil,Gompertz,minimum,9.04119946690477,13.895140324803103
Brazil,Gompertz,minimum,9.44100794981718,10.192593394048032
Brazil,Gompertz,minimum,8.40978638379963,29.142376234060496
Brazil,Gompertz,minimum,8.61821398965477,8.455053633117593
Brazil,Gompertz,minimum,6.639745664497649,4.687736616810081
Brazil,Gompertz,minimum,8.26029539988008,14.437457061955447
Brazil,Gompertz,minimum,9.982938624266149,6.365032640795681
Brazil,Gompertz,minimum,9.23357445624268,8.396349103739125
Brazil,Gompertz,minimum,9.67919928632691,24.66713165124523
Brazil,Gompertz,minimum,9.38188118272242,5.960270821042473
Brazil,Gompertz,minimum,5.712421472194619,7.219123307726608
Brazil,Gompertz,minimum,8.68315416600808,27.55927801838444
Brazil,Gompertz,minimum,8.41830910283139,4.84288091035501
Brazil,Gompertz,minimum,7.6766928848182205,8.35458714984284
Brazil,Gompertz,minimum,8.13239864731545,8.841944410215753
Brazil,Gompertz,minimum,8.470846025968081,11.3160405840694
Brazil,Gompertz,minimum,9.43998233844962,12.995266938189644
Brazil,Gompertz,minimum,8.98458461624319,25.255384146982212
Brazil,Gompertz,minimum,9.35974204627511,17.362952192464224
Brazil,Gompertz,minimum,9.95410168625841,7.260739873914617
Brazil,Gompertz,minimum,7.04857405906065,19.04516289106429
Brazil,Gompertz,minimum,9.159421525691,5.259029902055819
Brazil,Gompertz,minimum,5.63112949819999,5.822887583206783
Brazil,Gompertz,minimum,9.371814562552979,7.33228015338756
Brazil,Gompertz,minimum,6.1923527736017805,12.26094462445372
Brazil,Gompertz,minimum,9.93591264225317,4.694561521716751
Brazil,Gompertz,minimum,8.09198603034439,18.0250206071026
Brazil,Gompertz,minimum,9.94746086940649,11.198102440923464
Brazil,Gompertz,minimum,8.04824495421613,6.429425332288555
Brazil,Gompertz,minimum,6.95877441406222,9.76102384575774
Brazil,Gompertz,minimum,8.28066945441093,7.254952700319519
Brazil,Gompertz,minimum,7.2720843333624305,10.24608801961783
Brazil,Gompertz,minimum,7.774130968868249,5.0792269291954275
Brazil,Gompertz,minimum,5.9605751983226405,6.247984905323505
Brazil,Gompertz,minimum,9.90237323843035,8.986722583028577
Brazil,Gompertz,minimum,6.14608230518089,9.786091450158574
Brazil,Gompertz,minimum,7.88410543926516,16.951822736704433
Brazil,Gompertz,minimum,5.31221540007728,5.1939709720360705
Brazil,Gompertz,minimum,8.95220865879381,25.263449179026377
Brazil,Gompertz,minimum,6.62264119366954,8.074209075656203
Brazil,Gompertz,minimum,5.61597064945381,7.61856232515884
Brazil,Gompertz,minimum,6.8109166618763,4.868371637051027
Brazil,Gompertz,minimum,8.64375138944268,11.531678904070615
Brazil,Gompertz,minimum,9.81860723288773,25.360055719116495
Brazil,Gompertz,minimum,8.04073639536479,5.89894403583758
Brazil,Gompertz,minimum,9.48540386957209,26.18922234256333
Brazil,Gompertz,minimum,7.37683298004778,7.528115666570651
Brazil,Gompertz,minimum,8.00193339845376,8.852833293352264
Brazil,Gompertz,minimum,8.94354755632786,12.825899673668992
Brazil,Gompertz,minimum,6.50302644898981,5.171782331764918
Brazil,Gompertz,minimum,8.15735685482078,11.933039680413131
Brazil,Gompertz,minimum,8.68367321621447,15.248285169400054
Brazil,Gompertz,minimum,5.89349374662436,9.195929502447449
Brazil,Gompertz,minimum,8.05634728045072,26.216139219228975
Brazil,Gompertz,minimum,9.69710976881899,28.539921191553866
Brazil,Gompertz,minimum,8.06442484435754,21.372852747074397
Brazil,Gompertz,minimum,7.652767084664861,26.86005048077362
Brazil,Gompertz,minimum,8.78993616074034,7.626448567463361
Brazil,Gompertz,minimum,7.42234107121136,11.441418569424364
Brazil,Gompertz,minimum,7.949623596313771,14.756886491925426
Brazil,Gompertz,minimum,9.76680406296272,26.45848020839699
Brazil,Gompertz,minimum,9.56495937393268,14.452804547842362
Brazil,Gompertz,minimum,9.006714513079391,16.96557462576692
Brazil,Gompertz,minimum,9.78259420568806,24.002498535685906
Brazil,Gompertz,minimum,8.308998224416229,9.296663769341968
Brazil,Gompertz,minimum,8.99107526349394,22.613817642518544
Brazil,Gompertz,minimum,5.909291162191059,10.445811377103526
Brazil,Gompertz,minimum,8.52816405764001,6.321781322507711
Brazil,Gompertz,minimum,9.23269465102839,7.668405395826459
Brazil,Gompertz,minimum,8.5112382957051,7.282125393872011
Brazil,Gompertz,minimum,9.10701546618102,14.500828413968174
Brazil,Gompertz,minimum,9.41559536861002,17.484725222322307
Brazil,Gompertz,minimum,8.913424671740291,6.128548071870528
Brazil,Gompertz,minimum,7.9760461761352905,7.409676066163517
Brazil,Gompertz,minimum,9.7252145720246,21.737235077208343
Brazil,Gompertz,minimum,9.34168768414594,15.71856484363326
Brazil,Gompertz,minimum,8.46693347855913,8.361944646737113
Brazil,Gompertz,minimum,8.68339967973303,7.992014500884895
Brazil,Gompertz,minimum,7.74569062401673,10.044412409570928
Brazil,Gompertz,minimum,8.583340068024441,6.532100971031326
Brazil,Gompertz,minimum,9.8395391149268,24.036125323138304
Brazil,Gompertz,minimum,7.29694407876553,13.235910844859342
Brazil,Gompertz,minimum,5.41116704695939,8.672191976942338
Brazil,Gompertz,minimum,8.02140501363308,4.713767928510435
Brazil,Gompertz,minimum,8.32644625252254,4.880641633798851
Brazil,Gompertz,minimum,9.44674670063932,14.837544531605912
Brazil,Gompertz,minimum,8.235699786477541,8.405168038804932
Brazil,Gompertz,minimum,9.64039726995874,4.938191499608975
Brazil,Gompertz,minimum,7.21946080734127,20.36106865392001
Brazil,Gompertz,minimum,8.71626051524047,16.831830016996836
Brazil,Gompertz,minimum,7.679907296856,22.27213081575785
Brazil,Gompertz,minimum,7.83219126045421,4.826594154343592
Brazil,Gompertz,minimum,8.41727791197602,5.59355132262666
Brazil,Gompertz,minimum,8.61508153777064,6.8857479762080445
Brazil,Gompertz,minimum,8.28678270589581,21.818067064427996
Brazil,Gompertz,minimum,9.209812605900119,29.514123732797465
Brazil,Gompertz,minimum,9.085643261490379,9.630510625463456
Brazil,Gompertz,minimum,8.591001888765181,7.399766915260755
Brazil,Gompertz,minimum,8.91581266506763,18.820993337566915
Brazil,Gompertz,minimum,4.16983552771489,4.74723918239275
Brazil,Gompertz,minimum,9.680072198753301,12.886808012906188
Brazil,Gompertz,minimum,9.22480033437801,28.963485279683432
Brazil,Gompertz,minimum,8.71495727845297,11.835812802914148
Brazil,Gompertz,minimum,9.339783571075019,25.62602618061288
Brazil,Gompertz,minimum,8.719459036158291,27.972701514647795
Brazil,Gompertz,minimum,9.513602635439709,7.4758054849960995
Brazil,Gompertz,minimum,8.81727586097886,25.050376684273264
Brazil,Gompertz,minimum,8.235878076752009,19.23473538698375
Brazil,Gompertz,minimum,8.224226291166719,19.71150704720597
Brazil,Gompertz,minimum,5.29280830411214,6.024035721486642
Brazil,Gompertz,minimum,9.345540572391329,6.844647280767573
Brazil,Gompertz,minimum,5.12800742279084,6.636998016644087
Brazil,Gompertz,minimum,8.304116771547621,21.527824669286822
Brazil,Gompertz,minimum,6.823925289527601,5.522756455763834
Brazil,Gompertz,minimum,9.69921613568265,15.076610228698588
Brazil,Gompertz,minimum,9.57885606278303,11.291827310076542
Brazil,Gompertz,minimum,9.17011084074341,29.11292329875677
Brazil,Gompertz,minimum,8.558830108771009,13.999003795910973
Brazil,Gompertz,minimum,8.47736695053985,6.178152964429852
Brazil,Gompertz,minimum,9.561262283126979,14.061477814269166
Brazil,Gompertz,minimum,9.49689479113527,14.813731747503914
Brazil,Gompertz,minimum,9.00949271515278,20.364664972915563
Brazil,Gompertz,minimum,9.459995318752929,5.308248828344865
Brazil,Gompertz,minimum,8.34145322069482,25.904592639396597
Brazil,Gompertz,minimum,8.52114088158752,5.794111117355181
Brazil,Gompertz,minimum,7.53538497186758,24.724952903728074
Brazil,Gompertz,minimum,6.81132934197106,6.781916285057648
Brazil,Gompertz,minimum,9.02295488649889,23.6019264491198
Brazil,Gompertz,minimum,6.0975110986496,8.442554320533269
Brazil,Gompertz,minimum,9.049382348129239,4.99111027516332
Brazil,Gompertz,minimum,8.01739149998903,26.350456945079245
Brazil,Gompertz,minimum,9.54754794522111,27.461880373259305
Brazil,Gompertz,minimum,9.95598767428476,14.068324652822428
Brazil,Gompertz,minimum,9.687788633733401,6.268837655094623
Brazil,Gompertz,minimum,6.974690859906111,7.393971641718491
Brazil,Gompertz,minimum,5.96550941934714,6.788781536343902
Brazil,Gompertz,minimum,9.02695242846655,27.83126752367513
Brazil,Gompertz,minimum,7.617385177008849,12.468847018008416
Brazil,Gompertz,minimum,8.23062284835482,22.527501806226148
Brazil,Gompertz,minimum,9.72821163639429,15.640323304748607
Brazil,Gompertz,minimum,6.07471073634508,5.672997917312606
Brazil,Gompertz,minimum,9.377032647610541,18.076401862166193
Brazil,Gompertz,minimum,7.93575842450061,7.883446508859143
Brazil,Gompertz,minimum,6.48087041730832,4.730235473911275
Brazil,Gompertz,minimum,9.67552363544197,7.472318853651427
Brazil,Gompertz,minimum,9.18678177568623,11.585859143018096
Brazil,Gompertz,minimum,6.51072765267536,11.191483250934851
Brazil,Gompertz,minimum,9.167148445962999,13.559264837632298
Brazil,Gompertz,minimum,7.99723870331766,6.630749775364459
Brazil,Gompertz,minimum,8.86468335897821,7.553311139552672
Brazil,Gompertz,minimum,7.97134057859592,15.949538629079791
Brazil,Gompertz,minimum,8.20161435231834,10.717078316911175
Brazil,Gompertz,minimum,9.29553584450977,19.676797055654053
Brazil,Gompertz,minimum,7.96462412240231,5.193811480907135
Brazil,Gompertz,minimum,8.33756681811127,7.014796069418151
Brazil,Gompertz,minimum,8.18312253315735,4.784833993992785
Brazil,Gompertz,minimum,7.1334629604275,10.086077707817688
Brazil,Gompertz,minimum,8.23711669941475,25.474966195534503
Brazil,Gompertz,minimum,8.96844616366348,7.852387655270093
Brazil,Gompertz,minimum,8.66882035229467,7.093216152309085
Brazil,Gompertz,minimum,5.77746407986435,10.757786115510603
Brazil,Gompertz,minimum,9.27908760804291,6.461769823429321
Brazil,Gompertz,minimum,7.81430641192727,5.891664824703035
Brazil,Gompertz,minimum,8.9570156281847,12.21666873395072
Brazil,Gompertz,minimum,7.21677187725456,9.449838074012346
Brazil,Gompertz,minimum,9.699014345514161,25.443608761720235
Brazil,Gompertz,minimum,8.537732193555431,4.66560705472349
Brazil,Gompertz,minimum,7.67402804693023,16.730065975798695
Brazil,Gompertz,minimum,9.360371675597,16.685348928569045
Brazil,Gompertz,minimum,4.39003509096697,5.206820814873668
Brazil,Gompertz,minimum,5.35269064761005,8.364511193258739
Brazil,Gompertz,minimum,9.59881216124627,10.713646183346365
Brazil,Gompertz,minimum,9.323930079093861,11.536801999146514
Brazil,Gompertz,minimum,9.89404065045871,21.36773170692273
Brazil,Gompertz,minimum,9.71828812925896,6.81650656648845
Brazil,Gompertz,minimum,9.70114056184154,6.093742752966754
Brazil,Gompertz,minimum,5.27615786073233,7.207929355091893
Brazil,Gompertz,minimum,8.5104735581255,25.342789626645615
Brazil,Gompertz,minimum,8.56743070705298,13.97114179366733
Brazil,Gompertz,minimum,8.98144504423158,12.35138912415139
Brazil,Gompertz,minimum,9.67259277328955,15.570750413557551
Brazil,Gompertz,minimum,7.62176747505168,5.050046308897876
Brazil,Gompertz,minimum,9.62798117350358,9.690298598851347
Brazil,Gompertz,minimum,9.9457230957656,18.057445829255965
Brazil,Gompertz,minimum,9.28804834759125,9.345439287223057
Brazil,Gompertz,minimum,7.68438835249957,9.376006627867284
Brazil,Gompertz,minimum,7.25950346685955,20.00419747529016
Brazil,Gompertz,minimum,8.7741363179262,16.833164223469428
Brazil,Gompertz,minimum,6.23394300363017,9.417961388912488
Brazil,Gompertz,minimum,9.07383801178331,11.091522498708583
Brazil,Gompertz,minimum,5.56084846562177,7.533047266938059
Brazil,Gompertz,minimum,8.1398931909074,16.019811048747233
Brazil,Gompertz,minimum,7.2133798019753295,8.109701637141901
Brazil,Gompertz,minimum,8.56491385071742,17.38248860712386
Brazil,Gompertz,minimum,8.32771711109146,11.891102289395793
Brazil,Gompertz,minimum,5.48597179986887,4.690184456539888
Brazil,Gompertz,minimum,9.49935136402361,10.189943910255373
Brazil,Gompertz,minimum,9.84122069023969,8.58851392619425
Brazil,Gompertz,minimum,9.32413412928217,25.88258176446329
Brazil,Gompertz,minimum,6.33379049533709,11.513323441067824
Brazil,Gompertz,minimum,7.61059901839414,8.026584986358136
Brazil,Gompertz,minimum,8.181684470286479,6.311947220973926
Brazil,Gompertz,minimum,7.443205896216861,12.734203228359783
Brazil,Gompertz,minimum,8.37283136734908,5.8507799464359636
Brazil,Gompertz,minimum,9.80467458439468,15.713134178336716
Brazil,Gompertz,minimum,9.51268188527867,22.711733192156064
Brazil,Gompertz,minimum,7.601607578182951,24.478312890827333
Brazil,Gompertz,minimum,9.93602542265279,14.08576033413017
Brazil,Gompertz,minimum,9.66781296060109,16.019454538856355
Brazil,Gompertz,minimum,7.94728297974263,29.80392419245255
Brazil,Gompertz,minimum,9.736913389705549,17.63273043743488
Brazil,Gompertz,minimum,6.69959295094509,9.6708154847059
Brazil,Gompertz,minimum,7.99092047454437,5.559518175384106
Brazil,Gompertz,minimum,8.800054166649229,15.417973259145793
Brazil,Gompertz,minimum,7.379404796564611,10.270917193905635
Brazil,Gompertz,minimum,6.74241421410046,10.19356596250141
Brazil,Gompertz,minimum,9.708349579811761,11.711903078103784
Brazil,Gompertz,minimum,9.614771078207749,23.53932616827461
Brazil,Gompertz,minimum,6.4183157657456205,10.526517068203074
Brazil,Gompertz,minimum,6.594975594910791,4.984345720305952
Brazil,Gompertz,minimum,8.58516027651269,19.67919694345184
Brazil,Gompertz,minimum,8.37325366458733,19.25632313030367
Brazil,Gompertz,minimum,5.43507548668667,5.976557923649399
Brazil,Gompertz,minimum,5.9516294012046504,7.436775464397917
Brazil,Gompertz,minimum,7.10237904958668,7.57071089007279
Brazil,Gompertz,minimum,9.47409616492233,13.936229921075634
Brazil,Gompertz,minimum,7.188375882612521,11.100463663220497
Brazil,Gompertz,minimum,5.57838727743283,4.796297605226817
Brazil,Gompertz,minimum,7.45697565682587,4.642614446737469
Brazil,Gompertz,minimum,8.52367584378646,7.210237749065555
Brazil,Gompertz,minimum,6.0952540956501,5.923474541313081
Brazil,Gompertz,minimum,7.25367361370788,9.09707652853684
Brazil,Gompertz,minimum,8.26267390191038,10.94750720027214
Brazil,Gompertz,minimum,7.51259559169627,11.981052790298657
Brazil,Gompertz,minimum,9.26258804002206,23.9344344460012
Brazil,Gompertz,minimum,7.7939817938423595,10.170895603590994
Brazil,Gompertz,minimum,8.78404024802615,28.493188715405314
Brazil,Gompertz,minimum,6.898185262780521,17.027599395162806
Brazil,Gompertz,minimum,9.62421779655157,21.14745840234451
Brazil,Gompertz,minimum,8.40759565960659,27.456147253435947
Brazil,Gompertz,minimum,9.94391340661255,25.345578765190993
Brazil,Gompertz,minimum,8.23429238570145,7.3464546847693475
Brazil,Gompertz,minimum,9.14096582631373,21.815913950617105
Brazil,Gompertz,minimum,9.671004192371619,14.40850830677073
Brazil,Gompertz,minimum,9.2723228943961,11.539967080217624
Brazil,Gompertz,minimum,9.79261778122817,5.7111204693856275
Brazil,Gompertz,minimum,6.85401296384062,18.155104649424004
Brazil,Gompertz,minimum,8.42315431589122,13.316268320409256
Brazil,Gompertz,minimum,7.69452288735276,22.31944665562903
Brazil,Gompertz,minimum,9.34307635427238,5.927370623929471
Brazil,Gompertz,minimum,7.890107925788061,7.776374173050102
Brazil,Gompertz,minimum,9.698125294492641,15.414304310019078
Brazil,Gompertz,minimum,9.89913430017558,16.637718694037474
Brazil,Gompertz,minimum,9.79752204963554,15.098609353268486
Brazil,Gompertz,minimum,9.60331063133074,20.51730103340014
Brazil,Gompertz,minimum,7.86562898297792,5.929000863064095
Brazil,Gompertz,minimum,9.509410506109681,20.429483355835707
Brazil,Gompertz,minimum,9.41898302831564,12.61402393513034
Brazil,Gompertz,minimum,4.83914135415734,5.208912838830141
Brazil,Gompertz,minimum,9.96173171911297,9.621266435210298
Brazil,Gompertz,minimum,9.87824304434217,7.150254387097735
Brazil,Gompertz,minimum,8.55120456446311,21.97929915834884
Brazil,Gompertz,minimum,7.54033479366912,7.701911441046598
Brazil,Gompertz,minimum,7.87265142176254,17.059306505569303
Brazil,Gompertz,minimum,6.828488982978991,9.242472516247084
Brazil,Gompertz,minimum,8.32430039593733,14.483132675131216
Brazil,Gompertz,minimum,7.359847396022939,9.383882227131965
Brazil,Gompertz,minimum,9.41138157563498,9.921288065790495
Brazil,Gompertz,minimum,7.109632137873401,11.90117780018528
Brazil,Gompertz,minimum,7.54976317488406,9.936198557709693
Brazil,Gompertz,minimum,9.27303633231463,11.718094706914268
Brazil,Gompertz,minimum,8.28957495733664,21.594615160096872
Brazil,Gompertz,minimum,8.09811014808142,6.609163504807073
Brazil,Gompertz,minimum,5.36751155197323,6.665494568541598
Brazil,Gompertz,minimum,6.06928962526743,10.261148972343817
Brazil,Gompertz,minimum,7.332429944673099,7.374992309759278
Brazil,Gompertz,minimum,8.25841526681111,20.420435424218685
Brazil,Gompertz,minimum,7.0260102084911695,5.204623641973095
Brazil,Gompertz,minimum,6.7364601061722,5.773931165246607
Brazil,Gompertz,minimum,8.34840892126247,9.282685344562177
Brazil,Gompertz,minimum,8.85743006325241,15.890099019679582
Brazil,Gompertz,minimum,9.23590428905144,9.63892437680089
Brazil,Gompertz,minimum,9.829775091263269,10.500425972032916
Brazil,Gompertz,minimum,8.44325549486148,9.24823135054126
Brazil,Gompertz,minimum,7.595469498660699,12.57671551279528
Brazil,Gompertz,minimum,8.78161058284563,11.73456544756838
Brazil,Gompertz,minimum,9.02332292704386,4.769930411402609
Brazil,Gompertz,minimum,8.12742388405502,13.970124569155008
Brazil,Gompertz,minimum,8.31640785982333,16.2470763502587
Brazil,Gompertz,minimum,7.34786054656566,5.630625503241392
Brazil,Gompertz,minimum,7.5765246087542995,10.364875334821027
Brazil,Gompertz,minimum,5.86074610092307,6.403293015935087
