country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
Australia,policy,Gompertz,ascend,2100,Canning,31,48.6216,48.6216,1.0,3.21663,0.0176,0.0497,36,3,150
Australia,policy,Gompertz,ascend,2100,Gippsland,63,129.6462,129.6462,1.0,7.066163,0.047,0.1091,100,4,140
Australia,policy,Gompertz,ascend,2100,Bass,17,135.9107,135.9107,1.0,6.348129,0.0493,0.098,132,5,130
Australia,policy,Gompertz,ascend,2100,Perth,139,148.7625,148.7625,1.0,6.167705,0.0539,0.0952,121,6,120
Australia,policy,Gompertz,ascend,2100,Bonaparte,25,363.9823,363.9823,1.0,12.648031,0.132,0.1953,272,7,120
Australia,policy,Gompertz,ascend,2100,North Carnarvon,113,717.3272,717.3272,1.0,17.543981,0.2601,0.2708,676,8,110
Australia,policy,Gompertz,ascend,2100,Browse,28,1212.4052,2479.4362,0.489,11.727133,0.4397,0.181,144,9,100
Australia,policy,Gompertz,ascend,2179,Adavale,1,0.2002,0.2002,1.0,0.030037,0.0001,0.0001,1,1,150
Australia,policy,Gompertz,ascend,2179,Bowen-Surat,27,0.619,0.619,1.0,0.092844,0.0002,0.0003,1,2,150
Australia,policy,Gompertz,ascend,2179,Canning,31,48.6216,48.6216,1.0,7.057734,0.0173,0.0207,36,3,150
Australia,policy,Gompertz,ascend,2179,Gippsland,63,129.6462,129.6462,1.0,17.308212,0.0463,0.0509,100,4,140
Australia,policy,Gompertz,ascend,2179,Bass,17,135.9107,135.9107,1.0,17.085074,0.0485,0.0502,132,5,130
Australia,policy,Gompertz,ascend,2179,Perth,139,148.7625,148.7625,1.0,17.919943,0.0531,0.0527,121,6,120
Australia,policy,Gompertz,ascend,2179,Bonaparte,25,363.9823,363.9823,1.0,41.40263,0.1299,0.1217,272,7,120
Australia,policy,Gompertz,ascend,2179,North Carnarvon,113,717.3272,717.3272,1.0,74.212826,0.256,0.2181,676,8,110
Australia,policy,Gompertz,ascend,2179,Browse,28,1257.3618,2479.4362,0.5071,165.12663,0.4487,0.4853,144,9,100
Australia,policy,Logistic,ascend,2050,Adavale,1,0.2002,0.2002,1.0,0.004205,0.0012,0.0036,1,1,150
Australia,policy,Logistic,ascend,2050,Bowen-Surat,27,0.619,0.619,1.0,0.012998,0.0037,0.011,1,2,150
Australia,policy,Logistic,ascend,2050,Canning,31,65.4729,65.4729,1.0,0.835278,0.3884,0.706,64,3,110
Australia,policy,Logistic,ascend,2050,Gippsland,63,102.2807,177.3312,0.5768,0.330554,0.6067,0.2794,100,4,90
Australia,policy,Logistic,ascend,2050,Bass,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,ascend,2050,Perth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,ascend,2050,Bonaparte,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,ascend,2050,North Carnarvon,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,ascend,2050,Browse,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,ascend,2100,Adavale,1,0.2002,0.2002,1.0,0.014217,0.0,0.0,1,1,150
Australia,policy,Logistic,ascend,2100,Bowen-Surat,27,0.619,0.619,1.0,0.043946,0.0001,0.0001,1,2,150
Australia,policy,Logistic,ascend,2100,Canning,31,65.4729,65.4729,1.0,4.108922,0.0058,0.0133,64,3,110
Australia,policy,Logistic,ascend,2100,Gippsland,63,177.3312,177.3312,1.0,9.130434,0.0157,0.0295,100,4,90
Australia,policy,Logistic,ascend,2100,Bass,17,224.3478,224.3478,1.0,10.209108,0.0199,0.033,196,5,80
Australia,policy,Logistic,ascend,2100,Perth,139,267.391,267.391,1.0,11.169303,0.0237,0.0361,256,6,70
Australia,policy,Logistic,ascend,2100,Bonaparte,25,731.6423,731.6423,1.0,27.545796,0.0648,0.0891,650,7,60
Australia,policy,Logistic,ascend,2100,North Carnarvon,113,1564.0941,1564.0941,1.0,50.866288,0.1385,0.1646,1024,8,50
Australia,policy,Logistic,ascend,2100,Browse,28,8263.6341,8263.6341,1.0,195.912346,0.7316,0.634,1521,9,30
Australia,policy,Logistic,ascend,2179,Adavale,1,0.2002,0.2002,1.0,0.030037,0.9968,0.0001,1,1,150
Australia,policy,Logistic,ascend,2179,Bowen-Surat,27,0.0007,0.619,0.0011,0.088886,0.0032,0.0002,1,2,150
Australia,policy,Logistic,ascend,2179,Canning,0,0.0,0.0,0.0,7.076872,0.0,0.0171,0,0,0
Australia,policy,Logistic,ascend,2179,Gippsland,0,0.0,0.0,0.0,15.065309,0.0,0.0363,0,0,0
Australia,policy,Logistic,ascend,2179,Bass,0,0.0,0.0,0.0,16.374717,0.0,0.0395,0,0,0
Australia,policy,Logistic,ascend,2179,Perth,0,0.0,0.0,0.0,17.520083,0.0,0.0423,0,0,0
Australia,policy,Logistic,ascend,2179,Bonaparte,0,0.0,0.0,0.0,41.905875,0.0,0.1011,0,0,0
Australia,policy,Logistic,ascend,2179,North Carnarvon,0,0.0,0.0,0.0,73.547556,0.0,0.1774,0,0,0
Australia,policy,Logistic,ascend,2179,Browse,0,0.0,0.0,0.0,242.914201,0.0,0.586,0,0,0
Brazil,policy,Gompertz,ascend,2050,Tucano,189,0.477,0.477,1.0,0.010017,0.0006,0.0014,1,1,150
Brazil,policy,Gompertz,ascend,2050,Reconcavo,148,9.9168,9.9168,1.0,0.208252,0.0124,0.0288,9,2,150
Brazil,policy,Gompertz,ascend,2050,Sergipe-Alagoas,165,20.3301,20.3301,1.0,0.426931,0.0254,0.059,20,3,150
Brazil,policy,Gompertz,ascend,2050,Espirito Santo,53,71.5205,71.5205,1.0,1.435694,0.0892,0.1983,49,4,150
Brazil,policy,Gompertz,ascend,2050,Potiguar,143,80.6804,80.6804,1.0,1.281373,0.1007,0.177,49,5,150
Brazil,policy,Gompertz,ascend,2050,Solimoes,169,183.2199,183.2199,1.0,2.036918,0.2286,0.2813,182,6,140
Brazil,policy,Gompertz,ascend,2050,Campos,30,435.3668,683.8689,0.6366,1.842016,0.5432,0.2544,576,7,130
Brazil,policy,Gompertz,ascend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,policy,Gompertz,ascend,2100,Tucano,189,0.477,0.477,1.0,0.033867,0.0001,0.0003,1,1,150
Brazil,policy,Gompertz,ascend,2100,Reconcavo,148,9.9168,9.9168,1.0,0.70409,0.003,0.0053,9,2,150
Brazil,policy,Gompertz,ascend,2100,Sergipe-Alagoas,165,20.3301,20.3301,1.0,1.443435,0.0062,0.0109,20,3,150
Brazil,policy,Gompertz,ascend,2100,Espirito Santo,53,71.5205,71.5205,1.0,5.011718,0.0219,0.038,49,4,150
Brazil,policy,Gompertz,ascend,2100,Potiguar,143,80.6804,80.6804,1.0,5.315392,0.0247,0.0403,49,5,150
Brazil,policy,Gompertz,ascend,2100,Solimoes,169,183.2199,183.2199,1.0,11.197915,0.0561,0.0849,182,6,140
Brazil,policy,Gompertz,ascend,2100,Campos,30,683.8689,683.8689,1.0,35.704224,0.2094,0.2706,576,7,130
Brazil,policy,Gompertz,ascend,2100,Barreirinhas-Para-Maranhao,16,2215.4267,2462.9383,0.8995,72.514766,0.6784,0.5497,342,8,70
Brazil,policy,Gompertz,ascend,2179,Tucano,189,0.477,0.477,1.0,0.07155,0.0007,0.0003,1,1,150
Brazil,policy,Gompertz,ascend,2179,Reconcavo,148,9.9168,9.9168,1.0,1.487514,0.0154,0.0054,9,2,150
Brazil,policy,Gompertz,ascend,2179,Sergipe-Alagoas,165,20.3301,20.3301,1.0,3.04951,0.0315,0.011,20,3,150
Brazil,policy,Gompertz,ascend,2179,Espirito Santo,53,71.5205,71.5205,1.0,10.661835,0.1108,0.0384,49,4,150
Brazil,policy,Gompertz,ascend,2179,Potiguar,143,80.6804,80.6804,1.0,11.689141,0.1249,0.0421,49,5,150
Brazil,policy,Gompertz,ascend,2179,Solimoes,169,183.2199,183.2199,1.0,25.672291,0.2837,0.0924,182,6,140
Brazil,policy,Gompertz,ascend,2179,Campos,30,279.6199,683.8689,0.4089,85.629698,0.433,0.3084,576,7,130
Brazil,policy,Gompertz,ascend,2179,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,139.433823,0.0,0.5021,0,0,0
Brazil,policy,Logistic,ascend,2050,Tucano,189,0.4775,0.4775,1.0,0.010028,0.0006,0.0017,1,1,140
Brazil,policy,Logistic,ascend,2050,Reconcavo,148,13.5656,13.5656,1.0,0.284877,0.0169,0.0492,12,2,110
Brazil,policy,Logistic,ascend,2050,Sergipe-Alagoas,165,29.4123,29.4123,1.0,0.617659,0.0367,0.1067,25,3,100
Brazil,policy,Logistic,ascend,2050,Espirito Santo,53,124.4884,124.4884,1.0,1.903424,0.1553,0.3287,100,4,90
Brazil,policy,Logistic,ascend,2050,Potiguar,143,150.81,150.81,1.0,1.368718,0.1882,0.2364,100,5,80
Brazil,policy,Logistic,ascend,2050,Solimoes,169,367.176,367.176,1.0,1.478165,0.4581,0.2553,361,6,70
Brazil,policy,Logistic,ascend,2050,Campos,30,115.5815,1784.8026,0.0648,0.127389,0.1442,0.022,1332,7,50
Brazil,policy,Logistic,ascend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,policy,Logistic,ascend,2100,Tucano,189,0.4775,0.4775,1.0,0.033906,0.0003,0.0001,1,1,140
Brazil,policy,Logistic,ascend,2100,Reconcavo,148,13.5656,13.5656,1.0,0.963156,0.0087,0.0033,12,2,110
Brazil,policy,Logistic,ascend,2100,Sergipe-Alagoas,165,29.4123,29.4123,1.0,2.088275,0.0188,0.0072,25,3,100
Brazil,policy,Logistic,ascend,2100,Espirito Santo,53,124.4884,124.4884,1.0,8.127846,0.0796,0.0281,100,4,90
Brazil,policy,Logistic,ascend,2100,Potiguar,143,150.81,150.81,1.0,8.909218,0.0964,0.0308,100,5,80
Brazil,policy,Logistic,ascend,2100,Solimoes,169,367.176,367.176,1.0,19.836966,0.2347,0.0686,361,6,70
Brazil,policy,Logistic,ascend,2100,Campos,30,878.2742,1784.8026,0.4921,79.757273,0.5615,0.2758,1332,7,50
Brazil,policy,Logistic,ascend,2100,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,169.435616,0.0,0.586,0,0,0
Brazil,policy,Logistic,ascend,2179,Tucano,189,0.0198,0.4775,0.0414,0.06401,1.0,0.0002,1,1,140
Brazil,policy,Logistic,ascend,2179,Reconcavo,0,0.0,0.0,0.0,1.491496,0.0,0.005,0,0,0
Brazil,policy,Logistic,ascend,2179,Sergipe-Alagoas,0,0.0,0.0,0.0,2.916349,0.0,0.0097,0,0,0
Brazil,policy,Logistic,ascend,2179,Espirito Santo,0,0.0,0.0,0.0,10.52015,0.0,0.0351,0,0,0
Brazil,policy,Logistic,ascend,2179,Potiguar,0,0.0,0.0,0.0,10.868196,0.0,0.0363,0,0,0
Brazil,policy,Logistic,ascend,2179,Solimoes,0,0.0,0.0,0.0,22.757819,0.0,0.0759,0,0,0
Brazil,policy,Logistic,ascend,2179,Campos,0,0.0,0.0,0.0,81.642523,0.0,0.2724,0,0,0
Brazil,policy,Logistic,ascend,2179,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,169.435616,0.0,0.5654,0,0,0
Canada,policy,Gompertz,ascend,2050,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.007919,0.0063,0.0122,1,1,150
Canada,policy,Gompertz,ascend,2050,Scotian,163,59.6229,348.7283,0.171,0.643632,0.9937,0.9878,342,2,120
Canada,policy,Gompertz,ascend,2050,Grand Banks,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,policy,Gompertz,ascend,2100,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.026773,0.0006,0.0017,1,1,150
Canada,policy,Gompertz,ascend,2100,Scotian,163,348.7283,348.7283,1.0,12.639975,0.5361,0.8238,342,2,120
Canada,policy,Gompertz,ascend,2100,Grand Banks,64,301.4389,652.5342,0.462,2.676487,0.4634,0.1744,484,3,80
Canada,policy,Gompertz,ascend,2179,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.056563,0.0004,0.0006,1,1,150
Canada,policy,Gompertz,ascend,2179,Scotian,163,348.7283,348.7283,1.0,40.189508,0.3482,0.4386,342,2,120
Canada,policy,Gompertz,ascend,2179,Grand Banks,64,652.5342,652.5342,1.0,51.383335,0.6515,0.5608,484,3,80
Canada,policy,Logistic,ascend,2050,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.007919,0.0063,0.0134,1,1,150
Canada,policy,Logistic,ascend,2050,Scotian,163,59.6229,348.7283,0.171,0.582918,0.9937,0.9866,342,2,120
Canada,policy,Logistic,ascend,2050,Grand Banks,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,policy,Logistic,ascend,2100,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.026773,0.0004,0.0009,1,1,150
Canada,policy,Logistic,ascend,2100,Scotian,163,348.7283,348.7283,1.0,14.535379,0.3741,0.5052,342,2,120
Canada,policy,Logistic,ascend,2100,Grand Banks,64,583.1403,583.1403,1.0,14.207084,0.6255,0.4938,484,3,90
Canada,policy,Logistic,ascend,2179,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.056563,0.002,0.0006,1,1,150
Canada,policy,Logistic,ascend,2179,Scotian,163,188.0344,348.7283,0.5392,41.392676,0.998,0.4422,342,2,120
Canada,policy,Logistic,ascend,2179,Grand Banks,0,0.0,0.0,0.0,52.163288,0.0,0.5572,0,0,0
China,policy,Gompertz,ascend,2050,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.000845,0.0002,0.0005,1,1,150
China,policy,Gompertz,ascend,2050,Sichuan,166,0.1036,0.1036,1.0,0.002175,0.0005,0.0012,1,2,150
China,policy,Gompertz,ascend,2050,Santanghu,158,0.1058,0.1058,1.0,0.002223,0.0005,0.0013,1,3,150
China,policy,Gompertz,ascend,2050,Junggar,78,0.3654,0.3654,1.0,0.007673,0.0017,0.0044,1,4,150
China,policy,Gompertz,ascend,2050,Jiuquan,77,0.4616,0.4616,1.0,0.009693,0.0021,0.0055,1,5,150
China,policy,Gompertz,ascend,2050,Sanshui,157,0.5507,0.5507,1.0,0.011565,0.0025,0.0066,1,6,150
China,policy,Gompertz,ascend,2050,Bose,26,0.6099,0.6099,1.0,0.012809,0.0028,0.0073,1,7,150
China,policy,Gompertz,ascend,2050,Qaidam,146,0.6127,0.6127,1.0,0.012866,0.0028,0.0073,1,8,150
China,policy,Gompertz,ascend,2050,Jianghan,76,0.6968,0.6968,1.0,0.014634,0.0032,0.0083,1,9,150
China,policy,Gompertz,ascend,2050,Yilan-Yitong,201,21.066,21.066,1.0,0.417448,0.0975,0.2369,20,10,150
China,policy,Gompertz,ascend,2050,Turpan,192,27.2121,27.2121,1.0,0.393113,0.126,0.2231,25,11,150
China,policy,Gompertz,ascend,2050,Songliao,170,47.3479,47.3479,1.0,0.454666,0.2192,0.2581,42,12,140
China,policy,Gompertz,ascend,2050,Nanxiang,107,73.3188,73.3188,1.0,0.354207,0.3394,0.201,42,13,140
China,policy,Gompertz,ascend,2050,Erlian,52,43.5085,68.8,0.6324,0.067923,0.2014,0.0386,64,14,130
China,policy,Gompertz,ascend,2050,Subei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2050,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Gompertz,ascend,2100,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.002856,0.0,0.0,1,1,150
China,policy,Gompertz,ascend,2100,Sichuan,166,0.1036,0.1036,1.0,0.007355,0.0001,0.0001,1,2,150
China,policy,Gompertz,ascend,2100,Santanghu,158,0.1058,0.1058,1.0,0.007515,0.0001,0.0001,1,3,150
China,policy,Gompertz,ascend,2100,Junggar,78,0.3654,0.3654,1.0,0.02594,0.0002,0.0004,1,4,150
China,policy,Gompertz,ascend,2100,Jiuquan,77,0.4616,0.4616,1.0,0.03277,0.0003,0.0006,1,5,150
China,policy,Gompertz,ascend,2100,Sanshui,157,0.5507,0.5507,1.0,0.039101,0.0004,0.0007,1,6,150
China,policy,Gompertz,ascend,2100,Bose,26,0.6099,0.6099,1.0,0.043305,0.0004,0.0008,1,7,150
China,policy,Gompertz,ascend,2100,Qaidam,146,0.6127,0.6127,1.0,0.043499,0.0004,0.0008,1,8,150
China,policy,Gompertz,ascend,2100,Jianghan,76,0.6968,0.6968,1.0,0.049476,0.0005,0.0009,1,9,150
China,policy,Gompertz,ascend,2100,Yilan-Yitong,201,21.066,21.066,1.0,1.470747,0.0137,0.0255,20,10,150
China,policy,Gompertz,ascend,2100,Turpan,192,27.2121,27.2121,1.0,1.753718,0.0176,0.0304,25,11,150
China,policy,Gompertz,ascend,2100,Songliao,170,47.3479,47.3479,1.0,2.822061,0.0307,0.0489,42,12,140
China,policy,Gompertz,ascend,2100,Nanxiang,107,73.3188,73.3188,1.0,4.020148,0.0475,0.0697,42,13,140
China,policy,Gompertz,ascend,2100,Erlian,52,68.8,68.8,1.0,3.505689,0.0446,0.0608,64,14,130
China,policy,Gompertz,ascend,2100,Subei,177,94.3679,94.3679,1.0,4.489931,0.0612,0.0778,25,15,130
China,policy,Gompertz,ascend,2100,Ordos,127,103.6211,103.6211,1.0,4.59334,0.0672,0.0796,100,16,130
China,policy,Gompertz,ascend,2100,Beibuwan,19,123.141,123.141,1.0,5.075022,0.0798,0.088,100,17,120
China,policy,Gompertz,ascend,2100,Bohai Bay,24,168.2057,168.2057,1.0,6.352682,0.109,0.1101,144,18,120
China,policy,Gompertz,ascend,2100,Pearl River Mouth,136,226.9791,226.9791,1.0,7.669999,0.1471,0.133,210,19,120
China,policy,Gompertz,ascend,2100,Huabei,70,267.4486,267.4486,1.0,7.852033,0.1733,0.1361,210,20,110
China,policy,Gompertz,ascend,2100,Tarim,183,317.8842,317.8842,1.0,7.829003,0.206,0.1357,256,21,110
China,policy,Gompertz,ascend,2179,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.006034,0.0,0.0,1,1,150
China,policy,Gompertz,ascend,2179,Sichuan,166,0.1036,0.1036,1.0,0.015539,0.0001,0.0001,1,2,150
China,policy,Gompertz,ascend,2179,Santanghu,158,0.1058,0.1058,1.0,0.015877,0.0001,0.0001,1,3,150
China,policy,Gompertz,ascend,2179,Junggar,78,0.3654,0.3654,1.0,0.054804,0.0002,0.0003,1,4,150
China,policy,Gompertz,ascend,2179,Jiuquan,77,0.4616,0.4616,1.0,0.069233,0.0003,0.0004,1,5,150
China,policy,Gompertz,ascend,2179,Sanshui,157,0.5507,0.5507,1.0,0.082608,0.0004,0.0005,1,6,150
China,policy,Gompertz,ascend,2179,Bose,26,0.6099,0.6099,1.0,0.091489,0.0004,0.0005,1,7,150
China,policy,Gompertz,ascend,2179,Qaidam,146,0.6127,0.6127,1.0,0.091899,0.0004,0.0005,1,8,150
China,policy,Gompertz,ascend,2179,Jianghan,76,0.6968,0.6968,1.0,0.104526,0.0005,0.0006,1,9,150
China,policy,Gompertz,ascend,2179,Yilan-Yitong,201,21.066,21.066,1.0,3.13496,0.0137,0.0175,20,10,150
China,policy,Gompertz,ascend,2179,Turpan,192,27.2121,27.2121,1.0,3.903474,0.0176,0.0217,25,11,150
China,policy,Gompertz,ascend,2179,Songliao,170,47.3479,47.3479,1.0,6.562545,0.0307,0.0365,42,12,140
China,policy,Gompertz,ascend,2179,Nanxiang,107,73.3188,73.3188,1.0,9.812335,0.0475,0.0546,42,13,140
China,policy,Gompertz,ascend,2179,Erlian,52,68.8,68.8,1.0,8.940887,0.0446,0.0498,64,14,130
China,policy,Gompertz,ascend,2179,Subei,177,94.3679,94.3679,1.0,11.944995,0.0612,0.0665,25,15,130
China,policy,Gompertz,ascend,2179,Ordos,127,103.6211,103.6211,1.0,12.779407,0.0672,0.0712,100,16,130
China,policy,Gompertz,ascend,2179,Beibuwan,19,123.141,123.141,1.0,14.80316,0.0798,0.0824,100,17,120
China,policy,Gompertz,ascend,2179,Bohai Bay,24,168.2057,168.2057,1.0,19.640929,0.109,0.1094,144,18,120
China,policy,Gompertz,ascend,2179,Pearl River Mouth,136,226.9791,226.9791,1.0,25.601347,0.1471,0.1426,210,19,120
China,policy,Gompertz,ascend,2179,Huabei,70,267.4486,267.4486,1.0,28.980473,0.1733,0.1614,210,20,110
China,policy,Gompertz,ascend,2179,Tarim,183,317.8842,317.8842,1.0,32.941856,0.206,0.1834,256,21,110
China,policy,Logistic,ascend,2050,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.000845,0.0002,0.0006,1,1,150
China,policy,Logistic,ascend,2050,Sichuan,166,0.1036,0.1036,1.0,0.002175,0.0005,0.0015,1,2,150
China,policy,Logistic,ascend,2050,Santanghu,158,0.1058,0.1058,1.0,0.002223,0.0005,0.0015,1,3,150
China,policy,Logistic,ascend,2050,Junggar,78,0.3659,0.3659,1.0,0.007684,0.0017,0.0052,1,4,140
China,policy,Logistic,ascend,2050,Jiuquan,77,0.4622,0.4622,1.0,0.009706,0.0021,0.0066,1,5,140
China,policy,Logistic,ascend,2050,Sanshui,157,0.5521,0.5521,1.0,0.011595,0.0026,0.0078,1,6,130
China,policy,Logistic,ascend,2050,Bose,26,0.611,0.611,1.0,0.01283,0.0028,0.0087,1,7,130
China,policy,Logistic,ascend,2050,Qaidam,146,0.6143,0.6143,1.0,0.012901,0.0028,0.0087,1,8,130
China,policy,Logistic,ascend,2050,Jianghan,76,0.6983,0.6983,1.0,0.014664,0.0032,0.0099,1,9,130
China,policy,Logistic,ascend,2050,Yilan-Yitong,201,28.4258,28.4258,1.0,0.493307,0.1316,0.3335,25,10,110
China,policy,Logistic,ascend,2050,Turpan,192,39.5463,39.5463,1.0,0.401322,0.1831,0.2713,36,11,100
China,policy,Logistic,ascend,2050,Songliao,170,76.3075,76.3075,1.0,0.391842,0.3533,0.2649,72,12,90
China,policy,Logistic,ascend,2050,Nanxiang,107,68.1669,97.2884,0.7007,0.118292,0.3156,0.08,81,13,80
China,policy,Logistic,ascend,2050,Erlian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Subei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2050,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,policy,Logistic,ascend,2100,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.002856,0.0,0.0,1,1,150
China,policy,Logistic,ascend,2100,Sichuan,166,0.1036,0.1036,1.0,0.007355,0.0,0.0001,1,2,150
China,policy,Logistic,ascend,2100,Santanghu,158,0.1058,0.1058,1.0,0.007515,0.0,0.0001,1,3,150
China,policy,Logistic,ascend,2100,Junggar,78,0.3659,0.3659,1.0,0.025979,0.0001,0.0002,1,4,140
China,policy,Logistic,ascend,2100,Jiuquan,77,0.4622,0.4622,1.0,0.032816,0.0001,0.0003,1,5,140
China,policy,Logistic,ascend,2100,Sanshui,157,0.5521,0.5521,1.0,0.039202,0.0002,0.0003,1,6,130
China,policy,Logistic,ascend,2100,Bose,26,0.611,0.611,1.0,0.043378,0.0002,0.0003,1,7,130
China,policy,Logistic,ascend,2100,Qaidam,146,0.6143,0.6143,1.0,0.043618,0.0002,0.0003,1,8,130
China,policy,Logistic,ascend,2100,Jianghan,76,0.6983,0.6983,1.0,0.049577,0.0002,0.0004,1,9,130
China,policy,Logistic,ascend,2100,Yilan-Yitong,201,28.4258,28.4258,1.0,1.914597,0.0084,0.0146,25,10,110
China,policy,Logistic,ascend,2100,Turpan,192,39.5463,39.5463,1.0,2.378636,0.0117,0.0182,36,11,100
China,policy,Logistic,ascend,2100,Songliao,170,76.3075,76.3075,1.0,4.207218,0.0225,0.0322,72,12,90
China,policy,Logistic,ascend,2100,Nanxiang,107,97.2884,97.2884,1.0,4.982712,0.0287,0.0381,81,13,80
China,policy,Logistic,ascend,2100,Erlian,52,133.5247,133.5247,1.0,6.421443,0.0394,0.0491,121,14,70
China,policy,Logistic,ascend,2100,Subei,177,174.8372,174.8372,1.0,7.93612,0.0516,0.0607,110,15,70
China,policy,Logistic,ascend,2100,Ordos,127,209.1156,209.1156,1.0,9.00247,0.0617,0.0689,156,16,60
China,policy,Logistic,ascend,2100,Beibuwan,19,246.2017,246.2017,1.0,10.104024,0.0726,0.0773,196,17,60
China,policy,Logistic,ascend,2100,Bohai Bay,24,346.0369,346.0369,1.0,13.516828,0.102,0.1034,342,18,60
China,policy,Logistic,ascend,2100,Pearl River Mouth,136,558.94,558.94,1.0,20.594252,0.1648,0.1575,462,19,50
China,policy,Logistic,ascend,2100,Huabei,70,584.7824,584.7824,1.0,20.280106,0.1724,0.1551,441,20,50
China,policy,Logistic,ascend,2100,Tarim,183,892.6962,892.6962,1.0,29.143207,0.2632,0.2229,870,21,40
China,policy,Logistic,ascend,2179,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.006034,0.6992,0.0,1,1,150
China,policy,Logistic,ascend,2179,Sichuan,166,0.0173,0.1036,0.1671,0.015195,0.3008,0.0001,1,2,150
China,policy,Logistic,ascend,2179,Santanghu,0,0.0,0.0,0.0,0.01497,0.0,0.0001,0,0,0
China,policy,Logistic,ascend,2179,Junggar,0,0.0,0.0,0.0,0.049896,0.0,0.0003,0,0,0
China,policy,Logistic,ascend,2179,Jiuquan,0,0.0,0.0,0.0,0.060916,0.0,0.0004,0,0,0
China,policy,Logistic,ascend,2179,Sanshui,0,0.0,0.0,0.0,0.071053,0.0,0.0004,0,0,0
China,policy,Logistic,ascend,2179,Bose,0,0.0,0.0,0.0,0.077143,0.0,0.0004,0,0,0
China,policy,Logistic,ascend,2179,Qaidam,0,0.0,0.0,0.0,0.07646,0.0,0.0004,0,0,0
China,policy,Logistic,ascend,2179,Jianghan,0,0.0,0.0,0.0,0.085826,0.0,0.0005,0,0,0
China,policy,Logistic,ascend,2179,Yilan-Yitong,0,0.0,0.0,0.0,3.094248,0.0,0.018,0,0,0
China,policy,Logistic,ascend,2179,Turpan,0,0.0,0.0,0.0,3.710791,0.0,0.0216,0,0,0
China,policy,Logistic,ascend,2179,Songliao,0,0.0,0.0,0.0,6.396076,0.0,0.0372,0,0,0
