checkpoint,annual_demand_mt_yr,annual_screened_mt_yr,annual_gap_mt_yr,r_annual,cumulative_demand_gt,cumulative_screened_gt,cumulative_gap_gt,r_cumulative,annual_pass,cumulative_pass,overall_pass,first_shortfall_year,years_of_shortfall,max_gap_rate_mt_yr,max_gap_year,total_unmet_volume_gt,active_basins,total_basins,active_basin_fraction,total_wells,n_eff,largest_basin_share,dominant_basin_name,country,scenario,pathway,model,allocation_order
2179,1090.0065,1090.0065,0.0,1.0,365.2205,178.5374,186.6831,0.4888,True,False,False,2062.0,108,3030.1186,2102.0,186.6831,20,21,0.9524,964,7.9,0.1939,Pearl River Mouth,China,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,493.5275,493.5275,0.0,1.0,2.9019,2.9019,0.0,1.0,True,True,True,,0,0.0,,0.0,15,21,0.7143,585,4.74,0.3227,Erlian,China,reference,v8_fixedC_deterministic,Logistic,ascend
2100,1108.7657,1108.7657,0.0,1.0,397.3303,161.2899,236.0404,0.4059,True,False,False,2062.0,31,14501.4165,2077.0,236.0404,17,21,0.8095,1021,6.18,0.2422,Ordos,China,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0006,0.0006,0.0,1.0,402.9363,166.896,236.0404,0.4142,True,False,False,2062.0,31,14501.4165,2077.0,236.0404,1,21,0.0476,1,1.0,1.0,Hailar-Temtsag,China,reference,v8_fixedC_deterministic,Logistic,ascend
2050,439.5534,439.5534,0.0,1.0,4.7281,4.7281,0.0,1.0,True,True,True,,0,0.0,,0.0,18,20,0.9,473,7.18,0.2459,Caltanissetta,EU,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,968.615,968.615,0.0,1.0,49.3961,49.3961,-0.0,1.0,True,True,True,,0,0.0,,0.0,20,20,1.0,788,5.76,0.3202,West Barents,EU,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,157.3448,157.3448,0.0,1.0,88.3795,88.3795,-0.0,1.0,True,True,True,,0,0.0,,0.0,14,20,0.7,142,4.88,0.2758,Moesian,EU,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,439.5534,439.5534,-0.0,1.0,3.8086,3.8086,-0.0,1.0,True,True,True,,0,0.0,,0.0,16,20,0.8,457,5.57,0.281,Po,EU,reference,v8_fixedC_deterministic,Logistic,ascend
2100,665.2574,665.2574,0.0,1.0,87.781,87.781,0.0,1.0,True,True,True,,0,0.0,,0.0,17,20,0.85,613,6.43,0.2026,North Adriatic,EU,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0825,0.0825,0.0,1.0,93.6132,93.6132,0.0,1.0,True,True,True,,0,0.0,,0.0,1,20,0.05,1,1.0,1.0,Baltic,EU,reference,v8_fixedC_deterministic,Logistic,ascend
2050,41.5725,41.5725,0.0,1.0,0.3778,0.3778,0.0,1.0,True,True,True,,0,0.0,,0.0,3,5,0.6,53,1.94,0.6165,Sunda,Indonesia,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,171.6489,171.6489,0.0,1.0,6.8702,6.8702,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,138,3.67,0.3605,Tarakan-Muara,Indonesia,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,35.3697,35.3697,0.0,1.0,14.6618,14.6618,0.0,1.0,True,True,True,,0,0.0,,0.0,3,5,0.6,53,1.69,0.7246,Sunda,Indonesia,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,41.5725,41.5725,0.0,1.0,0.3029,0.3029,0.0,1.0,True,True,True,,0,0.0,,0.0,3,6,0.5,98,1.64,0.7428,Sunda,Indonesia,reference,v8_fixedC_deterministic,Logistic,ascend
2100,89.2513,89.2513,0.0,1.0,15.2721,15.2721,0.0,1.0,True,True,True,,0,0.0,,0.0,3,6,0.5,98,1.86,0.6461,North Java,Indonesia,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0013,0.0013,0.0,1.0,15.8835,15.8835,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,1,1.0,1.0,Salawati,Indonesia,reference,v8_fixedC_deterministic,Logistic,ascend
2050,170.7307,170.7307,-0.0,1.0,1.6699,1.6699,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,509,1.59,0.7628,Sabatayn,Middle East,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,490.4983,490.4983,0.0,1.0,22.6576,22.6576,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,509,1.96,0.659,Al Daww,Middle East,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,81.6013,81.6013,0.0,1.0,42.8229,42.8229,0.0,1.0,True,True,True,,0,0.0,,0.0,4,5,0.8,148,2.01,0.5464,Sabatayn,Middle East,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,170.7307,170.7307,0.0,1.0,1.3334,1.3334,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,283,1.83,0.6545,Sabatayn,Middle East,reference,v8_fixedC_deterministic,Logistic,ascend
2100,254.2901,254.2901,0.0,1.0,43.6049,43.6049,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,283,1.56,0.768,Sabatayn,Middle East,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0087,0.0087,0.0,1.0,45.5067,45.5067,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,1,1.0,1.0,Gaziantep,Middle East,reference,v8_fixedC_deterministic,Logistic,ascend
2050,10.9965,10.9965,0.0,1.0,0.0935,0.0935,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,30,1.0,1.0,Kra-Gulf of Thailand,Thailand,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,93.451,93.451,0.0,1.0,2.8037,2.8037,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,42,1.87,0.6325,Pattani,Thailand,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,40.0884,40.0884,0.0,1.0,8.7826,8.7826,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,42,1.33,0.8567,Kra-Gulf of Thailand,Thailand,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,10.9965,10.9965,0.0,1.0,0.0772,0.0772,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,49,1.0,1.0,Kra-Gulf of Thailand,Thailand,reference,v8_fixedC_deterministic,Logistic,ascend
2100,115.4018,115.4018,0.0,1.0,9.6988,9.6988,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,98,1.99,0.5279,Kra-Gulf of Thailand,Thailand,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0012,0.0012,0.0,1.0,10.4963,10.4963,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,49,1.0,1.0,Kra-Gulf of Thailand,Thailand,reference,v8_fixedC_deterministic,Logistic,ascend
2050,237.5866,237.5866,-0.0,1.0,2.2195,2.2195,0.0,1.0,True,True,True,,0,0.0,,0.0,5,6,0.8333,456,2.76,0.5057,Moray Firth,UK,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,845.0317,845.0317,0.0,1.0,35.8533,35.8533,-0.0,1.0,True,True,True,,0,0.0,,0.0,6,6,1.0,481,3.48,0.3753,Faroe-Shetland,UK,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,158.221,158.221,-0.0,1.0,72.5521,72.5521,-0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,200,3.26,0.3986,Wessex,UK,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,237.5866,237.5866,-0.0,1.0,1.7754,1.7754,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,357,2.61,0.5148,Wessex,UK,reference,v8_fixedC_deterministic,Logistic,ascend
2100,429.4727,429.4727,0.0,1.0,74.8599,74.8599,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,357,2.72,0.5033,Moray Firth,UK,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.0085,0.0085,0.0,1.0,77.8941,77.8941,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,12,1.0,1.0,East Midlands,UK,reference,v8_fixedC_deterministic,Logistic,ascend
2050,2070.1885,2070.1885,0.0,1.0,20.7668,20.7668,-0.0,1.0,True,True,True,,0,0.0,,0.0,16,18,0.8889,1194,4.05,0.3798,Los Angeles,US,reference,v8_fixedC_deterministic,Gompertz,ascend
2100,5395.4941,5395.4941,-0.0,1.0,259.1113,259.1113,0.0,1.0,True,True,True,,0,0.0,,0.0,18,18,1.0,3277,4.52,0.3324,Anadarko,US,reference,v8_fixedC_deterministic,Gompertz,ascend
2179,861.7191,861.7191,-0.0,1.0,476.5978,476.5978,0.0,1.0,True,True,True,,0,0.0,,0.0,15,18,0.8333,1094,3.74,0.4422,Fort Worth,US,reference,v8_fixedC_deterministic,Gompertz,ascend
2050,2070.1885,2070.1885,-0.0,1.0,16.5884,16.5884,-0.0,1.0,True,True,True,,0,0.0,,0.0,15,18,0.8333,2411,3.67,0.3976,Fort Worth,US,reference,v8_fixedC_deterministic,Logistic,ascend
2100,2912.1682,2912.1682,0.0,1.0,482.1663,482.1663,-0.0,1.0,True,True,True,,0,0.0,,0.0,16,18,0.8889,3140,3.73,0.4039,San Joaquin,US,reference,v8_fixedC_deterministic,Logistic,ascend
2179,0.1363,0.1363,0.0,1.0,504.7279,504.7279,-0.0,1.0,True,True,True,,0,0.0,,0.0,2,18,0.1111,2,1.91,0.6054,Appalachian,US,reference,v8_fixedC_deterministic,Logistic,ascend
2050,175.1829,175.1829,0.0,1.0,1.4331,1.4331,0.0,1.0,True,True,True,,0,0.0,,0.0,4,9,0.4444,138,1.69,0.7178,Gippsland,Australia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,2847.1043,2847.1043,0.0,1.0,67.2779,67.2779,0.0,1.0,True,True,True,,0,0.0,,0.0,9,9,1.0,1549,3.35,0.4605,Browse,Australia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,2769.8538,2769.8538,0.0,1.0,345.42,345.42,0.0,1.0,True,True,True,,0,0.0,,0.0,9,9,1.0,1549,3.45,0.4454,Browse,Australia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,175.1829,175.1829,0.0,1.0,1.2201,1.2201,0.0,1.0,True,True,True,,0,0.0,,0.0,4,9,0.4444,166,1.9,0.6216,Gippsland,Australia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,12166.3328,11294.7325,871.6003,0.9284,404.6312,314.773,89.8581,0.7779,False,False,False,2081.0,20,7271.5695,2091.0,89.8581,9,9,1.0,3813,1.79,0.7316,Browse,Australia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.1637,0.1637,0.0,1.0,502.3415,412.4834,89.8581,0.8211,True,False,False,2081.0,20,7271.5695,2091.0,89.8581,1,9,0.1111,1,1.0,1.0,Adavale,Australia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,776.7511,776.7511,0.0,1.0,7.0411,7.0411,0.0,1.0,True,True,True,,0,0.0,,0.0,7,8,0.875,886,2.82,0.5286,Campos,Brazil,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,3239.6022,3239.6022,0.0,1.0,129.2117,129.2117,0.0,1.0,True,True,True,,0,0.0,,0.0,8,8,1.0,1210,1.98,0.6759,Barreirinhas-Para-Maranhao,Brazil,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,669.9466,669.9466,-0.0,1.0,276.5445,276.5445,0.0,1.0,True,True,True,,0,0.0,,0.0,7,8,0.875,886,3.25,0.4535,Campos,Brazil,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,776.7511,776.7511,0.0,1.0,5.6455,5.6455,0.0,1.0,True,True,True,,0,0.0,,0.0,7,8,0.875,1931,3.31,0.4727,Solimoes,Brazil,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,1675.5937,1675.5937,0.0,1.0,288.2596,288.2596,0.0,1.0,True,True,True,,0,0.0,,0.0,7,8,0.875,1931,2.43,0.5911,Campos,Brazil,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0234,0.0234,0.0,1.0,299.6959,299.6959,0.0,1.0,True,True,True,,0,0.0,,0.0,1,8,0.125,1,1.0,1.0,Tucano,Brazil,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,296.4057,296.4057,0.0,1.0,2.4934,2.4934,0.0,1.0,True,True,True,,0,0.0,,0.0,3,3,1.0,634,1.01,0.996,Scotian,Canada,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,3150.4297,702.287,2448.1427,0.2229,86.6248,35.5346,51.0902,0.4102,False,False,False,2061.0,40,2448.1427,2100.0,51.0902,3,3,1.0,634,1.95,0.5791,Grand Banks,Canada,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,1802.3077,702.287,1100.0207,0.3897,319.1587,91.0153,228.1434,0.2852,False,False,False,2061.0,119,2829.3516,2119.0,228.1434,3,3,1.0,634,1.95,0.5791,Grand Banks,Canada,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,296.4057,296.4057,0.0,1.0,2.0838,2.0838,0.0,1.0,True,True,True,,0,0.0,,0.0,2,3,0.6667,463,1.0,0.9987,Scotian,Canada,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,6032.4894,1376.3131,4656.1763,0.2282,360.3239,64.2415,296.0824,0.1783,False,False,False,2061.0,40,13420.7207,2086.0,296.0824,3,3,1.0,1139,1.88,0.6287,Grand Banks,Canada,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0725,0.0725,0.0,1.0,403.8983,88.8968,315.0015,0.2201,True,False,False,2061.0,51,13420.7207,2086.0,315.0015,1,3,0.3333,1,1.0,1.0,Beaufort-Mackenzie,Canada,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,520.4112,520.4112,0.0,1.0,3.8325,3.8325,0.0,1.0,True,True,True,,0,0.0,,0.0,18,21,0.8571,544,6.93,0.2034,Beibuwan,China,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,4512.737,1403.5611,3109.1759,0.311,146.419,69.2447,77.1743,0.4729,False,False,False,2061.0,40,3109.1759,2100.0,77.1743,21,21,1.0,1220,7.98,0.2102,Tarim,China,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,1036.8656,1036.8656,0.0,1.0,367.7757,177.8022,189.9736,0.4835,True,False,False,2061.0,107,3110.837,2101.0,189.9736,20,21,0.9524,964,8.12,0.2038,Pearl River Mouth,China,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,520.4112,520.4112,0.0,1.0,3.0319,3.0319,0.0,1.0,True,True,True,,0,0.0,,0.0,15,21,0.7143,585,4.98,0.306,Erlian,China,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,971.6645,971.6645,0.0,1.0,398.0957,160.7498,237.3459,0.4038,True,False,False,2062.0,30,14708.9086,2077.0,237.3459,17,21,0.8095,1021,5.67,0.2764,Ordos,China,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0004,0.0004,0.0,1.0,402.9364,165.5905,237.3459,0.411,True,False,False,2062.0,30,14708.9086,2077.0,237.3459,1,21,0.0476,1,1.0,1.0,Hailar-Temtsag,China,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,431.9813,431.9813,0.0,1.0,4.6549,4.6549,0.0,1.0,True,True,True,,0,0.0,,0.0,18,20,0.9,473,7.16,0.2502,Caltanissetta,EU,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,966.6245,966.6245,0.0,1.0,48.8577,48.8577,0.0,1.0,True,True,True,,0,0.0,,0.0,20,20,1.0,788,5.75,0.3209,West Barents,EU,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,161.4517,161.4517,0.0,1.0,88.193,88.193,0.0,1.0,True,True,True,,0,0.0,,0.0,15,20,0.75,191,5.11,0.2693,Moesian,EU,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,431.9813,431.9813,-0.0,1.0,3.756,3.756,-0.0,1.0,True,True,True,,0,0.0,,0.0,16,20,0.8,457,5.48,0.2859,Po,EU,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,687.8794,687.8794,0.0,1.0,87.5276,87.5276,0.0,1.0,True,True,True,,0,0.0,,0.0,17,20,0.85,613,6.28,0.2268,Caltanissetta,EU,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0903,0.0903,0.0,1.0,93.613,93.613,0.0,1.0,True,True,True,,0,0.0,,0.0,1,20,0.05,1,1.0,1.0,Baltic,EU,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,39.9244,39.9244,0.0,1.0,0.3644,0.3644,0.0,1.0,True,True,True,,0,0.0,,0.0,3,5,0.6,47,1.89,0.6419,Sunda,Indonesia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,169.769,169.769,0.0,1.0,6.6857,6.6857,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,132,3.59,0.3782,Tarakan-Muara,Indonesia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,37.0517,37.0517,0.0,1.0,14.5798,14.5798,0.0,1.0,True,True,True,,0,0.0,,0.0,3,5,0.6,47,1.78,0.6917,Sunda,Indonesia,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,39.9244,39.9244,0.0,1.0,0.2932,0.2932,0.0,1.0,True,True,True,,0,0.0,,0.0,3,6,0.5,98,1.56,0.7735,Sunda,Indonesia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,97.3948,97.3948,0.0,1.0,15.2051,15.2051,0.0,1.0,True,True,True,,0,0.0,,0.0,3,6,0.5,98,1.79,0.6757,North Java,Indonesia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0016,0.0016,0.0,1.0,15.8835,15.8835,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,1,1.0,1.0,Salawati,Indonesia,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,168.4346,168.4346,-0.0,1.0,1.6497,1.6497,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,509,1.55,0.7732,Sabatayn,Middle East,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,489.4675,489.4675,0.0,1.0,22.4653,22.4653,0.0,1.0,True,True,True,,0,0.0,,0.0,5,5,1.0,509,1.96,0.6583,Al Daww,Middle East,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,83.1202,83.1202,0.0,1.0,42.755,42.755,0.0,1.0,True,True,True,,0,0.0,,0.0,4,5,0.8,148,2.0,0.5547,Sabatayn,Middle East,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,168.4346,168.4346,0.0,1.0,1.3189,1.3189,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,283,1.84,0.6498,Sabatayn,Middle East,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,261.6878,261.6878,0.0,1.0,43.538,43.538,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,283,1.54,0.7746,Sabatayn,Middle East,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0093,0.0093,0.0,1.0,45.5067,45.5067,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,1,1.0,1.0,Gaziantep,Middle East,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,10.7386,10.7386,0.0,1.0,0.0916,0.0916,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,30,1.0,1.0,Kra-Gulf of Thailand,Thailand,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,92.2246,92.2246,0.0,1.0,2.7498,2.7498,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,42,1.88,0.6276,Pattani,Thailand,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,40.7752,40.7752,0.0,1.0,8.7335,8.7335,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,42,1.36,0.8423,Kra-Gulf of Thailand,Thailand,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,10.7386,10.7386,0.0,1.0,0.0758,0.0758,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,49,1.0,1.0,Kra-Gulf of Thailand,Thailand,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,120.8386,120.8386,0.0,1.0,9.6511,9.6511,0.0,1.0,True,True,True,,0,0.0,,0.0,2,2,1.0,98,2.0,0.5041,Kra-Gulf of Thailand,Thailand,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0014,0.0014,0.0,1.0,10.4963,10.4963,0.0,1.0,True,True,True,,0,0.0,,0.0,1,2,0.5,49,1.0,1.0,Kra-Gulf of Thailand,Thailand,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,242.7571,242.7571,-0.0,1.0,2.2627,2.2627,0.0,1.0,True,True,True,,0,0.0,,0.0,5,6,0.8333,456,2.88,0.4949,Moray Firth,UK,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,848.8192,848.8192,0.0,1.0,36.355,36.355,0.0,1.0,True,True,True,,0,0.0,,0.0,6,6,1.0,481,3.47,0.3781,Faroe-Shetland,UK,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,154.0029,154.0029,-0.0,1.0,72.7461,72.7461,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,200,3.23,0.4095,Wessex,UK,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,242.7571,242.7571,0.0,1.0,1.8065,1.8065,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,357,2.69,0.5038,Wessex,UK,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,409.8619,409.8619,0.0,1.0,75.0239,75.0239,0.0,1.0,True,True,True,,0,0.0,,0.0,4,6,0.6667,357,2.82,0.4795,Moray Firth,UK,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,0.0076,0.0076,0.0,1.0,77.8941,77.8941,0.0,1.0,True,True,True,,0,0.0,,0.0,1,6,0.1667,12,1.0,1.0,East Midlands,UK,us1gt,v8_fixedC_deterministic,Logistic,ascend
2050,1000.0,1000.0,-0.0,1.0,10.9647,10.9647,-0.0,1.0,True,True,True,,0,0.0,,0.0,15,17,0.8824,1094,4.02,0.4085,Fort Worth,US,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2100,4133.7538,4133.7538,-0.0,1.0,151.25,151.25,0.0,1.0,True,True,True,,0,0.0,,0.0,17,17,1.0,1656,3.5,0.4576,Anadarko,US,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2179,1896.3379,1896.3379,0.0,1.0,412.8842,412.8842,0.0,1.0,True,True,True,,0,0.0,,0.0,16,17,0.9412,1194,4.5,0.2887,Los Angeles,US,us1gt,v8_fixedC_deterministic,Gompertz,ascend
2050,1000.0,1000.0,0.0,1.0,9.3019,9.3019,0.0,1.0,True,True,True,,0,0.0,,0.0,14,18,0.7778,1005,3.23,0.4573,Fort Worth,US,us1gt,v8_fixedC_deterministic,Logistic,ascend
2100,9282.9739,9282.9739,-0.0,1.0,388.9613,388.9613,-0.0,1.0,True,True,True,,0,0.0,,0.0,18,18,1.0,8858,4.19,0.3828,Anadarko,US,us1gt,v8_fixedC_deterministic,Logistic,ascend
2179,5.3863,5.3863,0.0,1.0,504.6612,504.6612,-0.0,1.0,True,True,True,,0,0.0,,0.0,8,18,0.4444,19,3.9,0.4288,Powder River,US,us1gt,v8_fixedC_deterministic,Logistic,ascend
