country,scenario,pathway,model,allocation_order,year,raw_rate_mt_yr,screened_rate_mt_yr,gap_rate_mt_yr,raw_cumulative_gt,screened_cumulative_gt,gap_cumulative_gt
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2168,0.048017776314842726,0.048017776314842726,0.0,403.89924537059125,82.18300744466772,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2169,0.04084060937720876,0.04084060937720876,0.0,403.8992862112006,82.1830482852771,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2170,0.03473620494020674,0.03473620494020674,0.0,403.89932094740556,82.18308302148203,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2171,0.02954421882774246,0.02954421882774246,0.0,403.8993504916244,82.18311256570085,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2172,0.025128273112031276,0.025128273112031276,0.0,403.8993756198975,82.18313769397398,321.71623792592356
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2173,0.02137237411443781,0.02137237411443781,0.0,403.8993969922716,82.18315906634808,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2174,0.018177865429395403,0.018177865429395403,0.0,403.899415170137,82.18317724421351,321.71623792592345
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2175,0.015460836724201486,0.015460836724201486,0.0,403.8994306309737,82.18319270505025,321.71623792592345
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2176,0.013149919631701385,0.013149919631701385,0.0,403.89944378089336,82.18320585496987,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2177,0.011184413074894881,0.011184413074894881,0.0,403.89945496530646,82.18321703938294,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2178,0.00951268892312867,0.00951268892312867,0.0,403.89946447799537,82.18322655207186,321.7162379259235
Canada,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2179,0.0080908358065132,0.0080908358065132,0.0,403.8994725688312,82.18323464290768,321.7162379259235
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2030,66.6607164024727,66.66071640247273,-2.842170943040401e-14,0.0666607164024727,0.06666071640247273,-2.7755575615628914e-17
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2031,75.9552655380365,75.95526553803653,-2.842170943040401e-14,0.14261598194050917,0.14261598194050926,-8.326672684688674e-17
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2032,86.1367086821274,86.13670868212743,-2.842170943040401e-14,0.2287526906226366,0.2287526906226367,-1.1102230246251565e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2033,97.23483324842121,97.23483324842124,-2.842170943040401e-14,0.3259875238710578,0.32598752387105795,-1.6653345369377348e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2034,109.2741990093414,109.27419900934143,-2.842170943040401e-14,0.43526172288039916,0.4352617228803994,-2.220446049250313e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2035,122.2736146203732,122.27361462037322,-2.842170943040401e-14,0.5575353375007723,0.5575353375007726,-2.220446049250313e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2036,136.2456817152437,136.24568171524373,-2.842170943040401e-14,0.693781019216016,0.6937810192160164,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2037,151.19641515120668,151.1964151512067,-2.842170943040401e-14,0.8449774343672227,0.8449774343672231,-3.3306690738754696e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2038,167.1249462775715,167.12494627757152,-2.842170943040401e-14,1.0121023806447942,1.0121023806447946,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2039,184.0233142748855,184.0233142748855,0.0,1.1961256949196797,1.1961256949196801,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2040,201.8763487244105,201.87634872441052,-2.842170943040401e-14,1.3980020436440903,1.3980020436440908,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2041,220.66164467358752,220.66164467358752,0.0,1.6186636883176777,1.6186636883176782,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2042,240.34962961534208,240.34962961534208,0.0,1.85901331793302,1.8590133179330204,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2043,260.9037200444801,260.90372004448005,5.684341886080802e-14,2.1199170379775,2.1199170379775003,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2044,282.2805636338668,282.28056363386673,5.684341886080802e-14,2.4021976016113666,2.402197601611367,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2045,304.4303616202206,304.43036162022054,5.684341886080802e-14,2.706627963231587,2.706627963231588,-8.881784197001252e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2046,327.2972647302068,327.29726473020673,5.684341886080802e-14,3.033925227961794,3.0339252279617943,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2047,350.819834930366,350.81983493036597,5.684341886080802e-14,3.38474506289216,3.3847450628921605,-4.440892098500626e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2048,374.9315644599326,374.93156445993253,5.684341886080802e-14,3.7596766273520923,3.759676627352093,-8.881784197001252e-16
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2049,399.56144300731825,399.5614430073182,5.684341886080802e-14,4.159238070359411,4.159238070359411,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2050,424.6345635159171,424.634563515917,5.684341886080802e-14,4.583872633875328,4.583872633875328,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2051,450.0727569441732,450.07275694417314,5.684341886080802e-14,5.033945390819501,5.033945390819501,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2052,475.7952463448615,475.7952463448614,5.684341886080802e-14,5.509740637164363,5.509740637164363,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2053,501.7193108516984,501.7193108516984,0.0,6.0114599480160615,6.0114599480160615,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2054,527.7609505471278,527.7609505471278,0.0,6.539220898563189,6.539220898563189,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2055,553.8355437108263,553.8355437108263,0.0,7.093056442274016,7.093056442274016,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2056,579.8584885903394,579.8584885903396,-1.1368683772161603e-13,7.672914930864356,7.672914930864356,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2057,605.7458225691231,605.7458225691231,0.0,8.278660753433478,8.278660753433478,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2058,631.4148124093495,631.4148124093496,-1.1368683772161603e-13,8.910075565842828,8.910075565842828,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2059,656.7845100942163,656.7845100942164,-1.1368683772161603e-13,9.566860075937043,9.566860075937043,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2060,681.7762696657779,681.776269665778,-1.1368683772161603e-13,10.24863634560282,10.24863634560282,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2061,706.3142213298553,706.3142213298554,-1.1368683772161603e-13,10.954950566932677,10.954950566932677,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2062,730.3256999618839,730.325699961884,-1.1368683772161603e-13,11.685276266894562,11.685276266894562,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2063,753.7416259813813,753.7416259813814,-1.1368683772161603e-13,12.439017892875944,12.439017892875944,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2064,776.4968373551952,776.4968373551953,-1.1368683772161603e-13,13.215514730231138,13.215514730231138,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2065,798.5303722303755,798.5303722303756,-1.1368683772161603e-13,14.014045102461514,14.014045102461514,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2066,819.7857023782084,819.7857023782085,-1.1368683772161603e-13,14.833830804839723,14.833830804839723,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2067,840.210918245775,840.2109182457751,-1.1368683772161603e-13,15.674041723085498,15.674041723085498,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2068,859.7588669564398,859.7588669564399,-1.1368683772161603e-13,16.53380059004194,16.53380059004194,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2069,878.387245073968,878.387245073968,0.0,17.41218783511591,17.41218783511591,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2070,896.0586483462085,896.0586483462087,-1.1368683772161603e-13,18.308246483462117,18.308246483462117,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2071,912.7405809745666,912.7405809745667,-1.1368683772161603e-13,19.22098706443668,19.22098706443668,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2072,928.4054272172284,928.4054272172284,0.0,20.14939249165391,20.14939249165391,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2073,943.0303883306566,943.0303883306567,-1.1368683772161603e-13,21.092422879984564,21.092422879984564,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2074,956.5973879894092,956.5973879894093,-1.1368683772161603e-13,22.049020267973972,22.049020267973972,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2075,969.0929494036734,969.0929494036734,0.0,23.018113217377646,23.018113217377646,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2076,980.5080473821848,980.5080473821849,-1.1368683772161603e-13,23.99862126475983,23.99862126475983,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2077,990.8379385709231,990.8379385709231,0.0,24.989459203330753,24.989459203330753,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2078,1000.0819730406627,1000.0819730406627,0.0,25.989541176371414,25.989541176371414,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2079,1008.2433903046461,1008.2433903046463,-1.1368683772161603e-13,26.997784566676064,26.997784566676064,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2080,1015.3291027267848,1015.3291027267849,-1.1368683772161603e-13,28.013113669402845,28.013113669402845,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2081,1021.3494691360014,1021.3494691360015,-1.1368683772161603e-13,29.03446313853885,29.03446313853885,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2082,1026.3180612986162,1026.3180612986162,0.0,30.060781199837468,30.060781199837468,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2083,1030.2514257225519,1030.2514257225519,0.0,31.09103262556002,31.09103262556002,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2084,1033.1688430788402,1033.1688430788404,-2.2737367544323206e-13,32.12420146863886,32.12420146863886,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2085,1035.0920873312623,1035.0920873312625,-2.2737367544323206e-13,33.15929355597012,33.15929355597012,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2086,1036.0451864673576,1036.0451864673578,-2.2737367544323206e-13,34.19533874243748,34.19533874243748,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2087,1036.0541865264795,1036.0541865264797,-2.2737367544323206e-13,35.23139292896396,35.23139292896396,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2088,1035.146920425689,1035.1469204256891,-2.2737367544323206e-13,36.26653984938965,36.26653984938965,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2089,1033.3527828942367,1033.352782894237,-2.2737367544323206e-13,37.299892632283886,37.299892632283886,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2090,1030.7025126440617,1030.7025126440617,0.0,38.330595144927955,38.330595144927955,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2091,1027.2279827285913,1027.2279827285913,0.0,39.357823127656545,39.357823127656545,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2092,1022.9619998764013,1022.9619998764013,0.0,40.380785127532945,40.380785127532945,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2093,1017.9381134307688,1017.9381134307689,-1.1368683772161603e-13,41.39872324096371,41.39872324096371,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2094,1012.1904343815524,1012.1904343815524,0.0,42.41091367534527,42.41091367534527,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2095,1005.7534648424604,1005.7534648424605,-1.1368683772161603e-13,43.416667140187734,43.416667140187734,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2096,998.6619382048484,998.6619382048484,0.0,44.415329078392574,44.415329078392574,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2097,990.9506700886884,990.9506700886884,0.0,45.40627974848126,45.40627974848126,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2098,982.6544201121352,982.6544201121353,-1.1368683772161603e-13,46.388934168593394,46.388934168593394,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2099,973.8077644129029,973.807764412903,-1.1368683772161603e-13,47.3627419330063,47.3627419330063,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2100,964.4449787770396,964.4449787770398,-1.1368683772161603e-13,48.32718691178334,48.32718691178334,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2101,954.599932163228,954.599932163228,0.0,49.28178684394657,49.28178684394657,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2102,944.3059903528588,944.3059903528588,0.0,50.22609283429942,50.22609283429942,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2103,933.5959294072886,933.5959294072886,0.0,51.15968876370671,51.15968876370671,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2104,922.5018585732472,922.5018585732473,-1.1368683772161603e-13,52.08219062227996,52.08219062227996,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2105,911.0551522447064,911.0551522447065,-1.1368683772161603e-13,52.99324577452467,52.99324577452467,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2106,899.2863905640032,899.2863905640033,-1.1368683772161603e-13,53.89253216508867,53.89253216508867,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2107,887.225308225988,887.2253082259881,-1.1368683772161603e-13,54.77975747331465,54.77975747331465,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2108,874.900751035833,874.9007510358331,-1.1368683772161603e-13,55.65465822435049,55.65465822435049,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2109,862.3406397632693,862.3406397632695,-1.1368683772161603e-13,56.51699886411376,56.51699886411376,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2110,849.5719408328289,849.571940832829,-1.1368683772161603e-13,57.36657080494659,57.36657080494659,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2111,836.6206433906193,836.6206433906194,-1.1368683772161603e-13,58.20319144833721,58.20319144833721,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2112,823.5117422926968,823.5117422926969,-1.1368683772161603e-13,59.02670319062991,59.02670319062991,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2113,810.2692265677563,810.2692265677564,-1.1368683772161603e-13,59.836972417197664,59.836972417197664,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2114,796.9160729171458,796.9160729171459,-1.1368683772161603e-13,60.63388849011481,60.63388849011481,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2115,783.4742438277277,783.4742438277278,-1.1368683772161603e-13,61.41736273394254,61.41736273394254,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2116,769.964689887441,769.9646898874411,-1.1368683772161603e-13,62.18732742382998,62.18732742382998,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2117,756.4073559092337,756.4073559092338,-1.1368683772161603e-13,62.943734779739216,62.943734779739216,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2118,742.8211904859713,742.8211904859714,-1.1368683772161603e-13,63.686555970225186,63.686555970225186,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2119,729.2241586167438,729.2241586167439,-1.1368683772161603e-13,64.41578012884193,64.41578012884193,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2120,715.63325706338,715.6332570633801,-1.1368683772161603e-13,65.1314133859053,65.1314133859053,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2121,702.0645321147421,702.0645321147422,-1.1368683772161603e-13,65.83347791802005,65.83347791802005,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2122,688.5330994552818,688.5330994552819,-1.1368683772161603e-13,66.52201101747534,66.52201101747534,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2123,675.0531658532448,675.0531658532449,-1.1368683772161603e-13,67.19706418332858,67.19706418332858,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2124,661.6380524026232,661.6380524026233,-1.1368683772161603e-13,67.8587022357312,67.8587022357312,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2125,648.3002190713879,648.300219071388,-1.1368683772161603e-13,68.50700245480259,68.50700245480259,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2126,635.0512903265326,635.0512903265327,-1.1368683772161603e-13,69.14205374512912,69.14205374512912,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2127,621.9020816239666,621.9020816239666,0.0,69.76395582675308,69.76395582675308,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2128,608.862626568219,608.862626568219,0.0,70.3728184533213,70.3728184533213,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2129,595.9422045631937,595.9422045631937,0.0,70.9687606578845,70.9687606578845,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2130,583.1493687908273,583.1493687908275,-1.1368683772161603e-13,71.55191002667533,71.55191002667533,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2131,570.491974369365,570.4919743693652,-1.1368683772161603e-13,72.12240200104469,72.12240200104469,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2132,557.9772065571267,557.9772065571268,-1.1368683772161603e-13,72.68037920760182,72.68037920760182,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2133,545.6116088810121,545.6116088810121,0.0,73.22599081648282,73.22599081648282,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2134,533.4011110816202,533.4011110816202,0.0,73.75939192756445,73.75939192756445,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2135,521.3510567787312,521.3510567787312,0.0,74.28074298434318,74.28074298434318,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2136,509.46623077201446,509.46623077201446,0.0,74.79020921511518,74.79020921511518,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2137,497.7508859022111,497.75088590221105,5.684341886080802e-14,75.28796010101739,75.28796010101739,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2138,486.2087694077028,486.2087694077028,0.0,75.7741688704251,75.7741688704251,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2139,474.84314872034497,474.84314872034497,0.0,76.24901201914545,76.24901201914545,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2140,463.6568366527324,463.65683665273235,5.684341886080802e-14,76.71266885579819,76.71266885579819,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2141,452.6522159367126,452.65221593671254,5.684341886080802e-14,77.1653210717349,77.1653210717349,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2142,441.831263079979,441.83126307997895,5.684341886080802e-14,77.60715233481487,77.60715233481487,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2143,431.1955715140101,431.19557151401006,5.684341886080802e-14,78.03834790632888,78.03834790632888,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2144,420.74637401248873,420.7463740124887,5.684341886080802e-14,78.45909428034138,78.45909428034138,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2145,410.4845643646657,410.48456436466563,5.684341886080802e-14,78.86957884470604,78.86957884470604,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2146,400.4107182929717,400.41071829297164,5.684341886080802e-14,79.26998956299902,79.26998956299902,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2147,390.52511360853345,390.5251136085334,5.684341886080802e-14,79.66051467660755,79.66051467660755,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2148,380.82774960216847,380.8277496021684,5.684341886080802e-14,80.04134242620971,80.04134242620971,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2149,371.3183656719366,371.31836567193653,5.684341886080802e-14,80.41266079188165,80.41266079188165,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2150,361.99645919143444,361.9964591914344,5.684341886080802e-14,80.77465725107308,80.77465725107308,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2151,352.8613026257774,352.86130262577734,5.684341886080802e-14,81.12751855369886,81.12751855369886,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2152,343.9119599046356,343.9119599046355,5.684341886080802e-14,81.4714305136035,81.4714305136035,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2153,335.147302063798,335.14730206379795,5.684341886080802e-14,81.8065778156673,81.8065778156673,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2154,326.5660221685731,326.56602216857306,5.684341886080802e-14,82.13314383783586,82.13314383783586,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2155,318.16664953389676,318.1666495338967,5.684341886080802e-14,82.45131048736975,82.45131048736975,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2156,309.9475632573493,309.94756325734926,5.684341886080802e-14,82.7612580506271,82.7612580506271,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2157,301.9070050823876,301.90700508238757,5.684341886080802e-14,83.0631650557095,83.0631650557095,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2158,294.0430916100117,294.04309161001163,5.684341886080802e-14,83.35720814731951,83.35720814731951,0.0
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2159,286.35382587780623,286.3538258778062,5.684341886080802e-14,83.64356197319732,83.64356197319731,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2160,278.8371083258679,278.83710832586786,5.684341886080802e-14,83.9223990815232,83.92239908152318,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2161,271.4907471695342,271.49074716953413,5.684341886080802e-14,84.19388982869273,84.19388982869272,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2162,264.3124681991207,264.31246819912064,5.684341886080802e-14,84.45820229689184,84.45820229689183,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2163,257.29992402702567,257.2999240270256,5.684341886080802e-14,84.71550222091888,84.71550222091886,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2164,250.450702802623,250.450702802623,0.0,84.9659529237215,84.96595292372149,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2165,243.7623364153202,243.76233641532022,-2.842170943040401e-14,85.20971526013683,85.20971526013682,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2166,237.232308206036,237.23230820603604,-2.842170943040401e-14,85.44694756834286,85.44694756834285,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2167,230.85806020715629,230.85806020715629,0.0,85.67780562855002,85.67780562855,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2168,224.6369999307639,224.6369999307639,0.0,85.90244262848078,85.90244262848077,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2169,218.566506724623,218.566506724623,0.0,86.12100913520541,86.1210091352054,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2170,212.64393771503327,212.64393771503327,0.0,86.33365307292046,86.33365307292044,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2171,206.8666333552655,206.86663335526552,-2.842170943040401e-14,86.54051970627572,86.5405197062757,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2172,201.23192259785,201.23192259785,0.0,86.74175162887357,86.74175162887356,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2173,195.7371277085245,195.73712770852453,-2.842170943040401e-14,86.9374887565821,86.93748875658208,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2174,190.3795687391555,190.37956873915553,-2.842170943040401e-14,87.12786832532124,87.12786832532123,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2175,185.1565676764422,185.15656767644222,-2.842170943040401e-14,87.31302489299769,87.31302489299767,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2176,180.0654522826911,180.0654522826911,0.0,87.4930903452804,87.49309034528038,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2177,175.1035596444162,175.1035596444162,0.0,87.6681939049248,87.66819390492479,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2178,170.2682394439855,170.2682394439855,0.0,87.83846214436879,87.83846214436878,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Gompertz,ascend,2179,165.5568569689936,165.55685696899363,-2.842170943040401e-14,88.00401900133778,88.00401900133777,1.4210854715202004e-14
EU,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2030,46.5641412924821,46.56414129248209,7.105427357601002e-15,0.0465641412924821,0.04656414129248209,6.938893903907228e-18
EU,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2031,52.147189742777,52.147189742777,0.0,0.09871133103525909,0.09871133103525909,0.0
EU,ipcc_high,v8_fixedC_deterministic,Logistic,ascend,2032,58.3922336186699,58.3922336186699,0.0,0.157103564653929,0.157103564653929,0.0
