Country ,Growth,Storage ,Rate,Global,Type
China,8.749644669,1.005774511,0.008383972,0.4,Modelled
China,6.396269933,1.005774511,0.001850399,0.4,Modelled
China,9.977967122,1.626682617,0.021635825,0.4,Modelled
China,7.040475745,1.002883099,0.004047937,0.4,Modelled
China,7.995164829,1.1416011,0.011942531,0.4,Modelled
China,4.891310124,1.002883099,0.00308856,0.4,Modelled
China,8.190642509,1.005774511,0.010094442,0.4,Modelled
China,9.997958104,2.265107261,0.023941427,0.4,Modelled
China,9.241891336,1.002883099,0.002512365,0.4,Modelled
China,8.603501041,1.005774511,0.005544517,0.4,Modelled
China,9.456949091,1.002883099,0.00973203,0.4,Modelled
China,9.716913462,3.046989571,0.023537534,0.4,Modelled
China,5.899759293,1.002883099,0.001881845,0.4,Modelled
China,9.011111302,1.005774511,0.009772474,0.4,Modelled
China,9.555234323,1.509366472,0.019159678,0.4,Modelled
China,9.734095785,1.005774511,0.013971377,0.4,Modelled
China,9.828974028,1.005774511,0.013236788,0.4,Modelled
China,9.089187002,1.005774511,0.006205589,0.4,Modelled
China,9.478455317,1.16484078,0.017109744,0.4,Modelled
China,8.705640628,1.002883099,0.013373757,0.4,Modelled
China,6.156742305,1.112401499,0.006998558,0.4,Modelled
China,8.32249885,8.664319,0.017353492,0.4,Modelled
China,9.505504674,4.692646659,0.023678697,0.4,Modelled
China,9.369568393,1.002883099,0.010727846,0.4,Modelled
China,9.139651268,1.292045535,0.016532821,0.4,Modelled
China,7.405615837,1.005774511,0.005151247,0.4,Modelled
China,8.295652945,1.005774511,0.001197904,0.4,Modelled
China,9.85958481,6.276238301,0.026586019,0.4,Modelled
China,9.587570107,1.002883099,0.010976434,0.4,Modelled
China,9.913430813,1.002883099,0.01242136,0.4,Modelled
China,9.544511212,3.126970477,0.022608024,0.4,Modelled
China,6.262467573,1.005774511,0.001940818,0.4,Modelled
China,7.149771238,1.005774511,0.006800816,0.4,Modelled
China,7.93141165,1.002883099,0.008497294,0.4,Modelled
China,7.47699051,1.002883099,0.00243499,0.4,Modelled
China,6.560655284,1.005774511,0.003736247,0.4,Modelled
China,9.867129755,1.002883099,0.011248352,0.4,Modelled
China,9.594630116,1.005774511,0.008911926,0.4,Modelled
China,6.76836212,1.002883099,0.002021073,0.4,Modelled
China,8.122736323,1.562422375,0.013339922,0.4,Modelled
China,9.157278909,16.37018221,0.022839551,0.4,Modelled
China,8.359845034,1.005774511,0.003691448,0.4,Modelled
China,6.809810554,1.002883099,0.004128877,0.4,Modelled
China,5.649023875,1.005774511,0.004003317,0.4,Modelled
China,6.633638067,1.002883099,0.005631321,0.4,Modelled
China,9.133485045,1.005774511,0.013097277,0.4,Modelled
China,8.533056439,3.569752937,0.01734137,0.4,Modelled
China,8.724676531,8.346038237,0.019454538,0.4,Modelled
China,9.184703347,1.645523451,0.01787235,0.4,Modelled
China,7.761012453,1.005774511,0.00508569,0.4,Modelled
China,5.781185825,1.008674259,0.002406257,0.4,Modelled
China,4.767628729,1.090208032,0.004330223,0.4,Modelled
China,9.683996817,1.005774511,0.01039777,0.4,Modelled
China,9.973372995,1.329783516,0.020110902,0.4,Modelled
China,4.941758599,1.002883099,0.001645654,0.4,Modelled
China,7.169821379,5.403599724,0.011769462,0.4,Modelled
China,8.683512488,1.44974067,0.015325661,0.4,Modelled
China,6.466893494,1.002883099,0.006589411,0.4,Modelled
China,9.416027044,16.13622535,0.024682673,0.4,Modelled
China,9.209970073,1.005774511,0.005195071,0.4,Modelled
China,5.309692696,1.154823542,0.005313645,0.4,Modelled
China,7.278846116,1.154823542,0.009854245,0.4,Modelled
China,9.874459601,15.40979812,0.028347622,0.4,Modelled
China,8.677280059,1.005774511,0.003336452,0.4,Modelled
China,9.769431907,1.002883099,0.009631422,0.4,Modelled
China,8.245569057,2.835392285,0.015489858,0.4,Modelled
China,8.514611208,1.071537815,0.013335619,0.4,Modelled
China,8.151304817,2.977614476,0.015170256,0.4,Modelled
China,8.589432853,1.002883099,0.011840855,0.4,Modelled
China,8.34388528,9.310912558,0.017461428,0.4,Modelled
China,9.099832913,2.119979117,0.018733718,0.4,Modelled
China,5.918073257,1.011582367,0.005810155,0.4,Modelled
China,7.089802106,1.388467229,0.0097078,0.4,Modelled
China,9.364904909,2.909818941,0.021159898,0.4,Modelled
China,8.062385329,1.044130275,0.011781458,0.4,Modelled
China,4.894868931,1.002883099,0.003984548,0.4,Modelled
China,9.359606221,2.169372265,0.020121855,0.4,Modelled
China,7.57582558,7.289801101,0.013562918,0.4,Modelled
China,7.300384026,1.005774511,0.001134147,0.4,Modelled
China,9.940850108,8.370100694,0.028093617,0.4,Modelled
China,9.55753803,1.388467229,0.0185997,0.4,Modelled
China,9.304420866,17.69342677,0.023834184,0.4,Modelled
China,9.09173654,1.005774511,0.004489893,0.4,Modelled
China,9.376982731,1.005774511,0.009712942,0.4,Modelled
China,8.121885239,1.002883099,0.011381865,0.4,Modelled
China,7.021790049,2.638489309,0.01058736,0.4,Modelled
China,7.843090118,1.002883099,0.003945443,0.4,Modelled
China,9.42095238,1.005774511,0.008217627,0.4,Modelled
China,5.190961675,1.01742376,0.004825971,0.4,Modelled
China,8.185157777,1.002883099,0.008672318,0.4,Modelled
China,8.192665315,1.005774511,0.011887092,0.4,Modelled
China,8.460149947,1.005774511,0.005066913,0.4,Modelled
China,5.647891694,2.113884578,0.006484599,0.4,Modelled
China,5.970788601,1.005774511,0.005359324,0.4,Modelled
China,7.757888068,3.948199596,0.013789659,0.4,Modelled
China,9.471078441,1.005774511,0.005781317,0.4,Modelled
China,8.980886035,2.258595506,0.018319765,0.4,Modelled
China,7.733364335,1.005774511,0.001196676,0.4,Modelled
China,9.050505975,1.258997902,0.015943591,0.4,Modelled
China,9.920828799,1.416732386,0.020494033,0.4,Modelled
China,7.112219868,1.44557294,0.009849152,0.4,Modelled
China,9.971924394,1.005774511,0.017526878,0.4,Modelled
China,4.759696939,1.002883099,0.001707838,0.4,Modelled
China,8.757824308,1.626682617,0.016105372,0.4,Modelled
China,8.359189696,1.911262462,0.014957037,0.4,Modelled
China,9.830581338,1.535665311,0.020630258,0.4,Modelled
China,7.905192351,1.002883099,0.003119525,0.4,Modelled
China,8.97907415,1.226795553,0.015650599,0.4,Modelled
China,8.066988171,1.005774511,0.006630196,0.4,Modelled
China,6.127709499,1.102835221,0.00690463,0.4,Modelled
China,7.974194182,1.005774511,0.002959608,0.4,Modelled
China,8.558149472,1.002883099,0.007829713,0.4,Modelled
China,9.292027733,1.005774511,0.014310977,0.4,Modelled
China,9.425081598,1.005774511,0.015480209,0.4,Modelled
China,6.763503022,1.154823542,0.008469962,0.4,Modelled
China,9.557112849,1.241004749,0.01796499,0.4,Modelled
China,9.133831461,13.57635532,0.022661328,0.4,Modelled
China,9.782179777,1.005774511,0.009729139,0.4,Modelled
China,9.243325229,1.002883099,0.014522105,0.4,Modelled
China,8.093020856,1.002883099,0.009109863,0.4,Modelled
China,8.965373518,1.002883099,0.010130102,0.4,Modelled
China,9.132980737,1.005774511,0.010349109,0.4,Modelled
China,9.859144753,1.002883099,0.008726604,0.4,Modelled
China,6.287392844,2.138368364,0.008118185,0.4,Modelled
China,8.131684261,1.005774511,0.001193927,0.4,Modelled
China,6.53759418,1.005774511,0.004361833,0.4,Modelled
China,6.881111416,3.528880153,0.0103949,0.4,Modelled
China,9.756770993,1.158153013,0.018152998,0.4,Modelled
China,8.581491135,6.115706172,0.018364723,0.4,Modelled
China,8.183531657,1.002883099,0.002733335,0.4,Modelled
China,8.735320965,1.002883099,0.00173439,0.4,Modelled
China,9.920743728,1.299506466,0.019839279,0.4,Modelled
China,9.592089264,1.002883099,0.004230518,0.4,Modelled
China,8.284395572,1.416732386,0.01372899,0.4,Modelled
China,6.455618885,1.005774511,0.002161934,0.4,Modelled
China,8.818538903,1.065385733,0.014312213,0.4,Modelled
China,9.43015249,1.029207935,0.016172045,0.4,Modelled
China,9.05410713,1.005774511,0.012430985,0.4,Modelled
China,9.572753308,2.406275429,0.021795985,0.4,Modelled
China,8.063671846,1.005774511,0.010309561,0.4,Modelled
China,7.585501471,1.002883099,0.008830715,0.4,Modelled
China,9.42424594,5.013892794,0.023180154,0.4,Modelled
China,8.553282536,1.002883099,0.001578804,0.4,Modelled
China,9.049504378,1.005774511,0.00332244,0.4,Modelled
China,7.43540512,1.846360834,0.011436729,0.4,Modelled
China,9.632052128,1.002883099,0.01193896,0.4,Modelled
China,7.992936151,1.002883099,0.002798539,0.4,Modelled
China,9.867216812,1.002883099,0.009680069,0.4,Modelled
China,9.516924908,3.331429734,0.022501705,0.4,Modelled
China,8.253528943,1.804322141,0.01435783,0.4,Modelled
China,5.409112497,1.011582367,0.004163448,0.4,Modelled
China,5.581200312,1.002883099,0.002784917,0.4,Modelled
China,9.080791164,1.002883099,0.011169045,0.4,Modelled
China,9.721827626,4.329214479,0.024932766,0.4,Modelled
China,8.935130282,1.005774511,0.012065641,0.4,Modelled
China,9.051044003,1.005774511,0.001448728,0.4,Modelled
China,5.111945314,1.002883099,0.003420876,0.4,Modelled
China,9.564674183,16.79988569,0.025931365,0.4,Modelled
China,5.206690241,1.005774511,0.001475092,0.4,Modelled
China,9.782685738,1.005774511,0.01304371,0.4,Modelled
China,8.74907428,2.73123513,0.01771213,0.4,Modelled
China,9.614252425,27.40687158,0.026595489,0.4,Modelled
China,9.389753831,2.042102417,0.019923324,0.4,Modelled
China,7.707103131,1.161492083,0.011094991,0.4,Modelled
China,5.409853055,1.011582367,0.001938177,0.4,Modelled
China,8.861609583,2.835392285,0.018358458,0.4,Modelled
China,8.680339058,7.947399712,0.019210043,0.4,Modelled
China,8.186372466,1.002883099,0.006791365,0.4,Modelled
China,8.894635744,1.005774511,0.005351832,0.4,Modelled
China,5.866654034,1.002883099,0.004191306,0.4,Modelled
China,7.968787381,1.241004749,0.01209574,0.4,Modelled
China,7.506302722,1.005774511,0.001388557,0.4,Modelled
China,9.887848631,2.653725294,0.024128385,0.4,Modelled
China,9.816916959,1.002883099,0.007303056,0.4,Modelled
China,9.765371594,1.002883099,0.001890383,0.4,Modelled
China,6.347669165,1.002883099,0.005924228,0.4,Modelled
China,9.763344124,2.835392285,0.02338552,0.4,Modelled
China,9.108668854,11.09842407,0.02212226,0.4,Modelled
China,6.078348276,1.005774511,0.003771967,0.4,Modelled
China,9.43705684,1.763240603,0.01939965,0.4,Modelled
China,8.978607398,1.372569625,0.016224251,0.4,Modelled
China,8.421655084,1.002883099,0.009981768,0.4,Modelled
China,8.8095411,1.002883099,0.012589561,0.4,Modelled
China,8.126912664,1.005774511,0.005162112,0.4,Modelled
China,7.784511009,1.002883099,0.003028129,0.4,Modelled
China,7.614603329,1.002883099,0.004484644,0.4,Modelled
China,9.559966221,4.625581012,0.023729379,0.4,Modelled
China,9.085822249,1.002883099,0.002477196,0.4,Modelled
China,8.024013515,1.466532098,0.012798667,0.4,Modelled
China,9.410304458,1.002883099,0.00377199,0.4,Modelled
China,8.042955829,2.188189961,0.013959489,0.4,Modelled
China,9.547357182,1.002883099,0.001992941,0.4,Modelled
China,7.589952887,1.005774511,0.008266348,0.4,Modelled
China,9.825065467,2.083673687,0.022423889,0.4,Modelled
China,7.767517545,4.692646659,0.01411926,0.4,Modelled
China,9.451014058,1.029207935,0.016182093,0.4,Modelled
China,9.157989399,10.72154973,0.022494985,0.4,Modelled
China,8.968235058,1.002883099,0.004542389,0.4,Modelled
China,8.021741313,2.851765288,0.01450576,0.4,Modelled
China,8.299181941,7.12382395,0.016918821,0.4,Modelled
China,5.253377545,1.008674259,0.005031392,0.4,Modelled
China,9.785318817,1.566926993,0.020449816,0.5,Modelled
China,6.840923434,1.005774511,0.00753259,0.5,Modelled
China,9.115962976,4.520263906,0.020933394,0.5,Modelled
China,8.035503516,1.005774511,0.010702451,0.5,Modelled
China,9.828803448,1.005774511,0.006875081,0.5,Modelled
China,8.858745618,1.005774511,0.012497796,0.5,Modelled
China,8.529984462,1.557930706,0.014988031,0.5,Modelled
China,8.55691505,1.002883099,0.004748871,0.5,Modelled
China,8.100021877,1.005774511,0.002506999,0.5,Modelled
China,6.347747579,1.002883099,0.002388475,0.5,Modelled
China,7.705837868,1.005774511,0.003304751,0.5,Modelled
China,9.336648414,1.005774511,0.010389834,0.5,Modelled
China,8.49436817,1.005774511,0.012276451,0.5,Modelled
China,8.428739141,1.005774511,0.007876056,0.5,Modelled
China,8.430254342,1.083948758,0.013064922,0.5,Modelled
China,8.2495914,1.002883099,0.008535647,0.5,Modelled
China,8.606603665,1.29577063,0.01443544,0.5,Modelled
China,7.861672439,4.520263906,0.014485507,0.5,Modelled
China,8.840000097,2.077683519,0.017371381,0.5,Modelled
China,9.304701132,6.725226672,0.022855514,0.5,Modelled
China,9.30122201,1.005774511,0.003006304,0.5,Modelled
China,7.902295011,1.002883099,0.006951933,0.5,Modelled
China,8.16359487,1.005774511,0.005114226,0.5,Modelled
China,8.818252348,1.005774511,0.007887831,0.5,Modelled
China,8.603701071,3.621510281,0.01759094,0.5,Modelled
China,9.965405002,1.005774511,0.017586662,0.5,Modelled
China,6.958086385,1.005774511,0.001675562,0.5,Modelled
China,9.325950805,1.522459107,0.018128394,0.5,Modelled
China,8.976115352,1.526848508,0.016634838,0.5,Modelled
China,8.451797942,1.202319816,0.013618821,0.5,Modelled
China,8.780504549,1.233879697,0.014949288,0.5,Modelled
China,9.438033151,5.823596788,0.023661294,0.5,Modelled
China,7.555996306,1.002883099,0.006112694,0.5,Modelled
China,7.269118206,1.462316096,0.010341622,0.5,Modelled
China,8.322320732,1.005774511,0.008882144,0.5,Modelled
China,8.032528198,2.018720852,0.013788441,0.5,Modelled
China,9.558236784,1.978445453,0.020613941,0.5,Modelled
China,9.256024368,1.005774511,0.009095056,0.5,Modelled
China,9.632272065,1.002883099,0.015038814,0.5,Modelled
China,6.580495487,1.005774511,0.005463521,0.5,Modelled
China,9.641259783,1.005774511,0.002621301,0.5,Modelled
China,6.477718876,1.005774511,0.003474917,0.5,Modelled
China,5.744284676,1.053187331,0.006063708,0.5,Modelled
China,7.823750767,1.01742376,0.01094254,0.5,Modelled
China,7.68135101,4.899734448,0.013692987,0.5,Modelled
China,9.096858915,1.005774511,0.011964886,0.5,Modelled
China,9.894494253,1.544533027,0.02094241,0.5,Modelled
China,7.292202034,1.002883099,0.005903237,0.5,Modelled
China,9.141521487,1.280934379,0.016492268,0.5,Modelled
China,8.521420134,1.071537815,0.013341596,0.5,Modelled
China,6.613447714,1.002883099,0.002295419,0.5,Modelled
China,9.954912356,1.002883099,0.005969893,0.5,Modelled
China,9.0500298,1.518082325,0.016995899,0.5,Modelled
China,8.422905126,1.005774511,0.008457608,0.5,Modelled
China,7.820548393,1.005774511,0.004100779,0.5,Modelled
China,9.554905433,1.005774511,0.002216034,0.5,Modelled
China,7.668147726,1.002883099,0.006889672,0.5,Modelled
China,9.085997235,1.002883099,0.002816142,0.5,Modelled
China,5.904153084,1.005774511,0.001855969,0.5,Modelled
China,9.149348952,18.79613333,0.023018907,0.5,Modelled
China,9.362523421,1.368623747,0.017666054,0.5,Modelled
China,6.024564313,1.005774511,0.002668461,0.5,Modelled
China,8.165611598,8.891750066,0.016406591,0.5,Modelled
China,7.539733896,1.005774511,0.002053866,0.5,Modelled
China,9.908849383,3.759618569,0.025552341,0.5,Modelled
China,6.283402341,1.341318402,0.007578683,0.5,Modelled
China,4.520069309,1.002883099,0.003403884,0.5,Modelled
China,7.402623636,1.005774511,0.003197911,0.5,Modelled
China,8.444280906,1.544533027,0.014628512,0.5,Modelled
China,9.492349594,1.244582689,0.017695578,0.5,Modelled
China,9.701214439,31.19776848,0.027318156,0.5,Modelled
China,9.913467534,1.002883099,0.015502844,0.5,Modelled
China,8.666253568,1.002883099,0.003426268,0.5,Modelled
China,9.724850703,1.002883099,0.016097698,0.5,Modelled
China,7.896395974,1.938973586,0.013154721,0.5,Modelled
China,9.142497833,3.082280921,0.020228751,0.5,Modelled
China,9.324840262,1.002883099,0.00105971,0.5,Modelled
China,5.200811328,1.008674259,0.00146698,0.5,Modelled
China,9.818108847,1.002883099,0.010519148,0.5,Modelled
China,9.42377998,1.195416868,0.017123854,0.5,Modelled
China,9.920690095,2.042102417,0.022869691,0.5,Modelled
China,8.492619849,1.005774511,0.004852934,0.5,Modelled
China,5.660610402,1.011582367,0.001347663,0.5,Modelled
China,7.481481508,1.005774511,0.009213954,0.5,Modelled
China,4.450059379,1.002883099,0.001892933,0.5,Modelled
China,7.902708425,1.002883099,0.007303587,0.5,Modelled
China,7.85283298,1.005774511,0.006561088,0.5,Modelled
China,9.3387933,1.005774511,0.001301147,0.5,Modelled
China,8.318015322,1.002883099,0.001212373,0.5,Modelled
China,8.490188963,1.002883099,0.007049756,0.5,Modelled
China,8.011465509,3.274377763,0.014587384,0.5,Modelled
China,5.80018787,1.002883099,0.004302487,0.5,Modelled
China,5.163460624,1.002883099,0.001873516,0.5,Modelled
China,7.73640919,1.005774511,0.010523255,0.5,Modelled
China,8.579598159,2.059816141,0.016176338,0.5,Modelled
China,9.335521743,1.005774511,0.007307432,0.5,Modelled
China,9.902672287,1.115608663,0.018439037,0.5,Modelled
China,6.038566353,1.002883099,0.003985995,0.5,Modelled
China,7.28428534,1.158153013,0.009875616,0.5,Modelled
China,7.296893641,2.876502237,0.011585585,0.5,Modelled
China,6.225557927,1.005774511,0.00148651,0.5,Modelled
China,9.204826816,1.002883099,0.002704613,0.5,Modelled
China,9.900561261,5.891047821,0.026841788,0.5,Modelled
China,7.581508348,1.002883099,0.001358298,0.5,Modelled
China,8.694333451,2.107807559,0.016760225,0.5,Modelled
China,9.634425232,1.002883099,0.005243298,0.5,Modelled
China,8.390746362,1.005774511,0.0081488,0.5,Modelled
China,6.389812925,1.002883099,0.001616623,0.5,Modelled
China,9.209770788,3.331429734,0.020718855,0.5,Modelled
China,9.332541901,3.914246411,0.022068488,0.5,Modelled
China,9.605210862,4.354213575,0.023925767,0.5,Modelled
China,8.358137931,1.005774511,0.010759967,0.5,Modelled
China,7.645388604,1.005774511,0.00264172,0.5,Modelled
China,9.567158556,4.366767205,0.02382799,0.5,Modelled
China,8.581102316,2.630904152,0.016837314,0.5,Modelled
China,9.553315614,3.073419946,0.022444705,0.5,Modelled
China,9.241619727,1.002883099,0.006378079,0.5,Modelled
China,6.815980611,1.005774511,0.003491529,0.5,Modelled
China,6.411260295,1.002883099,0.006611095,0.5,Modelled
China,8.924112341,1.002883099,0.003701753,0.5,Modelled
China,7.728954241,1.002883099,0.005002456,0.5,Modelled
China,9.773215005,1.230332526,0.018697672,0.5,Modelled
China,7.059654227,2.385582271,0.010495288,0.5,Modelled
China,7.724772497,1.002883099,0.007108767,0.5,Modelled
China,7.354698656,1.955792745,0.011179101,0.5,Modelled
China,6.582340325,1.005774511,0.004948948,0.5,Modelled
China,9.891630474,3.781328527,0.025424742,0.5,Modelled
China,8.160774641,1.005774511,0.00154633,0.5,Modelled
China,7.649409177,1.005774511,0.010272106,0.5,Modelled
China,7.587551162,1.002883099,0.008590011,0.5,Modelled
China,7.505592118,1.002883099,0.00555205,0.5,Modelled
China,8.977523238,4.559473844,0.0201145,0.5,Modelled
China,9.390728782,5.674642216,0.023261985,0.5,Modelled
China,5.026319143,1.002883099,0.004353035,0.5,Modelled
China,9.720324965,1.154823542,0.018068283,0.5,Modelled
China,8.498367871,1.005774511,0.004658784,0.5,Modelled
China,9.172469829,1.005774511,0.011398403,0.5,Modelled
China,9.085386925,3.020786488,0.019726782,0.5,Modelled
China,8.350414623,1.002883099,0.002420211,0.5,Modelled
China,8.741712167,1.002883099,0.00461678,0.5,Modelled
China,5.239795371,1.008674259,0.003912249,0.5,Modelled
China,9.507538083,4.27964605,0.023256191,0.5,Modelled
China,7.766014196,1.005774511,0.004535582,0.5,Modelled
China,8.182522568,1.002883099,0.001984117,0.5,Modelled
China,8.65201584,4.599023899,0.018466488,0.5,Modelled
China,8.461726637,1.005774511,0.002904941,0.5,Modelled
China,8.802372626,3.082280921,0.01839947,0.5,Modelled
China,8.494788214,1.005774511,0.00178838,0.5,Modelled
China,9.016769047,8.156012251,0.021259712,0.5,Modelled
China,9.219581449,1.255378521,0.01662887,0.5,Modelled
China,7.719554996,3.438619297,0.013418506,0.5,Modelled
China,9.909551851,1.002883099,0.010001779,0.5,Modelled
China,6.216341167,1.002883099,0.006270859,0.5,Modelled
China,5.31929927,1.008674259,0.004405042,0.5,Modelled
China,8.824676424,1.005774511,0.006651926,0.5,Modelled
China,5.8721854,1.005774511,0.005119211,0.5,Modelled
China,8.838653031,2.585848941,0.018111451,0.5,Modelled
China,6.184481107,1.005774511,0.001728681,0.5,Modelled
China,9.635431838,1.002883099,0.008655173,0.5,Modelled
China,9.678309546,1.002883099,0.00769312,0.5,Modelled
China,9.484632858,6.783563027,0.024323179,0.5,Modelled
China,6.921585614,1.002883099,0.005965235,0.5,Modelled
China,9.735335036,1.005774511,0.005191569,0.5,Modelled
China,7.313975283,1.002883099,0.006399131,0.5,Modelled
China,8.292653117,1.005774511,0.001850483,0.5,Modelled
China,8.050661055,1.894826249,0.013672383,0.5,Modelled
China,8.677572663,1.005774511,0.00431305,0.5,Modelled
China,6.99244444,1.118825073,0.009007468,0.5,Modelled
China,6.488216415,1.002883099,0.003705399,0.5,Modelled
China,7.348970724,1.867746062,0.011176921,0.5,Modelled
China,7.002383799,1.57597523,0.009763039,0.5,Modelled
China,9.817887016,1.360765989,0.019628877,0.5,Modelled
China,9.175945335,1.005774511,0.009380037,0.5,Modelled
China,6.12422365,1.002883099,0.004955458,0.5,Modelled
China,6.042999789,1.005774511,0.005302418,0.5,Modelled
China,8.758515686,1.612693695,0.015968649,0.5,Modelled
China,9.331339528,1.002883099,0.011706258,0.5,Modelled
China,6.398354245,1.005774511,0.001388426,0.5,Modelled
China,9.287110972,7.268844301,0.022958207,0.5,Modelled
China,8.427886448,1.005774511,0.002341636,0.5,Modelled
China,7.62369543,8.491457603,0.013809728,0.5,Modelled
China,5.79699581,1.008674259,0.001476109,0.5,Modelled
China,9.757122615,1.258997902,0.018801957,0.5,Modelled
China,7.760415897,1.005774511,0.009514155,0.5,Modelled
China,5.921933673,1.005774511,0.001161853,0.5,Modelled
China,6.239632017,1.005774511,0.004122611,0.5,Modelled
China,8.980306866,4.304358912,0.020144244,0.5,Modelled
China,8.037387699,1.005774511,0.007955242,0.5,Modelled
China,7.558871349,2.684461713,0.012510988,0.5,Modelled
China,9.134709186,7.924552441,0.021939047,0.5,Modelled
China,9.532021234,2.371885791,0.021310717,0.5,Modelled
China,8.954099285,2.994808743,0.018973421,0.5,Modelled
China,5.784836451,1.364689212,0.006427411,0.5,Modelled
China,7.742183168,2.156917124,0.012804656,0.5,Modelled
China,6.922272751,1.002883099,0.007062546,0.5,Modelled
China,9.812162192,1.002883099,0.010867026,0.5,Modelled
China,7.783624667,1.002883099,0.003290486,0.5,Modelled
China,8.97056321,1.005774511,0.012944814,0.5,Modelled
China,7.474894773,1.002883099,0.006206145,0.5,Modelled
China,6.319613575,1.005774511,0.003253323,0.5,Modelled
China,8.826449998,5.790161438,0.019707258,0.5,Modelled
China,7.15026919,1.352953345,0.009876056,0.5,Modelled
China,9.943341617,1.212749049,0.019310253,0.5,Modelled
China,8.128209538,1.005774511,0.00440094,0.5,Modelled
China,8.491002955,1.002883099,0.01284322,0.5,Modelled
China,8.197037148,1.005774511,0.006269633,0.5,Modelled
China,7.651196754,1.005774511,0.009550506,0.5,Modelled
China,5.694307088,1.005774511,0.003603801,0.5,Modelled
China,9.563825963,2.715554133,0.022255152,0.5,Modelled
China,9.835558964,12.8907317,0.027604424,0.5,Modelled
China,6.92970833,1.005774511,0.007272398,0.5,Modelled
China,7.931437557,1.002883099,0.00404909,0.5,Modelled
China,7.320798265,1.005774511,0.007186702,0.5,Modelled
China,9.592793833,1.002883099,0.014278723,0.5,Modelled
China,7.769013883,1.961431489,0.012745426,0.5,Modelled
China,9.727886628,1.002883099,0.008697196,0.5,Modelled
China,5.791579239,2.378724173,0.006936062,0.5,Modelled
China,8.486582594,1.002883099,0.002344913,0.5,Modelled
China,8.973320029,1.55345195,0.016780706,0.6,Modelled
China,7.167597108,1.002883099,0.002470955,0.6,Modelled
China,9.936355972,1.262627717,0.019606768,0.6,Modelled
China,7.701019428,2.188189961,0.012689005,0.6,Modelled
China,8.71206695,5.280568372,0.018853093,0.6,Modelled
China,8.388968311,1.368623747,0.013924256,0.6,Modelled
China,8.834278286,1.128530051,0.014599077,0.6,Modelled
China,8.435791259,7.699661237,0.017831697,0.6,Modelled
China,7.912521102,1.005774511,0.006234239,0.6,Modelled
China,9.725352081,1.002883099,0.011027382,0.6,Modelled
China,8.565728658,1.005774511,0.009891313,0.6,Modelled
China,8.595995603,3.684610606,0.017722048,0.6,Modelled
China,8.053628321,1.002883099,0.003007988,0.6,Modelled
China,8.878344387,2.207170887,0.017664834,0.6,Modelled
China,7.559774812,1.002883099,0.007548697,0.6,Modelled
China,9.921762291,1.005774511,0.010660542,0.6,Modelled
China,9.05653702,3.631951455,0.020035218,0.6,Modelled
China,4.896147953,1.002883099,0.003577898,0.6,Modelled
China,5.763978725,1.008674259,0.001568545,0.6,Modelled
China,9.736290759,1.005774511,0.008735467,0.6,Modelled
China,8.226687844,1.005774511,0.009505085,0.6,Modelled
China,8.355728986,1.09650345,0.012903004,0.6,Modelled
China,6.900158574,1.002883099,0.006145086,0.6,Modelled
China,9.159456188,1.002883099,0.007142328,0.6,Modelled
China,8.461503179,1.005774511,0.001348511,0.6,Modelled
China,6.654406173,2.548892902,0.009373035,0.6,Modelled
China,7.269575317,1.005774511,0.008476485,0.6,Modelled
China,9.339585422,1.005774511,0.010774246,0.6,Modelled
China,7.978008808,1.148193288,0.011920696,0.6,Modelled
China,8.087976757,1.181729643,0.01235321,0.6,Modelled
China,9.882714473,11.48854597,0.027971543,0.6,Modelled
China,7.943366324,8.891750066,0.015351943,0.6,Modelled
China,8.12971238,1.005774511,0.002818787,0.6,Modelled
China,8.491810477,3.611099124,0.017082349,0.6,Modelled
China,6.024872799,1.005774511,0.00463558,0.6,Modelled
China,6.704518841,1.005774511,0.007093531,0.6,Modelled
China,9.121356329,3.064584445,0.019942798,0.6,Modelled
China,5.721736109,1.002883099,0.004299904,0.6,Modelled
China,5.076987511,1.195416868,0.004943557,0.6,Modelled
China,5.406574506,1.002883099,0.00279544,0.6,Modelled
China,9.558049738,1.728062277,0.019927119,0.6,Modelled
China,7.824239085,1.005774511,0.009787893,0.6,Modelled
China,6.91024603,1.005774511,0.003645102,0.6,Modelled
China,8.220133144,1.002883099,0.002145227,0.6,Modelled
China,9.96521245,1.005774511,0.017800549,0.6,Modelled
China,9.628422363,1.002883099,0.003868265,0.6,Modelled
China,8.56977697,1.005774511,0.001309442,0.6,Modelled
China,9.255689234,1.005774511,0.013211502,0.6,Modelled
China,7.365281368,1.002883099,0.005785054,0.6,Modelled
China,6.220057875,1.002883099,0.005741941,0.6,Modelled
China,7.40587387,1.005774511,0.005716475,0.6,Modelled
China,8.211880582,4.612283342,0.016109726,0.6,Modelled
China,9.185091002,14.71607349,0.022931366,0.6,Modelled
China,6.258924824,1.005774511,0.006780729,0.6,Modelled
China,7.57223913,3.135985844,0.01271653,0.6,Modelled
China,7.682908291,3.642422731,0.013466933,0.6,Modelled
China,9.189564491,2.19449873,0.019292754,0.6,Modelled
China,7.748399884,1.655025544,0.012218649,0.6,Modelled
China,7.224626307,1.005774511,0.002467463,0.6,Modelled
China,7.120377511,2.007130655,0.010541547,0.6,Modelled
China,9.847325999,2.646096336,0.023842792,0.6,Modelled
China,6.146466726,1.002883099,0.005972612,0.6,Modelled
China,9.489699437,10.18009751,0.02483905,0.6,Modelled
