years	Q	target	years2	Q2	target2	years3	Q3	target3	years4	Q4	target4	years5	Q5	target5		Q6	target6	years7	Q7	target7	years8	Q8	target8	years9	Q9	target9	years10	Q10	target10	Sum
0.19128948	78.10083574	3.518455202	0.206211302	2.754926569	0.139664105	0.181477054	11.79011061	0.440641471	0.198731657	28.61634437	1.243949273	0.181686895	1.273580077	0.025946238	12.4540187	4.442852708	0.103558133	0.144812662	92.36158408	0.279175931	0.191985369	3.559490572	0.046403886	0.165577875	6.534371185	0.191118296	0.163237877	4.999478801	0.086242106	6.075154641
0.197242724	67.51769826	3.258693576	0.243456132	21.95762665	0.85218916	0.122282541	3.528880153	0.08922763	0.185986888	22.72946153	0.919012177	0.185571147	1.1416011	0.027573075	18.84856888	10.20944774	0.428628121	0.164045892	5.265387736	0.196701918	0.176010774	4.985106245	0.033096229	0.158633927	2.926621722	0.106350845	0.188172534	8.039449408	0.164632705	6.076105435
0.182131732	85.81721595	3.408671418	0.232787396	5.561427712	0.316456646	0.199998663	12.27502133	0.564525778	0.156890149	6.921656654	0.261384916	0.192292216	1.01742376	0.02545631	17.45075824	6.822734785	0.274854395	0.19646258	78.3833022	0.96939232	0.19262834	9.777944366	0.050815881	0.176670108	3.631951455	0.151954005	0.153499439	2.181899329	0.054544649	6.078056317
0.18956492	63.95262185	2.935123905	0.247225424	12.31041144	0.662694034	0.175991445	8.29812065	0.328143635	0.174798358	73.78481484	1.20016002	0.159628291	1.002883099	0.007936094	16.95425099	33.33348491	0.500091079	0.11042225	2.311218261	0.053342585	0.194311408	1.723094425	0.041218055	0.1555813	8.016337512	0.174108723	0.197042603	5.823596788	0.175899286	6.078717415
0.186826229	95.1071235	3.895153446	0.166251914	2.794869861	0.095186072	0.179596978	9.125151006	0.364887879	0.195658065	16.75158919	0.794924024	0.161275438	2.297948731	0.018210337	12.53991517	1.809524181	0.052935644	0.195203463	26.70586515	0.734592321	0.198536676	1.014498859	0.024114899	0.073622243	1.548986069	0.0160865	0.194514891	1.922299067	0.088853793	6.084944916
0.157738268	79.6774477	2.310412034	0.245139611	17.54126927	0.787680581	0.166494693	22.92662276	0.445995854	0.191931362	32.9518248	1.229954052	0.144361928	1.01742376	0.006089934	18.89896122	27.88440233	0.711495268	0.183822092	7.970312854	0.332319351	0.17596154	1.014498859	0.006511153	0.147880632	15.40979812	0.17026552	0.19565247	1.87313096	0.087916697	6.088640444
0.17760003	137.8504167	4.135846439	0.225711653	4.829709176	0.266485036	0.110267585	6.186540523	0.091990969	0.172630203	15.72349682	0.607647991	0.139001036	1.005774511	0.008610819	10.88361605	4.051836506	0.073007523	0.191307209	11.82410267	0.4728577	0.176613076	15.18956674	0.035631565	0.184333247	12.92789696	0.354836222	0.190077991	1.30701048	0.060820253	6.107734517
0.195047319	113.8493725	4.818339492	0.160236429	5.220107177	0.115109958	0.154713593	8.039449408	0.24087168	0.115349157	3.190626508	0.084467039	0.135153222	1.002883099	0.007268076	17.91523366	36.34043299	0.618877974	0.106097477	62.79853138	0.094994883	0.194904245	4.051836506	0.050610627	0.115756383	2.144533492	0.046634031	0.154820097	1.059268973	0.036991418	6.114165179
0.16399844	118.4922938	3.049645157	0.202346017	5.250250742	0.226329561	0.186088726	13.26724335	0.503196162	0.188101643	20.84873791	0.88816926	0.131351038	1.011582367	0.007544157	17.91068843	9.500455676	0.365775256	0.192370786	23.59626206	0.673381447	0.197344201	1.867746062	0.045473971	0.190071961	10.44731649	0.356938849	0.159720339	1.002883099	0.001688323	6.118142144
0.168777735	60.57578896	2.29475527	0.199147223	88.96871323	0.414602996	0.189054856	28.04542111	0.743020434	0.196278883	52.98842918	1.657876348	0.112888074	1.011582367	0.004853467	16.76322433	30.75190101	0.474112519	0.147318941	13.77319698	0.23503999	0.132664878	1.380495543	0.010141739	0.1492958	2.556241613	0.086462359	0.194901944	10.90835944	0.200759598	6.12162472
0.188547048	100.6960148	4.107319639	0.217345034	4.316768806	0.227347328	0.12971095	4.559473844	0.11738794	0.167881013	11.03470406	0.438928962	0.133974219	1.071537815	0.008624131	19.54122545	12.41719513	0.53216915	0.198693559	8.179526844	0.392263499	0.187991785	7.947399712	0.046060585	0.199200921	5.326373387	0.256098883	0.134719748	1.005774511	0.004665606	6.130865723
0.176228697	74.6133075	2.887997728	0.236305091	10.29800713	0.521955139	0.19662052	9.257455283	0.43669867	0.191777468	75.07042373	1.694386003	0.159744909	1.005774511	0.011846384	9.886950965	2.762869296	0.050054657	0.168547122	10.84573065	0.323672757	0.192283967	11.85819273	0.051090042	0.132010242	4.719744398	0.090012964	0.155903934	3.274377763	0.066848191	6.134562535
0.194631825	75.68609546	3.536641685	0.217096102	29.87919153	0.559626749	0.148963113	6.151021383	0.188228372	0.134668016	9.976994894	0.268098892	0.123909398	1.008674259	0.004895661	17.87246354	369.9491514	0.752302416	0.174019504	29.62224056	0.493053909	0.14566455	1.404548966	0.013851369	0.196548944	5.959280096	0.274086075	0.159328537	1.273580077	0.044856604	6.135641732
0.160776404	214.5863858	3.465781679	0.225013978	13.85273046	0.518060369	0.128264986	10.53793921	0.16135729	0.156122163	10.26840231	0.36599759	0.17629784	2.73123513	0.026476428	19.94306216	37.9441463	0.961107454	0.178080958	8.322044956	0.318819652	0.179622266	2.344728289	0.032774126	0.184133734	7.082923532	0.263671956	0.120811499	1.40859842	0.024546243	6.138592788
0.145532339	199.8035129	2.4089284	0.245695015	137.4151159	1.261163198	0.180290197	7.947399712	0.332688634	0.149054363	11.85819273	0.369542503	0.14362678	1.011582367	0.010426479	18.28908059	179.0866719	0.807773514	0.188380906	11.22697009	0.440122841	0.149623467	2.27163779	0.016145789	0.192908057	10.35747309	0.371913875	0.185490746	4.329214479	0.12731045	6.146015684
0.152345991	160.3710821	2.661207918	0.225087726	18.42113262	0.582757821	0.184559391	35.92434407	0.726366287	0.173700351	77.70923223	1.192799968	0.178598966	1.014498859	0.008379618	16.91826048	23.52842727	0.455398874	0.150672418	31.01865095	0.293790444	0.150837512	1.008674259	0.002596381	0.177975862	3.936849269	0.164528799	0.179119827	1.416732386	0.060161346	6.147987456
0.172986248	106.9181613	3.404481321	0.189439081	4.230645167	0.168299123	0.160715438	8.815284013	0.276172878	0.151776108	18.31537031	0.48517117	0.176457249	2.469438129	0.026239284	19.51021099	25.28428708	0.762204275	0.180616736	252.9884972	0.718355281	0.169052883	1.01742376	0.00960382	0.180883561	5.823596788	0.225831954	0.183087466	2.042102417	0.083022332	6.159381437
0.179180864	84.84271818	3.270529491	0.216657191	9.072760254	0.377582567	0.193543188	23.93838094	0.758881692	0.198362373	19.45683823	0.927676658	0.197589825	1.014498859	0.015841545	19.42018773	9.749834625	0.443242143	0.140294417	3.438619297	0.10782844	0.172415762	1.014498859	0.010856555	0.128833132	2.699963167	0.066491627	0.199204017	6.063113161	0.183321382	6.162252101
0.174902676	98.9857122	3.370587708	0.248889714	17.39042027	0.831064718	0.162098522	3.869429263	0.151299855	0.194747429	22.46921485	1.002722959	0.15313833	1.01742376	0.009338243	15.20557007	5.403599724	0.177522102	0.174487496	13.57635532	0.392986617	0.173942989	1.008674259	0.013695087	0.126155258	8.085873296	0.091095275	0.175976513	11.00298137	0.1343508	6.174663364
0.187856434	61.97531942	2.8127957	0.225029111	160.5282192	0.786075201	0.180928897	38.05354305	0.686031559	0.174008636	24.4961185	0.812467044	0.106667972	1.023298884	0.003012829	10.76248187	1.4331415	0.035098002	0.193137209	15.72349682	0.572480022	0.187568649	2.311218261	0.038955809	0.187263204	8.789941739	0.311092703	0.184132548	5.756918053	0.136552039	6.194560909
0.190344216	76.77430793	3.44611844	0.243960676	26.47620371	0.916452016	0.192423093	14.58952022	0.580052237	0.133686853	11.62161052	0.286927514	0.194394687	1.014498859	0.018210775	17.9276476	24.70860417	0.566657253	0.155604119	4.341696034	0.154298226	0.189297825	1.005774511	0.011864957	0.184703806	5.130710903	0.21640659	0.073014986	1.005774511	0.002943248	6.199931256
0.17924608	81.75137582	3.20769361	0.249779295	7.206334691	0.444287017	0.104714035	1.640792882	0.03881732	0.192375681	28.94778936	1.151925829	0.183203023	1.011582367	0.011545813	18.18972252	128.2410327	0.777190489	0.165783808	4.086983183	0.162396613	0.153745601	1.014498859	0.012808487	0.189902376	6.440984263	0.269345544	0.175566221	8.394232525	0.127760001	6.203770722
0.155576044	200.9477017	3.019804587	0.241421588	5.72386553	0.342349112	0.12126818	6.348931994	0.11697003	0.194132003	58.94440805	1.652266779	0.144066214	1.005774511	0.006419109	18.59150231	19.28951598	0.586213567	0.139314877	6.294333319	0.150658939	0.176794456	1.640792882	0.028761949	0.165871346	6.151021383	0.187133376	0.173083644	8.815284013	0.119563298	6.210140747
0.198435303	96.19951754	4.42868912	0.175216359	2.024541025	0.084486695	0.142648972	9.177844288	0.205724272	0.171147925	16.70343154	0.620813	0.182979267	1.005774511	0.006466502	16.0144676	18.10566388	0.355899807	0.193386052	6.705892918	0.315797974	0.195098795	1.793962883	0.042898805	0.172078845	3.073419946	0.126743486	0.145974203	1.280934379	0.037345127	6.224864788
0.160653987	118.4922938	2.865247902	0.234158379	41.36701307	0.859163855	0.196743467	22.27598718	0.770582035	0.168760809	22.21194793	0.706051793	0.157072132	2.258595506	0.016426991	19.2303561	7.227111269	0.338619526	0.123168285	47.36078092	0.149972598	0.199214767	1.002883099	0.027497409	0.191519475	11.42258612	0.379548133	0.171791131	7.947399712	0.115573681	6.228683924
0.146965741	235.1153281	2.565871978	0.191252896	202.1046911	0.352557108	0.193126491	72.52122247	1.01102369	0.189205555	18.74209801	0.825387458	0.179571969	1.014498859	0.014306171	18.98017481	142.655517	0.949299331	0.16356676	22.86071305	0.372388964	0.119207032	1.008674259	0.00601223	0.13734888	3.236886951	0.084248513	0.139902312	10.97134988	0.055864288	6.236959731
0.185975549	68.88066973	3.03302917	0.243717718	22.14809278	0.841421497	0.188935818	23.52842727	0.694767634	0.184024987	22.72946153	0.893493558	0.16781155	1.102835221	0.018766123	19.47560113	7.993292057	0.3766107	0.148990668	3.389475766	0.118010349	0.186336745	1.008674259	0.008083826	0.149900187	17.49084144	0.183480714	0.197113859	1.453920417	0.070270203	6.237933775
0.173986254	105.4026845	3.451334121	0.185017674	11.58820059	0.233883546	0.154824442	11.52166859	0.284521174	0.18146791	51.33665966	1.243094047	0.189889786	1.005774511	0.024711662	19.47949371	14.63158326	0.585808039	0.09433454	2.73123513	0.042886382	0.172405896	1.014498859	0.002678692	0.178772574	17.14188253	0.344142679	0.119588395	4.468508009	0.030589646	6.243649989
0.193998886	96.19951754	4.248006565	0.207335701	4.815824676	0.226995492	0.176433523	51.78196712	0.659233471	0.173414907	9.610493436	0.404363568	0.157261753	1.01742376	0.004781355	8.20903998	2.41321296	0.032643577	0.177884019	14.46405527	0.427453356	0.16943296	1.002883099	0.021287414	0.142384634	3.236886951	0.091905175	0.172851101	13.15314953	0.128187558	6.24485753
0.158699754	412.62299	3.647760414	0.238510074	111.0481628	1.078355943	0.117340511	8.085873296	0.116849959	0.154334791	10.18009751	0.356510337	0.152557725	1.083948758	0.01349734	17.01603649	109.1464217	0.581595918	0.16144647	11.48854597	0.290513334	0.167044471	1.005774511	0.008755771	0.119877437	4.829709176	0.069475707	0.178807577	2.258595506	0.083496341	6.246811064
0.193102751	74.82664167	3.449605909	0.245845073	9.177844288	0.530233543	0.179137135	9.834407211	0.382073547	0.165540082	10.26840231	0.404001164	0.179398681	1.011582367	0.021282375	19.10563988	44.32631878	0.84351936	0.158240865	18.58092228	0.319267858	0.165789779	1.01742376	0.004757809	0.184794836	4.520263906	0.196941741	0.17688319	3.302780562	0.098965537	6.250648842
0.161174305	113.5247828	2.870663576	0.244866343	87.95004358	1.209028611	0.195027563	17.04346486	0.658680229	0.176075952	15.5434667	0.623477322	0.154750596	1.002883099	0.009984428	16.45534346	4.170182282	0.165102464	0.183333668	13.69412014	0.460101303	0.168894128	1.011582367	0.010431132	0.180642328	3.302780562	0.144459989	0.193144152	2.232735149	0.098796449	6.250725502
0.183164423	100.4089259	3.812255606	0.215164404	6.725226672	0.310682705	0.128362159	3.814128748	0.102897704	0.183695967	25.06685073	0.943624962	0.154417605	1.014498859	0.005150467	18.77756613	7.062561466	0.319322239	0.17595505	105.1369657	0.618228522	0.189410328	1.318347826	0.034948313	0.14764496	2.392460142	0.080370843	0.136890536	3.759618569	0.045225304	6.272706664
0.184381971	148.0495626	4.775541297	0.166407242	4.65229148	0.123689303	0.169703061	4.354213575	0.179098907	0.134753596	29.45216869	0.406052459	0.192504925	2.476557764	0.038116315	12.72591639	4.913860869	0.113710974	0.193388765	7.12382395	0.332997549	0.185359456	1.008674259	0.023652728	0.195348383	4.255075073	0.203000238	0.174480824	2.304573946	0.07936779	6.27522756
0.152358281	298.8393177	3.018837025	0.248122073	23.39334216	0.932066074	0.198593313	16.37018221	0.672070512	0.142087893	71.69087251	0.562186047	0.152813393	1.005774511	0.00321342	19.30863182	14.42247384	0.567639129	0.123606151	2.331266366	0.064837479	0.199165226	1.002883099	0.017210302	0.184909753	6.961625835	0.265915357	0.187745813	12.8907317	0.176447653	6.280422998
0.141851962	133.2074582	2.029795747	0.196335821	24.28546014	0.349380333	0.191884816	39.27792505	0.868163402	0.187148212	38.16325519	1.238714579	0.193922722	2.337987638	0.038391973	18.86961571	35.10640402	0.748422016	0.191161825	28.94778936	0.695964477	0.14971747	1.014498859	0.013088444	0.150787614	4.404645672	0.123388207	0.192545787	7.833818286	0.176608703	6.28191788
0.181754127	89.31695048	3.475374229	0.249289947	24.4961185	0.975656026	0.109780423	2.297948731	0.054809424	0.073831779	2.297948731	0.035755252	0.143673778	1.011582367	0.003857116	19.81724283	10.97134988	0.504721345	0.189069576	195.8046295	0.88056319	0.091065173	1.005774511	0.001469331	0.189591367	6.348931994	0.265619776	0.192078496	1.862376645	0.0846843	6.282509988
0.148672073	269.6491842	2.697221993	0.239199132	35.71808957	0.913714545	0.193528522	37.83506406	0.887554318	0.172594265	13.77319698	0.549860944	0.153438214	1.002883099	0.013328519	17.96614106	6.478177796	0.276752398	0.183762091	21.09021564	0.548860719	0.107998477	1.014498859	0.003550027	0.199077844	5.674642216	0.268802396	0.189806385	3.488475353	0.124380998	6.284026857
0.168905275	91.38051077	2.943168657	0.194872028	6.186540523	0.222883343	0.185406855	5.908032296	0.267324079	0.198045859	41.48627828	1.530283256	0.199813444	1.014498859	0.019579554	19.08973606	11.85819273	0.48976718	0.16782983	92.89492705	0.498101439	0.198009213	1.011582367	0.036155973	0.199610764	5.115961079	0.247062305	0.143984632	1.961431489	0.044098385	6.298424171
0.17669135	117.8176031	3.787755078	0.197031356	20.14076763	0.342242822	0.189558418	23.80094214	0.702934083	0.112383429	3.814128748	0.097558279	0.185277585	1.01742376	0.014693457	13.48013593	11.75621627	0.182413898	0.191708724	22.99272249	0.655801935	0.183009636	1.598825073	0.032443648	0.191596879	14.13473178	0.418179372	0.181120825	2.150716395	0.083546317	6.317568889
0.170506541	91.38051077	3.029604535	0.205354462	5.013892794	0.228378594	0.165846573	14.05357924	0.373318023	0.189817263	26.62909083	1.061524433	0.174846286	1.008674259	0.014956476	19.4504294	14.54757811	0.58282848	0.182453318	14.75850139	0.467649283	0.110093083	1.014498859	0.002609419	0.189045196	16.5121814	0.413245665	0.183516728	8.039449408	0.149986816	6.324101723
0.182864436	56.24191141	2.482754189	0.234852243	41.84614098	0.867148769	0.19670719	13.81290647	0.589364142	0.185623867	37.08021858	1.180900778	0.186298062	1.01742376	0.010954268	18.94286398	43.31707916	0.810813245	0.185654737	4.913860869	0.223125506	0.187518624	1.011582367	0.007082547	0.168109225	3.559490572	0.137793675	0.139385435	1.005774511	0.024654542	6.334591662
0.193297881	67.90434307	3.182623319	0.078644385	4.158193797	0.014346095	0.16628997	4.341696034	0.17453766	0.157040119	17.69342677	0.523705929	0.18850365	1.292045535	0.029915901	19.62864214	221.608491	1.132097266	0.199525824	65.75889225	1.00259617	0.177857536	2.107807559	0.031070875	0.155623409	5.691002773	0.152482117	0.161499311	7.744123014	0.09130718	6.334682513
0.190887287	88.55518633	3.848141372	0.217510829	12.34590358	0.440318669	0.181880264	6.222264768	0.274614616	0.194756775	23.19216731	1.026699987	0.178901086	4.417344703	0.029840914	10.46712814	1.376526879	0.032715235	0.18615731	14.75850139	0.499569958	0.135479573	1.437273389	0.010804286	0.135139597	3.902993693	0.089262205	0.172712659	2.811008867	0.085872093	6.337839336
0.181896322	86.30865422	3.422913405	0.211517735	3.738033256	0.192192442	0.197564471	48.0474582	1.027180963	0.095446523	6.515586104	0.103591817	0.185175173	1.014498859	0.00159824	19.07918814	84.96348309	0.938425502	0.162963778	21.58159413	0.365861095	0.198138951	1.005774511	0.00653143	0.167713335	11.0665182	0.243124178	0.159732762	1.466532098	0.049333285	6.350752357
0.158593281	256.8737701	3.401209279	0.208194126	3.458475641	0.174902189	0.196653339	22.0844212	0.764013813	0.165815095	66.13861768	0.968620631	0.171646613	1.014498859	0.005123409	19.80905391	8.274265122	0.398009493	0.160911306	14.75850139	0.315156665	0.161522975	1.005774511	0.013014895	0.186795905	6.941612478	0.27301799	0.141698992	4.481391161	0.052478566	6.365546929
0.181607493	86.0625843	3.411569676	0.149414402	1.961431489	0.060672734	0.184978463	6.010972432	0.271495437	0.195232741	15.72349682	0.7492886	0.138678308	1.014498859	0.002398744	13.93679121	77.26307577	0.26285557	0.194434807	270.3074182	1.011786179	0.18524943	1.005774511	0.028075741	0.190220638	13.57635532	0.401156145	0.186525764	11.09842407	0.167890117	6.367188941
0.172047868	307.4945016	4.755323313	0.179271219	6.404004271	0.175378886	0.148703528	4.051836506	0.140206826	0.079874047	3.172307981	0.051095903	0.14178111	1.005774511	0.001143023	18.67442452	37.9441463	0.747376743	0.154418359	6.440984263	0.19645984	0.109253677	1.008674259	0.004470961	0.159090828	7.374234249	0.180804428	0.1767009	5.190136677	0.115035967	6.36729589
0.1656367	122.2727519	3.20179791	0.193281598	2.113884578	0.10007441	0.192513402	46.54970995	0.92246255	0.188045137	26.62909083	1.040488599	0.180241027	1.566926993	0.026580075	19.17191086	12.48889836	0.511181841	0.183491859	6.348931994	0.277303355	0.140709461	1.002883099	0.003590785	0.185859522	3.869429263	0.173557728	0.189335349	3.312302806	0.120953478	6.377990731
0.148347211	397.5885951	2.808681395	0.23838559	203.8577994	1.083845078	0.164907243	4.829709176	0.190522925	0.163092114	62.43798258	0.8910015	0.165658233	1.002883099	0.009321094	19.43549083	130.8516474	1.055934469	0.157620436	5.891047821	0.196603005	0.136892062	1.008674259	0.003741519	0.156253437	4.638917021	0.138342828	0.111334065	1.002883099	0.006984295	6.384978107
0.174523784	110.9611592	3.544879593	0.183857508	7.567801678	0.204216107	0.182513253	64.44693987	0.771529299	0.130039017	11.16251204	0.264002607	0.193085194	1.008674259	0.005621763	19.64409024	49.73637955	0.952602969	0.175150837	6.744616169	0.267792392	0.194535877	2.85998721	0.046856127	0.164551247	10.56832113	0.224982856	0.174537823	5.190136677	0.111206654	6.393690367
0.15852655	110.9611592	2.720224875	0.205075756	3.580044889	0.176446327	0.197611258	42.33081832	0.986950288	0.197416067	44.32631878	1.561082776	0.188077628	1.011582367	0.025420027	15.91919725	7.924552441	0.249311057	0.181011594	14.71607349	0.457881129	0.178581846	1.13504676	0.027029092	0.145639921	1.883947374	0.064763075	0.192920923	3.539054265	0.130604482	6.399713128
0.172423661	54.81512586	2.204755879	0.243689177	82.55230087	1.14266151	0.199377388	25.28428708	0.850850261	0.184286656	30.75190101	1.063093726	0.197426644	1.008674259	0.021755877	11.26201081	3.642422731	0.074961695	0.194357187	20.02513229	0.646543009	0.197200114	1.819973298	0.044308869	0.168483557	6.862132741	0.204981962	0.193438651	4.430080346	0.147579718	6.401492507
0.188238078	51.03890756	2.348994256	0.232441338	44.07182555	0.822062038	0.18319071	19.01383704	0.575412911	0.176301849	63.34326208	1.205514207	0.190882503	1.005774511	0.015020354	18.19798333	55.167769	0.711148088	0.150731948	3.66345594	0.127774366	0.175420194	1.905767944	0.029027595	0.199000773	10.15083166	0.402220646	0.193271726	6.151021383	0.165915721	6.403090182
0.17116772	362.873405	4.766785917	0.168826287	9.046677784	0.159383743	0.194816096	7.901770851	0.375537367	0.160688886	13.77319698	0.47743254	0.121652763	1.002883099	0.001899181	12.17887201	120.3705182	0.165535044	0.14800885	5.466186196	0.16210461	0.139567816	1.002883099	0.006412085	0.156220416	8.614574049	0.17865731	0.185323101	4.304358912	0.126593383	6.42034118
0.189001459	89.82843022	3.814149254	0.197568939	83.99067234	0.399292498	0.172709751	13.22910254	0.409655008	0.146778143	32.20156428	0.541613326	0.198430394	2.311218261	0.04193641	17.14710581	6.725226672	0.263508096	0.196252143	22.34021106	0.698204489	0.19756995	3.814128748	0.053170129	0.050861073	1.002883099	0.005872891	0.193315969	12.09959107	0.199217004	6.426619105
0.164543679	206.7676832	3.687916964	0.243513893	24.70860417	0.87580289	0.175799445	28.69884813	0.579661914	0.182542658	11.45551857	0.509669529	0.112332814	1.002883099	0.001993444	18.64822865	14.0940971	0.510511475	0.155295893	3.9824473	0.143902658	0.18275028	3.428733917	0.037320314	0.048209206	1.002883099	0.002350418	0.163327766	3.360327417	0.077645198	6.426774805
0.188865518	95.65176107	3.989506736	0.175464424	3.163188196	0.116474553	0.096551869	3.993929091	0.058061576	0.188802634	25.13912095	1.007597225	0.171468512	1.008674259	0.016028092	17.9364728	15.8598865	0.484515715	0.174518781	17.94996127	0.436315577	0.184085186	1.002883099	0.018545047	0.143202632	11.09842407	0.145160174	0.189896604	6.063113161	0.157705454	6.429910148
0.184821283	98.42209124	3.879338831	0.227316959	22.79499283	0.641498764	0.161484588	8.442705111	0.273535775	0.166638838	23.39334216	0.704110661	0.120083546	1.008674259	0.002717228	18.52149263	39.50473586	0.717481638	0.102626379	1.292045535	0.029959532	0.177434686	1.002883099	0.003516853	0.125839843	4.005443985	0.07511446	0.179307904	3.902993693	0.110285799	6.437559539
0.164609741	187.1043988	3.585286742	0.205261886	19.68219446	0.402989356	0.171939278	16.65541233	0.445503435	0.17766801	38.71657884	1.057769353	0.101226372	1.011582367	0.001528975	18.59721257	6.168755389	0.279179494	0.188975699	8.203109232	0.358849316	0.173166743	3.695233704	0.029852122	0.139826632	16.55978766	0.142823219	0.183521242	5.593542236	0.135331869	6.439113881
0.156765257	231.121939	3.208192567	0.174232035	2.762869296	0.105819114	0.196992312	28.28869435	0.854247049	0.184318193	26.09781517	0.97286225	0.155481768	1.28462744	0.014839597	17.48680899	23.05901279	0.512139624	0.165784027	21.02958526	0.387872541	0.139094568	1.005774511	0.009304202	0.179625179	13.45960324	0.326339675	0.142915889	3.9824473	0.053057458	6.444674076
0.171874908	109.3883763	3.383792749	0.240186845	6.667391991	0.390067963	0.13342608	3.959582648	0.113227022	0.181573224	27.96479583	0.972872181	0.094448203	1.011582367	0.001062642	19.577614	16.79988569	0.642118402	0.190011828	120.0244757	0.86230591	0.154308675	1.008674259	0.01513209	0.114219964	1.01742376	0.02669723	0.171309287	1.509366472	0.058306839	6.465583028
0.193365272	103.3170362	4.430708631	0.208912408	16.89689681	0.422819291	0.172252281	7.54604568	0.292599705	0.070088127	2.843567002	0.03881328	0.199799852	1.014498859	0.032079535	16.02225306	236.0985247	0.463601699	0.158723935	14.50575657	0.300316645	0.158459592	1.005774511	0.01035083	0.189308327	8.250478175	0.309209048	0.191875689	8.203109232	0.177464283	6.477962947
0.15583692	444.4188068	3.415627659	0.22794458	20.96912918	0.632535852	0.191150471	16.5121814	0.614609744	0.168731038	19.91016085	0.670775922	0.174314718	1.01742376	0.015828414	19.26961289	19.4009035	0.655183298	0.183457091	7.633446747	0.320265852	0.126348663	1.011582367	0.002448448	0.135930602	4.746998612	0.097874638	0.173755811	1.809524181	0.068069389	6.493219215
0.19406729	110.3293504	4.654707624	0.204431082	3.109017423	0.154881041	0.157860895	7.879054754	0.248614287	0.165394952	59.11435063	0.938918419	0.17263828	1.424913323	0.021978342	13.72041646	13.89266925	0.20183826	0.119754111	49.16691037	0.138035028	0.172314181	1.011582367	0.017168421	0.059827864	1.277251935	0.010269367	0.190811235	2.661376248	0.108551043	6.494961833
0.161427837	78.9978967	2.428038036	0.239018638	11.03470406	0.564129207	0.190073	17.74443868	0.623564546	0.198557438	37.18712453	1.453271257	0.135330582	1.008674259	0.005612775	19.01204483	78.83592743	0.896772643	0.138283294	13.11533671	0.189842457	0.158690898	1.011582367	0.004782531	0.184565074	5.513601309	0.227401279	0.183886845	3.498532974	0.112609516	6.506024247
0.173092493	150.1782149	3.95961342	0.236674747	18.26271709	0.704995474	0.158848742	17.19130428	0.355900468	0.187302651	26.02278889	1.014904437	0.199717292	1.011582367	0.002474938	7.336652224	5.942148292	0.033159923	0.153015292	2.876502237	0.105545403	0.14531434	1.01742376	0.005768671	0.196999666	5.773515819	0.267357228	0.168805397	1.562422375	0.057797739	6.507517701
0.183401467	89.57232527	3.579125631	0.213963442	6.705892918	0.304557056	0.197792258	7.481152231	0.362859214	0.127450577	28.04542111	0.337957439	0.164085994	1.002883099	0.004545582	18.00311505	17.29057565	0.50514584	0.198330602	103.6343853	1.026596978	0.130637233	1.008674259	0.00648092	0.183307721	7.54604568	0.270626304	0.190701554	3.25557839	0.12095444	6.518849405
0.195758054	77.21396135	3.63514528	0.241141249	6.222264768	0.36961235	0.176223567	35.10640402	0.603964689	0.181589162	58.43750601	1.312200022	0.197578975	7.374234249	0.047645274	14.90272533	195.2417282	0.346361552	0.116600378	5.959280096	0.093666678	0.163480595	1.241004749	0.0202178	0.092871836	1.053187331	0.020256293	0.194136307	1.688717054	0.079238116	6.528308055
0.180832762	110.3293504	3.9275381	0.208176225	28.2073697	0.456795818	0.168364831	70.46313968	0.56924038	0.180382812	25.43029147	0.902369292	0.196159955	1.005774511	0.004976934	17.63875605	5.658328693	0.239690284	0.132624584	80.67271658	0.199759113	0.100869714	1.011582367	0.002038234	0.19613169	3.9824473	0.191499201	0.156503792	1.161492083	0.04051214	6.534419496
0.194421722	86.80290674	3.949983143	0.216874567	6.764061566	0.317986173	0.134129799	63.34326208	0.236173061	0.19969141	30.05172925	1.29638388	0.151526222	1.005774511	0.003668066	16.95348733	4.051836506	0.166338157	0.194311564	8.739475543	0.396957869	0.198490483	1.014498859	0.01838383	0.137246098	4.442852708	0.09754848	0.175807259	1.223268748	0.051592407	6.535015067
0.17447756	75.0405858	2.853716987	0.23725984	39.05241645	0.898983451	0.168335528	5.057384597	0.204020627	0.19938636	19.79584951	0.946997789	0.176412034	1.002883099	0.008640303	18.53101919	65.56984787	0.789648593	0.178297223	14.97248282	0.436405833	0.105217275	1.077725421	0.004740919	0.172901435	12.20454605	0.276231386	0.194795981	2.739109552	0.115927278	6.535313166
0.181744721	83.64014265	3.343803175	0.238702819	56.9428054	0.975265937	0.186386687	10.32769731	0.429452963	0.188085883	36.02791752	1.224901473	0.18163542	1.329783516	0.026548531	11.98708367	11.00298137	0.128075654	0.165750307	19.62561188	0.375567831	0.131567059	1.005774511	0.004580526	0.074641272	6.045682857	0.021579195	0.106954768	1.005774511	0.013500102	6.543275388
0.161415856	330.2451132	3.739678489	0.223629635	10.59879065	0.448396151	0.197908753	34.30708717	0.924511203	0.169273276	57.43674202	1.010911592	0.17438891	1.479253177	0.023113228	16.22043938	4.559473844	0.175449767	0.134147929	2.181899329	0.068747271	0.192234505	1.230332526	0.035747159	0.154735964	2.541565317	0.091435879	0.12180881	1.984149508	0.027692993	6.545683733
