Scenario,Country,Model,Type,Output_Y,kind,S_g,S_target,S_g_total,S_target_total,S_gt,feasibility_fraction,n_saltelli_total,n_saltelli_feasible
policy,Indonesia,Gompertz,A,feasibility,feasibility,0.37902820209351534,0.19495268260628293,0.817081793022645,0.6096172424487643,0.852718150771611,0.27825927734375,16384,4559
policy,Indonesia,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.27825927734375,16384,4559
policy,Indonesia,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.27825927734375,16384,4559
policy,Indonesia,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.27825927734375,16384,4559
policy,Thailand,Logistic,A,feasibility,feasibility,0.4485331233272652,0.1675054431040228,0.8336826810158491,0.5656321187273743,0.7832762333119354,0.20257568359375,16384,3319
policy,Thailand,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
policy,Thailand,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
policy,Thailand,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
policy,Thailand,Gompertz,A,feasibility,feasibility,0.49554506590854164,0.15345312355446364,0.8420219058443372,0.49045902934533264,0.6834827457266646,0.30413818359375,16384,4983
policy,Thailand,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
policy,Thailand,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
policy,Thailand,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
policy,Brazil,Logistic,A,feasibility,feasibility,0.5312958082450033,0.14881847467885215,0.8552287064262135,0.45822317651184796,0.633337600014206,0.27947998046875,16384,4579
policy,Brazil,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.27947998046875,16384,4579
policy,Brazil,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.27947998046875,16384,4579
policy,Brazil,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.27947998046875,16384,4579
policy,Brazil,Gompertz,A,feasibility,feasibility,0.3697265174558429,0.19736175995682045,0.8165933192152266,0.6161123246773567,0.8656173664799198,0.27581787109375,16384,4519
policy,Brazil,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.27581787109375,16384,4519
policy,Brazil,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.27581787109375,16384,4519
policy,Brazil,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.27581787109375,16384,4519
ipcc_low,UK,Logistic,A,feasibility,feasibility,0.5682340950660844,0.12472446416249149,0.8707721829250176,0.4339567214971033,0.611770345193545,0.30902099609375,16384,5063
ipcc_low,UK,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_low,UK,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_low,UK,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_low,UK,Gompertz,A,feasibility,feasibility,0.36167886828171686,0.18658384358268998,0.8135782530245215,0.6251770343420002,0.8904925755021148,0.27972412109375,16384,4583
ipcc_low,UK,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_low,UK,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_low,UK,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_low,US,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,US,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,US,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,US,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,US,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,US,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,EU,Logistic,A,feasibility,feasibility,0.6297893696600135,0.09034283501337335,0.9055592977314536,0.3625262444704426,0.5479533375285093,0.41131591796875,16384,6739
ipcc_low,EU,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_low,EU,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_low,EU,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_low,EU,Gompertz,A,feasibility,feasibility,0.33577828990651326,0.17052795122149692,0.8311746993103732,0.6534917291565058,0.9783601873388689,0.28717041015625,16384,4705
ipcc_low,EU,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_low,EU,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_low,EU,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_low,China,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,China,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,China,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,China,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,China,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,China,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Middle East,Logistic,A,feasibility,feasibility,0.601378577601084,0.10561845986542338,0.8923682119241895,0.39229713664300114,0.5776683111006832,0.34710693359375,16384,5687
ipcc_low,Middle East,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_low,Middle East,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_low,Middle East,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_low,Middle East,Gompertz,A,feasibility,feasibility,0.37547357807907056,0.18634700402713505,0.8131156148764901,0.6264890789159083,0.8777841116861926,0.28338623046875,16384,4643
ipcc_low,Middle East,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_low,Middle East,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_low,Middle East,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_low,Australia,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Australia,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Australia,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Australia,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Australia,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Australia,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Canada,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Indonesia,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Thailand,Logistic,A,feasibility,feasibility,0.4485331233272652,0.1675054431040228,0.8336826810158491,0.5656321187273743,0.7832762333119354,0.20257568359375,16384,3319
ipcc_low,Thailand,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_low,Thailand,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_low,Thailand,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_low,Thailand,Gompertz,A,feasibility,feasibility,0.49554506590854164,0.15345312355446364,0.8420219058443372,0.49045902934533264,0.6834827457266646,0.30413818359375,16384,4983
ipcc_low,Thailand,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_low,Thailand,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_low,Thailand,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_low,Brazil,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Brazil,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Brazil,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Brazil,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Brazil,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_low,Brazil,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,UK,Logistic,A,feasibility,feasibility,0.5682340950660844,0.12472446416249149,0.8707721829250176,0.4339567214971033,0.611770345193545,0.30902099609375,16384,5063
ipcc_high,UK,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_high,UK,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_high,UK,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.30902099609375,16384,5063
ipcc_high,UK,Gompertz,A,feasibility,feasibility,0.36167886828171686,0.18658384358268998,0.8135782530245215,0.6251770343420002,0.8904925755021148,0.27972412109375,16384,4583
ipcc_high,UK,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_high,UK,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_high,UK,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.27972412109375,16384,4583
ipcc_high,US,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,US,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,US,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,US,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,US,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,US,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,EU,Logistic,A,feasibility,feasibility,0.6297893696600135,0.09034283501337335,0.9055592977314536,0.3625262444704426,0.5479533375285093,0.41131591796875,16384,6739
ipcc_high,EU,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_high,EU,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_high,EU,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.41131591796875,16384,6739
ipcc_high,EU,Gompertz,A,feasibility,feasibility,0.33577828990651326,0.17052795122149692,0.8311746993103732,0.6534917291565058,0.9783601873388689,0.28717041015625,16384,4705
ipcc_high,EU,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_high,EU,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_high,EU,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.28717041015625,16384,4705
ipcc_high,China,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,China,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,China,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,China,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,China,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,China,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Middle East,Logistic,A,feasibility,feasibility,0.601378577601084,0.10561845986542338,0.8923682119241895,0.39229713664300114,0.5776683111006832,0.34710693359375,16384,5687
ipcc_high,Middle East,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_high,Middle East,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_high,Middle East,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.34710693359375,16384,5687
ipcc_high,Middle East,Gompertz,A,feasibility,feasibility,0.37547357807907056,0.18634700402713505,0.8131156148764901,0.6264890789159083,0.8777841116861926,0.28338623046875,16384,4643
ipcc_high,Middle East,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_high,Middle East,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_high,Middle East,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.28338623046875,16384,4643
ipcc_high,Australia,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Australia,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Australia,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Australia,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Australia,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Australia,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Canada,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Indonesia,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Thailand,Logistic,A,feasibility,feasibility,0.4485331233272652,0.1675054431040228,0.8336826810158491,0.5656321187273743,0.7832762333119354,0.20257568359375,16384,3319
ipcc_high,Thailand,Logistic,A,tp,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_high,Thailand,Logistic,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_high,Thailand,Logistic,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.20257568359375,16384,3319
ipcc_high,Thailand,Gompertz,A,feasibility,feasibility,0.49554506590854164,0.15345312355446364,0.8420219058443372,0.49045902934533264,0.6834827457266646,0.30413818359375,16384,4983
ipcc_high,Thailand,Gompertz,A,tp,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_high,Thailand,Gompertz,A,rate_2100,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_high,Thailand,Gompertz,A,C_sampled,conditional_skipped_partial_feasibility,,,,,,0.30413818359375,16384,4983
ipcc_high,Brazil,Logistic,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Brazil,Logistic,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Brazil,Logistic,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Brazil,Gompertz,B_fixed,tp,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Brazil,Gompertz,B_fixed,rate_2100,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
ipcc_high,Brazil,Gompertz,B_fixed,C_sampled,conditional_trivial,1.0,0.0,1.0,0.0,0.0,,0,0
