Scenario,Country,Model,Year,rate_central,cumulative_central
growth10,US,Gompertz,2156,2.740334233528612,201.44296584742148
growth10,US,Gompertz,2157,2.7368662300863584,204.18161123048552
growth10,US,Gompertz,2158,2.73286150881851,206.91651939994284
growth10,US,Gompertz,2159,2.728330358883723,209.64715877035906
growth10,US,Gompertz,2160,2.7232832081943315,212.37300811608165
growth10,US,Gompertz,2161,2.7177306086467854,215.09355670257776
growth10,US,Gompertz,2162,2.7116832217327773,217.80830440319144
growth10,US,Gompertz,2163,2.705151804538894,220.51676180170625
growth10,US,Gompertz,2164,2.698147196141458,223.2184502811043
growth10,US,Gompertz,2165,2.6906803044020293,225.9129020989203
growth10,US,Gompertz,2166,2.6827620931679603,228.59966044959296
growth10,US,Gompertz,2167,2.6744035698813207,231.27827951422128
growth10,US,Gompertz,2168,2.665615773598529,233.94832449813472
growth10,US,Gompertz,2169,2.656409763422067,236.60937165668892
growth10,US,Gompertz,2170,2.6467966073447537,239.26100830969966
growth10,US,Gompertz,2171,2.636787371506219,241.9028328449273
growth10,US,Gompertz,2172,2.626393109860408,244.5344547110226
growth10,US,Gompertz,2173,2.615624854252195,247.15549440034587
growth10,US,Gompertz,2174,2.6044936049005076,249.76558342206567
growth10,US,Gompertz,2175,2.593010321284669,252.36436426594219
growth10,US,Gompertz,2176,2.581185913430094,254.95149035719783
growth10,US,Gompertz,2177,2.5690312335888787,257.5266260028707
growth10,US,Gompertz,2178,2.5565570683103265,260.0894463300442
growth10,US,Gompertz,2179,2.543774130895939,262.63963721634
growth10,EU,Logistic,2030,0.02984548939970182,0.40919
growth10,EU,Logistic,2031,0.03209271209993719,0.44014563159078196
growth10,EU,Logistic,2032,0.03450741302151032,0.4734312414118696
growth10,EU,Logistic,2033,0.03710180299830342,0.5092203445687644
growth10,EU,Logistic,2034,0.03988894063426911,0.5476990866321703
growth10,EU,Logistic,2035,0.04288278442762231,0.5890671172910212
growth10,EU,Logistic,2036,0.04609824700191011,0.6335385171907041
growth10,EU,Logistic,2037,0.0495512513324174,0.6813427800111261
growth10,EU,Logistic,2038,0.053258788809992,0.7327258517052021
growth10,EU,Logistic,2039,0.05723897892965189,0.7879512286337991
growth10,EU,Logistic,2040,0.06151113032713796,0.8473011160892783
growth10,EU,Logistic,2041,0.06609580281166212,0.9110776483864278
growth10,EU,Logistic,2042,0.07101486995612734,0.9796041713054102
growth10,EU,Logistic,2043,0.07629158170561938,1.0532265871835698
growth10,EU,Logistic,2044,0.08195062634945434,1.1323147623573089
growth10,EU,Logistic,2045,0.08801819106989901,1.2172639959358997
growth10,EU,Logistic,2046,0.0945220201301997,1.3084965480285677
growth10,EU,Logistic,2047,0.10149146959408033,1.4064632245253235
growth10,EU,Logistic,2048,0.10895755727675276,1.5116450143299822
growth10,EU,Logistic,2049,0.11695300641216691,1.6245547735381949
growth10,EU,Logistic,2050,0.12551228128133832,1.7457389494202038
growth10,EU,Logistic,2051,0.13467161278102918,1.8757793351822452
growth10,EU,Logistic,2052,0.1444690116201478,2.0152948443160845
growth10,EU,Logistic,2053,0.15494426651286655,2.164943290876506
growth10,EU,Logistic,2054,0.1661389243933208,2.3254231592256387
growth10,EU,Logistic,2055,0.1780962493085353,2.4974753436256334
growth10,EU,Logistic,2056,0.19086115625693487,2.681884834524805
growth10,EU,Logistic,2057,0.2044801158340711,2.8794823244479937
growth10,EU,Logistic,2058,0.21900102513168976,3.0911457020562128
growth10,EU,Logistic,2059,0.23447303992008744,3.317801398178332
growth10,EU,Logistic,2060,0.2509463627388786,3.5604255424435305
growth10,EU,Logistic,2061,0.26847198114327114,3.820044883576364
growth10,EU,Logistic,2062,0.2871013500211518,4.097737420492767
growth10,EU,Logistic,2063,0.3068860116345753,4.3946326851127315
growth10,EU,Logistic,2064,0.3278771468765176,4.7119116113681
growth10,EU,Logistic,2065,0.3501250512041606,5.05080591834726
growth10,EU,Logistic,2066,0.3736785288533822,5.4125969290353035
growth10,EU,Logistic,2067,0.39858419930095423,5.798613739873564
growth10,EU,Logistic,2068,0.42488571057201163,6.210230650619752
growth10,EU,Logistic,2069,0.452622854946078,6.648863759035928
growth10,EU,Logistic,2070,0.4818305839540382,7.115966621119889
growth10,EU,Logistic,2071,0.5125379213410658,7.613024875339848
growth10,EU,Logistic,2072,0.544766774955228,8.1415497291054
growth10,EU,Logistic,2073,0.5785306513616532,8.703070208039344
growth10,EU,Logistic,2074,0.6138332804208836,9.299124074082906
growth10,EU,Logistic,2075,0.6506671611342907,9.931247327684835
growth10,EU,Logistic,2076,0.6890120447527949,10.600962222922822
growth10,EU,Logistic,2077,0.7288333764396822,11.309763743000987
growth10,EU,Logistic,2078,0.7700807226059145,12.059104507731668
growth10,EU,Logistic,2079,0.8126862172795017,12.850378114821329
growth10,EU,Logistic,2080,0.8565630673540681,13.684900953372681
growth10,EU,Logistic,2081,0.9016041630457473,14.56389257111412
growth10,EU,Logistic,2082,0.9476808460629246,15.488454726324703
growth10,EU,Logistic,2083,0.9946418934817355,16.45954931074649
growth10,EU,Logistic,2084,1.042312779679219,17.477975390062472
growth10,EU,Logistic,2085,1.0904952814115672,18.544345672394954
growth10,EU,Logistic,2086,1.1389674917121377,19.659062780861248
growth10,EU,Logistic,2087,1.1874843061970188,20.822295771099284
growth10,EU,Logistic,2088,1.2357784401172922,22.033957395920563
growth10,EU,Logistic,2089,1.283562025684705,23.29368267349201
growth10,EU,Logistic,2090,1.330528826557684,24.600809358979543
growth10,EU,Logistic,2091,1.3763570898379585,25.954360948527043
growth10,EU,Logistic,2092,1.4207130356704334,27.35303285496079
growth10,EU,Logistic,2093,1.4632549610243546,28.795182383188678
growth10,EU,Logistic,2094,1.5036379082391096,30.278823097010697
growth10,EU,Logistic,2095,1.5415188215341866,31.80162410601
growth10,EU,Logistic,2096,1.5765620872866128,33.36091471063354
growth10,EU,Logistic,2097,1.6084453280700615,34.95369472626609
growth10,EU,Logistic,2098,1.6368652979552376,36.57665066549924
growth10,EU,Logistic,2099,1.661543709120598,38.22617779608187
growth10,EU,Logistic,2100,1.6822328090026046,39.89840791606509
growth10,EU,Logistic,2101,1.6987205243163988,41.58924250473182
growth10,EU,Logistic,2102,1.7108349941524903,43.294390726416864
growth10,EU,Logistic,2103,1.7184483292982267,45.00941159324809
growth10,EU,Logistic,2104,1.7214794586100592,46.72975944113115
growth10,EU,Logistic,2105,1.7198959546923136,48.450831749251286
growth10,EU,Logistic,2106,1.7137147687365006,50.16801824398766
growth10,EU,Logistic,2107,1.70300184606307,51.876750178589056
growth10,EU,Logistic,2108,1.6878706372704344,53.57254867314969
growth10,EU,Logistic,2109,1.6684795623805524,55.25107103575049
growth10,EU,Logistic,2110,1.64502852449597,56.908154062960215
growth10,EU,Logistic,2111,1.617754603046167,58.539853431732006
growth10,EU,Logistic,2112,1.5869270829478512,60.14247843860076
growth10,EU,Logistic,2113,1.5528419937558795,61.71262150802702
growth10,EU,Logistic,2114,1.5158163416001897,63.247182070927934
growth10,EU,Logistic,2115,1.476182216492713,64.74338459784875
growth10,EU,Logistic,2116,1.434280949134419,66.19879075022983
growth10,EU,Logistic,2117,1.3904574758238875,67.61130578012158
growth10,EU,Logistic,2118,1.3450550489752948,68.97917945714752
growth10,EU,Logistic,2119,1.2984104057963464,70.30100192679537
growth10,EU,Logistic,2120,1.2508494805982426,71.57569500323189
growth10,EU,Logistic,2121,1.2026837186617818,72.80249947151034
growth10,EU,Logistic,2122,1.1542070230209693,73.98095901854695
growth10,EU,Logistic,2123,1.1056933411336243,75.11090143118444
growth10,EU,Logistic,2124,1.0573948770638242,76.1924176956774
growth10,EU,Logistic,2125,1.0095408970643511,77.22583960937362
growth10,EU,Logistic,2126,0.9623370825809577,78.21171647599475
growth10,EU,Logistic,2127,0.9159653747065086,79.15079140462811
growth10,EU,Logistic,2128,0.8705842477834476,80.0439776731116
growth10,EU,Logistic,2129,0.8263293468229285,80.89233555242156
growth10,EU,Logistic,2130,0.7833144232123606,81.69704992302765
growth10,EU,Logistic,2131,0.7416325053014063,82.45940894953924
growth10,EU,Logistic,2132,0.7013572443609312,83.18078401838294
growth10,EU,Logistic,2133,0.6625443815936108,83.86261108625078
growth10,EU,Logistic,2134,0.6252332878785275,84.50637353568848
growth10,EU,Logistic,2135,0.5894485343558032,85.11358658906737
growth10,EU,Logistic,2136,0.5552014584700545,85.68578329355007
growth10,EU,Logistic,2137,0.5224916964318994,86.22450205747327
growth10,EU,Logistic,2138,0.49130865903004645,86.73127569255293
growth10,EU,Logistic,2139,0.46163293319786225,87.20762189603235
growth10,EU,Logistic,2140,0.4334375966251892,87.65503509179126
growth10,EU,Logistic,2141,0.406689436968865,88.07497953890874
growth10,EU,Logistic,2142,0.38135007084851374,88.4688836095959
growth10,EU,Logistic,2143,0.3573769608383837,88.83813513516041
growth10,EU,Logistic,2144,0.3347243311196008,89.18407771814972
growth10,EU,Logistic,2145,0.3133439843913752,89.50800791049168
growth10,EU,Logistic,2146,0.2931860241116029,89.81117316082154
growth10,EU,Logistic,2147,0.27419948720690396,90.09477043882073
growth10,EU,Logistic,2148,0.2563328931190054,90.35994544992275
growth10,EU,Logistic,2149,0.23953471549500255,90.60779235984995
growth10,EU,Logistic,2150,0.2237537830358909,90.83935395487345
growth10,EU,Logistic,2151,0.20893961603788663,91.05562217022664
growth10,EU,Logistic,2152,0.19504270503620028,91.25753892558562
growth10,EU,Logistic,2153,0.18201473772694052,91.44599721282962
growth10,EU,Logistic,2154,0.1698087800302189,91.62184238732017
growth10,EU,Logistic,2155,0.15837941679173903,91.7858736196206
growth10,EU,Logistic,2156,0.14768285722190957,91.93884546987819
growth10,EU,Logistic,2157,0.13767700975743652,92.08146955198352
growth10,EU,Logistic,2158,0.1283215306135402,92.21441625909844
growth10,EU,Logistic,2159,0.11957784988531835,92.33831652620604
growth10,EU,Logistic,2160,0.11140917866175777,92.45376360899542
growth10,EU,Logistic,2161,0.10378050024062854,92.56131486166885
growth10,EU,Logistic,2162,0.09665854818061063,92.66149349916833
growth10,EU,Logistic,2163,0.09001177360039449,92.75479033188977
growth10,EU,Logistic,2164,0.08381030383427224,92.84166546321069
growth10,EU,Logistic,2165,0.07802589427995146,92.92254994212729
growth10,EU,Logistic,2166,0.07263187502648075,92.99784736500663
growth10,EU,Logistic,2167,0.0676030936272492,93.06793542193446
growth10,EU,Logistic,2168,0.06291585518386368,93.13316738440162
growth10,EU,Logistic,2169,0.05854786072948516,93.19387353214891
growth10,EU,Logistic,2170,0.05447814474376588,93.25036251789751
growth10,EU,Logistic,2171,0.05068701249368521,93.30292266945474
growth10,EU,Logistic,2172,0.04715597777407633,93.35182322931739
growth10,EU,Logistic,2173,0.04386770151657844,93.39731553241462
growth10,EU,Logistic,2174,0.04080593164471403,93.43963412305487
growth10,EU,Logistic,2175,0.037955444474225525,93.47899781247855
growth10,EU,Logistic,2176,0.03530198789038373,93.51561067868276
growth10,EU,Logistic,2177,0.03283222647643075,93.54966301038657
growth10,EU,Logistic,2178,0.030533688718402167,93.58133219715423
growth10,EU,Logistic,2179,0.028394716370367074,93.61078356779807
growth10,EU,Gompertz,2030,0.03729628626010789,0.40918999999999994
growth10,EU,Gompertz,2031,0.04014572976311598,0.44789841477763914
growth10,EU,Gompertz,2032,0.043147985682030814,0.4895323996673629
growth10,EU,Gompertz,2033,0.04630628560860014,0.5342464036896586
growth10,EU,Gompertz,2034,0.049623602145485106,0.582197979500557
growth10,EU,Gompertz,2035,0.05310263087606343,0.6335475153145665
growth10,EU,Gompertz,2036,0.056745773263278204,0.6884579492529261
growth10,EU,Gompertz,2037,0.06055512058215609,0.7470944670991204
growth10,EU,Gompertz,2038,0.06453243898325996,0.8096241845446017
growth10,EU,Gompertz,2039,0.06867915577628753,0.8762158151009495
growth10,EU,Gompertz,2040,0.07299634701436988,0.9470393249396515
growth10,EU,Gompertz,2041,0.07748472645045303,1.022265575996656
growth10,EU,Gompertz,2042,0.08214463592756642,1.1020659587455213
growth10,EU,Gompertz,2043,0.08697603725488298,1.186612016099812
growth10,EU,Gompertz,2044,0.09197850561136334,1.2760750599522952
growth10,EU,Gompertz,2045,0.09715122450854069,1.3706257818951475
growth10,EU,Gompertz,2046,0.10249298233374278,1.47043385969182
growth10,EU,Gompertz,2047,0.10800217048484911,1.5756675610873871
growth10,EU,Gompertz,2048,0.11367678309763576,1.6864933465502732
growth10,EU,Gompertz,2049,0.11951441835694562,1.8030754725343614
growth10,EU,Gompertz,2050,0.12551228137341597,1.9255755968369763
growth10,EU,Gompertz,2051,0.13166718859836465,2.0541523876053085
growth10,EU,Gompertz,2052,0.13797557374074965,2.188961137512129
growth10,EU,Gompertz,2053,0.1444334951419231,2.3301533845813767
growth10,EU,Gompertz,2054,0.15103664455625349,2.4778765410960517
growth10,EU,Gompertz,2055,0.15778035727863088,2.6322735319653936
growth10,EU,Gompertz,2056,0.16465962355342534,2.7934824438659693
growth10,EU,Gompertz,2057,0.17166910119367798,2.9616361864029948
growth10,EU,Gompertz,2058,0.178803129334177,3.1368621664643777
growth10,EU,Gompertz,2059,0.18605574323761762,3.319281976861244
growth10,EU,Gompertz,2060,0.1934206900692859,3.50901110026609
growth10,EU,Gompertz,2061,0.20089144555262184,3.70615862937347
growth10,EU,Gompertz,2062,0.20846123141561607,3.910827004119244
growth10,EU,Gompertz,2063,0.2161230335362555,4.123111766703464
growth10,EU,Gompertz,2064,0.22386962069414287,4.343101335069545
growth10,EU,Gompertz,2065,0.23169356383495232,4.5708767953992675
growth10,EU,Gompertz,2066,0.23958725575451892,4.80651171408978
growth10,EU,Gompertz,2067,0.2475429311100683,5.050071969585955
growth10,EU,Gompertz,2068,0.2555526866673364,5.301615604349431
growth10,EU,Gompertz,2069,0.2636085016940808,5.561192697155366
growth10,EU,Gompertz,2070,0.271702258412697,5.828845255819391
growth10,EU,Gompertz,2071,0.27982576242729834,6.104607130371381
growth10,EU,Gompertz,2072,0.287970763043644,6.388503946609377
growth10,EU,Gompertz,2073,0.2961289734036774,6.6805530598871155
growth10,EU,Gompertz,2074,0.3042920903601171,6.980763528912175
growth10,EU,Gompertz,2075,0.31245181402048877,7.289136109259141
growth10,EU,Gompertz,2076,0.3205998668941571,7.605663266233681
growth10,EU,Gompertz,2077,0.3287280125802693,7.930329206659061
growth10,EU,Gompertz,2078,0.3368280739390262,8.26310992909692
growth10,EU,Gompertz,2079,0.34489195069330136,8.603973291958672
growth10,EU,Gompertz,2080,0.352911636412316,8.952879098913414
growth10,EU,Gompertz,2081,0.3608792348337949,9.309779200952152
growth10,EU,Gompertz,2082,0.3687869754857608,9.674617614427072
growth10,EU,Gompertz,2083,0.3766272285738261,10.047330654347983
growth10,EU,Gompertz,2084,0.38439251910449884,10.427847082186348
growth10,EU,Gompertz,2085,0.39207554021959296,10.816088267410025
growth10,EU,Gompertz,2086,0.3996691657213151,11.211968361949303
growth10,EU,Gompertz,2087,0.4071664617719505,11.61539448677648
growth10,EU,Gompertz,2088,0.4145606977562886,12.026266929767315
growth10,EU,Gompertz,2089,0.4218453562989859,12.444479354002855
growth10,EU,Gompertz,2090,0.4290141424329469,12.869919015664287
growth10,EU,Gompertz,2091,0.43606099191851033,13.302466990671496
growth10,EU,Gompertz,2092,0.44298007871672773,13.741998409217372
growth10,EU,Gompertz,2093,0.4497658216233324,14.188382697355117
growth10,EU,Gompertz,2094,0.4564128900730854,14.641483824803734
growth10,EU,Gompertz,2095,0.4629162091270711,15.1011605581482
growth10,EU,Gompertz,2096,0.4692709636581753,15.567266718624646
growth10,EU,Gompertz,2097,0.47547260175242806,16.039651443697387
growth10,EU,Gompertz,2098,0.4815168373461193,16.518159451653414
growth10,EU,Gompertz,2099,0.48739965212060987,17.00263130846096
growth10,EU,Gompertz,2100,0.4931172966785598,17.492903696161534
growth10,EU,Gompertz,2101,0.49866629102688365,17.98880968208936
growth10,EU,Gompertz,2102,0.5040434243931299,18.49017898823826
growth10,EU,Gompertz,2103,0.5092457544031687,18.996838260123155
growth10,EU,Gompertz,2104,0.5142706056490636,19.508611334511887
growth10,EU,Gompertz,2105,0.5191155676768197,20.02531950543242
growth10,EU,Gompertz,2106,0.5237784924243276,20.546781787890232
growth10,EU,Gompertz,2107,0.5282574911402943,21.07281517876171
growth10,EU,Gompertz,2108,0.5325509308152497,21.603234914359742
growth10,EU,Gompertz,2109,0.5366574301558841,22.137854724199524
growth10,EU,Gompertz,2110,0.5405758551339733,22.676487080523305
growth10,EU,Gompertz,2111,0.5443053141410387,23.21894344317435
growth10,EU,Gompertz,2112,0.5478451527796464,23.765034499441384
growth10,EU,Gompertz,2113,0.5511949483218908,24.31457039852532
growth10,EU,Gompertz,2114,0.5543545038651583,24.867360980310647
growth10,EU,Gompertz,2115,0.5573238422147065,25.423215998153598
growth10,EU,Gompertz,2116,0.5601031995219601,25.981945335428293
growth10,EU,Gompertz,2117,0.5626930187067077,26.543359215600887
growth10,EU,Gompertz,2118,0.5650939426906023,27.10726840562932
growth10,EU,Gompertz,2119,0.5673068074685202,27.673484412513197
growth10,EU,Gompertz,2120,0.5693326350434448,28.24181967284489
growth10,EU,Gompertz,2121,0.5711726262495936,28.81208773523746
growth10,EU,Gompertz,2122,0.5728281534875378,29.384103435529777
growth10,EU,Gompertz,2123,0.5743007533940507,29.957683064692443
growth10,EU,Gompertz,2124,0.5755921194683956,30.53264452937976
growth10,EU,Gompertz,2125,0.5767040946757114,31.108807505095065
growth10,EU,Gompertz,2126,0.5776386640470994,31.68599358195612
growth10,EU,Gompertz,2127,0.5783979472949463,32.26402640306671
growth10,EU,Gompertz,2128,0.5789841914609521,32.84273179551852
growth10,EU,Gompertz,2129,0.5793997636132696,33.421937894064286
growth10,EU,Gompertz,2130,0.5796471436081077,34.00147525751904
growth10,EU,Gompertz,2131,0.579728916930102,34.581176977961235
growth10,EU,Gompertz,2132,0.5796477676247355,35.1608787828192
growth10,EU,Gompertz,2133,0.5794064713350757,35.74041912994112
growth10,EU,Gompertz,2134,0.5790078884541097,36.31963929575878
growth10,EU,Gompertz,2135,0.578454957402989,36.89838345666568
growth10,EU,Gompertz,2136,0.5777506880445652,37.4764987637403
growth10,EU,Gompertz,2137,0.576898155240676,38.05383541095422
growth10,EU,Gompertz,2138,0.5759004925607691,38.630246697012375
growth10,EU,Gompertz,2139,0.5747608861485944,39.20558908098073
growth10,EU,Gompertz,2140,0.57348256875288,39.779722231861896
growth10,EU,Gompertz,2141,0.5720688139271206,40.35250907228584
growth10,EU,Gompertz,2142,0.5705229304028571,40.92381581648657
growth10,EU,Gompertz,2143,0.5688482566401033,41.49351200274054
growth10,EU,Gompertz,2144,0.5670481555579024,42.06147052044529
growth10,EU,Gompertz,2145,0.5651260094473337,42.62756763201969
growth10,EU,Gompertz,2146,0.5630852150686906,43.19168298980915
growth10,EU,Gompertz,2147,0.5609291789339583,43.75369964818062
growth10,EU,Gompertz,2148,0.5586613127751839,44.31350407099292
growth10,EU,Gompertz,2149,0.5562850291988112,44.87098613462854
growth10,EU,Gompertz,2150,0.5538037375255792,45.426039126772515
growth10,EU,Gompertz,2151,0.5512208398151355,45.97855974112369
growth10,EU,Gompertz,2152,0.5485397270740948,46.52844806822242
growth10,EU,Gompertz,2153,0.5457637756458987,47.07560758257743
growth10,EU,Gompertz,2154,0.5428963437804672,47.619945126272555
growth10,EU,Gompertz,2155,0.5399407683813171,48.16137088923206
growth10,EU,Gompertz,2156,0.5369003619275171,48.699798386320865
growth10,EU,Gompertz,2157,0.533778409567583,49.235144431452696
growth10,EU,Gompertz,2158,0.5305781663821744,49.76732910887708
growth10,EU,Gompertz,2159,0.5273028548122284,50.29627574181185
growth10,EU,Gompertz,2160,0.5239556622489773,50.82191085858509
growth10,EU,Gompertz,2161,0.5205397387821206,51.34416415644657
growth10,EU,Gompertz,2162,0.5170581951022734,51.86296846320461
growth10,EU,Gompertz,2163,0.513514100553682,52.378259696841134
growth10,EU,Gompertz,2164,0.5099104813330859,52.88997682325266
growth10,EU,Gompertz,2165,0.5062503188305189,53.39806181226158
growth10,EU,Gompertz,2166,0.502536548107759,53.90245959203733
growth10,EU,Gompertz,2167,0.4987720565100891,54.403118002063124
growth10,EU,Gompertz,2168,0.4949596824069794,54.8999877447793
growth10,EU,Gompertz,2169,0.4911022140572799,55.39302233602979
growth10,EU,Gompertz,2170,0.48720238859449666,55.88217805443438
growth10,EU,Gompertz,2171,0.4832628911277193,56.36741388980439
growth10,EU,Gompertz,2172,0.479286353953785,56.84869149071526
growth10,EU,Gompertz,2173,0.47527535587627656,57.32597511134503
growth10,EU,Gompertz,2174,0.4712324216269905,57.799231557683484
growth10,EU,Gompertz,2175,0.46716002138554524,58.26843013321217
growth10,EU,Gompertz,2176,0.4630605703928508,58.73354258415134
growth10,EU,Gompertz,2177,0.4589364286542173,59.19454304436542
growth10,EU,Gompertz,2178,0.4547899007279405,59.65140798001484
growth10,EU,Gompertz,2179,0.4506232355952743,60.10411613403736
growth10,China,Logistic,2030,0.005052174830926727,0.06987
growth10,China,Logistic,2031,0.005430947191786096,0.07510928009343505
growth10,China,Logistic,2032,0.005838105542485059,0.08074135473824184
growth10,China,Logistic,2033,0.006275775416924835,0.08679565992202196
growth10,China,Logistic,2034,0.006746241232702901,0.09330383565683419
growth10,China,Logistic,2035,0.007251958124776587,0.10029989070936973
growth10,China,Logistic,2036,0.0077955646538161215,0.10782037959701325
growth10,China,Logistic,2037,0.008379896452856818,0.11590459275592452
growth10,China,Logistic,2038,0.009008000880321974,0.12459476085309111
growth10,China,Logistic,2039,0.009683152752237165,0.13393627428472593
growth10,China,Logistic,2040,0.01040887123150655,0.14397791897870216
growth10,China,Logistic,2041,0.011188937957487145,0.15477212969924473
growth10,China,Logistic,2042,0.012027416504791397,0.16637526213815365
growth10,China,Logistic,2043,0.012928673266285187,0.17884788516875233
growth10,China,Logistic,2044,0.013897399861640566,0.1922550947368894
growth10,China,Logistic,2045,0.014938637179561383,0.20666685096802745
growth10,China,Logistic,2046,0.016057801168936344,0.22215834018111008
growth10,China,Logistic,2047,0.01726071050169569,0.23881036361887797
growth10,China,Logistic,2048,0.018553616238061395,0.25670975483100816
growth10,China,Logistic,2049,0.01994323363318913,0.2759498277812585
growth10,China,Logistic,2050,0.021436776232902983,0.2966308578931207
growth10,China,Logistic,2051,0.02304199241531522,0.31886059840069386
growth10,China,Logistic,2052,0.02476720454459366,0.34275483453299377
growth10,China,Logistic,2053,0.026621350912968713,0.36843797823105523
growth10,China,Logistic,2054,0.028614030657237916,0.3960437062783373
growth10,China,Logistic,2055,0.030755551846489343,0.42571564491640657
growth10,China,Logistic,2056,0.03305698294848155,0.4576081042199326
growth10,China,Logistic,2057,0.03553020789302485,0.4918868657179105
growth10,China,Logistic,2058,0.0381879849617293,0.5287300269718753
growth10,China,Logistic,2059,0.04104400974452271,0.5683289070567559
growth10,China,Logistic,2060,0.04411298241427828,0.6108890171359058
growth10,China,Logistic,2061,0.04741067958158138,0.6566311005785633
growth10,China,Logistic,2062,0.050954031001930924,0.7057922473351864
growth10,China,Logistic,2063,0.05476120141730552,0.7586270875633015
growth10,China,Logistic,2064,0.05885167782276999,0.8154090697828776
growth10,China,Logistic,2065,0.06324636245635935,0.8764318291348148
growth10,China,Logistic,2066,0.0679676718164968,0.9420106516175295
growth10,China,Logistic,2067,0.07303964201526054,1.012484040483076
growth10,China,Logistic,2068,0.07848804077742629,1.0882153912836086
growth10,China,Logistic,2069,0.08434048639379614,1.1695947823684656
growth10,China,Logistic,2070,0.09062657393222157,1.2570408879384747
growth10,China,Logistic,2071,0.09737800900015516,1.3510030210630872
growth10,China,Logistic,2072,0.10462874933763099,1.4519633143528239
growth10,China,Logistic,2073,0.11241515449823945,1.5604390462483098
growth10,China,Logistic,2074,0.1207761438467389,1.676985121130985
growth10,China,Logistic,2075,0.1297533630640701,1.802196711671063
growth10,China,Logistic,2076,0.13939135930215454,1.9367120719958724
growth10,China,Logistic,2077,0.14973776507018052,2.0812155303748017
growth10,China,Logistic,2078,0.16084349085911043,2.2364406701626405
growth10,China,Logistic,2079,0.17276292641958801,2.403173707705485
growth10,China,Logistic,2080,0.18555415049773044,2.5822570757749537
growth10,China,Logistic,2081,0.19927914870057423,2.7745932208365574
growth10,China,Logistic,2082,0.21400403900499185,2.98114862205306
growth10,China,Logistic,2083,0.2297993042371473,3.2029580393467363
growth10,China,Logistic,2084,0.24674003063005095,3.441128997064574
growth10,China,Logistic,2085,0.2649061513102016,3.6968465087731044
growth10,China,Logistic,2086,0.2843826932659132,3.971378047414936
growth10,China,Logistic,2087,0.30526002600464064,4.266078763443264
growth10,China,Logistic,2088,0.32763410970893786,4.582396951563584
growth10,China,Logistic,2089,0.35160674024483796,4.921879764298733
growth10,China,Logistic,2090,0.377285787856364,5.286179167692758
growth10,China,Logistic,2091,0.4047854257893403,5.677058131013531
growth10,China,Logistic,2092,0.4342263444204601,6.096397038230473
growth10,China,Logistic,2093,0.4657359457175452,6.546200304251606
growth10,China,Logistic,2094,0.4994485120184565,7.02860317331866
growth10,China,Logistic,2095,0.535505342184175,7.545878670488217
growth10,China,Logistic,2096,0.5740548471523208,8.100444669676142
growth10,China,Logistic,2097,0.6152525957885708,8.694871033212733
growth10,China,Logistic,2098,0.6592613007049996,9.331886768147362
growth10,China,Logistic,2099,0.7062507323893259,10.014387133556019
growth10,China,Logistic,2100,0.756397548574086,10.745440620748335
growth10,China,Logistic,2101,0.8098850242817209,11.528295714459428
growth10,China,Logistic,2102,0.8669026664281936,12.366387327775065
growth10,China,Logistic,2103,0.9276456952795148,13.263342786628902
growth10,China,Logistic,2104,0.99231437346689,14.222987221208792
growth10,China,Logistic,2105,1.0611131617224812,15.249348201537167
growth10,China,Logistic,2106,1.134249679056971,16.346659432920642
growth10,China,Logistic,2107,1.211933443834864,17.519363304034663
growth10,China,Logistic,2108,1.29437437120279,18.772112056338003
growth10,China,Logistic,2109,1.3817810016974117,20.109767318617333
growth10,China,Logistic,2110,1.4743584357297725,21.537397725175982
growth10,China,Logistic,2111,1.5723059491598093,23.06027431107615
growth10,China,Logistic,2112,1.6758142665065066,24.68386335364738
growth10,China,Logistic,2113,1.7850624706740406,26.413816307095697
growth10,China,Logistic,2114,1.9002145316174064,28.255956457589843
growth10,China,Logistic,2115,2.021415441340478,30.216261910980823
growth10,China,Logistic,2116,2.148786949238999,32.30084451586772
growth10,China,Logistic,2117,2.282422900289878,34.51592432281402
growth10,China,Logistic,2118,2.422384189148441,36.86779918812085
growth10,China,Logistic,2119,2.5686933560135587,39.36280914983152
growth10,China,Logistic,2120,2.7213288652676493,42.0072952368776
growth10,China,Logistic,2121,2.8802191254232263,44.80755242184837
growth10,China,Logistic,2122,3.0452363287284716,47.76977649612403
growth10,China,Logistic,2123,3.216190210677204,50.90000473525258
growth10,China,Logistic,2124,3.392821853234924,54.20405033436149
growth10,China,Logistic,2125,3.574797680227009,57.6874307294658
growth10,China,Logistic,2126,3.7617038181993947,61.35529008143538
growth10,China,Logistic,2127,3.9530410200661867,65.21231638482013
growth10,China,Logistic,2128,4.148220370656274,69.26265387219162
growth10,China,Logistic,2129,4.346560011273206,73.50981161316169
growth10,China,Logistic,2130,4.547283132795506,77.95656945110308
growth10,China,Logistic,2131,4.749517491736408,82.60488267328046
growth10,China,Logistic,2132,4.952296699081758,87.45578706308989
growth10,China,Logistic,2133,5.154563515754847,92.50930622596066
growth10,China,Logistic,2134,5.355175359595701,97.76436330097836
growth10,China,Logistic,2135,5.552912185612725,103.21869935482886
growth10,China,Logistic,2136,5.74648684343206,108.86880088872792
growth10,China,Logistic,2137,5.934557943639517,114.70983895797576
growth10,China,Logistic,2138,6.11574517939326,120.73562239381666
growth10,China,Logistic,2139,6.2886469537195335,126.93856751643582
