Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
growth10,Gompertz,2165,0.1774287063198788,0.2943639161899887,0.42592417663334625,0.6133452627302041,1.1237282693692883,10,10,,True
growth10,Gompertz,2166,0.1736802136901351,0.28815356117982177,0.41705993129789026,0.6011794463061296,1.1025164406745915,10,10,,True
growth10,Gompertz,2167,0.1700005435955726,0.28232469913368624,0.4081733134316622,0.588355953750352,1.0815889679329584,10,10,,True
growth10,Gompertz,2168,0.16638895606957424,0.2765931088520733,0.39899399241739175,0.5768393985411139,1.0609475739534406,10,10,,True
growth10,Gompertz,2169,0.16276339857214495,0.2712425343768684,0.39067354217744826,0.566363589737974,1.0405936428157652,10,10,,True
growth10,Gompertz,2170,0.15898721190450504,0.26607416257610855,0.3828103364770531,0.5548503889498023,1.0205282361825512,10,10,,True
growth10,Gompertz,2171,0.15529137380941965,0.2603155461603006,0.37504511764673065,0.5432776969999271,1.0007521091566132,10,10,,True
growth10,Gompertz,2172,0.15150814337436755,0.25439110707286117,0.3671891150043705,0.5319014487880933,0.9812657256804677,10,10,,True
growth10,Gompertz,2173,0.14775767743383658,0.24859104560070017,0.3600627847209644,0.5204687604629348,0.9620692734766507,10,10,,True
growth10,Gompertz,2174,0.14409448987284673,0.24317599673012963,0.3531220386529372,0.5090794318616216,0.9431626785287897,10,10,,True
growth10,Gompertz,2175,0.14051687851488917,0.23793042691819988,0.34622658771419856,0.4982001516386001,0.9245456191046217,10,10,,True
growth10,Gompertz,2176,0.13702315525293474,0.23279437720102497,0.33881448781189544,0.48777202927866176,0.9062175393232684,10,10,,True
growth10,Gompertz,2177,0.133616096853519,0.22771998517137673,0.33139853596654417,0.4782852903039929,0.8881776622700934,10,10,,True
growth10,Gompertz,2178,0.13069007130719335,0.22243140184902188,0.3238474890685301,0.4684605766172847,0.8704250026633946,10,10,,True
growth10,Gompertz,2179,0.12782931419919605,0.21711666481695452,0.3164504186883388,0.45840096884000237,0.852958379078002,10,10,,True
us1gt,Logistic,2030,0.31456902937881576,0.3383817771758016,0.35475375106462026,0.36914482278389255,0.38788366085433823,10,10,,True
us1gt,Logistic,2031,0.3571222658271834,0.38740851719193536,0.4083434170305459,0.42596052267730433,0.45025537692684237,10,10,,True
us1gt,Logistic,2032,0.4056623620975344,0.44371392515186314,0.4695638565284247,0.4916461478622387,0.5222500621022742,10,10,,True
us1gt,Logistic,2033,0.4603763635999585,0.5071579675108837,0.5397577737049324,0.5668756045612264,0.605748313764676,10,10,,True
us1gt,Logistic,2034,0.5228038419821932,0.5804502996413734,0.6194019999140843,0.6537384580765675,0.7022205364393581,10,10,,True
us1gt,Logistic,2035,0.5940433245865817,0.6644510010960075,0.711847047918845,0.753033399801383,0.8133623141996904,10,10,,True
us1gt,Logistic,2036,0.6738446301934017,0.7587165411738096,0.8157737066591364,0.8678126171574563,0.9408842434149509,10,10,,True
us1gt,Logistic,2037,0.7643718657157793,0.8647861703473846,0.934577470028686,0.9987061842152448,1.0852656647641943,10,10,,True
us1gt,Logistic,2038,0.8670738077749399,0.9858186842947863,1.0683788770798985,1.1472170152655714,1.2493388495464874,10,10,,True
us1gt,Logistic,2039,0.9789131903341203,1.1206186081265028,1.218874077979688,1.314609208734405,1.4329597084421852,10,10,,True
us1gt,Logistic,2040,1.1042703310274262,1.2758022610748785,1.390907762837085,1.5012010874912434,1.6425735130028434,10,10,,True
us1gt,Logistic,2041,1.247288808691352,1.4398056864544546,1.5818537955967735,1.7134970511481047,1.8743207807435258,10,10,,True
us1gt,Logistic,2042,1.4089801493151497,1.6289796105998,1.7959800390370781,1.9438100960386526,2.138124030808646,10,10,,True
us1gt,Logistic,2043,1.5742971065731117,1.8341749535908143,2.026889164566347,2.204354628828786,2.4328512718397404,10,10,,True
us1gt,Logistic,2044,1.7549039633291958,2.05276611846535,2.2767062925372707,2.4875144741444375,2.74914326885111,10,10,,True
us1gt,Logistic,2045,1.947605152073307,2.287209462962502,2.5520877961136934,2.790286845093865,3.1088296251706797,10,10,,True
us1gt,Logistic,2046,2.153926973641407,2.5334194282193594,2.8329674799025337,3.117784787279151,3.4876403862670826,10,10,,True
us1gt,Logistic,2047,2.359663271468034,2.791837511024319,3.141696136127245,3.4622780762455667,3.905550799918564,10,10,,True
us1gt,Logistic,2048,2.5879926453729936,3.0535998298235025,3.454095025571802,3.8229496340944515,4.327091651987785,10,10,,True
us1gt,Logistic,2049,2.7814440473866906,3.325088891487625,3.775774567802184,4.1999819583211595,4.825211864214927,10,10,,True
us1gt,Logistic,2050,2.992430247921812,3.5570557201108235,4.075380678252916,4.581045377003898,5.301975093755699,10,10,,True
us1gt,Logistic,2051,3.1532621445072215,3.7941944013874855,4.370528970004014,4.9350011566205225,5.797819416465474,10,10,,True
us1gt,Logistic,2052,3.301432676924277,3.988525441683858,4.645693442117675,5.323598371273524,6.279575770906996,10,10,,True
us1gt,Logistic,2053,3.4181167954435674,4.162298145203266,4.91246974594145,5.65586531827303,6.7847920910859525,10,10,,True
us1gt,Logistic,2054,3.509482093884108,4.305761233343575,5.152784617495153,6.005863415387234,7.29781378356078,10,10,,True
us1gt,Logistic,2055,3.544144081897336,4.399908540819108,5.333433388322133,6.317173769235557,7.803399328790545,10,10,,True
us1gt,Logistic,2056,3.5252307412738317,4.456748796963222,5.425748150609867,6.611013353432485,8.300462718674694,10,10,,True
us1gt,Logistic,2057,3.4754466869092555,4.476945043340371,5.4791437836853145,6.800653224773765,8.914606918225449,10,10,,True
us1gt,Logistic,2058,3.4232192121568206,4.450264770579516,5.496677327012097,6.982107880796145,9.379520998882045,10,10,,True
us1gt,Logistic,2059,3.2880989527855,4.372747352346606,5.492666883058998,7.1444635540393095,9.925623304864422,10,10,,True
us1gt,Logistic,2060,3.163370786095059,4.260383812839804,5.441452643481386,7.241261577481918,10.382350867555951,10,10,,True
us1gt,Logistic,2061,3.0034868717810044,4.108899010636638,5.381295766578193,7.207554210905624,10.619071389778657,10,10,,True
us1gt,Logistic,2062,2.8280983156053003,3.9413649384159375,5.235590819145717,7.1412412211386105,10.813918827282501,10,10,,True
us1gt,Logistic,2063,2.62855100529186,3.774788308901765,5.065240537706247,6.985322673376837,11.05933362030342,10,10,,True
us1gt,Logistic,2064,2.426363469417856,3.5858068841381288,4.824645540187056,6.810016335787964,11.139989699952006,10,10,,True
us1gt,Logistic,2065,2.1926643850934324,3.3212193289765777,4.612049057399392,6.587496227390666,11.010952562693882,10,10,,True
us1gt,Logistic,2066,1.9945469667534503,3.0789287815516295,4.417798272752528,6.33696644758668,10.721374800747094,10,10,,True
us1gt,Logistic,2067,1.812132458647892,2.872176982525745,4.205043454756513,6.116088117142133,10.498878872824074,10,10,,True
us1gt,Logistic,2068,1.6159110412245195,2.6100719298088113,3.953445534656617,5.805742366437813,10.095437373666467,10,10,,True
us1gt,Logistic,2069,1.4547797714756614,2.382803287589762,3.7009589376436396,5.504126467007757,9.70017068321029,10,10,,True
us1gt,Logistic,2070,1.2809758722330553,2.162386156612289,3.3928842825597085,5.192500309681687,9.214185051912075,10,10,,True
us1gt,Logistic,2071,1.1368860727548125,1.9588224059217105,3.1130623718897463,4.851581308059426,8.60763476726536,10,10,,True
us1gt,Logistic,2072,1.010623647815966,1.7465048082046422,2.840600303692461,4.499650539060524,8.126044096747256,10,10,,True
us1gt,Logistic,2073,0.8888799620795276,1.5499716506171939,2.578779985170339,4.1913040521888725,7.661422689176536,10,10,,True
us1gt,Logistic,2074,0.7702046926005354,1.3779192260169213,2.355123770351957,3.85828196222556,7.289172423111749,10,10,,True
us1gt,Logistic,2075,0.6698206402472374,1.220498660683551,2.1296967433307907,3.5517376211771583,6.862394545232507,10,10,,True
us1gt,Logistic,2076,0.5851831124711829,1.0848956982818245,1.907353822924886,3.218935733906509,6.354559930935705,10,10,,True
us1gt,Logistic,2077,0.5090779387615266,0.962387000953521,1.7099911722510117,2.977376741406208,5.870046845703053,10,10,,True
us1gt,Logistic,2078,0.43864416294852643,0.8452176482927016,1.528100080621308,2.706549608967538,5.375319117312247,10,10,,True
us1gt,Logistic,2079,0.3802499106257775,0.7448952334173963,1.3512153727287461,2.4348872953164236,5.005692875292526,10,10,,True
us1gt,Logistic,2080,0.3321085553218543,0.6531998752635872,1.178108802660533,2.1787822239634504,4.642165223226487,10,10,,True
us1gt,Logistic,2081,0.2870068716598544,0.5779596713819748,1.0418839136461484,1.967974981619241,4.282438084004375,10,10,,True
us1gt,Logistic,2082,0.2481058021304653,0.5066286115421332,0.9243644258746262,1.7578891382498356,3.8919498617957857,10,10,,True
us1gt,Logistic,2083,0.21551725724580695,0.4427881453923952,0.8089825557254027,1.5886266167498686,3.5697143582838917,10,10,,True
us1gt,Logistic,2084,0.18680577621875358,0.387877948442534,0.7145474058583686,1.4174873760229754,3.241633837097255,10,10,,True
us1gt,Logistic,2085,0.16035720454492958,0.3386920379784192,0.6285531274648903,1.2592432972542087,2.9666916570889623,10,10,,True
us1gt,Logistic,2086,0.1373818425940774,0.29656653800900423,0.5456842742053245,1.1325245855888135,2.73253299161134,10,10,,True
us1gt,Logistic,2087,0.11766248997648131,0.25805887520734355,0.4764549226295515,1.0069750525366836,2.5392226188388043,10,10,,True
us1gt,Logistic,2088,0.10104674465730763,0.22455772210386915,0.4224908401587618,0.8901015587941332,2.3706488764518627,10,10,,True
us1gt,Logistic,2089,0.08628141160880486,0.19697752047920353,0.37274175041548696,0.7774644484867426,2.1976034429289037,10,10,,True
us1gt,Logistic,2090,0.07423419392606974,0.1716608891491111,0.3255480429482288,0.6880350948963583,2.0192742400206476,10,10,,True
us1gt,Logistic,2091,0.0644479581402941,0.1487951857368162,0.2834345789101437,0.6077782435923728,1.8573701257566548,10,10,,True
us1gt,Logistic,2092,0.05578919647777388,0.12971631709606132,0.24696138382788158,0.5354398235140447,1.6652488226563151,10,10,,True
us1gt,Logistic,2093,0.048044216694141155,0.11305445730668012,0.2154375897774219,0.4714354835668631,1.5443646701983458,10,10,,True
us1gt,Logistic,2094,0.04139596714724124,0.09810082748829388,0.1879970145742199,0.41552886092627195,1.4330075271975073,10,10,,True
us1gt,Logistic,2095,0.03575591515467353,0.085644119075,0.16363545764948534,0.3637571531755066,1.3257062092463163,10,10,,True
us1gt,Logistic,2096,0.030698143490941472,0.07407309763412233,0.14299104667901685,0.31845835070020834,1.2228937347750435,10,10,,True
us1gt,Logistic,2097,0.02669363182447514,0.06367498524298268,0.1252380087093482,0.28005375951918116,1.1077776902744783,10,10,,True
us1gt,Logistic,2098,0.022965116909837,0.05510853197988354,0.1095838106492374,0.24697418074088795,0.9849389939245992,10,10,,True
us1gt,Logistic,2099,0.019716398688806775,0.04775812342026181,0.09644863554764509,0.2178734558058889,0.887358386757465,10,10,,True
us1gt,Logistic,2100,0.016927259314862334,0.041402264824341256,0.08434522111195708,0.19036265229942664,0.8089285250893662,10,10,,True
us1gt,Logistic,2101,0.014819368283329023,0.036278755717994014,0.07413529854727768,0.168796227273107,0.7335664053968233,10,10,,True
us1gt,Logistic,2102,0.01281917784023672,0.0317262959612342,0.06497081917644248,0.14996643846972518,0.6678612708937129,10,10,,True
us1gt,Logistic,2103,0.01109744973237347,0.027790135602935542,0.05681389430616632,0.13277766295183857,0.6074584938517797,10,10,,True
us1gt,Logistic,2104,0.009546405232970987,0.024109172617885956,0.04977657122386456,0.11562091048224007,0.5520373797976649,10,10,,True
us1gt,Logistic,2105,0.0082793096092148,0.020943138689554563,0.043496496599423715,0.1009578412706833,0.5012759175967154,10,10,,True
us1gt,Logistic,2106,0.007174344710074267,0.018270609593998136,0.03773325625823035,0.08917973139273151,0.45485581508077166,10,10,,True
us1gt,Logistic,2107,0.006205900499089922,0.01565174115811244,0.03347662891751747,0.07904748880661343,0.41246642852192233,10,10,,True
us1gt,Logistic,2108,0.005320336348989998,0.01350838255764271,0.029490430917912647,0.07025752957558185,0.37359035410516045,10,10,,True
us1gt,Logistic,2109,0.00462025297174067,0.011756188127210705,0.02584247786072226,0.06241101404098535,0.33813197846725834,10,10,,True
us1gt,Logistic,2110,0.004021931833420288,0.010191102282396641,0.022684309297384075,0.056284503988541984,0.3068735522096537,10,10,,True
us1gt,Logistic,2111,0.0034855640846370712,0.009077331578792595,0.020032478794007103,0.05029610953915058,0.2778287901378382,10,10,,True
us1gt,Logistic,2112,0.003019788179400676,0.007858136752646794,0.017547889340273654,0.04485896496567952,0.2527459367796377,10,10,,True
us1gt,Logistic,2113,0.002617619395374401,0.0068565138050644975,0.015414912306746027,0.03937045427259714,0.2302759933294697,10,10,,True
us1gt,Logistic,2114,0.0022702703822623208,0.0059029344978663535,0.013491184343818626,0.03432263472627043,0.2067409880623711,10,10,,True
us1gt,Logistic,2115,0.0019525684970677327,0.005153428224782031,0.011823040114161947,0.030305924637899627,0.1858219895712405,10,10,,True
us1gt,Logistic,2116,0.0016777435277360525,0.004464604141180039,0.0103243255024194,0.026918024583211946,0.16786230920209846,10,10,,True
us1gt,Logistic,2117,0.0014416522475097025,0.00386268695577414,0.00915662656771568,0.024006555748849356,0.15293696182983074,10,10,,True
us1gt,Logistic,2118,0.0012391576964805979,0.003369996151778629,0.008116511168521275,0.021471799620067133,0.13986759398053142,10,10,,True
us1gt,Logistic,2119,0.001067285414677508,0.0029725583656300078,0.00712474665266284,0.019187525187995175,0.1256579116497972,10,10,,True
us1gt,Logistic,2120,0.0009276225285152686,0.0026217586457538077,0.006300342777367587,0.01697620469785291,0.11286122836587109,10,10,,True
us1gt,Logistic,2121,0.0007996114503008637,0.0023004154092728514,0.00556631484910234,0.015081010526464843,0.10134309904132255,10,10,,True
us1gt,Logistic,2122,0.0006889329893489817,0.0020084886224527206,0.004898422057662695,0.013478020080578823,0.09098066639886239,10,10,,True
us1gt,Logistic,2123,0.0005898093098834746,0.001755463699756626,0.00432175053598286,0.012094721009129838,0.08392091553456302,10,10,,True
us1gt,Logistic,2124,0.0005082719913515347,0.0015487870759246266,0.0037984054004203158,0.010957058149528378,0.07544467084337926,10,10,,True
us1gt,Logistic,2125,0.0004441249150723853,0.0013537264742050502,0.00339978667800214,0.009944914684876845,0.06768012120282009,10,10,,True
us1gt,Logistic,2126,0.00038665746693642317,0.0011870823133847625,0.0030012483527933017,0.008887430972856467,0.06028031870633086,10,10,,True
us1gt,Logistic,2127,0.0003328616971153615,0.001030911579275859,0.0026597476336014934,0.007930583904012495,0.05437795707319156,10,10,,True
us1gt,Logistic,2128,0.0002866107538116332,0.0009065037753779549,0.0023472884545355024,0.007052583380258926,0.04905074016481559,10,10,,True
us1gt,Logistic,2129,0.0002468600984664801,0.0007879162171217271,0.002075745338330736,0.0062936665678363524,0.044243250735904384,10,10,,True
us1gt,Logistic,2130,0.00021264178748119924,0.0006875241376324155,0.0018282417500268626,0.005615094309399488,0.0399263313751478,10,10,,True
us1gt,Logistic,2131,0.00018318303454396473,0.0005981465727569636,0.0015938247908779406,0.004973790133372526,0.03588971612672805,10,10,,True
us1gt,Logistic,2132,0.00016003679376292953,0.0005239358080941787,0.0014205903087806584,0.004445825515556424,0.03250398605090443,10,10,,True
us1gt,Logistic,2133,0.00013759972021144633,0.00045611871153797257,0.0012686466356583086,0.003959814782503876,0.029405661446060702,10,10,,True
us1gt,Logistic,2134,0.00011944263334260561,0.0003961472037487454,0.0011214079090570372,0.0035163410678866647,0.026629899954812717,10,10,,True
us1gt,Logistic,2135,0.00010196999245708095,0.0003447344521458431,0.0010033978449154558,0.003160269442974103,0.024687028071853304,10,10,,True
us1gt,Logistic,2136,8.76109877668689e-05,0.0003014393196563832,0.0008841021766658058,0.002779932094939393,0.023179480693891055,10,10,,True
us1gt,Logistic,2137,7.660285530019294e-05,0.0002641418936205185,0.0007864660599994187,0.0024674449258711775,0.020946948041859224,10,10,,True
us1gt,Logistic,2138,6.682300635942067e-05,0.00023099350541457334,0.000696086591623068,0.002247397016181896,0.018865977538719107,10,10,,True
us1gt,Logistic,2139,5.71734563166042e-05,0.00020264893255790326,0.0006142740288643309,0.0020481787731101205,0.017014175369696106,10,10,,True
us1gt,Logistic,2140,4.894002785024135e-05,0.00017838633633993794,0.0005484236354385677,0.0018399149155480738,0.015371620214067669,10,10,,True
us1gt,Logistic,2141,4.189964287806394e-05,0.0001572210887740768,0.00048558243615690706,0.0016538682808024709,0.013872448901329453,10,10,,True
us1gt,Logistic,2142,3.646497472174609e-05,0.00013781850865918866,0.0004313896961315863,0.0015056892175898215,0.012710543349107185,10,10,,True
us1gt,Logistic,2143,3.175169031861702e-05,0.00012053715142357626,0.0003823114592983073,0.0013498762791300377,0.011449711976869462,10,10,,True
us1gt,Logistic,2144,2.7654232792639816e-05,0.0001055927886935223,0.00033980447529310563,0.0011989316194762742,0.010364468359226893,10,10,,True
us1gt,Logistic,2145,2.4091205551628463e-05,9.207393536114325e-05,0.00030214064270894065,0.0010859772877401571,0.009336482606811974,10,10,,True
us1gt,Logistic,2146,2.0925336870923067e-05,8.09352031165326e-05,0.0002678416718902626,0.0009751061015034757,0.008409381004670764,10,10,,True
us1gt,Logistic,2147,1.810095871332286e-05,7.034110720643113e-05,0.00023907272185411408,0.0008764249209325247,0.0077459745024817065,10,10,,True
us1gt,Logistic,2148,1.566476705243789e-05,6.155137902384975e-05,0.0002142471913800206,0.0008024768269554161,0.007052000233530154,10,10,,True
us1gt,Logistic,2149,1.3680237030087433e-05,5.367663608924893e-05,0.00018860802815746127,0.0007081578544344823,0.0063516385604551985,10,10,,True
us1gt,Logistic,2150,1.177076311106279e-05,4.681340317507987e-05,0.0001674836186547255,0.0006265803010860857,0.005720865262377083,10,10,,True
us1gt,Logistic,2151,1.0220975336052701e-05,4.108095540590014e-05,0.00014968348232330143,0.0005840566807009851,0.00518634640254336,10,10,,True
us1gt,Logistic,2152,8.826316767453901e-06,3.608538010147555e-05,0.00013377595056733674,0.0005239250007775355,0.004878742776904423,10,10,,True
us1gt,Logistic,2153,7.6168231357303205e-06,3.1688447920917546e-05,0.00011950596594766142,0.00046871173381488675,0.0044058820660045515,10,10,,True
us1gt,Logistic,2154,6.5887816247670245e-06,2.7842728156612665e-05,0.00010652815833948239,0.0004228681290258374,0.003978212655667399,10,10,,True
us1gt,Logistic,2155,5.709453616210746e-06,2.4390964630594822e-05,9.462497096895055e-05,0.0003826544933887754,0.003592411359158102,10,10,,True
us1gt,Logistic,2156,4.9752369472151994e-06,2.1431466370764326e-05,8.404372777770261e-05,0.0003463326801297827,0.003331363236142675,10,10,,True
us1gt,Logistic,2157,4.331662942330917e-06,1.8943624429045625e-05,7.444790534398659e-05,0.0003116034658021715,0.0030117300296076837,10,10,,True
us1gt,Logistic,2158,3.788709049295155e-06,1.668821226766986e-05,6.587491238719737e-05,0.000281347305383665,0.0027155903043705057,10,10,,True
us1gt,Logistic,2159,3.2980561986275747e-06,1.4561188349627844e-05,5.817007440452778e-05,0.0002538440752624235,0.002447609069465017,10,10,,True
us1gt,Logistic,2160,2.8755923713791273e-06,1.2788764258328119e-05,5.1662871310300664e-05,0.00023066227352326797,0.0022317743226124595,10,10,,True
us1gt,Logistic,2161,2.519658773574282e-06,1.1176409910055222e-05,4.571963151268665e-05,0.00021138201174346138,0.0020680826545542005,10,10,,True
us1gt,Logistic,2162,2.186359326426836e-06,9.826246738604073e-06,4.075715974409982e-05,0.00019478390228177815,0.0019171356712972428,10,10,,True
us1gt,Logistic,2163,1.909129536046638e-06,8.708708785844592e-06,3.622751541970643e-05,0.0001768053101194229,0.0017778791486549605,10,10,,True
us1gt,Logistic,2164,1.6674199259382231e-06,7.659113343494835e-06,3.2445865963421323e-05,0.0001587873430998718,0.001649350955809495,10,10,,True
us1gt,Logistic,2165,1.4565252864149532e-06,6.7310441283928255e-06,2.8997092257678934e-05,0.00014314133024165084,0.0015061199188131842,10,10,,True
us1gt,Logistic,2166,1.2623048319120048e-06,5.93197594930081e-06,2.5926904601029658e-05,0.00013176639575508003,0.0013627440607501522,10,10,,True
us1gt,Logistic,2167,1.0879201543839224e-06,5.2503284179115155e-06,2.3203534591081968e-05,0.00012054114066320252,0.0012597759621888545,10,10,,True
us1gt,Logistic,2168,9.376506433247803e-07,4.6215424280915735e-06,2.079800767098875e-05,0.00010806950589597996,0.0011908445815921858,10,10,,True
us1gt,Logistic,2169,8.077240653563644e-07,4.047102087614931e-06,1.859525519805573e-05,9.689973426814097e-05,0.0011112389506912504,10,10,,True
us1gt,Logistic,2170,6.957086122497985e-07,3.561352589647171e-06,1.6637838329827456e-05,8.750855192849717e-05,0.0010025704347093583,10,10,,True
us1gt,Logistic,2171,5.992421262047534e-07,3.1671958376884493e-06,1.4850143150783399e-05,7.92486612150178e-05,0.0009035781211330871,10,10,,True
us1gt,Logistic,2172,5.162244855489688e-07,2.7668960929244924e-06,1.3276823374969659e-05,7.234333215603271e-05,0.0008189239087131998,10,10,,True
us1gt,Logistic,2173,4.4389515554267336e-07,2.421187612952029e-06,1.1882748659132734e-05,6.51057515132243e-05,0.0007574893269310431,10,10,,True
us1gt,Logistic,2174,3.831986382711017e-07,2.123787393493855e-06,1.0644014570590206e-05,5.875508172981209e-05,0.0006859698524858223,10,10,,True
us1gt,Logistic,2175,3.313021116298394e-07,1.8653463176304368e-06,9.53215791153732e-06,5.272275249291179e-05,0.000625015479292967,10,10,,True
us1gt,Logistic,2176,2.8986984984162863e-07,1.6394386281027344e-06,8.496713189166094e-06,4.78677913624792e-05,0.0005863893103868931,10,10,,True
us1gt,Logistic,2177,2.5377875584456636e-07,1.4391885255346255e-06,7.617601316251412e-06,4.3533068823481316e-05,0.0005384055237465585,10,10,,True
us1gt,Logistic,2178,2.222473655741221e-07,1.2670927606049248e-06,6.882513740121041e-06,3.956643510266395e-05,0.00048622113074865713,10,10,,True
us1gt,Logistic,2179,1.9282347616280146e-07,1.1138275502908176e-06,6.194331017868234e-06,3.6587419620037645e-05,0.00043830033399201224,10,10,,True
us1gt,Gompertz,2030,0.42139372490302185,0.45538999347540277,0.483156633211563,0.5108467627646864,0.5416286960500905,10,10,,True
us1gt,Gompertz,2031,0.4836714551986228,0.5255998660167458,0.5611097702255754,0.596176647861009,0.6363206216548672,10,10,,True
us1gt,Gompertz,2032,0.5517366331650928,0.6045169798873138,0.6470401577102836,0.6903823752835945,0.7415549754857318,10,10,,True
us1gt,Gompertz,2033,0.6255761366208041,0.6904832649467341,0.7420147001393479,0.7929147807162665,0.858968128932253,10,10,,True
us1gt,Gompertz,2034,0.7072763310498648,0.785084786433486,0.8463267301480611,0.9072218583602243,0.9903614593669948,10,10,,True
us1gt,Gompertz,2035,0.7936377228100042,0.8873906812051426,0.9590764624892908,1.0325263661412296,1.1310907687118388,10,10,,True
us1gt,Gompertz,2036,0.887261225339438,0.997885815648933,1.0817377590375847,1.1648963170789814,1.2828652945996648,10,10,,True
us1gt,Gompertz,2037,0.9870209650531716,1.1131031904483653,1.209733449687736,1.3071194206247698,1.4397319470326877,10,10,,True
us1gt,Gompertz,2038,1.0903811073045542,1.2362605901862342,1.3457820263026186,1.4600270317361947,1.6164008471399507,10,10,,True
us1gt,Gompertz,2039,1.1997109731504603,1.3679557267702815,1.4922447100314007,1.6236321674219099,1.8076412332754708,10,10,,True
us1gt,Gompertz,2040,1.3143660268871793,1.5068064575002351,1.6455043975874477,1.7978081235781311,2.0238714754521276,10,10,,True
us1gt,Gompertz,2041,1.434633545916507,1.6436844352030608,1.8116805488911716,1.9828991230491597,2.25386038850744,10,10,,True
us1gt,Gompertz,2042,1.5588805223804043,1.7898759700983184,1.9846408428163338,2.178388803206168,2.478902567086115,10,10,,True
us1gt,Gompertz,2043,1.6870424771227672,1.9372232422170665,2.1557212859654644,2.382462561464525,2.7168983263544906,10,10,,True
us1gt,Gompertz,2044,1.808645405615983,2.0905598014874176,2.335607096143698,2.59425677022255,2.986799563747835,10,10,,True
us1gt,Gompertz,2045,1.9257050625857406,2.2478127097152654,2.5191830942202476,2.8061601554845184,3.2623887962391884,10,10,,True
us1gt,Gompertz,2046,2.04978738951397,2.4028412150634755,2.7124032980223705,3.02511857323448,3.5502885600034104,10,10,,True
us1gt,Gompertz,2047,2.179947177962456,2.553378868173673,2.900653421323384,3.261926384959163,3.8468839493465605,10,10,,True
us1gt,Gompertz,2048,2.3060955171000552,2.7117925765485653,3.096353024701021,3.5006414512753885,4.172209381442494,10,10,,True
us1gt,Gompertz,2049,2.4260542806375023,2.862364540468007,3.2978988952276542,3.735413395172861,4.492229433599563,10,10,,True
us1gt,Gompertz,2050,2.5477341390980865,3.0212551456430425,3.5031032550190737,3.981587183930733,4.83045995667527,10,10,,True
us1gt,Gompertz,2051,2.6567639888143644,3.1853127944552995,3.708505343731848,4.220989260610243,5.13831593409152,10,10,,True
us1gt,Gompertz,2052,2.7733799429541213,3.3421529525299554,3.9048459690683233,4.456907645713418,5.459974078456341,10,10,,True
us1gt,Gompertz,2053,2.882934742000464,3.489957827633395,4.097559516118292,4.702816579020112,5.785680604809766,10,10,,True
us1gt,Gompertz,2054,2.993163728606352,3.634143568391715,4.287588030560416,4.9435093706655255,6.122969970048078,10,10,,True
us1gt,Gompertz,2055,3.1007367669851402,3.7582554278288622,4.489579207087256,5.174270591235563,6.479785238618147,10,10,,True
us1gt,Gompertz,2056,3.1898634579473164,3.893466508907601,4.684595094082533,5.402149806892851,6.788451829804949,10,10,,True
us1gt,Gompertz,2057,3.258743742381643,4.028390360348495,4.875532365789187,5.634074736742512,7.116823058657106,10,10,,True
us1gt,Gompertz,2058,3.336563275305015,4.158589243847819,5.049060066185613,5.880466662522446,7.43878342524539,10,10,,True
us1gt,Gompertz,2059,3.413750912299059,4.2891449230191565,5.224764189584162,6.118275842055925,7.755501230185235,10,10,,True
us1gt,Gompertz,2060,3.487709234186666,4.408935490373839,5.390978879843888,6.328646975452871,8.063530019016833,10,10,,True
us1gt,Gompertz,2061,3.5461315046570068,4.520626711792678,5.5511149229026495,6.540523230670566,8.369440828320316,10,10,,True
us1gt,Gompertz,2062,3.6085225469426705,4.621359476460849,5.692657576475245,6.753093702308617,8.646804973408951,10,10,,True
us1gt,Gompertz,2063,3.6513481636422616,4.716694606490994,5.828657868841413,6.940536868001067,8.979377022518303,10,10,,True
us1gt,Gompertz,2064,3.6899724164507797,4.81493272911912,5.959555571619903,7.116578573242639,9.302457147719277,10,10,,True
us1gt,Gompertz,2065,3.716937388609512,4.9089848307139095,6.087594914608999,7.291493375350655,9.558612339430384,10,10,,True
us1gt,Gompertz,2066,3.7403872959813307,4.969047418474791,6.194770157702557,7.469400560252305,9.835534706935258,10,10,,True
us1gt,Gompertz,2067,3.766578189519559,5.043806322501197,6.306954057245322,7.632593480629942,10.082666620600893,10,10,,True
us1gt,Gompertz,2068,3.788550710414038,5.108336341558994,6.4085969282257285,7.7666440842802436,10.312968738622986,10,10,,True
us1gt,Gompertz,2069,3.804999273962514,5.170263190187086,6.487200138713957,7.9079398232229146,10.522102694300829,10,10,,True
us1gt,Gompertz,2070,3.8002909247527747,5.198994869046852,6.579823533136864,8.04855107206558,10.662304352714978,10,10,,True
us1gt,Gompertz,2071,3.7994719338819847,5.225161552400221,6.647660772284599,8.145179237118484,10.823666568624672,10,10,,True
us1gt,Gompertz,2072,3.793640788157923,5.257935167951166,6.707756101252592,8.210980009499641,10.941567836710902,10,10,,True
us1gt,Gompertz,2073,3.7634777792705307,5.264684094836094,6.74412407410399,8.287059106499676,11.12369957351731,10,10,,True
us1gt,Gompertz,2074,3.7468569039654365,5.287347864560189,6.773984245071814,8.340939787503112,11.277328011525517,10,10,,True
us1gt,Gompertz,2075,3.702752766138849,5.301430961326162,6.795735253571628,8.395927359494774,11.4049981477504,10,10,,True
