Scenario,Country,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95
us1gt,Canada,Logistic,2044,0.03829336154221109,0.10231544791416952,0.16111536216766,0.21347664578160921,0.2621168802744095
us1gt,Canada,Logistic,2045,0.04087401989681232,0.11287386600695772,0.18297464592896384,0.24642660815442466,0.30925962041746496
us1gt,Canada,Logistic,2046,0.04338564994093246,0.12409393295012337,0.20609944601960778,0.2815522154799411,0.3647443822721266
us1gt,Canada,Logistic,2047,0.046219726827354514,0.13635992663255825,0.23063579838376808,0.320111792524398,0.42786277016015895
us1gt,Canada,Logistic,2048,0.049603403257558715,0.14678184522330068,0.25504196253329114,0.36348419670938553,0.4988233841115111
us1gt,Canada,Logistic,2049,0.052235204101097193,0.1562485097349869,0.2753404399066246,0.4078652931486642,0.5807806094796789
us1gt,Canada,Logistic,2050,0.054023161071973115,0.16655288223203968,0.2934999361129361,0.4526870346412487,0.6707173044813642
us1gt,Canada,Logistic,2051,0.0557194563793424,0.17509356102656196,0.3129669095701056,0.4973206779615914,0.7749646607853576
us1gt,Canada,Logistic,2052,0.055713537738018036,0.18094607981851651,0.3294242521840911,0.5392900117604946,0.8890843459545015
us1gt,Canada,Logistic,2053,0.05744589848119003,0.18425635787787714,0.344319456575722,0.5837596480413552,1.0020118105267743
us1gt,Canada,Logistic,2054,0.058782537110927194,0.18405087737358003,0.35321656693193226,0.6290352149120364,1.138730012045709
us1gt,Canada,Logistic,2055,0.05896640463154336,0.18268882209054255,0.3554488273307186,0.6624836086215266,1.2774312681467253
us1gt,Canada,Logistic,2056,0.05841000863724178,0.18096085618592933,0.3557766029639249,0.6906511426454762,1.4209955959689857
us1gt,Canada,Logistic,2057,0.05662431894135392,0.17418881669160965,0.3500299274457755,0.7120748038626079,1.5696463987338485
us1gt,Canada,Logistic,2058,0.055471154972091444,0.16325850439954548,0.33917069940474465,0.7350353763950994,1.7191106514605612
us1gt,Canada,Logistic,2059,0.05400551848044278,0.15371516017629921,0.3305010031717547,0.7334011038806381,1.8604145071793203
us1gt,Canada,Logistic,2060,0.05236717093281008,0.1411518316615122,0.3104637005208878,0.7409052884356864,2.0379035673748356
us1gt,Canada,Logistic,2061,0.050006343910045006,0.12823262611900937,0.28652776626418486,0.7222014744039806,2.1318331075085877
us1gt,Canada,Logistic,2062,0.04714074061089633,0.11588784754801626,0.2679148961295191,0.7175615326520772,2.200736623143343
us1gt,Canada,Logistic,2063,0.042654443217629165,0.10412750304491676,0.24805684551377016,0.6868373447477072,2.238962334577931
us1gt,Canada,Logistic,2064,0.04038317696826715,0.09222436263494632,0.22735848382467744,0.6499307702438899,2.304141701321238
us1gt,Canada,Logistic,2065,0.03682360834904089,0.08163035049437023,0.2041935224756079,0.6022757108499386,2.3295039986082324
us1gt,Canada,Logistic,2066,0.03289286260593801,0.0723118855127532,0.18586564444835607,0.564913443711746,2.385999019325434
us1gt,Canada,Logistic,2067,0.030034556672299942,0.06404066282791081,0.16828903664050887,0.512365915314518,2.3167891380528496
us1gt,Canada,Logistic,2068,0.026667895662671297,0.05655501723315733,0.1487790623237828,0.4627322981398066,2.2949969312313763
us1gt,Canada,Logistic,2069,0.023048961364278888,0.04932774043822388,0.12868282882314716,0.41323635851644847,2.1994466008526077
us1gt,Canada,Logistic,2070,0.020110176758095906,0.043198843017466314,0.11144541175826528,0.3752514770065595,2.0779671372585664
us1gt,Canada,Logistic,2071,0.01740734222814257,0.03784004240571691,0.09734597402543327,0.3456780465376215,1.9180532335238176
us1gt,Canada,Logistic,2072,0.015050883349344584,0.033075528068912036,0.08532853985701774,0.30118819575335154,1.7383986595068177
us1gt,Canada,Logistic,2073,0.01284903415390742,0.028401444783158016,0.07362639956102521,0.26191766369231934,1.600327281390927
us1gt,Canada,Logistic,2074,0.010967275293326665,0.024459046511656545,0.06372866741047745,0.22864966747897952,1.4736697436740802
us1gt,Canada,Logistic,2075,0.009413366610518182,0.020763064351854207,0.05498087991257535,0.19808841184996,1.3618796715648191
us1gt,Canada,Logistic,2076,0.008003752293595342,0.017886032787876344,0.047662187460442026,0.16973811711865422,1.192908651949098
us1gt,Canada,Logistic,2077,0.006858944009924344,0.015213654245068799,0.041383822175819054,0.14682893821007348,1.0654504182081557
us1gt,Canada,Logistic,2078,0.0058338330085675166,0.013089717611289561,0.035596147993526214,0.12917964166754356,0.9501199481604352
us1gt,Canada,Logistic,2079,0.004887772550336162,0.011273746653291086,0.030609622038034974,0.1122954414405947,0.873363884517911
us1gt,Canada,Logistic,2080,0.004155391607818529,0.009518785304104702,0.02575183855317359,0.0978365332635373,0.7507556360429619
us1gt,Canada,Logistic,2081,0.0035260655803172757,0.00806499740196736,0.021973356154814695,0.08516987898323042,0.6550894036994764
us1gt,Canada,Logistic,2082,0.002988693526354457,0.006895504244357599,0.01898890930017634,0.07457838819542673,0.5578804047847096
us1gt,Canada,Logistic,2083,0.002527691016992118,0.005888111511817276,0.016195940994789153,0.06379791938059853,0.4856365517461905
us1gt,Canada,Logistic,2084,0.0021259930941046144,0.005028573647728289,0.013833889213861632,0.05535764478780029,0.41709641855685214
us1gt,Canada,Logistic,2085,0.0017719389359233126,0.004308831644809066,0.011888325185395749,0.04690956673939958,0.3639399680814468
us1gt,Canada,Logistic,2086,0.0014929144814118589,0.0036560551647202644,0.010083497641881066,0.0399402753654037,0.3095122903229042
us1gt,Canada,Logistic,2087,0.0012470483278559188,0.0030855237404821575,0.008557130138536657,0.03448002528745607,0.2604284966904426
us1gt,Canada,Logistic,2088,0.0010464881119658638,0.0026090501003948495,0.007294835329441508,0.029212316907064988,0.22700974975627153
us1gt,Canada,Logistic,2089,0.0008791929440896702,0.002209749773730045,0.006239926789401062,0.024771414254401332,0.19098697122973704
us1gt,Canada,Logistic,2090,0.0007332595866135793,0.001864199640021093,0.005336868202358781,0.02109601280451975,0.16342373027593296
us1gt,Canada,Logistic,2091,0.0006118269172931851,0.0015895379427643458,0.004609392534699192,0.018087201522632667,0.14030642346023786
us1gt,Canada,Logistic,2092,0.0005129328631808417,0.00134263202372696,0.003943401946566624,0.015304563113447321,0.11937257269715047
us1gt,Canada,Logistic,2093,0.0004262912579326456,0.0011454479716297152,0.003366904243022979,0.013141895088350872,0.10304306984799769
us1gt,Canada,Logistic,2094,0.0003560414079281788,0.0009666785680549057,0.0028527505900156616,0.011353107188008978,0.08790050558817403
us1gt,Canada,Logistic,2095,0.0002967769341032666,0.000821302332432057,0.0024060914380770325,0.010084125537615524,0.0755355938108959
us1gt,Canada,Logistic,2096,0.00024639256643731996,0.0006984346287745717,0.002037401169828222,0.008619844204638936,0.06634100556327062
us1gt,Canada,Logistic,2097,0.00020431407759226658,0.0005955175977969808,0.0017361299127211143,0.007398915482792867,0.058111098384375066
us1gt,Canada,Logistic,2098,0.00016867039151864375,0.0005059387129329639,0.0014702402535925285,0.006210419932797354,0.05137094631329216
us1gt,Canada,Logistic,2099,0.00013918740060298775,0.00042707684662196945,0.001255522876841694,0.005377306546523693,0.04529925956597907
us1gt,Canada,Logistic,2100,0.00011639596242013614,0.0003582957896970702,0.0010655259660234018,0.004652053727727847,0.038800466942499966
us1gt,Canada,Logistic,2101,9.708359537470943e-05,0.00029961552857372394,0.0009117738258590786,0.003928864008710379,0.03265082760641997
us1gt,Canada,Logistic,2102,8.081256882771987e-05,0.0002526306740723882,0.0007745609251501764,0.0034266781075314567,0.02829912833117884
us1gt,Canada,Logistic,2103,6.72040286443798e-05,0.00021432564502445325,0.0006598583026934185,0.002973127680079859,0.02422585888275602
us1gt,Canada,Logistic,2104,5.588694171021396e-05,0.00018061117884760197,0.0005636692947697914,0.0025581500031142046,0.020900927201330365
us1gt,Canada,Logistic,2105,4.615149517590213e-05,0.00015154825293100626,0.0004818006876193706,0.002173692773143091,0.017855774672916835
us1gt,Canada,Logistic,2106,3.8290898301164276e-05,0.00012804350264124115,0.0004124596623485756,0.0018644636632284438,0.015623816356050056
us1gt,Canada,Logistic,2107,3.1667250075803896e-05,0.00010811841199726997,0.000350853089950555,0.0016081692464218968,0.013848832422588034
us1gt,Canada,Logistic,2108,2.63788377632598e-05,9.127157823981875e-05,0.00029584572878940896,0.0014057841878807444,0.012203115481870955
us1gt,Canada,Logistic,2109,2.1946645387242973e-05,7.617567125463446e-05,0.0002520579635923078,0.0012144379726130622,0.010521030555237381
us1gt,Canada,Logistic,2110,1.8171396328614207e-05,6.388179411713858e-05,0.00021495428008419342,0.0010343964525089742,0.009171390926030478
us1gt,Canada,Logistic,2111,1.505685143402606e-05,5.327261007356487e-05,0.00018124456943721507,0.000881375262148003,0.007942759616254477
us1gt,Canada,Logistic,2112,1.2460279162634636e-05,4.5119206415702605e-05,0.00015356697678362268,0.000757598702710052,0.006872965381630991
us1gt,Canada,Logistic,2113,1.0315016067201562e-05,3.787919457845088e-05,0.00012857382249670485,0.000651103516793585,0.00594323210578705
us1gt,Canada,Logistic,2114,8.587944117848366e-06,3.1663792102887606e-05,0.00010844830625071576,0.000560718916720628,0.00515787573750653
us1gt,Canada,Logistic,2115,7.137473564681808e-06,2.6551017207514944e-05,9.144388455715476e-05,0.0004840461594802993,0.00452418303183409
us1gt,Canada,Logistic,2116,5.892824551244524e-06,2.2275255791373542e-05,7.780822191872669e-05,0.0004150330477891209,0.0040928813847316585
us1gt,Canada,Logistic,2117,4.86217722906477e-06,1.8692718976641362e-05,6.50866443102478e-05,0.00035353537977394074,0.003565886077590493
us1gt,Canada,Logistic,2118,4.011794964657561e-06,1.577091150740858e-05,5.436409041893774e-05,0.00029843490503980605,0.003023349798395593
us1gt,Canada,Logistic,2119,3.3181171948570774e-06,1.3082822930593865e-05,4.669955411504604e-05,0.00025554524057569975,0.002661744862913359
us1gt,Canada,Logistic,2120,2.738815403478568e-06,1.101686167415789e-05,3.9452639287257965e-05,0.0002241556933477256,0.0023593344696946302
us1gt,Canada,Logistic,2121,2.2605569052373978e-06,9.330177265189922e-06,3.324592067814223e-05,0.00019339670849470936,0.002046594209921816
us1gt,Canada,Logistic,2122,1.865813084706388e-06,7.904826361976822e-06,2.8333027610568997e-05,0.00016621340786606283,0.0018006929714084357
us1gt,Canada,Logistic,2123,1.5400004299217873e-06,6.595378377942306e-06,2.4105963309229416e-05,0.0001449898022231194,0.0015721553695888426
us1gt,Canada,Logistic,2124,1.271082017827353e-06,5.496874499181423e-06,2.0341374022135502e-05,0.00012463203079961325,0.001355288004165046
us1gt,Canada,Logistic,2125,1.0491542349511024e-06,4.626065672048142e-06,1.7340367982718885e-05,0.00010616818793774676,0.0011785922765874801
us1gt,Canada,Logistic,2126,8.662225452892133e-07,3.875858981822972e-06,1.4649406260541889e-05,9.154389597130195e-05,0.0010406319840349449
us1gt,Canada,Logistic,2127,7.151870969143207e-07,3.2641664846191663e-06,1.254220545366238e-05,7.891790498792638e-05,0.0009194540457210298
us1gt,Canada,Logistic,2128,5.904864061451133e-07,2.75352841802488e-06,1.0537201130379242e-05,6.751695351826431e-05,0.0008032180813038459
us1gt,Canada,Logistic,2129,4.87844042284562e-07,2.313579945637408e-06,9.091107354874022e-06,5.743885360515189e-05,0.0006883559241617725
us1gt,Canada,Logistic,2130,4.054215092196381e-07,1.946693266772729e-06,7.747435693699317e-06,4.959126475939525e-05,0.0005950008442717785
us1gt,Canada,Logistic,2131,3.3582937171113594e-07,1.6276404166060834e-06,6.556336360654722e-06,4.275696630389525e-05,0.0005211765460514062
us1gt,Canada,Logistic,2132,2.789146515657353e-07,1.3634546867569793e-06,5.556985526753783e-06,3.694779829188007e-05,0.0004384913712767555
us1gt,Canada,Logistic,2133,2.3164565388128738e-07,1.1498418118054808e-06,4.6902687425145955e-06,3.232754099126615e-05,0.00038348976899165235
us1gt,Canada,Logistic,2134,1.9259260950582173e-07,9.56890224511988e-07,3.960490635432205e-06,2.7359719649257012e-05,0.0003363253674044667
us1gt,Canada,Logistic,2135,1.6012178782779453e-07,7.93087928922124e-07,3.3841036451615274e-06,2.3517491796463707e-05,0.00030076760603275904
us1gt,Canada,Logistic,2136,1.3246045006940075e-07,6.597165597937545e-07,2.8513636720754006e-06,2.0472018111763333e-05,0.00025883517233284977
us1gt,Canada,Logistic,2137,1.092249040207335e-07,5.482146954530461e-07,2.436656357779929e-06,1.7380792455796733e-05,0.00021976556113151947
us1gt,Canada,Logistic,2138,9.071142432590956e-08,4.611897236683108e-07,2.048416348853628e-06,1.4581049434835653e-05,0.00019904119493847848
us1gt,Canada,Logistic,2139,7.53646010950094e-08,3.856288120951564e-07,1.7373201403841033e-06,1.2270438208829611e-05,0.0001793701391612087
us1gt,Canada,Logistic,2140,6.264729392915013e-08,3.229060552747093e-07,1.4498243535547318e-06,1.0600989583582149e-05,0.00016392433974604556
us1gt,Canada,Logistic,2141,5.1968820133931224e-08,2.698078116334253e-07,1.2198238230794353e-06,9.024898373299682e-06,0.00014183777503507994
us1gt,Canada,Logistic,2142,4.320576148892768e-08,2.2658731284257624e-07,1.0391585438869875e-06,7.632344445502991e-06,0.00012199020981019327
us1gt,Canada,Logistic,2143,3.593682631879803e-08,1.9025153070299835e-07,8.81370699887929e-07,6.5278565262664205e-06,0.00010448937976690006
us1gt,Canada,Logistic,2144,2.989082868382283e-08,1.5981277334341294e-07,7.462283257846779e-07,5.677476761476739e-06,9.195218305600444e-05
us1gt,Canada,Logistic,2145,2.484692722805054e-08,1.3383674552262114e-07,6.3034354021922e-07,4.884740636091422e-06,8.115510765976273e-05
us1gt,Canada,Logistic,2146,2.0527920977599246e-08,1.1145958488394178e-07,5.365426733102434e-07,4.106097277090029e-06,7.152996734125584e-05
us1gt,Canada,Logistic,2147,1.702466474120622e-08,9.337102786002961e-08,4.582346852344283e-07,3.5220434958297944e-06,6.30586471615317e-05
us1gt,Canada,Logistic,2148,1.4140975575173689e-08,7.827872348940286e-08,3.889698528372225e-07,3.0354909952102993e-06,5.691490304139327e-05
us1gt,Canada,Logistic,2149,1.1746662782732864e-08,6.518970098822983e-08,3.310634588117479e-07,2.5769938634263713e-06,4.945483838214339e-05
us1gt,Canada,Logistic,2150,9.701169147466912e-09,5.448822796327564e-08,2.8052768255033006e-07,2.236483728290418e-06,4.3465043349207326e-05
us1gt,Canada,Logistic,2151,8.026252358328877e-09,4.510974271276165e-08,2.384216354256727e-07,1.917747154124499e-06,3.803595979310869e-05
us1gt,Canada,Logistic,2152,6.6850825348217766e-09,3.733680815056232e-08,1.9965486838868076e-07,1.652207068410369e-06,3.387678870182537e-05
us1gt,Canada,Logistic,2153,5.566083070249378e-09,3.099245451153416e-08,1.678636920174382e-07,1.4328823668933638e-06,3.025463772141677e-05
us1gt,Canada,Logistic,2154,4.601004346116452e-09,2.579499313883784e-08,1.4040543298671559e-07,1.205356228459058e-06,2.6958022770700536e-05
us1gt,Canada,Logistic,2155,3.806916356262842e-09,2.152834327927699e-08,1.17839212808497e-07,1.031813383574273e-06,2.402068848954769e-05
us1gt,Canada,Logistic,2156,3.145903853597465e-09,1.8030592347923167e-08,9.882269808204824e-08,8.88528225520004e-07,2.1424464058389115e-05
us1gt,Canada,Logistic,2157,2.594305101270587e-09,1.5077211805976034e-08,8.415746289358986e-08,7.496957962059135e-07,1.896369612918815e-05
us1gt,Canada,Logistic,2158,2.1320351798493605e-09,1.2632586831751333e-08,7.059587107699526e-08,6.278430441039513e-07,1.681641700022221e-05
us1gt,Canada,Logistic,2159,1.7529894302767168e-09,1.051390546386234e-08,5.968927455726409e-08,5.28458157545877e-07,1.4713410186515441e-05
us1gt,Canada,Logistic,2160,1.4421756679948348e-09,8.794522573428441e-09,5.036303308043479e-08,4.4546620133040766e-07,1.2839877035480056e-05
us1gt,Canada,Logistic,2161,1.1864788698931729e-09,7.321596504690576e-09,4.2328027786223994e-08,3.8586015029006914e-07,1.1089763858875212e-05
us1gt,Canada,Logistic,2162,9.7841964343033e-10,6.149474224139567e-09,3.5618462705005695e-08,3.25832376560406e-07,1.0007555675680714e-05
us1gt,Canada,Logistic,2163,8.0909984433857e-10,5.155517839008548e-09,2.9821583282317454e-08,2.7921262467759117e-07,9.029029526461482e-06
us1gt,Canada,Logistic,2164,6.696683748085999e-10,4.3027081969455746e-09,2.513110281151065e-08,2.40419691797018e-07,8.118019707936503e-06
us1gt,Canada,Logistic,2165,5.542651031464399e-10,3.608081091785579e-09,2.1066627579493385e-08,2.0586595022583357e-07,7.167839329846796e-06
us1gt,Canada,Logistic,2166,4.5874907606628116e-10,3.036958842503687e-09,1.7844848228416073e-08,1.76658518656138e-07,6.444400698745207e-06
us1gt,Canada,Logistic,2167,3.7969340991001847e-10,2.5520980811276395e-09,1.507415279622776e-08,1.4880998321230413e-07,5.766751960470534e-06
us1gt,Canada,Logistic,2168,3.1426118772553377e-10,2.140849064448513e-09,1.2773854524678585e-08,1.2628454057302324e-07,5.158771853252833e-06
us1gt,Canada,Logistic,2169,2.5921118114636377e-10,1.778515536338486e-09,1.0779303437559755e-08,1.0840985229017482e-07,4.5591590823259585e-06
us1gt,Canada,Logistic,2170,2.137177492026067e-10,1.4909848123638664e-09,9.184195856229922e-09,9.310547133280393e-08,4.072177287382605e-06
us1gt,Canada,Logistic,2171,1.7620885658459422e-10,1.2403910364172003e-09,7.756912959461556e-09,8.033032867417969e-08,3.685760130204899e-06
us1gt,Canada,Logistic,2172,1.454955302246122e-10,1.0333434666569343e-09,6.5791816428625965e-09,6.892280938183334e-08,3.2711647949614587e-06
us1gt,Canada,Logistic,2173,1.202880922784736e-10,8.661202866391606e-10,5.563598275372094e-09,5.9048031224356363e-08,2.892159308854376e-06
us1gt,Canada,Logistic,2174,9.94478403802749e-11,7.196629471117641e-10,4.6742470650208385e-09,5.1111553174646416e-08,2.5556989879683405e-06
us1gt,Canada,Logistic,2175,8.221846664494256e-11,5.955288369686218e-10,3.940323664158945e-09,4.420774295836521e-08,2.2597402877101646e-06
us1gt,Canada,Logistic,2176,6.77824304610014e-11,4.966550859807042e-10,3.325826382472599e-09,3.8099016861940986e-08,2.0358107053674834e-06
us1gt,Canada,Logistic,2177,5.5936789863428046e-11,4.161542733403853e-10,2.8007271344917147e-09,3.232211007202845e-08,1.865685891715244e-06
us1gt,Canada,Logistic,2178,4.6213530725165226e-11,3.4698287560093127e-10,2.376128699693767e-09,2.770217548620666e-08,1.7117484226873005e-06
us1gt,Canada,Logistic,2179,3.8359448310014836e-11,2.876837122377968e-10,2.0125406618186374e-09,2.3900723273026616e-08,1.5429647346578783e-06
us1gt,Canada,Gompertz,2030,0.015239800925381701,0.021858139481234058,0.025556388944982016,0.028332210398790234,0.030753482486060975
us1gt,Canada,Gompertz,2031,0.016907631570102732,0.025533348265586536,0.030913163767797475,0.03516177520152685,0.03904417032283295
us1gt,Canada,Gompertz,2032,0.018718477637526282,0.02953694698858028,0.03716355491290492,0.04330928149779275,0.049056790815010104
us1gt,Canada,Gompertz,2033,0.020554726582851006,0.033986739203201166,0.04430411169408488,0.05288421804377198,0.061062898016967335
us1gt,Canada,Gompertz,2034,0.022443659239405223,0.038715526071003405,0.05235924980338085,0.06406430687760065,0.07525709919668351
us1gt,Canada,Gompertz,2035,0.024371541479052097,0.04387220131225483,0.06117637119566034,0.07684629975176775,0.09191913364231195
us1gt,Canada,Gompertz,2036,0.026267176570674636,0.04922745934523397,0.07110283036611587,0.09148436813136437,0.11129171313566726
us1gt,Canada,Gompertz,2037,0.028261035725386848,0.05508033467673904,0.08217242672373262,0.10809513878805706,0.13343364717034695
us1gt,Canada,Gompertz,2038,0.030328422700909758,0.061329810503396566,0.09420356965509141,0.12637066809381853,0.15909291109013377
us1gt,Canada,Gompertz,2039,0.0321712881483795,0.06766517029300943,0.10732783932482616,0.1471217237419204,0.1883316116510747
us1gt,Canada,Gompertz,2040,0.03405768586845759,0.07424650850646716,0.12169993074577151,0.16999728945149828,0.2210953216956147
us1gt,Canada,Gompertz,2041,0.03602926436525499,0.08078867877182856,0.13717389611184033,0.1953091865192892,0.25828664089911246
us1gt,Canada,Gompertz,2042,0.03786163379668669,0.08791354981869078,0.1527982282045776,0.2226970215081015,0.2990205963246795
us1gt,Canada,Gompertz,2043,0.039724667151703884,0.09529734235978454,0.1700226627770272,0.2528291285727049,0.3442328815298033
us1gt,Canada,Gompertz,2044,0.041887520707833234,0.1017952366774377,0.18829968906363792,0.2849867552928727,0.3935676211258683
us1gt,Canada,Gompertz,2045,0.04418169220300705,0.10929354393891902,0.20768084129237338,0.32088525399536205,0.4464245493036865
us1gt,Canada,Gompertz,2046,0.04641959786020477,0.11626678553892862,0.22755293758051248,0.3569765845932381,0.503944284258397
us1gt,Canada,Gompertz,2047,0.04803582972686348,0.12382120479921731,0.2484191444702929,0.3959696779213567,0.5652995695183304
us1gt,Canada,Gompertz,2048,0.0491470327369183,0.13172863757821743,0.26956915198261056,0.4372555717228753,0.632856626082811
us1gt,Canada,Gompertz,2049,0.05044681520871003,0.13963444210696146,0.29040355234081255,0.4810610140061803,0.7049777429072075
us1gt,Canada,Gompertz,2050,0.051681884555626625,0.1466378029207234,0.3132661836532905,0.5261634190007852,0.781567396551591
us1gt,Canada,Gompertz,2051,0.05288959159434969,0.15411638144070156,0.3346216015484652,0.5729591442248478,0.8591154438816248
us1gt,Canada,Gompertz,2052,0.05458260174130543,0.16167732144916092,0.357248080844364,0.6225784787007451,0.9411308541684732
us1gt,Canada,Gompertz,2053,0.055906396620281615,0.1686936089997112,0.37811659682340965,0.6729192752685665,1.0277130835857387
us1gt,Canada,Gompertz,2054,0.057302323153477504,0.17594539023130298,0.39932034739023115,0.7240641040842496,1.1122494134114693
us1gt,Canada,Gompertz,2055,0.058291659471744445,0.18278720413026855,0.4216356293692334,0.7767492818174029,1.2027935396693086
us1gt,Canada,Gompertz,2056,0.05794586265160041,0.18774740603598947,0.444631308251401,0.8346123172659998,1.299889854343501
us1gt,Canada,Gompertz,2057,0.05864888411918308,0.19235851984768673,0.4679926003744409,0.8900800046795858,1.3953649928243899
us1gt,Canada,Gompertz,2058,0.05973356012688371,0.19838646623433429,0.4872882673285383,0.9469353815974372,1.494078616449633
us1gt,Canada,Gompertz,2059,0.05901193079962131,0.2048946064173045,0.5073811239580147,1.0016365190971908,1.5978053213333372
us1gt,Canada,Gompertz,2060,0.059024436104963204,0.20892339704547586,0.5260280006769762,1.0559611272769565,1.6913717040998153
us1gt,Canada,Gompertz,2061,0.05863714822971743,0.2113876972051889,0.5454970401440699,1.1116931602651032,1.7846167673320137
us1gt,Canada,Gompertz,2062,0.05833027377714287,0.2141972214653098,0.5676456045765292,1.167456295499001,1.8868247888913918
us1gt,Canada,Gompertz,2063,0.058391479067355215,0.21605000243433953,0.5880679506163341,1.2173132825402653,1.992212126890373
us1gt,Canada,Gompertz,2064,0.05747534752007131,0.21936862621016442,0.6044314541143437,1.2693313683743552,2.092720537995938
us1gt,Canada,Gompertz,2065,0.05641410253318653,0.2217082279858647,0.624912138179831,1.314662870373012,2.192079692005683
us1gt,Canada,Gompertz,2066,0.05543733421422823,0.2248948798850036,0.6367431575258242,1.3611949136167518,2.2954695707607806
us1gt,Canada,Gompertz,2067,0.05479234589473699,0.2284086247440339,0.654434840986259,1.4077003659034888,2.3900222710259413
us1gt,Canada,Gompertz,2068,0.054051087116261366,0.23052316602359846,0.6682086096074655,1.4428193114851726,2.4770807697735346
us1gt,Canada,Gompertz,2069,0.05270425197794239,0.23144621027434517,0.6799686444337387,1.483049720255036,2.5564872726101
us1gt,Canada,Gompertz,2070,0.05156950072203156,0.23242618938762702,0.6937161077130239,1.521140712148393,2.6421384233073577
us1gt,Canada,Gompertz,2071,0.050562008646362996,0.23310574346517682,0.7030733122015415,1.5636166825929982,2.7286678007612224
us1gt,Canada,Gompertz,2072,0.04956601878489057,0.23366101489961388,0.7085212895169408,1.5983111953020213,2.813108959230007
us1gt,Canada,Gompertz,2073,0.04845285604231704,0.23060707891215593,0.7155862197460873,1.6277502063539293,2.8771085811091743
us1gt,Canada,Gompertz,2074,0.0472448087888329,0.22780534402500674,0.7247011583819248,1.658700370401888,2.9572350532797778
us1gt,Canada,Gompertz,2075,0.0457967714595935,0.2269233448387247,0.7330718279794708,1.6826505096678326,3.0259727499673104
us1gt,Canada,Gompertz,2076,0.044724686184421616,0.22380607654480775,0.7328089770203037,1.7127776843565004,3.1005812903130088
us1gt,Canada,Gompertz,2077,0.04355900627949895,0.22010886025983736,0.7371813163112146,1.730450167103414,3.1677135425302474
us1gt,Canada,Gompertz,2078,0.0422073486786136,0.2175712980589927,0.7425385952691475,1.7447618052255864,3.2360895103265515
us1gt,Canada,Gompertz,2079,0.04112973681406873,0.2153327831099253,0.7417647341428526,1.7606995582350982,3.2872555883309276
us1gt,Canada,Gompertz,2080,0.040313849734619316,0.21322168422992524,0.743106151513727,1.774228099417807,3.3458609756823945
us1gt,Canada,Gompertz,2081,0.03898704315707331,0.2101878955938653,0.7432250234478945,1.7800928942318022,3.393986426562723
us1gt,Canada,Gompertz,2082,0.03741567417155967,0.20575338317820613,0.736766448959834,1.785648986611668,3.4200481742461277
us1gt,Canada,Gompertz,2083,0.03648856173482635,0.20178477237799813,0.7336995660937464,1.7879429621879335,3.4656732818776756
us1gt,Canada,Gompertz,2084,0.03538564772618968,0.1982668786169534,0.7340127947545468,1.8016667724424207,3.5037368348471265
us1gt,Canada,Gompertz,2085,0.034345558500617206,0.19728589015755604,0.7346146071917494,1.80311113624636,3.5238126609378924
us1gt,Canada,Gompertz,2086,0.033363386068586916,0.19327198848710847,0.7256071778212458,1.7967637448562077,3.545961339551334
us1gt,Canada,Gompertz,2087,0.03239629805160219,0.19158989474510238,0.7215081734267693,1.7860488090000188,3.5658699787876205
us1gt,Canada,Gompertz,2088,0.03138167774492442,0.1869658231412726,0.7148176139886124,1.7994957877798483,3.574283168421766
us1gt,Canada,Gompertz,2089,0.0302908819864522,0.1835804217525619,0.7092263957696845,1.7968512532282315,3.5799468801489667
us1gt,Canada,Gompertz,2090,0.02911484783665977,0.17957719289407548,0.7039660620584092,1.7890401790544228,3.5813565727894465
us1gt,Canada,Gompertz,2091,0.028056512761965705,0.17563361076666223,0.6978973550467521,1.7763104720942584,3.585564915788593
us1gt,Canada,Gompertz,2092,0.02691074339839198,0.1731515841784112,0.6893919140546978,1.7686565151488745,3.5862231330250895
us1gt,Canada,Gompertz,2093,0.02571055090721976,0.16792573661707383,0.6798622061616032,1.7530204518431332,3.5856743880920723
us1gt,Canada,Gompertz,2094,0.024794805364063473,0.16457715919864485,0.6690866253480666,1.7394142837104538,3.591322428610008
us1gt,Canada,Gompertz,2095,0.02374468825047766,0.16106233352808444,0.6585317022890633,1.7221900161633632,3.587623094134733
us1gt,Canada,Gompertz,2096,0.022670444482373864,0.15628815751715674,0.6462543632942578,1.697919787213172,3.5821571974589985
us1gt,Canada,Gompertz,2097,0.02178473924116403,0.15195029875061344,0.635720679485558,1.6823584938002332,3.5633903176144126
us1gt,Canada,Gompertz,2098,0.02106381254987231,0.1480113347293059,0.6254385695631267,1.6578149394543233,3.5381649318799884
us1gt,Canada,Gompertz,2099,0.02019051020286305,0.14268656410259067,0.6139465631861203,1.6375773825437547,3.5099484438726116
us1gt,Canada,Gompertz,2100,0.01951970558588065,0.13766152077844812,0.6017291240619739,1.6164124919303013,3.4811268922678966
us1gt,Canada,Gompertz,2101,0.018823596671293973,0.13320124217546045,0.5885639497519457,1.592240758935549,3.4511174356859966
us1gt,Canada,Gompertz,2102,0.018012902247102044,0.12921139987075209,0.5769049593365674,1.5641464296745098,3.4186988742719286
us1gt,Canada,Gompertz,2103,0.017173938543805528,0.12649466675516954,0.5650005902869042,1.5451009132027218,3.3879055213977947
us1gt,Canada,Gompertz,2104,0.016408174591190282,0.12346884570436792,0.5539705500108976,1.5255289406673094,3.353380027021264
