country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
Australia,maximum,Gompertz,descend,2179,Browse,28,2084.1415,2084.1415,1.0,236.242608,0.5344,0.5756,342,1,120
Australia,maximum,Gompertz,descend,2179,North Carnarvon,113,785.7747,785.7747,1.0,77.654572,0.2015,0.1892,676,2,100
Australia,maximum,Gompertz,descend,2179,Bonaparte,25,436.0919,436.0919,1.0,41.515007,0.1118,0.1012,272,3,100
Australia,maximum,Gompertz,descend,2179,Perth,139,184.3262,184.3262,1.0,17.255309,0.0473,0.042,169,4,100
Australia,maximum,Gompertz,descend,2179,Bass,17,173.1377,173.1377,1.0,16.059243,0.0444,0.0391,156,5,100
Australia,maximum,Gompertz,descend,2179,Gippsland,63,163.335,163.335,1.0,15.02682,0.0419,0.0366,100,6,100
Australia,maximum,Gompertz,descend,2179,Canning,31,72.1087,72.1087,1.0,6.565476,0.0185,0.016,72,7,100
Australia,maximum,Gompertz,descend,2179,Bowen-Surat,27,0.6232,0.6232,1.0,0.056708,0.0002,0.0001,1,8,100
Australia,maximum,Gompertz,descend,2179,Adavale,1,0.2015,0.2015,1.0,0.018333,0.0001,0.0,1,9,100
Australia,maximum,Logistic,descend,2050,Browse,28,169.8769,2750.0874,0.0618,1.189156,1.0,1.0,625,1,90
Australia,maximum,Logistic,descend,2050,North Carnarvon,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Bonaparte,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Perth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Bass,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Canning,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Bowen-Surat,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2050,Adavale,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,maximum,Logistic,descend,2100,Browse,28,2750.0874,2750.0874,1.0,105.295056,0.5371,0.6044,625,1,90
Australia,maximum,Logistic,descend,2100,North Carnarvon,113,974.2334,974.2334,1.0,29.560315,0.1903,0.1697,676,2,80
Australia,maximum,Logistic,descend,2100,Bonaparte,25,544.804,544.804,1.0,15.750116,0.1064,0.0904,462,3,80
Australia,maximum,Logistic,descend,2100,Perth,139,267.391,267.391,1.0,7.486949,0.0522,0.043,256,4,70
Australia,maximum,Logistic,descend,2100,Bass,17,257.7343,257.7343,1.0,7.216561,0.0503,0.0414,240,5,70
Australia,maximum,Logistic,descend,2100,Gippsland,63,222.1122,222.1122,1.0,6.079758,0.0434,0.0349,196,6,70
Australia,maximum,Logistic,descend,2100,Canning,31,103.4673,103.4673,1.0,2.793616,0.0202,0.016,81,7,70
Australia,maximum,Logistic,descend,2100,Bowen-Surat,27,0.6269,0.6269,1.0,0.016927,0.0001,0.0001,1,8,70
Australia,maximum,Logistic,descend,2100,Adavale,1,0.2025,0.2025,1.0,0.005469,0.0,0.0,1,9,70
Australia,maximum,Logistic,descend,2179,Browse,28,19.703,2750.0874,0.0072,247.057876,1.0,0.5932,625,1,90
Australia,maximum,Logistic,descend,2179,North Carnarvon,0,0.0,0.0,0.0,72.097222,0.0,0.1731,0,0,0
Australia,maximum,Logistic,descend,2179,Bonaparte,0,0.0,0.0,0.0,38.717533,0.0,0.093,0,0,0
Australia,maximum,Logistic,descend,2179,Perth,0,0.0,0.0,0.0,18.58483,0.0,0.0446,0,0,0
Australia,maximum,Logistic,descend,2179,Bass,0,0.0,0.0,0.0,17.783668,0.0,0.0427,0,0,0
Australia,maximum,Logistic,descend,2179,Gippsland,0,0.0,0.0,0.0,15.186357,0.0,0.0365,0,0,0
Australia,maximum,Logistic,descend,2179,Canning,0,0.0,0.0,0.0,7.005223,0.0,0.0168,0,0,0
Australia,maximum,Logistic,descend,2179,Bowen-Surat,0,0.0,0.0,0.0,0.042004,0.0,0.0001,0,0,0
Australia,maximum,Logistic,descend,2179,Adavale,0,0.0,0.0,0.0,0.01357,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Foz do Amazonas,58,913.038,10621.1336,0.086,7.459566,1.0,1.0,3540,1,110
Brazil,maximum,Gompertz,descend,2050,Santos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Campos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Solimoes,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Potiguar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Espirito Santo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Sergipe-Alagoas,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Reconcavo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2050,Tucano,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Foz do Amazonas,58,10621.1336,10621.1336,1.0,327.688083,0.6715,0.8977,3540,1,110
Brazil,maximum,Gompertz,descend,2100,Santos,159,2633.8349,2633.8349,1.0,27.440396,0.1665,0.0752,1640,2,90
Brazil,maximum,Gompertz,descend,2100,Barreirinhas-Para-Maranhao,16,1921.9099,1921.9099,1.0,9.010551,0.1215,0.0247,1521,3,90
Brazil,maximum,Gompertz,descend,2100,Campos,30,640.1342,1115.5589,0.5738,0.906455,0.0405,0.0025,841,4,80
Brazil,maximum,Gompertz,descend,2100,Solimoes,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Potiguar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Espirito Santo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Sergipe-Alagoas,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Reconcavo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2100,Tucano,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Gompertz,descend,2179,Foz do Amazonas,58,10621.1336,10621.1336,1.0,1166.757638,0.6271,0.6856,3540,1,110
Brazil,maximum,Gompertz,descend,2179,Santos,159,2633.8349,2633.8349,1.0,235.513352,0.1555,0.1384,1640,2,90
Brazil,maximum,Gompertz,descend,2179,Barreirinhas-Para-Maranhao,16,1921.9099,1921.9099,1.0,160.841434,0.1135,0.0945,1521,3,90
Brazil,maximum,Gompertz,descend,2179,Campos,30,1115.5589,1115.5589,1.0,88.928135,0.0659,0.0523,841,4,80
Brazil,maximum,Gompertz,descend,2179,Solimoes,169,297.9305,297.9305,1.0,23.19477,0.0176,0.0136,272,5,80
Brazil,maximum,Gompertz,descend,2179,Potiguar,143,150.81,150.81,1.0,11.612369,0.0089,0.0068,100,6,80
Brazil,maximum,Gompertz,descend,2179,Espirito Santo,53,136.6979,136.6979,1.0,10.525735,0.0081,0.0062,100,7,80
Brazil,maximum,Gompertz,descend,2179,Sergipe-Alagoas,165,37.6053,37.6053,1.0,2.881414,0.0022,0.0017,36,8,80
Brazil,maximum,Gompertz,descend,2179,Reconcavo,148,20.3218,20.3218,1.0,1.544456,0.0012,0.0009,20,9,80
Brazil,maximum,Gompertz,descend,2179,Tucano,189,0.482,0.482,1.0,0.036632,0.0,0.0,1,10,80
Brazil,maximum,Logistic,descend,2050,Foz do Amazonas,58,913.038,19604.6253,0.0466,6.373757,1.0,1.0,10712,1,60
Brazil,maximum,Logistic,descend,2050,Santos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Campos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Solimoes,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Potiguar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Espirito Santo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Sergipe-Alagoas,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Reconcavo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2050,Tucano,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,maximum,Logistic,descend,2100,Foz do Amazonas,58,19604.6253,19604.6253,1.0,709.019768,0.588,0.6578,10712,1,60
Brazil,maximum,Logistic,descend,2100,Santos,159,5924.8897,5924.8897,1.0,166.027042,0.1777,0.154,3249,2,40
Brazil,maximum,Logistic,descend,2100,Barreirinhas-Para-Maranhao,16,4300.733,4300.733,1.0,113.728665,0.129,0.1055,2916,3,40
Brazil,maximum,Logistic,descend,2100,Campos,30,2227.8869,2227.8869,1.0,57.001476,0.0668,0.0529,1332,4,40
Brazil,maximum,Logistic,descend,2100,Solimoes,169,588.6753,588.6753,1.0,14.716883,0.0177,0.0137,484,5,40
Brazil,maximum,Logistic,descend,2100,Potiguar,143,306.0106,306.0106,1.0,7.650264,0.0092,0.0071,306,6,40
Brazil,maximum,Logistic,descend,2100,Espirito Santo,53,278.5537,278.5537,1.0,6.963842,0.0084,0.0065,240,7,40
Brazil,maximum,Logistic,descend,2100,Sergipe-Alagoas,165,74.2546,74.2546,1.0,1.856365,0.0022,0.0017,72,8,40
Brazil,maximum,Logistic,descend,2100,Reconcavo,148,37.3798,37.3798,1.0,0.934495,0.0011,0.0009,36,9,40
Brazil,maximum,Logistic,descend,2100,Tucano,189,0.4877,0.4877,1.0,0.012191,0.0,0.0,1,10,40
Brazil,maximum,Logistic,descend,2179,Foz do Amazonas,58,1.1843,19604.6253,0.0001,1082.273049,1.0,0.683,10712,1,60
Brazil,maximum,Logistic,descend,2179,Santos,0,0.0,0.0,0.0,230.493054,0.0,0.1455,0,0,0
Brazil,maximum,Logistic,descend,2179,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,153.850461,0.0,0.0971,0,0,0
Brazil,maximum,Logistic,descend,2179,Campos,0,0.0,0.0,0.0,75.58026,0.0,0.0477,0,0,0
Brazil,maximum,Logistic,descend,2179,Solimoes,0,0.0,0.0,0.0,19.426285,0.0,0.0123,0,0,0
Brazil,maximum,Logistic,descend,2179,Potiguar,0,0.0,0.0,0.0,10.098349,0.0,0.0064,0,0,0
Brazil,maximum,Logistic,descend,2179,Espirito Santo,0,0.0,0.0,0.0,9.192271,0.0,0.0058,0,0,0
Brazil,maximum,Logistic,descend,2179,Sergipe-Alagoas,0,0.0,0.0,0.0,2.450401,0.0,0.0015,0,0,0
Brazil,maximum,Logistic,descend,2179,Reconcavo,0,0.0,0.0,0.0,1.233533,0.0,0.0008,0,0,0
Brazil,maximum,Logistic,descend,2179,Tucano,0,0.0,0.0,0.0,0.016093,0.0,0.0,0,0,0
Canada,maximum,Gompertz,descend,2050,Grand Banks,64,307.0322,381.1416,0.8056,2.437693,1.0,1.0,361,1,140
Canada,maximum,Gompertz,descend,2050,Scotian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,maximum,Gompertz,descend,2050,Beaufort-Mackenzie,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,maximum,Gompertz,descend,2100,Grand Banks,64,381.1416,381.1416,1.0,21.456541,0.555,0.6074,361,1,140
Canada,maximum,Gompertz,descend,2100,Scotian,163,305.2033,305.2033,1.0,13.850893,0.4444,0.3921,272,2,130
Canada,maximum,Gompertz,descend,2100,Beaufort-Mackenzie,18,0.378,0.378,1.0,0.016254,0.0006,0.0005,1,3,130
Canada,maximum,Gompertz,descend,2179,Grand Banks,64,381.1416,381.1416,1.0,51.566728,0.555,0.5757,361,1,140
Canada,maximum,Gompertz,descend,2179,Scotian,163,305.2033,305.2033,1.0,37.961956,0.4444,0.4238,272,2,130
Canada,maximum,Gompertz,descend,2179,Beaufort-Mackenzie,18,0.378,0.378,1.0,0.046117,0.0006,0.0005,1,3,130
Canada,maximum,Logistic,descend,2050,Grand Banks,64,307.0322,486.7769,0.6307,2.138764,1.0,1.0,484,1,110
Canada,maximum,Logistic,descend,2050,Scotian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,maximum,Logistic,descend,2050,Beaufort-Mackenzie,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,maximum,Logistic,descend,2100,Grand Banks,64,486.7769,486.7769,1.0,26.262929,0.5566,0.5998,484,1,110
Canada,maximum,Logistic,descend,2100,Scotian,163,387.3385,387.3385,1.0,17.506408,0.4429,0.3998,342,2,100
Canada,maximum,Logistic,descend,2100,Beaufort-Mackenzie,18,0.3804,0.3804,1.0,0.016357,0.0004,0.0004,1,3,90
Canada,maximum,Logistic,descend,2179,Grand Banks,64,6.3004,486.7769,0.0129,53.383002,1.0,0.5994,484,1,110
Canada,maximum,Logistic,descend,2179,Scotian,0,0.0,0.0,0.0,35.644827,0.0,0.4002,0,0,0
Canada,maximum,Logistic,descend,2179,Beaufort-Mackenzie,0,0.0,0.0,0.0,0.033475,0.0,0.0004,0,0,0
China,maximum,Gompertz,descend,2050,Tarim,183,255.1524,255.1524,1.0,2.818401,0.4967,0.7982,210,1,140
China,maximum,Gompertz,descend,2050,Huabei,70,211.9696,211.9696,1.0,0.66604,0.4126,0.1886,210,2,140
China,maximum,Gompertz,descend,2050,Pearl River Mouth,136,46.604,211.3555,0.2205,0.046604,0.0907,0.0132,210,3,130
China,maximum,Gompertz,descend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Subei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Erlian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Nanxiang,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Songliao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Turpan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Yilan-Yitong,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Jianghan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Qaidam,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Bose,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Sanshui,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Jiuquan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Junggar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Santanghu,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Sichuan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2050,Hailar-Temtsag,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Gompertz,descend,2100,Tarim,183,255.1524,255.1524,1.0,15.57602,0.182,0.223,210,1,140
China,maximum,Gompertz,descend,2100,Huabei,70,211.9696,211.9696,1.0,11.264519,0.1512,0.1613,210,2,140
China,maximum,Gompertz,descend,2100,Pearl River Mouth,136,211.3555,211.3555,1.0,10.508204,0.1508,0.1505,210,3,130
China,maximum,Gompertz,descend,2100,Bohai Bay,24,156.0208,156.0208,1.0,7.407829,0.1113,0.1061,144,4,130
China,maximum,Gompertz,descend,2100,Beibuwan,19,113.6397,113.6397,1.0,5.24335,0.0811,0.0751,100,5,130
China,maximum,Gompertz,descend,2100,Ordos,127,103.6211,103.6211,1.0,4.671893,0.0739,0.0669,100,6,130
China,maximum,Gompertz,descend,2100,Subei,177,94.3679,94.3679,1.0,4.174314,0.0673,0.0598,25,7,130
China,maximum,Gompertz,descend,2100,Erlian,52,68.8,68.8,1.0,3.013676,0.0491,0.0432,64,8,130
China,maximum,Gompertz,descend,2100,Nanxiang,107,75.7352,75.7352,1.0,3.256615,0.054,0.0466,42,9,130
China,maximum,Gompertz,descend,2100,Songliao,170,50.8235,50.8235,1.0,2.184125,0.0363,0.0313,49,10,130
China,maximum,Gompertz,descend,2100,Turpan,192,31.3394,31.3394,1.0,1.316257,0.0224,0.0188,30,11,130
China,maximum,Gompertz,descend,2100,Yilan-Yitong,201,25.3945,25.3945,1.0,1.06657,0.0181,0.0153,25,12,130
China,maximum,Gompertz,descend,2100,Jianghan,76,0.6983,0.6983,1.0,0.029327,0.0005,0.0004,1,13,130
China,maximum,Gompertz,descend,2100,Qaidam,146,0.6143,0.6143,1.0,0.025802,0.0004,0.0004,1,14,130
China,maximum,Gompertz,descend,2100,Bose,26,0.611,0.611,1.0,0.02566,0.0004,0.0004,1,15,130
China,maximum,Gompertz,descend,2100,Sanshui,157,0.5521,0.5521,1.0,0.02319,0.0004,0.0003,1,16,130
China,maximum,Gompertz,descend,2100,Jiuquan,77,0.4629,0.4629,1.0,0.019441,0.0003,0.0003,1,17,130
China,maximum,Gompertz,descend,2100,Junggar,78,0.3665,0.3665,1.0,0.015393,0.0003,0.0002,1,18,130
China,maximum,Gompertz,descend,2100,Santanghu,158,0.1061,0.1061,1.0,0.004458,0.0001,0.0001,1,19,130
China,maximum,Gompertz,descend,2100,Sichuan,166,0.104,0.104,1.0,0.004368,0.0001,0.0001,1,20,130
China,maximum,Gompertz,descend,2100,Hailar-Temtsag,69,0.0403,0.0403,1.0,0.001693,0.0,0.0,1,21,130
China,maximum,Gompertz,descend,2179,Tarim,183,255.1524,255.1524,1.0,35.733058,0.182,0.1979,210,1,140
China,maximum,Gompertz,descend,2179,Huabei,70,211.9696,211.9696,1.0,28.010115,0.1512,0.1551,210,2,140
China,maximum,Gompertz,descend,2179,Pearl River Mouth,136,211.3555,211.3555,1.0,27.205291,0.1508,0.1507,210,3,130
China,maximum,Gompertz,descend,2179,Bohai Bay,24,156.0208,156.0208,1.0,19.733473,0.1113,0.1093,144,4,130
China,maximum,Gompertz,descend,2179,Beibuwan,19,113.6397,113.6397,1.0,14.220889,0.0811,0.0788,100,5,130
China,maximum,Gompertz,descend,2179,Ordos,127,103.6211,103.6211,1.0,12.85796,0.0739,0.0712,100,6,130
China,maximum,Gompertz,descend,2179,Subei,177,94.3679,94.3679,1.0,11.629379,0.0673,0.0644,25,7,130
China,maximum,Gompertz,descend,2179,Erlian,52,68.8,68.8,1.0,8.448874,0.0491,0.0468,64,8,130
China,maximum,Gompertz,descend,2179,Nanxiang,107,75.7352,75.7352,1.0,9.239699,0.054,0.0512,42,9,130
China,maximum,Gompertz,descend,2179,Songliao,170,50.8235,50.8235,1.0,6.199183,0.0363,0.0343,49,10,130
China,maximum,Gompertz,descend,2179,Turpan,192,31.3394,31.3394,1.0,3.792073,0.0224,0.021,30,11,130
China,maximum,Gompertz,descend,2179,Yilan-Yitong,201,25.3945,25.3945,1.0,3.072738,0.0181,0.017,25,12,130
China,maximum,Gompertz,descend,2179,Jianghan,76,0.6983,0.6983,1.0,0.084491,0.0005,0.0005,1,13,130
China,maximum,Gompertz,descend,2179,Qaidam,146,0.6143,0.6143,1.0,0.074335,0.0004,0.0004,1,14,130
China,maximum,Gompertz,descend,2179,Bose,26,0.611,0.611,1.0,0.073927,0.0004,0.0004,1,15,130
China,maximum,Gompertz,descend,2179,Sanshui,157,0.5521,0.5521,1.0,0.066809,0.0004,0.0004,1,16,130
China,maximum,Gompertz,descend,2179,Jiuquan,77,0.4629,0.4629,1.0,0.05601,0.0003,0.0003,1,17,130
China,maximum,Gompertz,descend,2179,Junggar,78,0.3665,0.3665,1.0,0.044346,0.0003,0.0002,1,18,130
China,maximum,Gompertz,descend,2179,Santanghu,158,0.1061,0.1061,1.0,0.012844,0.0001,0.0001,1,19,130
China,maximum,Gompertz,descend,2179,Sichuan,166,0.104,0.104,1.0,0.012585,0.0001,0.0001,1,20,130
China,maximum,Gompertz,descend,2179,Hailar-Temtsag,69,0.0403,0.0403,1.0,0.004879,0.0,0.0,1,21,130
China,maximum,Logistic,descend,2050,Tarim,183,353.0527,353.0527,1.0,2.752177,0.6872,0.9206,324,1,100
China,maximum,Logistic,descend,2050,Huabei,70,160.6732,359.3937,0.4471,0.237351,0.3128,0.0794,324,2,80
China,maximum,Logistic,descend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Subei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Erlian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Nanxiang,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Songliao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Turpan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Yilan-Yitong,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Jianghan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Qaidam,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Bose,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Sanshui,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Jiuquan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Junggar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Santanghu,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Sichuan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2050,Hailar-Temtsag,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2100,Tarim,183,353.0527,353.0527,1.0,20.404812,0.1498,0.1818,324,1,100
China,maximum,Logistic,descend,2100,Huabei,70,359.3937,359.3937,1.0,18.112146,0.1525,0.1614,324,2,80
China,maximum,Logistic,descend,2100,Pearl River Mouth,136,351.5492,351.5492,1.0,16.732512,0.1492,0.1491,272,3,80
China,maximum,Logistic,descend,2100,Bohai Bay,24,283.2092,283.2092,1.0,12.977531,0.1202,0.1156,256,4,70
China,maximum,Logistic,descend,2100,Beibuwan,19,211.5205,211.5205,1.0,9.508244,0.0898,0.0847,196,5,70
China,maximum,Logistic,descend,2100,Ordos,127,183.6446,183.6446,1.0,8.080361,0.0779,0.072,156,6,70
China,maximum,Logistic,descend,2100,Subei,177,174.8372,174.8372,1.0,7.636113,0.0742,0.068,110,7,70
China,maximum,Logistic,descend,2100,Erlian,52,133.5247,133.5247,1.0,5.741561,0.0567,0.0512,121,8,70
China,maximum,Logistic,descend,2100,Nanxiang,107,105.3935,105.3935,1.0,4.531919,0.0447,0.0404,81,9,70
China,maximum,Logistic,descend,2100,Songliao,170,94.8414,94.8414,1.0,4.062082,0.0402,0.0362,90,10,70
China,maximum,Logistic,descend,2100,Turpan,192,57.9064,57.9064,1.0,2.43207,0.0246,0.0217,56,11,70
China,maximum,Logistic,descend,2100,Yilan-Yitong,201,44.2584,44.2584,1.0,1.858853,0.0188,0.0166,42,12,70
China,maximum,Logistic,descend,2100,Jianghan,76,0.7045,0.7045,1.0,0.02959,0.0003,0.0003,1,13,70
China,maximum,Logistic,descend,2100,Qaidam,146,0.6217,0.6217,1.0,0.026113,0.0003,0.0002,1,14,70
China,maximum,Logistic,descend,2100,Bose,26,0.6155,0.6155,1.0,0.025851,0.0003,0.0002,1,15,70
China,maximum,Logistic,descend,2100,Sanshui,157,0.5584,0.5584,1.0,0.023452,0.0002,0.0002,1,16,70
China,maximum,Logistic,descend,2100,Jiuquan,77,0.4688,0.4688,1.0,0.019688,0.0002,0.0002,1,17,70
China,maximum,Logistic,descend,2100,Junggar,78,0.3715,0.3715,1.0,0.015603,0.0002,0.0001,1,18,70
China,maximum,Logistic,descend,2100,Santanghu,158,0.1075,0.1075,1.0,0.004514,0.0,0.0,1,19,70
China,maximum,Logistic,descend,2100,Sichuan,166,0.1058,0.1058,1.0,0.004446,0.0,0.0,1,20,70
China,maximum,Logistic,descend,2100,Hailar-Temtsag,69,0.0407,0.0407,1.0,0.001711,0.0,0.0,1,21,70
China,maximum,Logistic,descend,2179,Tarim,183,0.0503,353.0527,0.0001,33.078908,1.0,0.1918,324,1,100
China,maximum,Logistic,descend,2179,Huabei,0,0.0,0.0,0.0,28.293604,0.0,0.164,0,0,0
China,maximum,Logistic,descend,2179,Pearl River Mouth,0,0.0,0.0,0.0,25.701803,0.0,0.149,0,0,0
China,maximum,Logistic,descend,2179,Bohai Bay,0,0.0,0.0,0.0,19.69823,0.0,0.1142,0,0,0
China,maximum,Logistic,descend,2179,Beibuwan,0,0.0,0.0,0.0,14.341607,0.0,0.0831,0,0,0
China,maximum,Logistic,descend,2179,Ordos,0,0.0,0.0,0.0,12.120542,0.0,0.0703,0,0,0
China,maximum,Logistic,descend,2179,Subei,0,0.0,0.0,0.0,11.400081,0.0,0.0661,0,0,0
China,maximum,Logistic,descend,2179,Erlian,0,0.0,0.0,0.0,8.545579,0.0,0.0495,0,0,0
China,maximum,Logistic,descend,2179,Nanxiang,0,0.0,0.0,0.0,6.745181,0.0,0.0391,0,0,0
China,maximum,Logistic,descend,2179,Songliao,0,0.0,0.0,0.0,6.006783,0.0,0.0348,0,0,0
