country,scenario,pathway,model,allocation_order,year,raw_rate_mt_yr,screened_rate_mt_yr,gap_rate_mt_yr,raw_cumulative_gt,screened_cumulative_gt,gap_cumulative_gt
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2094,512.9972156265299,512.9972156265299,0.0,19.815291232796213,19.815291232796213,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2095,510.2830594825734,510.2830594825734,0.0,20.325574292278784,20.325574292278784,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2096,507.1849778199604,507.1849778199604,0.0,20.832759270098745,20.832759270098745,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2097,503.72222278217606,503.72222278217606,0.0,21.33648149288092,21.33648149288092,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2098,499.9141513764161,499.9141513764161,0.0,21.836395644257337,21.836395644257337,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2099,495.7801388058496,495.7801388058496,0.0,22.332175783063185,22.332175783063185,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2100,491.3394984680568,491.3394984680568,0.0,22.823515281531243,22.823515281531243,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2101,486.6114085577218,486.6114085577218,0.0,23.310126690088964,23.310126690088964,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2102,481.6148451630145,481.6148451630145,0.0,23.79174153525198,23.79174153525198,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2103,476.3685217032595,476.3685217032595,0.0,24.268110056955237,24.268110056955237,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2104,470.89083452003547,470.89083452003547,0.0,24.73900089147527,24.73900089147527,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2105,465.1998144043766,465.1998144043766,0.0,25.204200705879646,25.204200705879646,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2106,459.3130838187989,459.3130838187989,0.0,25.663513789698445,25.663513789698445,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2107,453.2478195540124,453.2478195540124,0.0,26.116761609252457,26.116761609252457,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2108,447.02072054594197,447.02072054594197,0.0,26.5637823297984,26.5637823297984,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2109,440.6479805686285,440.6479805686285,0.0,27.004430310367027,27.004430310367027,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2110,434.1452655122711,434.1452655122711,0.0,27.438575575879298,27.438575575879298,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2111,427.527694952699,427.527694952699,0.0,27.866103270832,27.866103270832,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2112,420.80982771850375,420.80982771850375,0.0,28.286913098550503,28.286913098550503,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2113,414.0056511645601,414.0056511645601,0.0,28.700918749715065,28.700918749715065,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2114,407.1285738653554,407.1285738653554,0.0,29.10804732358042,29.10804732358042,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2115,400.1914214480926,400.1914214480926,0.0,29.508238745028514,29.508238745028514,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2116,393.2064352936414,393.2064352936414,0.0,29.901445180322156,29.901445180322156,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2117,386.185273842791,386.185273842791,0.0,30.287630454164947,30.287630454164947,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2118,379.13901625566,379.13901625566,0.0,30.666769470420608,30.666769470420608,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2119,372.0781681833129,372.0781681833129,0.0,31.038847638603922,31.038847638603922,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2120,365.01266942240204,365.01266942240204,0.0,31.403860308026324,31.403860308026324,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2121,357.95190323583347,357.95190323583347,0.0,31.761812211262157,31.761812211262157,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2122,350.9047071348621,350.9047071348621,0.0,32.11271691839702,32.11271691839702,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2123,343.8793849305286,343.8793849305286,0.0,32.45659630332755,32.45659630332755,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2124,336.8837198748238,336.8837198748238,0.0,32.79348002320237,32.79348002320237,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2125,329.9249887243107,329.9249887243107,0.0,33.123405011926685,33.123405011926685,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2126,323.009976571051,323.009976571051,0.0,33.44641498849773,33.44641498849773,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2127,316.1449922974982,316.1449922974982,0.0,33.76255998079523,33.76255998079523,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2128,309.33588452347936,309.33588452347936,0.0,34.07189586531871,34.07189586531871,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2129,302.5880579244335,302.5880579244335,0.0,34.37448392324314,34.37448392324314,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2130,295.9064898106714,295.9064898106714,0.0,34.670390413053816,34.670390413053816,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2131,289.29574686754063,289.29574686754063,0.0,34.959686159921354,34.959686159921354,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2132,282.7600019660036,282.7600019660036,0.0,35.24244616188735,35.24244616188735,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2133,276.30305096224174,276.30305096224174,0.0,35.51874921284959,35.51874921284959,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2134,269.9283294134914,269.9283294134914,0.0,35.78867754226309,35.78867754226309,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2135,263.6389291453895,263.6389291453895,0.0,36.052316471408474,36.052316471408474,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2136,257.4376146136619,257.4376146136619,0.0,36.30975408602214,36.30975408602214,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2137,251.32683901003472,251.32683901003472,0.0,36.56108092503218,36.56108092503218,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2138,245.30876006880308,245.30876006880308,0.0,36.806389685100974,36.806389685100974,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2139,239.385255536561,239.385255536561,0.0,37.045774940637536,37.045774940637536,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2140,233.5579382731959,233.5579382731959,0.0,37.27933287891073,37.27933287891073,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2141,227.8281709574123,227.8281709574123,0.0,37.507161049868145,37.507161049868145,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2142,222.1970803747686,222.1970803747686,0.0,37.729358130242915,37.729358130242915,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2143,216.6655712705334,216.6655712705334,0.0,37.94602370151345,37.94602370151345,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2144,211.2343397535938,211.2343397535938,0.0,38.15725804126704,38.15725804126704,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2145,205.9038862412097,205.9038862412097,0.0,38.36316192750826,38.36316192750826,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2146,200.6745279376289,200.6745279376289,0.0,38.56383645544588,38.56383645544588,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2147,195.54641084246268,195.54641084246268,0.0,38.75938286628835,38.75938286628835,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2148,190.5195212873175,190.5195212873175,0.0,38.94990238757566,38.94990238757566,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2149,185.5936970014758,185.5936970014758,0.0,39.135496084577134,39.135496084577134,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2150,180.7686377094653,180.7686377094653,0.0,39.3162647222866,39.3162647222866,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2151,176.0439152651502,176.0439152651502,0.0,39.49230863755175,39.49230863755175,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2152,171.41898332854922,171.41898332854922,0.0,39.6637276208803,39.6637276208803,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2153,166.8931865929473,166.8931865929473,0.0,39.83062080747325,39.83062080747325,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2154,162.4657695710394,162.4657695710394,0.0,39.99308657704429,39.99308657704429,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2155,158.1358849498412,158.1358849498412,0.0,40.15122246199413,40.15122246199413,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2156,153.90260152493502,153.90260152493502,0.0,40.305125063519064,40.305125063519064,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2157,149.76491172531001,149.76491172531001,0.0,40.45488997524438,40.45488997524438,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2158,145.7217387406152,145.7217387406152,0.0,40.60061171398499,40.60061171398499,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2159,141.771943263076,141.771943263076,0.0,40.74238365724806,40.74238365724806,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2160,137.9143298566611,137.9143298566611,0.0,40.880297987104726,40.880297987104726,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2161,134.1476529663126,134.1476529663126,0.0,41.01444564007104,41.01444564007104,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2162,130.47062258020532,130.47062258020532,0.0,41.14491626265125,41.14491626265125,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2163,126.8819095580625,126.8819095580625,0.0,41.27179817220931,41.27179817220931,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2164,123.3801506385619,123.3801506385619,0.0,41.395178322847876,41.395178322847876,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2165,119.96395313880109,119.96395313880109,0.0,41.515142275986676,41.515142275986676,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2166,116.6318993586832,116.6318993586832,0.0,41.631774175345356,41.631774175345356,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2167,113.38255070292,113.38255070292,0.0,41.74515672604828,41.74515672604828,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2168,110.2144515331529,110.2144515331529,0.0,41.85537117758143,41.85537117758143,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2169,107.1261327624623,107.1261327624623,0.0,41.96249731034389,41.96249731034389,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2170,104.11611520426881,104.11611520426881,0.0,42.06661342554816,42.06661342554816,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2171,101.18291268734619,101.18291268734619,0.0,42.16779633823551,42.16779633823551,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2172,98.3250349483631,98.3250349483631,0.0,42.26612137318387,42.26612137318387,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2173,95.54099031304341,95.54099031304341,0.0,42.36166236349691,42.36166236349691,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2174,92.829288176704,92.829288176704,0.0,42.45449165167362,42.45449165167362,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2175,90.1884412945842,90.1884412945842,0.0,42.54468009296821,42.54468009296821,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2176,87.6169678920308,87.6169678920308,0.0,42.63229706086024,42.63229706086024,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2177,85.1133936042462,85.1133936042462,0.0,42.717410454464485,42.717410454464485,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2178,82.6762532549518,82.6762532549518,0.0,42.800086707719444,42.800086707719444,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Gompertz,descend,2179,80.3040924829619,80.3040924829619,0.0,42.880390800202406,42.880390800202406,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2030,13.0960368953732,13.0960368953732,0.0,0.0130960368953732,0.0130960368953732,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2031,14.931236050435,14.931236050435,0.0,0.028027272945808198,0.028027272945808198,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2032,17.0221379259842,17.0221379259842,0.0,0.0450494108717924,0.0450494108717924,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2033,19.403928529856998,19.403928529856998,0.0,0.0644533394016494,0.0644533394016494,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2034,22.1165030044903,22.1165030044903,0.0,0.0865698424061397,0.0865698424061397,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2035,25.2050558969639,25.2050558969639,0.0,0.1117748983031036,0.1117748983031036,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2036,28.7207331986218,28.7207331986218,0.0,0.1404956315017254,0.1404956315017254,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2037,32.7213487136113,32.7213487136113,0.0,0.17321698021533669,0.17321698021533669,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2038,37.2721659667964,37.2721659667964,0.0,0.21048914618213307,0.21048914618213307,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2039,42.4467448734994,42.4467448734994,0.0,0.25293589105563247,0.25293589105563247,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2040,48.3278495713272,48.3278495713272,0.0,0.3012637406269597,0.3012637406269597,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2041,55.0084099172832,55.0084099172832,0.0,0.3562721505442429,0.3562721505442429,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2042,62.592523889097805,62.592523889097805,0.0,0.41886467443334074,0.41886467443334074,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2043,71.1964811496847,71.1964811496847,0.0,0.49006115558302543,0.49006115558302543,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2044,80.94977893189099,80.94977893189099,0.0,0.5710109345149165,0.5710109345149165,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2045,91.9960897186787,91.9960897186787,0.0,0.6630070242335951,0.6630070242335951,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2046,104.494125435052,104.494125435052,0.0,0.7675011496686471,0.7675011496686471,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2047,118.6183245280865,118.6183245280865,0.0,0.8861194741967336,0.8861194741967336,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2048,134.5592659310868,134.5592659310868,0.0,1.0206787401278203,1.0206787401278203,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2049,152.5236871585995,152.5236871585995,0.0,1.17320242728642,1.17320242728642,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2050,172.7339525926438,172.7339525926438,0.0,1.345936379879064,1.345936379879064,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2051,195.42678277728209,195.42678277728209,0.0,1.541363162656346,1.541363162656346,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2052,220.8510173258975,220.8510173258975,0.0,1.7622141799822435,1.7622141799822435,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2053,249.2641449977314,249.2641449977314,0.0,2.011478324979975,2.011478324979975,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2054,280.92729822003395,280.92729822003395,0.0,2.292405623200009,2.292405623200009,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2055,316.098381374209,316.098381374209,0.0,2.608504004574218,2.608504004574218,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2056,355.0229905296095,355.0229905296095,0.0,2.9635269951038277,2.9635269951038277,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2057,397.9227978474152,397.9227978474152,0.0,3.361449792951243,3.361449792951243,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2058,444.981130426339,444.981130426339,0.0,3.8064309233775817,3.8064309233775817,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2059,496.32558735640293,496.32558735640293,0.0,4.3027565107339845,4.3027565107339845,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2060,552.0077279512594,552.0077279512594,0.0,4.854764238685244,4.854764238685244,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2061,611.9801450790732,611.9801450790732,0.0,5.466744383764317,5.466744383764317,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2062,676.071621275894,676.071621275894,0.0,6.142816005040211,6.142816005040211,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2063,743.9615513960649,743.9615513960649,0.0,6.886777556436276,6.886777556436276,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2064,815.1553841276899,815.1553841276899,0.0,7.7019329405639665,7.7019329405639665,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2065,888.9634384063002,888.9634384063002,0.0,8.590896378970267,8.590896378970267,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2066,964.48600800484,964.48600800484,0.0,9.555382386975106,9.555382386975106,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2067,1040.6080609090839,1040.6080609090839,0.0,10.59599044788419,10.59599044788419,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2068,1116.0069238001965,1116.0069238001965,0.0,11.711997371684387,11.711997371684387,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2069,1189.1759629139278,1189.1759629139278,0.0,12.901173334598315,12.901173334598315,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2070,1258.4663057647988,1258.4663057647988,0.0,14.159639640363116,14.159639640363116,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2071,1322.1470441194438,1322.1470441194438,0.0,15.48178668448256,15.48178668448256,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2072,1378.4821915380232,1378.4821915380232,0.0,16.860268876020584,16.860268876020584,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2073,1425.8201701119178,1425.8201701119178,0.0,18.2860890461325,18.2860890461325,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2074,1462.6891565306105,1462.6891565306105,0.0,19.74877820266311,19.74877820266311,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2075,1487.8897145895955,1487.8897145895955,0.0,21.236667917252706,21.236667917252706,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2076,1500.5752644726438,1500.5752644726438,0.0,22.737243181725354,22.737243181725354,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2077,1500.311436954632,1500.311436954632,0.0,24.237554618679983,24.237554618679983,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2078,1487.1073218277143,1487.1073218277143,0.0,25.7246619405077,25.7246619405077,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2079,1461.4148085534866,1461.4148085534866,0.0,27.186076749061186,27.186076749061186,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2080,1424.096100195457,1424.096100195457,0.0,28.610172849256642,28.610172849256642,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2081,1376.3633497523745,1376.3633497523745,0.0,29.986536199009016,29.986536199009016,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2082,1319.6975156123638,1319.6975156123638,0.0,31.306233714621378,31.306233714621378,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2083,1255.755437048416,1255.755437048416,0.0,32.5619891516698,32.5619891516698,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2084,1186.2745689818619,1186.2745689818619,0.0,33.74826372065166,33.74826372065166,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2085,1112.9838887251224,1112.9838887251224,0.0,34.86124760937678,34.86124760937678,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2086,1037.52755258323,1037.52755258323,0.0,35.89877516196002,35.89877516196002,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2087,961.4054244301998,961.4054244301998,0.0,36.86018058639022,36.86018058639022,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2088,885.932106564707,885.932106564707,0.0,37.74611269295493,37.74611269295493,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2089,812.2139555127364,812.2139555127364,0.0,38.55832664846766,38.55832664846766,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2090,741.1419867028904,741.1419867028904,0.0,39.299468635170555,39.299468635170555,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2091,673.3976306185157,673.3976306185157,0.0,39.972866265789065,39.972866265789065,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2092,609.4679454975176,609.4679454975176,0.0,40.582334211286586,40.582334211286586,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2093,549.666990936705,549.666990936705,0.0,41.13200120222329,41.13200120222329,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2094,494.1604694225532,494.1604694225532,0.0,41.626161671645846,41.626161671645846,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2095,442.9913039896691,442.9913039896691,0.0,42.06915297563552,42.06915297563552,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2096,396.1044238302342,396.1044238302342,0.0,42.46525739946575,42.46525739946575,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2097,353.3695956166386,353.3695956166386,0.0,42.81862699508239,42.81862699508239,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2098,314.60162045121245,314.60162045121245,0.0,43.1332286155336,43.1332286155336,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2099,279.577595862122,279.577595862122,0.0,43.412806211395726,43.412806211395726,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2100,248.05121922621882,248.05121922621882,0.0,43.660857430621945,43.660857430621945,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2101,219.7642948144516,219.7642948144516,0.0,43.88062172543639,43.88062172543639,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2102,194.4557179791165,194.4557179791165,0.0,44.07507744341551,44.07507744341551,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2103,171.8682645846846,171.8682645846846,0.0,44.2469457080002,44.2469457080002,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2104,151.7535279722303,151.7535279722303,0.0,44.39869923597242,44.39869923597242,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2105,133.87533326047028,133.87533326047028,0.0,44.53257456923289,44.53257456923289,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2106,118.01193035362199,118.01193035362199,0.0,44.65058649958651,44.65058649958651,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2107,103.9572305407965,103.9572305407965,0.0,44.75454373012731,44.75454373012731,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2108,91.5213124990365,91.5213124990365,0.0,44.84606504262634,44.84606504262634,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2109,80.5303853865866,80.5303853865866,0.0,44.92659542801293,44.92659542801293,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2110,70.8263616187412,70.8263616187412,0.0,44.99742178963167,44.99742178963167,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2111,62.266160908506,62.266160908506,0.0,45.05968795054017,45.05968795054017,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2112,54.7208405856527,54.7208405856527,0.0,45.114408791125825,45.114408791125825,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2113,48.0746249987864,48.0746249987864,0.0,45.16248341612461,45.16248341612461,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2114,42.2238886197246,42.2238886197246,0.0,45.20470730474433,45.20470730474433,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2115,37.0761328452016,37.0761328452016,0.0,45.24178343758953,45.24178343758953,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2116,32.5489849229397,32.5489849229397,0.0,45.27433242251247,45.27433242251247,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2117,28.5692384219862,28.5692384219862,0.0,45.30290166093446,45.30290166093446,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2118,25.071947764213498,25.071947764213498,0.0,45.32797360869868,45.32797360869868,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2119,21.9995841314185,21.9995841314185,0.0,45.34997319283009,45.34997319283009,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2120,19.3012562142759,19.3012562142759,0.0,45.36927444904437,45.36927444904437,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2121,16.931996485360102,16.931996485360102,0.0,45.38620644552972,45.38620644552972,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2122,14.8521117198708,14.8521117198708,0.0,45.40105855724959,45.40105855724959,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2123,13.026595161165199,13.026595161165199,0.0,45.414085152410756,45.414085152410756,0.0
Middle East,ipcc_high,v8_fixedC_deterministic,Logistic,descend,2124,11.4245968792057,11.4245968792057,0.0,45.425509749289965,45.425509749289965,0.0
