country,scenario,model,ordering,Type,is_reconstruction_target,S0_gt,C_scenario_gt,g_cap,g_original,r_original,tn_original,tp_original,rate_2050_original_mt,peak_rate_original_mt,Y_peak_original,R_peak_order_mt,Y_peak_order,whole_period_pass,years_of_shortfall,total_unmet_volume_gt
UK,ipcc_high,Gompertz,ascending,A,False,0.11352,78.0,0.2,0.140323391353728,0.0306727155338926,2059.8103303640182,2091.187521244159,246.2195725929873,880.1266063804112,2091,880.1266063804112,2091.0,True,0,0.0
UK,ipcc_high,Logistic,ascending,A,False,0.11352,78.0,0.2,0.1424384924553615,0.1394765234926933,2067.3831423426036,2076.8252897660286,246.2195726130047,2719.388496093942,2077,2719.388496093942,2077.0,True,0,0.0
UK,ipcc_low,Gompertz,ascending,A,False,0.11352,78.0,0.2,0.1373602087090524,0.030064939721143,2060.4129591380447,2092.4244535579846,233.9498169633159,862.6307701932453,2092,862.6307701932453,2092.0,True,0,0.0
UK,ipcc_low,Logistic,ascending,A,False,0.11352,78.0,0.2,0.1403213357811864,0.1375336975393009,2067.9112233908268,2077.4867523011035,233.9498170479917,2678.904528162542,2077,2678.904528162542,2077.0,True,0,0.0
UK,maximum,Gompertz,ascending,A,True,0.11352,780.0,0.2,0.1174169495554296,0.0217199786082079,2085.99938284297,2130.3099076128015,317.2824862370014,6232.31869365677,2130,1138.828209372305,2066.0,False,114,410.2865
UK,maximum,Logistic,ascending,A,True,0.11352,780.0,0.2,0.1534317462550065,0.1473931216029962,2081.0062249721905,2089.941227383443,317.28248623743923,28741.119511334047,2090,1875.7626676018251,2063.0,False,55,650.2283
UK,minimum,Gompertz,ascending,A,False,0.11352,7.8,0.1,0.0715471110401261,0.0205679194331808,2053.3253878102146,2100.1178528062896,27.2570638236993,59.0186411869363,2100,59.01864118693631,2100.0,True,0,0.0
UK,minimum,Logistic,ascending,A,False,0.11352,7.8,0.1,0.0647504125318128,0.0679635846950127,2072.644620698191,2092.0220255663226,27.2570638168767,132.5289159119423,2092,132.5289159119423,2092.0,True,0,0.0
UK,policy,Gompertz,ascending,B_fixed,False,0.11352,78.0,0.2,0.1216215705522076,0.02681002517544,2064.105293719176,2100.003195486194,174.9999999999128,769.3028493647477,2100,769.3028493647477,2100.0,True,0,0.0
UK,policy,Logistic,ascending,B_fixed,False,0.11352,78.0,0.2,0.128574991286258,0.1266886126229361,2071.156585609612,2081.5518205850276,174.9999999999457,2468.4379242147106,2082,2468.4379242147106,2082.0,True,0,0.0
UK,reference,Gompertz,ascending,A,False,0.11352,78.0,0.2,0.1382479599817268,0.0302471915867751,2060.2297084542115,2092.0483203527124,237.5866400907862,867.9300276963976,2092,867.9300276963976,2092.0,True,0,0.0
UK,reference,Logistic,ascending,A,False,0.11352,78.0,0.2,0.1409586709564433,0.1381189325518559,2067.7505866490915,2077.2855423035626,237.5866401370047,2692.2721463781327,2077,2692.2721463781327,2077.0,True,0,0.0
UK,us1gt,Gompertz,ascending,A,False,0.11352,78.0,0.2,0.1394962505401024,0.0305032204446577,2059.975975319912,2091.5275176190385,242.7570826781009,875.1871366709721,2092,875.1871366709721,2092.0,True,0,0.0
UK,us1gt,Logistic,ascending,A,False,0.11352,78.0,0.2,0.1418504273836636,0.1389372421980429,2067.528244038029,2077.007040911279,242.75708270619901,2709.2755746927464,2077,2709.275574692746,2077.0,True,0,0.0
US,growth10,Gompertz,ascending,A,False,1.3554299999999992,506.0,0.1,0.06161042397237,0.0147698973029479,2085.269250113148,2150.4304107074818,401.3371362482574,2749.316359847258,2150,2749.316359847257,2150.0,True,0,0.0
US,growth10,Logistic,ascending,A,False,1.35543,506.0,0.1,0.0705309893411032,0.0718170867405637,2094.0902872074785,2112.427955256898,401.3371361770735,9082.716398834757,2112,9082.716398834757,2112.0,True,0,0.0
US,ipcc_high,Gompertz,ascending,B_fixed,False,1.3554299999999992,506.0,0.2,0.1749035880901575,0.0398197116225663,2050.5004284290076,2074.6699568083586,3723.884799845006,7411.68245084547,2075,7411.682450845471,2075.0,True,0,0.0
US,ipcc_high,Logistic,ascending,B_fixed,False,1.35543,506.0,0.2,0.1534335068964013,0.150413482189524,2060.6008321102995,2069.356416235833,3723.884799546622,19013.64086949725,2069,19013.640869497252,2069.0,True,0,0.0
US,maximum,Gompertz,ascending,A,True,1.355429999999999,5060.0,0.2,0.1220334706652492,0.0235082646877914,2078.6958534930272,2119.635653299647,3582.0526651193995,43758.328263430296,2120,8149.624972286217,2060.0,False,120,2900.4228
US,maximum,Logistic,ascending,A,True,1.3554299999999997,5060.0,0.2,0.1508109959996168,0.1454603267486698,2077.489080804172,2086.542806492553,3582.0526651190526,183804.01010877168,2087,14846.636680315936,2060.0,False,54,4062.984
US,minimum,Gompertz,ascending,A,False,1.3554299999999997,50.6,0.1,0.0669247756672011,0.0209514553940454,2045.464519708076,2091.4004049255173,233.4221198791761,389.9912891308695,2091,389.99128913086946,2091.0,True,0,0.0
US,minimum,Logistic,ascending,A,False,1.35543,50.6,0.1,0.0560280029155113,0.0600638522152652,2067.888386770288,2089.8143513621844,233.42211992922952,759.784112441692,2090,759.7841124416922,2090.0,True,0,0.0
US,policy,Gompertz,ascending,B_fixed,False,1.3554299999999992,506.0,0.2,0.0960328684681814,0.0226530411645671,2066.035830344006,2108.5212363046235,999.9999999999992,4216.548494438683,2109,4216.5484944386835,2109.0,True,0,0.0
US,policy,Logistic,ascending,B_fixed,False,1.35543,506.0,0.2,0.1008060913944356,0.101203595327298,2075.4803774581474,2088.493333101331,1000.0000000000009,12794.28003335072,2088,12794.280033350722,2088.0,True,0,0.0
US,reference,Gompertz,ascending,A,False,1.3554299999999992,506.0,0.2,0.1338223118867548,0.0310270990884811,2056.3099410568225,2087.328749723873,2070.188496810756,5775.2998562244975,2087,5775.299856224498,2087.0,True,0,0.0
US,reference,Logistic,ascending,A,False,1.35543,506.0,0.2,0.1285468048613464,0.127429030312219,2066.120322852098,2076.4551570237,2070.188496809105,16106.223101272974,2076,16106.22310127298,2076.0,True,0,0.0
US,us1gt,Gompertz,ascending,B_fixed,False,1.3554299999999992,506.0,0.2,0.0960328684681814,0.0226530411645671,2066.035830344006,2108.5212363046235,999.9999999999992,4216.548494438683,2109,4216.5484944386835,2109.0,True,0,0.0
US,us1gt,Logistic,ascending,B_fixed,False,1.35543,506.0,0.2,0.1008060913944356,0.101203595327298,2075.4803774581474,2088.493333101331,1000.0000000000009,12794.28003335072,2088,12794.280033350722,2088.0,True,0,0.0
Australia,growth10,Gompertz,descending,A,False,0.0618999999999999,502.4,0.1,0.0477499941272864,0.0090240254025029,2166.8549131129867,2273.5061698628033,18.5603879156189,1018.2543059017684,2179,1018.2543059017684,2179.0,True,0,0.0
Australia,growth10,Logistic,descending,A,True,0.0619,502.4,0.1,0.0718862762977791,0.0716317612257295,2137.2785377580667,2155.6636489767443,18.5603879267527,8995.643670420279,2156,8150.31948923168,2147.0,False,18,9.8643
Australia,ipcc_high,Gompertz,descending,B_fixed,False,0.0618999999999999,502.4,0.2,0.1290341896545362,0.0234790190378911,2082.599395673042,2123.5901904147654,238.63323280431152,4339.253848428503,2124,4339.253848428503,2124.0,True,0,0.0
Australia,ipcc_high,Logistic,descending,B_fixed,True,0.0619,502.4,0.2,0.1672039818049711,0.1595371949193302,2078.1677680569533,2086.422632369885,238.63323270983238,20015.114837514167,2086,10978.5649159788,2077.0,False,20,113.4818
Australia,ipcc_low,Gompertz,descending,B_fixed,False,0.0618999999999999,502.4,0.2,0.0269337802929494,0.0051417209415783,2270.18849455681,2457.367779674484,6.2301249491263,164.67651524350399,2179,164.676515243504,2179.0,True,0,0.0
Australia,ipcc_low,Logistic,descending,B_fixed,False,0.0619,502.4,0.2,0.0423402229948005,0.0427896243328535,2209.5891111722403,2240.3666166413327,6.230124950072599,1353.0015609955658,2179,1353.0015609955658,2179.0,True,0,0.0
Australia,maximum,Gompertz,descending,A,True,0.0619,5024.0,0.2,0.0979083692866394,0.0157297089274333,2122.9929588358614,2184.178048436642,169.8769459269051,28973.126757244063,2179,3899.74026641612,2089.0,False,91,1301.8986
Australia,maximum,Logistic,descending,A,True,0.0619,5024.0,0.2,0.1537811515024581,0.1465273384871377,2098.1596123473964,2107.1474088263476,169.8769459267742,184016.87372397594,2107,5120.659015138015,2074.0,False,67,4607.3294
Australia,minimum,Gompertz,descending,A,False,0.0618999999999999,50.24,0.1,0.0581132716619307,0.0130046769495665,2102.2464367619955,2176.252400451181,19.2818622981443,240.3545650118125,2176,240.3545650118125,2176.0,True,0,0.0
Australia,minimum,Logistic,descending,A,False,0.0619,50.24,0.1,0.072298697949484,0.0730090570209067,2103.701210486209,2121.7394916346384,19.2818622988132,916.9108327960572,2122,916.9108327960572,2122.0,True,0,0.0
Australia,policy,Gompertz,descending,A,False,0.0618999999999999,502.4,0.2,0.1146802256136961,0.0210036760309654,2088.7983841765704,2134.620060758342,168.5728092197841,3881.83139399659,2135,3881.83139399659,2135.0,True,0,0.0
Australia,policy,Logistic,descending,A,True,0.0619,502.4,0.2,0.1524269101182886,0.1463901978695775,2082.4936144165717,2091.48983080326,168.57280922199018,18362.99397142687,2091,10342.392554202122,2081.0,False,22,107.6029
Australia,reference,Gompertz,descending,A,False,0.0618999999999999,502.4,0.2,0.1136482281880889,0.0208244815515571,2089.3043437519136,2135.5203154550477,164.2106589649302,3848.644091589581,2136,3848.644091589581,2136.0,True,0,0.0
Australia,reference,Logistic,descending,A,True,0.0619,502.4,0.2,0.1513333447484166,0.1454105754986595,2082.847260764758,2091.904084124466,164.2106589698478,18262.680136274434,2092,10342.392554202122,2082.0,False,21,105.9667
Australia,us1gt,Gompertz,descending,A,False,0.0618999999999999,502.4,0.2,0.1162066809354183,0.021268423488022,2088.066467083677,2133.317759482534,175.1829272828036,3930.796020587122,2133,3930.796020587122,2133.0,True,0,0.0
Australia,us1gt,Logistic,descending,A,True,0.0619,502.4,0.2,0.154036645770349,0.1478305186636941,2081.982166272535,2090.890732033038,175.1829272834008,18566.302019660896,2091,10342.392554202122,2081.0,False,21,109.6787
Brazil,growth10,Gompertz,descending,A,False,0.3266000000000001,300.0,0.1,0.0570821052864988,0.0126457267114732,2105.744680166286,2181.8513106572027,100.5161477529138,1394.7129321496614,2179,1394.7129321496614,2179.0,True,0,0.0
Brazil,growth10,Logistic,descending,A,False,0.3265999999999999,300.0,0.1,0.0719717390568123,0.0726170494106288,2105.805261452509,2123.9409184037822,100.51614776262211,5446.253643540346,2124,5446.253643540346,2124.0,True,0,0.0
Brazil,ipcc_high,Logistic,descending,B_fixed,False,0.3265999999999999,300.0,0.2,,,,,1958.8826499083127,13447.766567530212,2068,13447.766567530212,2068.0,True,0,0.0
Brazil,maximum,Gompertz,descending,A,True,0.3265999999999997,3000.0,0.2,0.1145032624053669,0.0208015772267692,2090.0260551979404,2136.292914658995,913.0379572287281,22956.990798928382,2136,16936.284702936468,2104.0,False,76,294.6735
Brazil,maximum,Logistic,descending,A,True,0.3266,3000.0,0.2,0.1535831018128014,0.1473507739860365,2082.9913734780794,2091.928943748662,913.0379572409132,110510.05179700433,2092,33343.4965152028,2076.0,False,33,1415.0757
Brazil,minimum,Gompertz,descending,A,False,0.3265999999999999,30.0,0.1,0.0701536412810387,0.0194667198699528,2058.0548669758286,2107.4943029233673,83.650536880778,214.8322027700528,2107,214.8322027700528,2107.0,True,0,0.0
Brazil,minimum,Logistic,descending,A,False,0.3266,30.0,0.1,0.0663935981109353,0.0691906968323058,2076.1378822482625,2095.171624604069,83.6505368817909,518.9119328909509,2095,518.9119328909509,2095.0,True,0,0.0
Brazil,policy,Gompertz,descending,A,False,0.3266000000000001,300.0,0.2,0.1410825351278773,0.030064467378707,2061.8597536808247,2093.871751032916,801.5113728686682,3318.005205190447,2094,3318.005205190447,2094.0,True,0,0.0
Brazil,policy,Logistic,descending,A,False,0.3265999999999999,300.0,0.2,0.1474764827624957,0.143735537085623,2068.297796968632,2077.4601650484224,801.5113728867321,10768.383677388105,2077,10768.383677388105,2077.0,True,0,0.0
Brazil,reference,Gompertz,descending,A,False,0.3266000000000001,300.0,0.2,0.1389720391046875,0.0296427482036597,2062.3130135792385,2094.780436758321,772.1141426545009,3271.4181538544894,2095,3271.4181538544894,2095.0,True,0,0.0
Brazil,reference,Logistic,descending,A,False,0.3265999999999999,300.0,0.2,0.1459139147302951,0.1423117446539745,2068.6809565849053,2077.9349918026373,772.1141427073043,10673.152471422927,2078,10673.152471422927,2078.0,True,0,0.0
Brazil,us1gt,Gompertz,descending,A,False,0.3266000000000001,300.0,0.2,0.1393081863354668,0.0297099694141211,2062.2399027706683,2094.633865776964,776.7510574815203,3278.712798680949,2095,3278.712798680949,2095.0,True,0,0.0
Brazil,us1gt,Logistic,descending,A,False,0.3265999999999999,300.0,0.2,0.1461637895496149,0.1425395578231675,2068.61913493033,2077.8583799303647,776.7510575263043,10689.377837423304,2078,10689.377837423304,2078.0,True,0,0.0
Canada,growth10,Gompertz,descending,A,False,0.10907,404.0,0.1,0.0506626241061785,0.0100958162403559,2143.29479866882,2238.623757438109,33.2172264791689,1199.6800461631585,2179,1199.6800461631583,2179.0,True,0,0.0
Canada,growth10,Logistic,descending,A,True,0.1090699999999999,404.0,0.1,0.0721272651291469,0.0721234405175577,2125.6686525333007,2143.9284289315747,33.2172264783646,7284.418967472434,2144,960.494520097608,2098.0,False,82,282.6934
Canada,ipcc_high,Gompertz,descending,B_fixed,True,0.10907,404.0,0.2,0.1423309588279286,0.0271839528976792,2072.0764218012673,2107.480531488397,443.912423813619,4039.8224412284226,2107,686.7229488224125,2055.0,False,125,259.044
Canada,ipcc_high,Logistic,descending,B_fixed,True,0.1090699999999999,404.0,0.2,0.169212860740691,0.1618945877098614,2072.6200311448715,2080.754694048396,443.9124238134998,16344.907802581776,2081,1523.5606296637584,2058.0,False,46,314.8694
Canada,ipcc_low,Logistic,descending,B_fixed,False,0.1090699999999999,404.0,0.2,,,,,1.7852857112886,9.1633622004821,2179,9.1633622004821,2179.0,True,0,0.0
Canada,maximum,Gompertz,descending,A,True,0.1090699999999999,4040.0,0.2,0.1035427768432287,0.0173421152376041,2110.1996893022406,2165.6960135356485,307.0322157475426,25774.06543141216,2166,686.7229488224125,2058.0,False,122,1749.1736
Canada,maximum,Logistic,descending,A,True,0.10907,4040.0,0.2,0.1545279746072891,0.1474960497791229,2092.393403016311,2101.3221702537858,307.03221574748267,148886.9462853066,2101,874.495804714136,2058.0,False,88,3950.7978
Canada,minimum,Gompertz,descending,A,False,0.1090699999999999,40.4,0.1,0.0623069851159656,0.0149431364188247,2084.5400499320745,2148.945782647382,32.950827486294905,222.0897432055072,2149,222.0897432055072,2149.0,True,0,0.0
Canada,minimum,Logistic,descending,A,False,0.10907,40.4,0.1,0.071140589931433,0.0724232453835377,2093.4455672535873,2111.629755078235,32.9508274831581,731.3433099339942,2112,731.3433099339942,2112.0,True,0,0.0
Canada,policy,Gompertz,descending,B_fixed,True,0.10907,404.0,0.2,0.0662079714224016,0.0130961772731594,2117.3387282785757,2190.8276273706556,60.000000002207,1921.948137024076,2179,997.7678111517686,2117.0,False,63,35.17
Canada,policy,Logistic,descending,B_fixed,True,0.1090699999999999,404.0,0.2,0.0912467437199575,0.0904286055215101,2106.3027620583966,2120.866272015559,60.000000000527,9132.955260380646,2121,909.821969222852,2081.0,False,81,310.0857
Canada,reference,Gompertz,descending,A,True,0.10907,404.0,0.2,0.1233105773661677,0.0237539236920691,2078.152190904377,2118.6685983238613,296.0625123588741,3530.277289567356,2119,686.7234658800355,2060.0,False,120,229.9002
Canada,reference,Logistic,descending,A,True,0.1090699999999999,404.0,0.2,0.1519240980329125,0.1464673176479215,2077.109160467911,2086.1006400558044,296.0625123588293,14792.395538597622,2086,1359.9904130470345,2061.0,False,51,315.813
Canada,us1gt,Gompertz,descending,A,True,0.10907,404.0,0.2,0.1233618395009653,0.023763245851481,2078.133301128021,2118.6338142369746,296.4057038280505,3531.6385555837664,2119,686.7234658800355,2060.0,False,120,229.9973
Canada,us1gt,Logistic,descending,A,True,0.1090699999999999,404.0,0.2,0.1519724989318754,0.1465108295780657,2077.0951696216007,2086.0839788496796,296.4057038280061,14797.033772654691,2086,1359.9904130470345,2061.0,False,51,315.8339
China,growth10,Gompertz,descending,A,False,0.06987,403.0,0.1,0.0493284961116953,0.0095336040471157,2155.4821861328996,2256.4328492150707,21.4367762332065,992.0541937835696,2179,992.0541937835696,2179.0,True,0,0.0
China,growth10,Logistic,descending,A,True,0.06987,403.0,0.1,0.0724913316299104,0.0723207514249255,2131.5327418070483,2149.742700511528,21.4367762329029,7285.685000535379,2150,2220.7349755033656,2117.0,False,63,187.7465
China,ipcc_low,Gompertz,descending,B_fixed,True,0.06987,403.0,0.25,0.0893076573600665,0.0169370564521451,2100.6319590383146,2157.4555076188185,87.9426999999775,2510.9354098441404,2157,1953.995575581824,2121.0,False,59,25.0583
China,ipcc_low,Logistic,descending,B_fixed,True,0.06987,403.0,0.25,0.1213683348255795,0.1183739675613612,2092.0315795186334,2103.156980855225,87.9427000000461,11925.147741969613,2103,2635.461361254627,2080.0,False,47,232.1465
China,maximum,Gompertz,descending,A,True,0.0698699999999999,4030.0,0.25,0.1349912755549015,0.021730893036475,2095.9001692709967,2140.188438901876,513.725921073499,32216.955122745923,2140,1401.7753019350648,2059.0,False,121,2452.5122
China,maximum,Logistic,descending,A,True,0.06987,4030.0,0.25,0.1970091942717815,0.1843633591957552,2082.3187761868276,2089.4620496803773,513.7259210581473,185409.52537347976,2089,2356.725775610778,2059.0,False,62,3857.4467
China,minimum,Gompertz,descending,A,False,0.06987,40.3,0.1,0.0591052305804225,0.013624339431718,2095.119260485122,2165.759283433951,20.9941614164714,201.9871242884497,2166,201.9871242884497,2166.0,True,0,0.0
China,minimum,Logistic,descending,A,False,0.06987,40.3,0.1,0.0710902516564749,0.0720467085672768,2099.937646383438,2118.216870002585,20.99416141471,725.8262882980671,2118,725.8262882980671,2118.0,True,0,0.0
China,policy,Gompertz,descending,B_fixed,True,0.06987,403.0,0.25,0.1235680631479408,0.023068420465279,2081.858664504495,2123.579061077281,216.0000000000028,3419.857529267135,2124,1529.6256206044936,2079.0,False,101,127.7299
China,policy,Logistic,descending,B_fixed,True,0.06987,403.0,0.25,0.1575924175744555,0.1512280618077947,2078.5553018000805,2087.2637245701785,216.000000000001,15230.170077729548,2087,3382.5553945083443,2069.0,False,37,231.5488
China,reference,Gompertz,descending,A,True,0.06987,403.0,0.25,0.1633534435741445,0.0299581630081903,2069.9322707881147,2102.0578603930608,493.527504417256,4441.453206831984,2102,1410.1295814975704,2062.0,False,108,186.8133
China,reference,Logistic,descending,A,True,0.06987,403.0,0.25,0.1940326590969685,0.1832568344668814,2070.0690331854757,2077.2554385425037,493.5275046044257,18453.015404033533,2077,3904.3288223168897,2062.0,False,31,237.5057
China,us1gt,Gompertz,descending,A,True,0.06987,403.0,0.25,0.1662486579086203,0.0304503001156207,2069.2868862709124,2100.8932627750796,520.4112383657764,4514.398055620451,2101,1416.651838439744,2061.0,False,107,188.5729
China,us1gt,Logistic,descending,A,True,0.06987,403.0,0.25,0.1964718981815296,0.1853657409083002,2069.613167706924,2076.717813314422,520.4112383614431,18662.82964307355,2077,3904.3288223168897,2062.0,False,31,238.8504
EU,growth10,Gompertz,descending,A,False,0.4091899999999999,94.0,0.1,0.0668024694180872,0.0167645380903658,2073.59082004979,2130.9991211274255,125.51228137341592,579.728916930102,2131,579.728916930102,2131.0,True,0,0.0
EU,growth10,Logistic,descending,A,False,0.40919,94.0,0.1,0.0715527691255664,0.0732568669331744,2086.179716023931,2104.1569781163184,125.51228128133829,1721.4794586100593,2104,1721.4794586100593,2104.0,True,0,0.0
EU,ipcc_high,Gompertz,descending,A,False,0.4091899999999999,94.0,0.2,0.1225232794396985,0.0299637371792602,2054.3888123414995,2086.50842560474,424.6345635159171,1036.0541865264795,2087,1036.0541865264795,2087.0,True,0,0.0
EU,ipcc_high,Logistic,descending,A,False,0.40919,94.0,0.2,0.1138491177084913,0.1142934215900301,2066.008633951577,2077.5312384777476,424.6345635095386,2683.9689129601115,2078,2683.9689129601115,2078.0,True,0,0.0
EU,ipcc_low,Gompertz,descending,A,False,0.4091899999999999,94.0,0.2,0.1263607595332213,0.0308484987257527,2053.689320171193,2084.887715226825,452.5991353629762,1066.755284272047,2085,1066.755284272047,2085.0,True,0,0.0
EU,ipcc_low,Logistic,descending,A,False,0.40919,94.0,0.2,0.1163364422715395,0.1166579075134177,2065.2787913724173,2076.5678494825447,452.59913536325644,2739.719675085697,2077,2739.719675085697,2077.0,True,0,0.0
EU,maximum,Gompertz,descending,A,True,0.4091899999999999,940.0,0.2,0.1313631501447902,0.026121534869155,2071.494793439402,2108.3388630907475,1144.1827765839182,9032.64619827664,2108,5269.843631950153,2075.0,False,82,191.7825
EU,maximum,Logistic,descending,A,True,0.4091899999999999,940.0,0.2,0.1529926623666546,0.147815052163763,2073.446605499082,2082.356103399646,1144.1827768076225,34712.48723105997,2082,11953.93570535362,2068.0,False,30,396.8307
EU,minimum,Gompertz,descending,A,False,0.4091899999999999,9.4,0.1,0.0559932616204569,0.0189936565178678,2039.47566606915,2090.146459721432,44.8648235642143,65.6810776376648,2090,65.6810776376648,2090.0,True,0,0.0
EU,minimum,Logistic,descending,A,False,0.40919,9.4,0.1,0.0448897975433151,0.0492725905984272,2065.979856330077,2092.707858266449,44.864823563621,115.7845900470911,2093,115.7845900470911,2093.0,True,0,0.0
EU,policy,Gompertz,descending,B_fixed,False,0.4091899999999999,94.0,0.2,0.1084446202787655,0.026691683027,2057.378564415581,2093.4356256786596,330.0000000046867,922.953578348228,2093,922.953578348228,2093.0,True,0,0.0
EU,policy,Logistic,descending,B_fixed,False,0.40919,94.0,0.2,0.1042933415698193,0.1051601933191364,2069.1360062321196,2081.6593561362815,329.99999999999903,2470.4719134440775,2082,2470.4719134440775,2082.0,True,0,0.0
EU,reference,Gompertz,descending,A,False,0.4091899999999999,94.0,0.2,0.124586060691688,0.0304397030763894,2054.0074602988434,2085.624839998769,439.5533836316739,1052.5568758211748,2086,1052.5568758211748,2086.0,True,0,0.0
EU,reference,Logistic,descending,A,False,0.40919,94.0,0.2,0.1151921954887956,0.1155708253573346,2065.6106306966635,2077.0058759313747,439.55338362994877,2715.9140827808947,2077,2715.9140827808947,2077.0,True,0,0.0
EU,us1gt,Gompertz,descending,A,False,0.4091899999999999,94.0,0.2,0.1235436577257002,0.0301992883608253,2054.198582244175,2086.067665999396,431.98131992119806,1044.3093667645505,2086,1044.3093667645503,2086.0,True,0,0.0
EU,us1gt,Logistic,descending,A,False,0.40919,94.0,0.2,0.1145152546825989,0.1149271781099576,2065.810067286008,2077.269131352341,431.98131991779957,2700.1428299625136,2077,2700.1428299625136,2077.0,True,0,0.0
Indonesia,growth10,Gompertz,descending,A,False,0.0176999999999999,15.9,0.1,0.0563879777813968,0.012519773659427,2106.2453018923475,2183.117590186036,5.2913969558723,73.1327657149048,2179,73.1327657149048,2179.0,True,0,0.0
Indonesia,growth10,Logistic,descending,A,False,0.0177,15.9,0.1,0.0710788845738089,0.0717591845639354,2106.400506184628,2124.752970819332,5.2913969560653005,285.2203516579609,2125,285.2203516579609,2125.0,True,0,0.0
Indonesia,ipcc_low,Gompertz,descending,B_fixed,False,0.0176999999999999,15.9,0.2,0.0450104358282387,0.0100483316863352,2124.998249668152,2220.7776964620916,3.412173946957,53.0837334152234,2179,53.0837334152234,2179.0,True,0,0.0
Indonesia,ipcc_low,Logistic,descending,B_fixed,False,0.0177,15.9,0.2,0.0583602894360326,0.0592755225345648,2122.4907582364017,2144.708325296344,3.4121739485036,235.6025953244047,2145,235.6025953244047,2145.0,True,0,0.0
Indonesia,maximum,Gompertz,descending,A,False,0.0176999999999999,159.0,0.2,0.113404987087617,0.0206427360509497,2090.3694585347334,2136.992330994265,47.8455351334674,1207.4520590953268,2137,1207.4520590953268,2137.0,True,0,0.0
Indonesia,maximum,Logistic,descending,A,False,0.0177,159.0,0.2,0.1521660871329778,0.1460962002456901,2083.2938269760107,2092.308146956339,47.8455351350705,5804.382499493903,2092,5804.382499493903,2092.0,True,0,0.0
Indonesia,minimum,Gompertz,descending,A,False,0.0177,1.59,0.1,0.0709564693353719,0.0197351391503115,2057.422783721898,2106.189789760668,4.5904831866735,11.543560546035799,2106,11.5435605460358,2106.0,True,0,0.0
Indonesia,minimum,Logistic,descending,A,False,0.0177,1.59,0.1,0.0667918454817384,0.0696245244786963,2075.5266629352927,2094.441806798541,4.5904831867173,27.669202718872,2094,27.669202718872,2094.0,True,0,0.0
Indonesia,policy,Gompertz,descending,A,False,0.0176999999999999,15.9,0.2,0.1416332444712803,0.0302315616156548,2061.5754089855736,2093.4104713735132,43.4937717751316,176.81929184500189,2093,176.81929184500189,2093.0,True,0,0.0
Indonesia,policy,Logistic,descending,A,False,0.0177,15.9,0.2,0.147537340164378,0.1438165349797061,2068.1210548902072,2077.2782626974367,43.4937717759279,571.4419045974967,2077,571.4419045974967,2077.0,True,0,0.0
Indonesia,reference,Gompertz,descending,A,False,0.0176999999999999,15.9,0.2,0.1390693808398269,0.0297184255131081,2062.1206088749836,2094.505354483216,41.5725211289454,173.8127954037983,2095,173.8127954037983,2095.0,True,0,0.0
Indonesia,reference,Logistic,descending,A,False,0.0177,15.9,0.2,0.1456477439246546,0.1420942978796265,2068.5830966188746,2077.851293278254,41.5725211318558,564.7617912016813,2078,564.7617912016813,2078.0,True,0,0.0
Indonesia,us1gt,Gompertz,descending,A,False,0.0176999999999999,15.9,0.2,0.1368111803763282,0.029265507808995,2062.6177125822323,2095.5036497202645,39.9243803070595,171.16426875619888,2096,171.16426875619888,2096.0,True,0,0.0
Indonesia,us1gt,Logistic,descending,A,False,0.0177,15.9,0.2,0.1439651657493678,0.1405583509898431,2069.0047121744974,2078.374186756765,39.9243803152985,558.333234990645,2078,558.333234990645,2078.0,True,0,0.0
Middle East,growth10,Gompertz,descending,A,False,0.0996099999999999,45.6,0.1,0.0611823135249321,0.0143904680595787,2089.0796434833896,2155.958889254592,30.479559494226,241.40441282995388,2156,241.40441282995388,2156.0,True,0,0.0
Middle East,growth10,Logistic,descending,A,False,0.09961,45.6,0.1,0.0715793415029507,0.0726902371875628,2096.1334438329704,2114.2508409949396,30.4795594925714,828.599831400911,2114,828.599831400911,2114.0,True,0,0.0
Middle East,ipcc_high,Gompertz,descending,A,False,0.0996099999999999,45.6,0.2,0.1365220423874921,0.0310116854657065,2057.4149472933086,2088.449173123552,172.7339526464563,520.1797013235507,2088,520.1797013235507,2088.0,True,0,0.0
Middle East,ipcc_high,Logistic,descending,A,False,0.09961,45.6,0.2,0.1335043317738534,0.1317609366183783,2066.48468082898,2076.479736501202,172.7339525926438,1500.5752644726438,2076,1500.5752644726438,2076.0,True,0,0.0
Middle East,ipcc_low,Gompertz,descending,A,False,0.0996099999999999,45.6,0.2,0.1367494933039172,0.0310601779251364,2057.372145921642,2088.3579198099605,173.3892692247836,521.0115646832179,2088,521.0115646832179,2088.0,True,0,0.0
Middle East,ipcc_low,Logistic,descending,A,False,0.09961,45.6,0.2,0.1336589764861625,0.1319043762971639,2066.445005489574,2076.4291920184414,173.3892691638992,1502.5057031349988,2076,1502.5057031349988,2076.0,True,0,0.0
Middle East,maximum,Gompertz,descending,A,False,0.0996099999999999,456.0,0.2,0.121650259046301,0.0230997352309537,2080.6175833703865,2122.281422392643,276.3086058770722,3874.968408708487,2122,3874.968408708487,2122.0,True,0,0.0
Middle East,maximum,Logistic,descending,A,False,0.09961,456.0,0.2,0.152923688988861,0.147210599971268,2078.3104420806526,2087.2565227105924,276.3086058770395,16776.02689079481,2087,16776.02689079481,2087.0,True,0,0.0
