country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
China,reference,Gompertz,ascending,2031,reconstructed,25.98694775120221,0.09021048611499186
China,reference,Gompertz,ascending,2032,reconstructed,32.82838604211005,0.11619743386619406
China,reference,Gompertz,ascending,2033,reconstructed,41.02398462292303,0.1490258199083041
China,reference,Gompertz,ascending,2034,reconstructed,50.73483782980777,0.19004980453122716
China,reference,Gompertz,ascending,2035,reconstructed,62.12030197809481,0.24078464236103492
China,reference,Gompertz,ascending,2036,reconstructed,75.3340538581922,0.30290494433912973
China,reference,Gompertz,ascending,2037,reconstructed,90.51998670420585,0.37823899819732193
China,reference,Gompertz,ascending,2038,reconstructed,107.80808563492977,0.4687589849015278
China,reference,Gompertz,ascending,2039,reconstructed,127.31042900858652,0.5765670705364575
China,reference,Gompertz,ascending,2040,reconstructed,149.11745916162752,0.703877499545044
China,reference,Gompertz,ascending,2041,reconstructed,173.29465600492668,0.8529949587066715
China,reference,Gompertz,ascending,2042,reconstructed,199.8797307475672,1.0262896147115983
China,reference,Gompertz,ascending,2043,reconstructed,228.88043576897746,1.2261693454591656
China,reference,Gompertz,ascending,2044,reconstructed,260.273061754227,1.455049781228143
China,reference,Gompertz,ascending,2045,reconstructed,294.00166614879646,1.7153228429823701
China,reference,Gompertz,ascending,2046,reconstructed,329.9780492849471,2.0093245091311664
China,reference,Gompertz,ascending,2047,reconstructed,368.0824675937584,2.3393025584161133
China,reference,Gompertz,ascending,2048,reconstructed,408.1650483828424,2.707385026009872
China,reference,Gompertz,ascending,2049,reconstructed,450.0478487371128,3.1155500743927145
China,reference,Gompertz,ascending,2050,reconstructed,493.52748293274266,3.565597923129827
China,reference,Gompertz,ascending,2051,reconstructed,538.3782288120823,4.05912540606257
China,reference,Gompertz,ascending,2052,reconstructed,584.3555140533396,4.597503634874652
China,reference,Gompertz,ascending,2053,reconstructed,631.1996781448732,5.181859148927992
China,reference,Gompertz,ascending,2054,reconstructed,678.639904895039,5.813058827072865
China,reference,Gompertz,ascending,2055,reconstructed,726.3982230654844,6.4916987319679045
China,reference,Gompertz,ascending,2056,reconstructed,774.1934786804666,7.218096955033388
China,reference,Gompertz,ascending,2057,reconstructed,821.7451911347327,7.992290433713855
China,reference,Gompertz,ascending,2058,reconstructed,868.7772157625423,8.814035624848588
China,reference,Gompertz,ascending,2059,reconstructed,915.0211474087384,9.68281284061113
China,reference,Gompertz,ascending,2060,reconstructed,960.2194121607262,10.597833988019868
China,reference,Gompertz,ascending,2061,reconstructed,1004.1280072151719,11.558053400180594
China,reference,Gompertz,ascending,2062,reconstructed,1046.518861394304,12.562181407395766
China,reference,Gompertz,ascending,2063,reconstructed,1087.1818007040295,13.60870026879007
China,reference,Gompertz,ascending,2064,reconstructed,1125.9261142346616,14.695882069494099
China,reference,Gompertz,ascending,2065,reconstructed,1162.5817254230647,15.821808183728761
China,reference,Gompertz,ascending,2066,reconstructed,1196.999982079441,16.984389909151826
China,reference,Gompertz,ascending,2067,reconstructed,1229.0540855602667,18.181389891231266
China,reference,Gompertz,ascending,2068,reconstructed,1258.6391850300722,19.410443976791534
China,reference,Gompertz,ascending,2069,reconstructed,1285.672166938601,20.669083161821607
China,reference,Gompertz,ascending,2070,reconstructed,1310.0911727265325,21.954755328760207
China,reference,Gompertz,ascending,2071,reconstructed,1331.8548794724377,23.26484650148674
China,reference,Gompertz,ascending,2072,reconstructed,1350.9415788365288,24.59670138095918
China,reference,Gompertz,ascending,2073,reconstructed,1367.348089385463,25.947642959795708
China,reference,Gompertz,ascending,2074,reconstructed,1381.0885363440477,27.31499104918117
China,reference,Gompertz,ascending,2075,reconstructed,1392.1930311598953,28.69607958552522
China,reference,Gompertz,ascending,2076,reconstructed,1400.706281125295,30.088272616685114
China,reference,Gompertz,ascending,2077,reconstructed,1406.6861568067457,31.48897889781041
China,reference,Gompertz,ascending,2078,reconstructed,1410.202242304136,32.895665054617155
China,reference,Gompertz,ascending,2079,reconstructed,1411.3343905024483,34.30586729692129
China,reference,Gompertz,ascending,2080,reconstructed,1410.1713025783924,35.71720168742374
China,reference,Gompertz,ascending,2081,reconstructed,1406.8091481574527,37.12737299000213
China,reference,Gompertz,ascending,2082,reconstructed,1401.3502397442985,38.53418213815958
China,reference,Gompertz,ascending,2083,reconstructed,1393.9017724189448,39.935532377903876
China,reference,Gompertz,ascending,2084,reconstructed,1384.574637338015,41.32943415032282
China,reference,Gompertz,ascending,2085,reconstructed,1373.482315329695,42.71400878766083
China,reference,Gompertz,ascending,2086,reconstructed,1360.7398548377546,44.087491102990526
China,reference,Gompertz,ascending,2087,reconstructed,1346.462936661611,45.44823095782828
China,reference,Gompertz,ascending,2088,reconstructed,1330.767026356416,46.79469389448989
China,reference,Gompertz,ascending,2089,reconstructed,1313.7666137946708,48.12546092084631
China,reference,Gompertz,ascending,2090,reconstructed,1295.5745382398657,49.43922753464098
China,reference,Gompertz,ascending,2091,reconstructed,1276.3013963307942,50.734802072880846
China,reference,Gompertz,ascending,2092,reconstructed,1256.0550296080376,52.01110346921164
China,reference,Gompertz,ascending,2093,reconstructed,1234.94008761561,53.267158498819676
China,reference,Gompertz,ascending,2094,reconstructed,1213.057662164261,54.50209858643529
China,reference,Gompertz,ascending,2095,reconstructed,1190.5049880313668,55.71515624859955
China,reference,Gompertz,ascending,2096,reconstructed,1167.375205179116,56.90566123663091
China,reference,Gompertz,ascending,2097,reconstructed,1143.7571774815492,58.073036441810025
China,reference,Gompertz,ascending,2098,reconstructed,1119.735362946729,59.21679361929157
China,reference,Gompertz,ascending,2099,reconstructed,1095.3897304885786,60.3365289822383
China,reference,Gompertz,ascending,2100,reconstructed,1070.7957184306338,61.431918712726876
China,reference,Gompertz,ascending,2101,reconstructed,1046.024230099176,62.50271443115751
China,reference,Gompertz,ascending,2102,reconstructed,1021.1416620753105,63.548738661256685
China,reference,Gompertz,ascending,2103,reconstructed,996.2099609150498,64.56988032333199
China,reference,Gompertz,ascending,2104,reconstructed,971.2867044051309,65.56609028424704
China,reference,Gompertz,ascending,2105,reconstructed,946.4252036929965,66.53737698865217
China,reference,Gompertz,ascending,2106,reconstructed,921.674622906047,67.48380219234517
China,reference,Gompertz,ascending,2107,reconstructed,897.0801131528328,68.40547681525122
China,reference,Gompertz,ascending,2108,reconstructed,872.6829580730943,69.30255692840406
China,reference,Gompertz,ascending,2109,reconstructed,848.5207283710948,70.17523988647716
China,reference,Gompertz,ascending,2110,reconstructed,824.6274430248202,71.02376061484826
China,reference,Gompertz,ascending,2111,reconstructed,801.0337351102809,71.84838805787308
China,reference,Gompertz,ascending,2112,reconstructed,777.7670204138692,72.64942179298336
China,reference,Gompertz,ascending,2113,reconstructed,754.8516672254023,73.42718881339724
China,reference,Gompertz,ascending,2114,reconstructed,732.3091659095168,74.18204048062263
China,reference,Gompertz,ascending,2115,reconstructed,710.1582970431732,74.91434964653214
China,reference,Gompertz,ascending,2116,reconstructed,688.4152970820998,75.62450794357532
China,reference,Gompertz,ascending,2117,reconstructed,667.0940206793312,76.31292324065743
China,reference,Gompertz,ascending,2118,reconstructed,646.2060989248877,76.98001726133676
China,reference,Gompertz,ascending,2119,reconstructed,625.7610929076583,77.62622336026165
China,reference,Gompertz,ascending,2120,reconstructed,605.7666421193065,78.2519844531693
China,reference,Gompertz,ascending,2121,reconstructed,586.2286073262221,78.8577510952886
China,reference,Gompertz,ascending,2122,reconstructed,567.151207629934,79.44397970261483
China,reference,Gompertz,ascending,2123,reconstructed,548.5371515197915,80.01113091024476
China,reference,Gompertz,ascending,2124,reconstructed,530.3877617948654,80.55966806176455
China,reference,Gompertz,ascending,2125,reconstructed,512.7030942957723,81.09005582355942
China,reference,Gompertz,ascending,2126,reconstructed,495.4820504421925,81.6027589178552
China,reference,Gompertz,ascending,2127,reconstructed,478.72248361906276,82.09824096829739
China,reference,Gompertz,ascending,2128,reconstructed,462.42129949445746,82.57696345191646
China,reference,Gompertz,ascending,2129,reconstructed,446.57455038574636,83.0393847514109
China,reference,Gompertz,ascending,2130,reconstructed,431.1775238183814,83.48595930179665
China,reference,Gompertz,ascending,2131,reconstructed,416.22482544423957,83.91713682561503
China,reference,Gompertz,ascending,2132,reconstructed,401.71045650439834,84.33336165105928
China,reference,Gompertz,ascending,2133,reconstructed,387.62788603509335,84.73507210756368
China,reference,Gompertz,ascending,2134,reconstructed,373.9701180258851,85.12269999359877
China,reference,Gompertz,ascending,2135,reconstructed,360.7297537461824,85.49667011162465
China,reference,Gompertz,ascending,2136,reconstructed,347.89904946068987,85.85739986537084
China,reference,Gompertz,ascending,2137,reconstructed,335.4699697563689,86.20529891483153
China,reference,Gompertz,ascending,2138,reconstructed,323.43423670354,86.5407688845879
China,reference,Gompertz,ascending,2139,reconstructed,311.7833750720635,86.86420312129144
China,reference,Gompertz,ascending,2140,reconstructed,300.50875382039175,87.1759864963635
China,reference,Gompertz,ascending,2141,reconstructed,289.6016240709792,87.4764952501839
China,reference,Gompertz,ascending,2142,reconstructed,279.0531537802065,87.76609687425488
China,reference,Gompertz,ascending,2143,reconstructed,268.8544593049003,88.0451500280351
China,reference,Gompertz,ascending,2144,reconstructed,258.9966340608,88.31400448734
China,reference,Gompertz,ascending,2145,reconstructed,249.47077446114932,88.5730011214008
China,reference,Gompertz,ascending,2146,reconstructed,240.26800331606145,88.82247189586194
China,reference,Gompertz,ascending,2147,reconstructed,231.37949086554616,89.062739899178
China,reference,Gompertz,ascending,2148,reconstructed,222.79647361121118,89.29411939004355
China,reference,Gompertz,ascending,2149,reconstructed,214.51027110369805,89.51691586365476
China,reference,Gompertz,ascending,2150,reconstructed,206.51230083500536,89.73142613475845
China,reference,Gompertz,ascending,2151,reconstructed,198.79409137700296,89.93793843559345
China,reference,Gompertz,ascending,2152,reconstructed,191.3472938997331,90.13673252697045
China,reference,Gompertz,ascending,2153,reconstructed,184.1636921955479,90.32807982087019
China,reference,Gompertz,ascending,2154,reconstructed,177.23521132778345,90.51224351306574
China,reference,Gompertz,ascending,2155,reconstructed,170.55392501555812,90.68947872439352
China,reference,Gompertz,ascending,2156,reconstructed,164.11206185940156,90.86003264940908
China,reference,Gompertz,ascending,2157,reconstructed,157.9020105058155,91.02414471126848
China,reference,Gompertz,ascending,2158,reconstructed,151.91632384251787,91.1820467217743
China,reference,Gompertz,ascending,2159,reconstructed,146.14772231006484,91.33396304561681
China,reference,Gompertz,ascending,2160,reconstructed,140.58909640975511,91.48011076792687
China,reference,Gompertz,ascending,2161,reconstructed,135.23350848222182,91.62069986433663
China,reference,Gompertz,ascending,2162,reconstructed,130.0741938258958,91.75593337281884
China,reference,Gompertz,ascending,2163,reconstructed,125.10456121957084,91.88600756664474
China,reference,Gompertz,ascending,2164,reconstructed,120.31819290863308,92.01111212786431
China,reference,Gompertz,ascending,2165,reconstructed,115.70884411009526,92.13143032077294
China,reference,Gompertz,ascending,2166,reconstructed,111.27044208742808,92.24713916488302
China,reference,Gompertz,ascending,2167,reconstructed,106.99708484226404,92.35840960697045
China,reference,Gompertz,ascending,2168,reconstructed,102.88303946638649,92.46540669181272
China,reference,Gompertz,ascending,2169,reconstructed,98.92274019397014,92.56828973127911
China,reference,Gompertz,ascending,2170,reconstructed,95.11078619082078,92.66721247147308
China,reference,Gompertz,ascending,2171,reconstructed,91.44193911435167,92.7623232576639
China,reference,Gompertz,ascending,2172,reconstructed,87.91112047521835,92.85376519677824
China,reference,Gompertz,ascending,2173,reconstructed,84.51340882891685,92.94167631725345
China,reference,Gompertz,ascending,2174,reconstructed,81.24403682320384,93.02618972608236
China,reference,Gompertz,ascending,2175,reconstructed,78.0983881249303,93.10743376290557
China,reference,Gompertz,ascending,2176,reconstructed,75.07199424776593,93.1855321510305
China,reference,Gompertz,ascending,2177,reconstructed,72.1605313003367,93.26060414527826
China,reference,Gompertz,ascending,2178,reconstructed,69.3598166724802,93.3327646765786
China,reference,Gompertz,ascending,2179,reconstructed,66.66580567564367,93.40212449325108
China,reference,Logistic,ascending,2030,original,12.801935107795195,0.06987
China,reference,Logistic,ascending,2031,original,15.375624584535604,0.08267193510779519
China,reference,Logistic,ascending,2032,original,18.466467318775216,0.09804755969233081
China,reference,Logistic,ascending,2033,original,22.17826471133874,0.11651402701110603
China,reference,Logistic,ascending,2034,original,26.635602153196288,0.13869229172244474
China,reference,Logistic,ascending,2035,original,31.987988129130603,0.16532789387564104
China,reference,Logistic,ascending,2036,original,38.414807676337624,0.19731588200477163
China,reference,Logistic,ascending,2037,original,46.131246002065254,0.23573068968110927
China,reference,Logistic,ascending,2038,original,55.39536589425062,0.2818619356831745
China,reference,Logistic,ascending,2039,original,66.51655445411652,0.3372573015774251
China,reference,Logistic,ascending,2040,original,79.86559079373309,0.40377385603154164
China,reference,Logistic,ascending,2041,original,95.88662657624963,0.4836394468252747
China,reference,Logistic,ascending,2042,original,115.1114151126748,0.5795260734015243
China,reference,Logistic,ascending,2043,original,138.1761709777469,0.6946374885141992
China,reference,Logistic,ascending,2044,original,165.8414885473129,0.8328136594919461
China,reference,Logistic,ascending,2045,original,199.01579071697205,0.998655148039259
China,reference,Logistic,ascending,2046,original,238.7828122743802,1.1976709387562312
China,reference,Logistic,ascending,2047,original,286.4336365897735,1.4364537510306115
China,reference,Logistic,ascending,2048,original,343.5037853679448,1.722887387620385
China,reference,Logistic,ascending,2049,original,411.81578847847294,2.0663911729883297
China,reference,Logistic,ascending,2050,original,493.52750460442576,2.4782069614668023
China,reference,Logistic,ascending,2051,original,591.1861817362799,2.971734466071228
China,reference,Logistic,ascending,2052,original,707.78778167563,3.5629206478075077
China,reference,Logistic,ascending,2053,original,846.8403671364134,4.270708429483138
China,reference,Logistic,ascending,2054,original,1012.4292625996576,5.117548796619551
China,reference,Logistic,ascending,2055,original,1209.2801240354443,6.129978059219209
China,reference,Logistic,ascending,2056,original,1442.8138377747352,7.339258183254653
China,reference,Logistic,ascending,2057,original,1719.184152409498,8.78207202102939
China,reference,Logistic,ascending,2058,original,2045.2849806813372,10.501256173438888
China,reference,Logistic,ascending,2059,original,2428.7093082198926,12.546541154120225
China,reference,Logistic,ascending,2060,original,2877.6356885107857,14.975250462340119
China,reference,Logistic,ascending,2061,original,3400.6117703557834,17.852886150850907
China,reference,Logistic,ascending,2062,original,4006.1980975463875,21.25349792120669
China,reference,Logistic,ascending,2063,original,4702.4312401204725,25.25969601875308
China,reference,Logistic,ascending,2064,original,5496.065954639913,29.96212725887355
China,reference,Logistic,ascending,2065,original,6391.565606688422,35.45819321351346
China,reference,Logistic,ascending,2066,original,7389.833747245277,41.849758820201885
China,reference,Logistic,ascending,2067,original,8486.72303748658,49.23959256744716
China,reference,Logistic,ascending,2068,original,9671.4244725304,57.72631560493374
China,reference,Logistic,ascending,2069,original,10924.928675551557,67.39774007746414
China,reference,Logistic,ascending,2070,original,12218.850671677656,78.32266875301569
China,reference,Logistic,ascending,2071,original,13514.994618315326,90.54151942469335
China,reference,Logistic,ascending,2072,original,14766.065339889039,104.05651404300868
China,reference,Logistic,ascending,2073,original,15917.861892617148,118.82257938289771
China,reference,Logistic,ascending,2074,original,16913.07912875534,134.74044127551488
China,reference,Logistic,ascending,2075,original,17696.499687249576,151.6535204042702
China,reference,Logistic,ascending,2076,original,18220.946771358864,169.35002009151978
China,reference,Logistic,ascending,2077,original,18453.015404033533,187.57096686287863
China,reference,Logistic,ascending,2078,original,18377.457685821497,206.02398226691216
China,reference,Logistic,ascending,2079,original,17999.269463752997,224.40143995273365
China,reference,Logistic,ascending,2080,original,17343.000928415808,242.40070941648665
China,reference,Logistic,ascending,2081,original,16449.450515719873,259.7437103449024
China,reference,Logistic,ascending,2082,original,15370.483710045626,276.1931608606223
China,reference,Logistic,ascending,2083,original,14163.05518587316,291.5636445706679
China,reference,Logistic,ascending,2084,original,12883.524081812639,305.72669975654105
China,reference,Logistic,ascending,2085,original,11583.089340146415,318.6102238383537
China,reference,Logistic,ascending,2086,original,10304.771486453054,330.1933131785001
China,reference,Logistic,ascending,2087,original,9081.976122135493,340.4980846649531
China,reference,Logistic,ascending,2088,original,7938.392570486309,349.5800607870886
China,reference,Logistic,ascending,2089,original,6888.84186055093,357.5184533575749
China,reference,Logistic,ascending,2090,original,5940.672249944128,364.40729521812585
China,reference,Logistic,ascending,2091,original,5095.36338022235,370.34796746806995
China,reference,Logistic,ascending,2092,original,4350.096511357055,375.4433308482923
China,reference,Logistic,ascending,2093,original,3699.144846613372,379.79342735964934
China,reference,Logistic,ascending,2094,original,3135.0166650203073,383.4925722062627
China,reference,Logistic,ascending,2095,original,2649.3390150255573,386.627588871283
China,reference,Logistic,ascending,2096,original,2233.502771446939,389.27692788630856
China,reference,Logistic,ascending,2097,original,1879.105905746459,391.5104306577555
China,reference,Logistic,ascending,2098,original,1578.2364120904367,393.38953656350196
China,reference,Logistic,ascending,2099,original,1323.6341851669447,394.9677729755924
China,reference,Logistic,ascending,2100,original,1108.7656997735596,396.2914071607594
China,reference,Logistic,ascending,2101,original,927.838820070455,397.40017286053296
China,reference,Logistic,ascending,2102,original,775.7787402355082,398.3280116806034
China,reference,Logistic,ascending,2103,original,648.180544540223,399.10379042083895
China,reference,Logistic,ascending,2104,original,541.2493832109842,399.75197096537914
China,reference,Logistic,ascending,2105,original,451.7357744997761,400.2932203485901
China,reference,Logistic,ascending,2106,original,376.87093938522145,400.7449561230899
China,reference,Logistic,ascending,2107,original,314.3051928920653,401.1218270624751
China,reference,Logistic,ascending,2108,original,262.05109640256325,401.43613225536717
China,reference,Logistic,ascending,2109,original,218.43217912641123,401.6981833517697
China,reference,Logistic,ascending,2110,original,182.0374499397336,401.91661553089614
China,reference,Logistic,ascending,2111,original,151.68155388720737,402.0986529808359
China,reference,Logistic,ascending,2112,original,126.37021341973102,402.2503345347231
China,reference,Logistic,ascending,2113,original,105.27048342938079,402.3767047481428
China,reference,Logistic,ascending,2114,original,87.68530582527664,402.48197523157216
China,reference,Logistic,ascending,2115,original,73.03184879399464,402.56966053739745
China,reference,Logistic,ascending,2116,original,60.823140814355,402.64269238619147
China,reference,Logistic,ascending,2117,original,50.652548364428235,402.70351552700583
China,reference,Logistic,ascending,2118,original,42.180691463264274,402.7541680753703
China,reference,Logistic,ascending,2119,original,35.12443789723738,402.79634876683355
China,reference,Logistic,ascending,2120,original,29.24766225280666,402.8314732047308
China,reference,Logistic,ascending,2121,original,24.3534980522293,402.8607208669836
China,reference,Logistic,ascending,2122,original,20.27784954182974,402.88507436503585
China,reference,Logistic,ascending,2123,original,16.883963726602214,402.9053522145777
China,reference,Logistic,ascending,2124,original,14.057893121245147,402.92223617830433
China,reference,Logistic,ascending,2125,original,11.704705630686915,402.93629407142555
China,reference,Logistic,ascending,2126,original,9.74532031783801,402.9479987770562
China,reference,Logistic,ascending,2127,original,8.113866936082047,402.9577440973741
China,reference,Logistic,ascending,2128,original,6.755483384652646,402.96585796431015
China,reference,Logistic,ascending,2129,original,5.624479049375735,402.9726134476948
China,reference,Logistic,ascending,2130,original,4.682803657843646,402.9782379267442
China,reference,Logistic,ascending,2131,original,3.8987711134604086,402.98292073040204
China,reference,Logistic,ascending,2132,original,3.245996043710428,402.9868195015155
China,reference,Logistic,ascending,2133,original,2.70250774338058,402.9900654975592
China,reference,Logistic,ascending,2134,original,2.250012015883089,402.9927680053026
China,reference,Logistic,ascending,2135,original,1.8732762914493037,402.9950180173185
China,reference,Logistic,ascending,2136,original,1.5596174794141693,402.99689129360996
China,reference,Logistic,ascending,2137,original,1.298475421581362,402.9984509110894
China,reference,Logistic,ascending,2138,original,1.0810576606477618,402.999749386511
China,reference,Logistic,ascending,2139,original,0.9000436157519406,403.00083044417164
China,reference,Logistic,ascending,2140,original,0.7493382404814871,403.00173048778737
China,reference,Logistic,ascending,2141,original,0.623866893875511,403.00247982602787
China,reference,Logistic,ascending,2142,original,0.5194045343085818,403.00310369292174
China,reference,Logistic,ascending,2143,original,0.4324334968018188,403.00362309745606
China,reference,Logistic,ascending,2144,original,0.36002507304314635,403.0040555309529
China,reference,Logistic,ascending,2145,original,0.2997409118869459,403.00441555602595
China,reference,Logistic,ascending,2146,original,0.24955092416605437,403.00471529693783
China,reference,Logistic,ascending,2147,original,0.20776493000919904,403.00496484786197
China,reference,Logistic,ascending,2148,original,0.17297574875596566,403.00517261279197
China,reference,Logistic,ascending,2149,original,0.14401181631636545,403.0053455885407
China,reference,Logistic,ascending,2150,original,0.11989773515942607,403.005489600357
China,reference,Logistic,ascending,2151,original,0.09982142920439083,403.00560949809216
China,reference,Logistic,ascending,2152,original,0.08310679770454686,403.0057093195214
China,reference,Logistic,ascending,2153,original,0.0691909478316642,403.0057924263191
China,reference,Logistic,ascending,2154,original,0.05760523918337184,403.00586161726693
China,reference,Logistic,ascending,2155,original,0.04795950209387762,403.0059192225061
China,reference,Logistic,ascending,2156,original,0.039928898359353655,403.0059671820082
China,reference,Logistic,ascending,2157,original,0.03324298201956407,403.0060071109065
China,reference,Logistic,ascending,2158,original,0.027676591795870894,403.0060403538885
China,reference,Logistic,ascending,2159,original,0.023042268384502136,403.0060680304803
China,reference,Logistic,ascending,2160,original,0.019183941624232034,403.0060910727487
China,reference,Logistic,ascending,2161,original,0.015971674475422783,403.0061102566903
China,reference,Logistic,ascending,2162,original,0.013297287214219512,403.0061262283648
China,reference,Logistic,ascending,2163,original,0.011070714309673197,403.00613952565203
China,reference,Logistic,ascending,2164,original,0.009216971269074503,403.00615059636635
China,reference,Logistic,ascending,2165,original,0.007673629381380148,403.0061598133376
China,reference,Logistic,ascending,2166,original,0.006388713358688764,403.006167486967
China,reference,Logistic,ascending,2167,original,0.005318950936914859,403.00617387568036
China,reference,Logistic,ascending,2168,original,0.004428315565750713,403.0061791946313
China,reference,Logistic,ascending,2169,original,0.003686813238857325,403.0061836229468
China,reference,Logistic,ascending,2170,original,0.0030694722715516147,403.00618730976004
China,reference,Logistic,ascending,2171,original,0.00255550236826034,403.0061903792323
China,reference,Logistic,ascending,2172,original,0.002127594503862687,403.00619293473466
China,reference,Logistic,ascending,2173,original,0.0017713379723538016,403.00619506232914
China,reference,Logistic,ascending,2174,original,0.001474735047656353,403.0061968336671
China,reference,Logistic,ascending,2175,original,0.0012277970220835046,403.00619830840213
China,reference,Logistic,ascending,2176,original,0.0010222076919321078,403.0061995361992
China,reference,Logistic,ascending,2177,original,0.0008510434098007734,403.0062005584069
China,reference,Logistic,ascending,2178,original,0.0007085398645253932,403.0062014094503
China,reference,Logistic,ascending,2179,original,0.0005898979060270757,403.00620211799014
China,reference,Logistic,ascending,2030,screened_envelope,12.8019351077951,0.06987
China,reference,Logistic,ascending,2031,screened_envelope,15.3756245845356,0.08267193510779511
China,reference,Logistic,ascending,2032,screened_envelope,18.466467318775205,0.0980475596923307
China,reference,Logistic,ascending,2033,screened_envelope,22.178264711338706,0.11651402701110591
China,reference,Logistic,ascending,2034,screened_envelope,26.635602153196203,0.13869229172244463
China,reference,Logistic,ascending,2035,screened_envelope,31.987988129130596,0.1653278938756408
China,reference,Logistic,ascending,2036,screened_envelope,38.4148076763376,0.1973158820047714
China,reference,Logistic,ascending,2037,screened_envelope,46.13124600206521,0.235730689681109
China,reference,Logistic,ascending,2038,screened_envelope,55.3953658942506,0.2818619356831742
China,reference,Logistic,ascending,2039,screened_envelope,66.5165544541165,0.3372573015774248
China,reference,Logistic,ascending,2040,screened_envelope,79.86559079373309,0.40377385603154126
China,reference,Logistic,ascending,2041,screened_envelope,95.8866265762496,0.4836394468252744
China,reference,Logistic,ascending,2042,screened_envelope,115.1114151126748,0.579526073401524
China,reference,Logistic,ascending,2043,screened_envelope,138.1761709777469,0.6946374885141987
China,reference,Logistic,ascending,2044,screened_envelope,165.8414885473129,0.8328136594919456
China,reference,Logistic,ascending,2045,screened_envelope,199.015790716972,0.9986551480392586
China,reference,Logistic,ascending,2046,screened_envelope,238.7828122743802,1.1976709387562308
China,reference,Logistic,ascending,2047,screened_envelope,286.4336365897735,1.436453751030611
China,reference,Logistic,ascending,2048,screened_envelope,343.5037853679448,1.7228873876203845
China,reference,Logistic,ascending,2049,screened_envelope,411.8157884784729,2.0663911729883293
China,reference,Logistic,ascending,2050,screened_envelope,493.5275046044256,2.478206961466802
China,reference,Logistic,ascending,2051,screened_envelope,591.1861817362799,2.9717344660712275
China,reference,Logistic,ascending,2052,screened_envelope,707.78778167563,3.5629206478075073
China,reference,Logistic,ascending,2053,screened_envelope,846.8403671364133,4.270708429483137
China,reference,Logistic,ascending,2054,screened_envelope,1012.4292625996576,5.11754879661955
China,reference,Logistic,ascending,2055,screened_envelope,1209.2801240354445,6.129978059219208
China,reference,Logistic,ascending,2056,screened_envelope,1442.8138377747352,7.339258183254652
China,reference,Logistic,ascending,2057,screened_envelope,1719.1841524094982,8.782072021029387
China,reference,Logistic,ascending,2058,screened_envelope,2045.2849806813372,10.501256173438886
China,reference,Logistic,ascending,2059,screened_envelope,2428.7093082198926,12.546541154120224
China,reference,Logistic,ascending,2060,screened_envelope,2877.635688510786,14.975250462340115
China,reference,Logistic,ascending,2061,screened_envelope,3400.611770355784,17.852886150850903
China,reference,Logistic,ascending,2062,screened_envelope,3951.5989021049345,21.253497921206687
China,reference,Logistic,ascending,2063,screened_envelope,3951.5989021049345,25.20509682331162
China,reference,Logistic,ascending,2064,screened_envelope,3951.5989021049345,29.156695725416554
China,reference,Logistic,ascending,2065,screened_envelope,3951.5989021049345,33.10829462752149
China,reference,Logistic,ascending,2066,screened_envelope,3951.5989021049345,37.05989352962642
China,reference,Logistic,ascending,2067,screened_envelope,3951.5989021049345,41.011492431731355
China,reference,Logistic,ascending,2068,screened_envelope,3951.5989021049345,44.96309133383629
China,reference,Logistic,ascending,2069,screened_envelope,3951.5989021049345,48.91469023594122
China,reference,Logistic,ascending,2070,screened_envelope,3951.5989021049345,52.866289138046156
China,reference,Logistic,ascending,2071,screened_envelope,3951.5989021049345,56.81788804015109
China,reference,Logistic,ascending,2072,screened_envelope,3951.5989021049345,60.76948694225602
China,reference,Logistic,ascending,2073,screened_envelope,3951.5989021049345,64.72108584436096
China,reference,Logistic,ascending,2074,screened_envelope,3951.5989021049345,68.67268474646589
China,reference,Logistic,ascending,2075,screened_envelope,3951.5989021049345,72.62428364857082
China,reference,Logistic,ascending,2076,screened_envelope,3951.5989021049345,76.57588255067576
China,reference,Logistic,ascending,2077,screened_envelope,3951.5989021049345,80.52748145278069
China,reference,Logistic,ascending,2078,screened_envelope,3951.5989021049345,84.47908035488562
China,reference,Logistic,ascending,2079,screened_envelope,3951.5989021049345,88.43067925699056
China,reference,Logistic,ascending,2080,screened_envelope,3951.5989021049345,92.38227815909549
China,reference,Logistic,ascending,2081,screened_envelope,3951.5989021049345,96.33387706120043
China,reference,Logistic,ascending,2082,screened_envelope,3951.5989021049345,100.28547596330536
China,reference,Logistic,ascending,2083,screened_envelope,3951.5989021049345,104.23707486541029
China,reference,Logistic,ascending,2084,screened_envelope,3951.5989021049345,108.18867376751523
China,reference,Logistic,ascending,2085,screened_envelope,3951.5989021049345,112.14027266962016
China,reference,Logistic,ascending,2086,screened_envelope,3951.5989021049345,116.0918715717251
China,reference,Logistic,ascending,2087,screened_envelope,3951.5989021049345,120.04347047383003
China,reference,Logistic,ascending,2088,screened_envelope,3951.5989021049345,123.99506937593496
China,reference,Logistic,ascending,2089,screened_envelope,3951.5989021049345,127.9466682780399
China,reference,Logistic,ascending,2090,screened_envelope,3951.5989021049345,131.89826718014484
China,reference,Logistic,ascending,2091,screened_envelope,3951.5989021049345,135.84986608224978
China,reference,Logistic,ascending,2092,screened_envelope,3951.5989021049345,139.8014649843547
China,reference,Logistic,ascending,2093,screened_envelope,3699.144846613373,143.75306388645964
