Region_no,Region_name,Period_yr,Region_Q_Mt_yr,Number_of_Wells,Max_Capacity_Gt,Max_Q_Mt_yr,Optimum_Q_Mt_yr,Distance_km,AssignedCountry,RegionGroup,ScreeningCase
107,Nanxiang,140,73.31882154811379,42,10.26463501673593,19.998,1.7456862273360427,23.8,China,Asia,China
107,Nanxiang,150,71.20442258837184,42,10.680663388255777,19.998,1.6953433949612344,23.8,China,Asia,China
112,North Adriatic,10,815.8933928542699,756,8.1589339285427,4.193714760297881,1.07922406462205,9.1,Croatia,Europe,EU
112,North Adriatic,20,395.164012754075,380,7.9032802550815,4.158179029206119,1.03990529672125,12.6,Croatia,Europe,EU
112,North Adriatic,30,273.5343124252825,240,8.206029372758476,4.137699826787498,1.1397263017720105,16.2,Croatia,Europe,EU
112,North Adriatic,40,199.36870098013625,156,7.97474803920545,4.123304679280263,1.278004493462412,19.7,Croatia,Europe,EU
112,North Adriatic,50,160.28574511555334,132,8.014287255777667,4.112215140422622,1.2142859478451011,21.5,Croatia,Europe,EU
112,North Adriatic,60,134.8058516038811,100,8.088351096232866,4.103203261682749,1.348058516038811,25.0,Croatia,Europe,EU
112,North Adriatic,70,117.03385638063789,100,8.192369946644652,4.095617887457152,1.1703385638063788,25.0,Croatia,Europe,EU
112,North Adriatic,80,101.7612491311444,100,8.140899930491551,4.089072195940945,1.017612491311444,25.0,Croatia,Europe,EU
112,North Adriatic,90,85.49348990173678,72,7.69441409115631,4.08331768519948,1.1874095819685664,28.5,Croatia,Europe,EU
112,North Adriatic,100,77.28900526639818,64,7.728900526639818,4.078185271699339,1.2076407072874715,30.3,Croatia,Europe,EU
112,North Adriatic,110,71.62743784039037,49,7.87901816244294,4.073554725931996,1.4617844457222524,35.6,Croatia,Europe,EU
112,North Adriatic,120,66.6612660431226,49,7.999351925174711,4.0693375190916194,1.360434000880053,35.6,Croatia,Europe,EU
112,North Adriatic,130,62.68015435435532,49,8.14842006606619,4.065466588766016,1.2791868235582715,35.6,Croatia,Europe,EU
112,North Adriatic,140,58.18622991693167,49,8.146072188370434,4.061889924766142,1.187474079937381,35.6,Croatia,Europe,EU
112,North Adriatic,150,53.93266829629122,49,8.089900244443683,4.058566383058731,1.1006666999243109,35.6,Croatia,Europe,EU
113,North Carnarvon,10,7656.684270535671,3481,76.56684270535672,17.2492535366323,2.199564570679595,13.0,Australia,South Pacific,Australia
113,North Carnarvon,20,3941.745557019427,3481,78.83491114038854,17.019006185456355,1.1323601140532684,13.0,Australia,South Pacific,Australia
113,North Carnarvon,30,2607.988636009541,1722,78.23965908028623,16.88732961221658,1.5145114030252853,18.5,Australia,South Pacific,Australia
113,North Carnarvon,40,1971.8162742328643,1722,78.87265096931458,16.795211482725925,1.1450733299842415,18.5,Australia,South Pacific,Australia
113,North Carnarvon,50,1564.0940587329758,1024,78.20470293664879,16.7244924035316,1.5274356042314217,24.0,Australia,South Pacific,Australia
113,North Carnarvon,60,1306.5012269879785,1024,78.39007361927871,16.66717940663417,1.2758801044804478,24.0,Australia,South Pacific,Australia
113,North Carnarvon,70,1128.8119145992014,1024,79.0168340219441,16.619046986337008,1.1023553853507826,24.0,Australia,South Pacific,Australia
113,North Carnarvon,80,974.2334120743394,676,77.93867296594716,16.57759117157078,1.441173686500502,29.5,Australia,South Pacific,Australia
113,North Carnarvon,90,868.0414775036334,676,78.123732975327,16.541206702645287,1.2840850258929488,29.5,Australia,South Pacific,Australia
113,North Carnarvon,100,785.7746534532556,676,78.57746534532556,16.508803299020318,1.1623885406113248,29.5,Australia,South Pacific,Australia
113,North Carnarvon,110,717.3271585796618,676,78.9059874437628,16.47960692073523,1.061134849969914,29.5,Australia,South Pacific,Australia
113,North Carnarvon,120,655.442083346793,484,78.65305000161517,16.45304841886778,1.3542191804685806,34.9,Australia,South Pacific,Australia
113,North Carnarvon,130,605.9909975609359,484,78.77882968292165,16.428697198589294,1.2520475156217683,34.9,Australia,South Pacific,Australia
113,North Carnarvon,140,565.1724309535492,484,79.1241403334969,16.406219698917962,1.167711634201548,34.9,Australia,South Pacific,Australia
113,North Carnarvon,150,529.2949300077679,484,79.39423950116519,16.385352328126984,1.0935845661317518,34.9,Australia,South Pacific,Australia
114,North Carpathian,10,0.7595140345009782,1,0.0075951403450097,0.7595140345009782,0.7595140345009782,2.0,Poland,Europe,EU
114,North Carpathian,20,0.7510409933461285,1,0.0150208198669225,0.7510409933461285,0.7510409933461285,2.0,Poland,Europe,EU
114,North Carpathian,30,0.7461820964826719,1,0.0223854628944801,0.7461820964826719,0.7461820964826719,2.0,Poland,Europe,EU
114,North Carpathian,40,0.7427771483068863,1,0.0297110859322754,0.7427771483068863,0.7427771483068863,2.0,Poland,Europe,EU
114,North Carpathian,50,0.7401599327701691,1,0.0370079966385084,0.7401599327701691,0.7401599327701691,2.0,Poland,Europe,EU
114,North Carpathian,60,0.7380367876183054,1,0.0442822072570983,0.7380367876183054,0.7380367876183054,2.0,Poland,Europe,EU
114,North Carpathian,70,0.7362522984918526,1,0.0515376608944296,0.7362522984918526,0.7362522984918526,2.0,Poland,Europe,EU
114,North Carpathian,80,0.7347142882769963,1,0.0587771430621597,0.7347142882769963,0.7347142882769963,2.0,Poland,Europe,EU
114,North Carpathian,90,0.7333636199400754,1,0.0660027257946068,0.7333636199400754,0.7333636199400754,2.0,Poland,Europe,EU
114,North Carpathian,100,0.7321601024568073,1,0.0732160102456807,0.7321601024568073,0.7321601024568073,2.0,Poland,Europe,EU
114,North Carpathian,110,0.7310751863876938,1,0.0804182705026463,0.7310751863876938,0.7310751863876938,2.0,Poland,Europe,EU
114,North Carpathian,120,0.7300878689190191,1,0.0876105442702823,0.7300878689190191,0.7300878689190191,2.0,Poland,Europe,EU
114,North Carpathian,130,0.7291822529932873,1,0.0947936928891273,0.7291822529932873,0.7291822529932873,2.0,Poland,Europe,EU
114,North Carpathian,140,0.7283460188500585,1,0.1019684426390081,0.7283460188500585,0.7283460188500585,2.0,Poland,Europe,EU
114,North Carpathian,150,0.7275694272870897,1,0.1091354140930634,0.7275694272870897,0.7275694272870897,2.0,Poland,Europe,EU
118,North Java,10,434.5944889365018,380,4.345944889365017,2.3565813237161244,1.1436697077276363,11.5,Indonesia,Asia,Indonesia
118,North Java,20,207.52291792245472,156,4.150458358449095,2.3339831542205496,1.3302751148875305,17.8,Indonesia,Asia,Indonesia
118,North Java,30,144.2170264258453,132,4.326510792775359,2.3209841815283236,1.092553230498828,19.4,Indonesia,Asia,Indonesia
118,North Java,40,99.4534333634918,81,3.978137334539672,2.3118576029004054,1.2278201649813802,24.1,Indonesia,Asia,Indonesia
118,North Java,50,83.70642245418995,81,4.185321122709497,2.3048327431568207,1.033412622891234,24.1,Indonesia,Asia,Indonesia
118,North Java,60,69.16312576638722,64,4.149787545983234,2.2991278190793034,1.0806738400998004,27.3,Indonesia,Asia,Indonesia
118,North Java,70,58.67927124554478,56,4.107548987188134,2.294328577051094,1.0478441293847285,28.8,Indonesia,Asia,Indonesia
118,North Java,80,50.363026002102266,36,4.029042080168181,2.2901890762928745,1.3989729445028407,36.7,Indonesia,Asia,Indonesia
118,North Java,90,45.65879932595729,42,4.109291939336156,2.286551399621837,1.0871142696656495,33.6,Indonesia,Asia,Indonesia
118,North Java,100,42.34893738347255,42,4.234893738347255,2.283308145342985,1.0083080329398226,33.6,Indonesia,Asia,Indonesia
118,North Java,110,38.49737027534956,36,4.234710730288452,2.2803829731433245,1.0693713965374878,36.7,Indonesia,Asia,Indonesia
118,North Java,120,36.2007188561278,36,4.3440862627353365,2.277719690514145,1.0055755237813278,36.7,Indonesia,Asia,Indonesia
118,North Java,130,32.00133816638244,30,4.1601739616297175,2.275275743653368,1.066711272212748,39.9,Indonesia,Asia,Indonesia
118,North Java,140,30.364432427718192,30,4.251020539880546,2.273018139326038,1.0121477475906064,39.9,Indonesia,Asia,Indonesia
118,North Java,150,28.31393970054602,25,4.2470909550819025,2.270920784138796,1.1325575880218408,44.6,Indonesia,Asia,Indonesia
119,North Slope,10,21603.75871707635,13806,216.03758717076352,3.4585321469646453,1.5648094101895085,12.5,USA,North America,US
119,North Slope,20,9461.54894234983,4096,189.23097884699655,3.41737726976792,2.3099484722533763,23.0,USA,North America,US
119,North Slope,30,6892.887101033914,4096,206.78661303101745,3.393792982843793,1.682833764900858,23.0,USA,North America,US
119,North Slope,40,5738.751425524427,4096,229.55005702097708,3.3772730088961116,1.4010623597471743,23.0,USA,North America,US
119,North Slope,50,4873.414615398943,4096,243.67073076994717,3.364578917880612,1.1897984900876326,23.0,USA,North America,US
119,North Slope,60,3301.838112811565,1892,198.11028676869392,3.354283746858183,1.7451575649109752,33.5,USA,North America,US
119,North Slope,70,2968.2425494712083,1892,207.77697846298457,3.3456325108943736,1.568838556802964,33.5,USA,North America,US
119,North Slope,80,2730.9055435356076,1892,218.4724434828486,3.3381775223757195,1.443396164659412,33.5,USA,North America,US
119,North Slope,90,2545.9511947972487,1892,229.1356075317524,3.3316316164511623,1.3456401663833235,33.5,USA,North America,US
119,North Slope,100,2342.113982516708,1892,234.2113982516708,3.325799659823256,1.237903796256188,33.5,USA,North America,US
119,North Slope,110,2184.5850637436965,1892,240.30435701180664,3.3205430603372177,1.154643268363476,33.5,USA,North America,US
119,North Slope,120,1994.9237954851108,1892,239.39085545821328,3.315759873509488,1.0543994690724687,33.5,USA,North America,US
119,North Slope,130,1624.0536110411854,1089,211.1269694353541,3.31137294623953,1.4913256299735402,44.0,USA,North America,US
119,North Slope,140,1553.002443014624,1089,217.42034202204735,3.3073224933416667,1.426081214889462,44.0,USA,North America,US
119,North Slope,150,1492.3885337383217,1089,223.85828006074823,3.3035612570715194,1.3704210594474946,44.0,USA,North America,US
120,North Sumatra,10,6638.09125143408,2809,66.3809125143408,19.998,2.363151032906401,8.2,Indonesia,Asia,Indonesia
120,North Sumatra,20,3373.058937365962,2809,67.46117874731922,19.998,1.2008041784855683,8.2,Indonesia,Asia,Indonesia
120,North Sumatra,30,2238.2543570210955,1482,67.14763071063285,19.998,1.5102930884082966,11.2,Indonesia,Asia,Indonesia
120,North Sumatra,40,1689.1754133000695,1482,67.56701653200277,19.998,1.1397944759109782,11.2,Indonesia,Asia,Indonesia
120,North Sumatra,50,1324.0791476057398,900,66.20395738028698,19.998,1.4711990528952663,14.3,Indonesia,Asia,Indonesia
120,North Sumatra,60,1108.2513645892818,900,66.4950818753569,19.998,1.231390405099202,14.3,Indonesia,Asia,Indonesia
120,North Sumatra,70,952.6663101971816,900,66.68664171380271,19.998,1.058518122441313,14.3,Indonesia,Asia,Indonesia
120,North Sumatra,80,823.8741435082131,441,65.90993148065705,19.998,1.8681953367533175,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,90,736.251780769939,441,66.26266026929451,19.998,1.6695051718139209,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,100,662.7017706311199,441,66.27017706311199,19.998,1.5027251034719271,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,110,604.2471670760713,441,66.46718837836784,19.998,1.3701749820319076,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,120,555.033393948872,441,66.60400727386464,19.998,1.2585791246006168,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,130,512.9680395621587,441,66.68584514308063,19.998,1.1631928334742827,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,140,476.69991301959857,441,66.7379878227438,19.998,1.0809521837179106,20.5,Indonesia,Asia,Indonesia
120,North Sumatra,150,445.8086606062284,441,66.87129909093426,19.998,1.0109039923043728,20.5,Indonesia,Asia,Indonesia
122,Northern Aegean,10,3184.4963577766816,2162,31.844963577766816,1.8538319610453589,1.4729400359744134,5.9,Greece,Europe,EU
122,Northern Aegean,20,1631.2995592721868,1225,32.62599118544374,1.82589678991136,1.3316731096099483,7.8,Greece,Europe,EU
122,Northern Aegean,30,1065.024721804581,784,31.950741654137435,1.8099858692863708,1.3584499002609451,9.7,Greece,Europe,EU
122,Northern Aegean,40,884.7593908793596,784,35.39037563517438,1.7988826371944306,1.128519631223673,9.7,Greece,Europe,EU
122,Northern Aegean,50,646.6767164468109,529,32.333835822340546,1.7903740231862788,1.2224512598238393,11.7,Greece,Europe,EU
122,Northern Aegean,60,579.9092798733011,529,34.79455679239806,1.7834880763275855,1.096236823957091,11.7,Greece,Europe,EU
122,Northern Aegean,70,477.9590553616094,400,33.45713387531266,1.7777118180136855,1.1948976384040233,13.6,Greece,Europe,EU
122,Northern Aegean,80,441.5981086438845,400,35.32784869151076,1.7727416661548163,1.1039952716097112,13.6,Greece,Europe,EU
122,Northern Aegean,90,367.6660167481566,306,33.089941507334096,1.7683832133450847,1.2015229305495314,15.5,Greece,Europe,EU
122,Northern Aegean,100,345.0816787996201,306,34.50816787996201,1.7645045446284549,1.1277179045739218,15.5,Greece,Europe,EU
122,Northern Aegean,110,324.02832449271637,306,35.6431156941988,1.7610120853243303,1.0589160931134525,15.5,Greece,Europe,EU
122,Northern Aegean,120,278.312248396657,240,33.39746980759884,1.7578370811322583,1.1596343683194044,17.5,Greece,Europe,EU
122,Northern Aegean,130,265.6120713591498,240,34.52956927668947,1.754927549967055,1.1067169639964576,17.5,Greece,Europe,EU
122,Northern Aegean,140,251.70127410507263,240,35.238178374710174,1.752243248183685,1.048755308771136,17.5,Greece,Europe,EU
122,Northern Aegean,150,224.9131554384639,196,33.73697331576958,1.749752391459709,1.1475160991758362,19.4,Greece,Europe,EU
123,Northern North Sea,10,2835.3570131930383,2652,28.353570131930383,19.998,1.0691391452462438,7.5,Norway,Europe,EU
123,Northern North Sea,20,1386.1159039733252,870,27.7223180794665,19.998,1.5932366712337072,13.0,Norway,Europe,EU
123,Northern North Sea,30,935.3050158699324,600,28.05915047609797,19.998,1.558841693116554,15.7,Norway,Europe,EU
123,Northern North Sea,40,705.4766599853134,600,28.219066399412537,19.998,1.1757944333088557,15.7,Norway,Europe,EU
123,Northern North Sea,50,553.4225114238519,210,27.671125571192594,19.998,2.635345292494533,26.7,Norway,Europe,EU
123,Northern North Sea,60,465.4615690015465,210,27.92769414009279,19.998,2.216483661912126,26.7,Norway,Europe,EU
123,Northern North Sea,70,401.1851892317089,210,28.08296324621962,19.998,1.9104056630081376,26.7,Norway,Europe,EU
123,Northern North Sea,80,352.2350958484935,210,28.17880766787948,19.998,1.6773099802309213,26.7,Norway,Europe,EU
123,Northern North Sea,90,314.966692844589,210,28.347002356013007,19.998,1.4998413944980429,26.7,Norway,Europe,EU
123,Northern North Sea,100,284.6623499557429,210,28.46623499557429,19.998,1.3555349997892518,26.7,Norway,Europe,EU
123,Northern North Sea,110,260.6374210017575,210,28.670116310193325,19.998,1.2411305761988451,26.7,Norway,Europe,EU
123,Northern North Sea,120,241.1771267903454,210,28.941255214841448,19.998,1.1484625085254545,26.7,Norway,Europe,EU
123,Northern North Sea,130,225.2269518598823,210,29.279503741784698,19.998,1.072509294570868,26.7,Norway,Europe,EU
123,Northern North Sea,140,211.98222410405677,210,29.67751137456795,19.998,1.0094391624002703,26.7,Norway,Europe,EU
123,Northern North Sea,150,199.32851002679945,144,29.899276504019916,19.998,1.3842257640749962,32.2,Norway,Europe,EU
124,Northwest German,10,4410.676189084203,3080,44.10676189084202,3.951152886181983,1.4320377237286372,9.5,Germany,Europe,EU
124,Northwest German,20,2160.5969201166895,1560,43.21193840233379,3.892468728815203,1.3849980257158263,13.3,Germany,Europe,EU
124,Northwest German,30,1448.2588371646193,961,43.447765114938576,3.858994491279859,1.507033129203558,17.0,Germany,Europe,EU
124,Northwest German,40,1106.999051320916,961,44.279962052836645,3.835613926743934,1.1519240908646369,17.0,Germany,Europe,EU
124,Northwest German,50,843.9397575972175,625,42.19698787986088,3.817685423576689,1.350303612155548,20.8,Germany,Europe,EU
124,Northwest German,60,714.2543844955425,625,42.85526306973255,3.803168778953341,1.142807015192868,20.8,Germany,Europe,EU
124,Northwest German,70,632.5058461660511,625,44.27540923162358,3.790986555292701,1.0120093538656818,20.8,Germany,Europe,EU
124,Northwest German,80,547.4823985575059,462,43.79859188460047,3.7805008131843594,1.1850268367045582,24.6,Germany,Europe,EU
124,Northwest German,90,496.54941332494,462,44.6894471992446,3.7713028653291594,1.0747822799241125,24.6,Germany,Europe,EU
124,Northwest German,100,427.61264122998074,342,42.76126412299807,3.763115301680655,1.250329360321581,28.3,Germany,Europe,EU
124,Northwest German,110,395.8802071299016,272,43.546822784289176,3.7557412804215335,1.4554419379775796,32.1,Germany,Europe,EU
124,Northwest German,120,366.2085914170417,342,43.945030970045,3.749036132716452,1.0707853550205897,28.3,Germany,Europe,EU
124,Northwest German,130,344.56646914738167,342,44.79364098915962,3.7428904545923865,1.007504295752578,28.3,Germany,Europe,EU
124,Northwest German,140,314.3650083290376,272,44.01110116606527,3.7372195289067225,1.15575370709205,32.1,Germany,Europe,EU
124,Northwest German,150,296.96562734400493,272,44.544844101600745,3.731956432958681,1.091785394647077,32.1,Germany,Europe,EU
125,Norwegian,10,587.6283370787721,506,5.876283370787721,1.802188272491818,1.161320824266348,10.4,Norway,Europe,EU
125,Norwegian,20,294.6644994181446,289,5.893289988362892,1.7768584224368575,1.0196003440074208,13.8,Norway,Europe,EU
125,Norwegian,30,189.96383857627137,182,5.698915157288141,1.762398394420069,1.043757354814678,17.1,Norway,Europe,EU
125,Norwegian,40,146.61130648648597,132,5.864452259459439,1.752293543151478,1.110691715806712,20.5,Norway,Europe,EU
125,Norwegian,50,114.70936735674904,110,5.735468367837452,1.7445421905128653,1.0428124305159003,22.2,Norway,Europe,EU
125,Norwegian,60,92.18806578709724,81,5.531283947225835,1.7382641379371748,1.1381242689765092,25.5,Norway,Europe,EU
125,Norwegian,70,80.04968391919202,72,5.603477874343442,1.7329944025136597,1.1118011655443336,27.2,Norway,Europe,EU
125,Norwegian,80,70.12688713323543,64,5.610150970658834,1.728457602218214,1.0957326114568036,28.9,Norway,Europe,EU
125,Norwegian,90,61.007371840795656,56,5.4906634656716085,1.7244772792074887,1.0894173542999224,30.6,Norway,Europe,EU
125,Norwegian,100,57.0510433290421,49,5.70510433290421,1.7209336345405364,1.1643070067151449,33.9,Norway,Europe,EU
125,Norwegian,110,53.657351217066186,49,5.90230863387728,1.71774164853026,1.0950479840217588,33.9,Norway,Europe,EU
125,Norwegian,120,49.559474320341266,49,5.947136918440952,1.7148388268051589,1.0114178432722707,33.9,Norway,Europe,EU
125,Norwegian,130,43.06208284731332,42,5.5980707701507315,1.71217790251142,1.0252876868407934,35.6,Norway,Europe,EU
125,Norwegian,140,40.532923764875186,36,5.674609327082526,1.7097222700471268,1.1259145490243108,39.0,Norway,Europe,EU
125,Norwegian,150,38.098428368432266,36,5.71476425526484,1.7074430094220314,1.0582896769008965,39.0,Norway,Europe,EU
126,Oman Salt,10,3031.3282609741445,2601,30.31328260974144,2.584971769567324,1.165447236053112,7.3,Oman,Middle East,Middle East
126,Oman Salt,20,1547.5770323914276,1406,30.95154064782855,2.54311576229054,1.1006949021276156,9.9,Oman,Middle East,Middle East
126,Oman Salt,30,996.7675666499468,870,29.9030269994984,2.519287545330915,1.1457098467240767,12.5,Oman,Middle East,Middle East
126,Oman Salt,40,702.4100815252675,576,28.096403261010703,2.5026646069032457,1.2194619470924783,15.1,Oman,Middle East,Middle East
126,Oman Salt,50,603.7882948748066,576,30.189414743740333,2.489929189222402,1.0482435674909838,15.1,Oman,Middle East,Middle East
126,Oman Salt,60,480.6032512239045,420,28.836195073434272,2.479624519127922,1.1442934552950108,17.8,Oman,Middle East,Middle East
126,Oman Salt,70,432.0074594673201,420,30.24052216271241,2.470981878188837,1.0285891892079049,17.8,Oman,Middle East,Middle East
126,Oman Salt,80,366.76698021564795,324,29.341358417251836,2.4635464058273193,1.131996852517432,20.4,Oman,Middle East,Middle East
126,Oman Salt,90,339.55713903948845,324,30.560142513553963,2.4570268570602067,1.048015861232989,20.4,Oman,Middle East,Middle East
126,Oman Salt,100,292.94107789060064,256,29.294107789060064,2.451225630455803,1.1443010855101587,23.0,Oman,Middle East,Middle East
126,Oman Salt,110,274.90699890847594,256,30.239769879932354,2.4460025705197004,1.073855464486234,23.0,Oman,Middle East,Middle East
126,Oman Salt,120,256.709265928093,256,30.805111911371156,2.4412547070396498,1.0027705700316132,23.0,Oman,Middle East,Middle East
126,Oman Salt,130,216.91747054406756,196,28.19927117072878,2.436904195347844,1.1067217884901406,25.7,Oman,Middle East,Middle East
126,Oman Salt,140,206.7305937862059,196,28.942283130068827,2.4328907741011694,1.0547479274806424,25.7,Oman,Middle East,Middle East
126,Oman Salt,150,193.36895474368052,169,29.005343211552077,2.4291668524749648,1.1441949984833166,28.3,Oman,Middle East,Middle East
127,Ordos,10,1339.65313931875,1156,13.396531393187498,2.1440575386823935,1.1588694976805796,7.3,China,Asia,China
127,Ordos,20,667.7360980853076,529,13.354721961706153,2.117206890216161,1.262261054981678,10.8,China,Asia,China
127,Ordos,30,433.3858663141658,380,13.001575989424976,2.101841605522465,1.1404891218793838,12.6,China,Asia,China
127,Ordos,40,324.74220738148637,240,12.989688295259455,2.0910881280050035,1.3530925307561932,16.1,China,Asia,China
127,Ordos,50,268.56716101502894,240,13.428358050751449,2.0828302767462312,1.1190298375626206,16.1,China,Asia,China
127,Ordos,60,209.1155875024932,156,12.546935250149591,2.0761363008765996,1.3404845352723922,19.7,China,Asia,China
127,Ordos,70,183.64457929946323,156,12.855120550962427,2.070513506443004,1.1772088416632258,19.7,China,Asia,China
127,Ordos,80,163.36724706888887,156,13.06937976551111,2.0656698720393507,1.0472259427492876,19.7,China,Asia,China
127,Ordos,90,144.4944232399605,132,13.004498091596444,2.0614181553196085,1.0946547215148523,21.4,China,Asia,China
127,Ordos,100,132.49512807254186,132,13.249512807254186,2.0576311640221165,1.0037509702465293,21.4,China,Asia,China
127,Ordos,110,120.03452770653502,100,13.203798047718852,2.054218586853208,1.2003452770653502,25.0,China,Asia,China
127,Ordos,120,110.8563372923506,100,13.302760475082072,2.051114010519081,1.108563372923506,25.0,China,Asia,China
127,Ordos,130,103.62110171498152,100,13.4707432229476,2.0482671841463853,1.0362110171498151,25.0,China,Asia,China
127,Ordos,140,88.34519999402282,81,12.368327999163196,2.0456391770676343,1.090681481407689,26.7,China,Asia,China
127,Ordos,150,83.41135929963905,81,12.511703894945857,2.043199222158665,1.0297698678967784,26.7,China,Asia,China
130,Palo Duro,10,1123.285704477822,1122,11.23285704477822,2.0017503871225695,1.001145904169182,7.1,USA,North America,US
130,Palo Duro,20,554.73041721784,506,11.0946083443568,1.9788610658691592,1.0963051723672728,10.5,USA,North America,US
130,Palo Duro,30,352.77040342266025,289,10.583112102679808,1.9657449022069204,1.2206588353725267,13.9,USA,North America,US
130,Palo Duro,40,264.2833675169649,225,10.571334700678596,1.9565577576774775,1.174592744519844,15.6,USA,North America,US
130,Palo Duro,50,211.2378924650284,182,10.56189462325142,1.9494983968015769,1.1606477607968593,17.3,USA,North America,US
130,Palo Duro,60,181.33460357290204,156,10.880076214374125,1.94377317035569,1.1624013049545003,19.0,USA,North America,US
130,Palo Duro,70,157.46723578333868,156,11.022706504833709,1.938962183423096,1.0094053575855044,19.0,USA,North America,US
130,Palo Duro,80,138.5511831754712,132,11.084094654037695,1.9348164543062456,1.0496301755717516,20.7,USA,North America,US
130,Palo Duro,90,120.596291664933,110,10.85366624984397,1.931176278967124,1.0963299242266635,22.3,USA,North America,US
130,Palo Duro,100,101.97155867193656,90,10.197155867193656,1.927933137399192,1.1330173185770729,24.0,USA,North America,US
130,Palo Duro,110,93.97871207453706,81,10.337658328199076,1.9250099548749957,1.1602310132658895,25.7,USA,North America,US
130,Palo Duro,120,88.08383488335235,81,10.570060186002282,1.922350037950964,1.087454751646325,25.7,USA,North America,US
130,Palo Duro,130,81.47036218770103,72,10.591147084401133,1.9199104805418417,1.1315328081625142,27.4,USA,North America,US
130,Palo Duro,140,75.93270716240009,72,10.630579002736011,1.9176580353767625,1.0546209328111125,27.4,USA,North America,US
130,Palo Duro,150,71.35794331330258,64,10.703691496995386,1.9155664220096629,1.1149678642703529,29.1,USA,North America,US
131,Pannonian,10,492.79411939479303,441,4.92794119394793,1.322792056062463,1.1174469827546327,20.5,Hungary,Europe,EU
131,Pannonian,20,259.4213879358466,256,5.188427758716933,1.3050355407530314,1.0133647966244008,26.7,Hungary,Europe,EU
131,Pannonian,30,171.14609762743805,169,5.1343829288231415,1.2948834959759867,1.0126988025292192,32.9,Hungary,Europe,EU
131,Pannonian,40,125.51974660748137,121,5.020789864299255,1.2877825201529145,1.03735327774778,39.0,Hungary,Europe,EU
131,Pannonian,50,96.49257707188632,90,4.824628853594316,1.2823317544960056,1.0721397452431811,45.2,Hungary,Europe,EU
131,Pannonian,60,84.37948095688044,81,5.062768857412827,1.277914693479734,1.0417219871219807,48.3,Hungary,Europe,EU
131,Pannonian,70,65.51028585371195,64,4.585720009759836,1.2742054555979168,1.0235982164642492,51.4,Hungary,Europe,EU
131,Pannonian,80,60.00869277120062,56,4.80069542169605,1.2710109454261909,1.0715837994857254,57.5,Hungary,Europe,EU
131,Pannonian,90,56.42542024150711,56,5.07828782173564,1.2682073814023918,1.0075967900269127,57.5,Hungary,Europe,EU
131,Pannonian,100,49.275696750856454,49,4.927569675085645,1.265710697322998,1.005626464303193,60.6,Hungary,Europe,EU
131,Pannonian,110,44.320172768682895,42,4.8752190045551185,1.263461214057975,1.055242208778164,66.8,Hungary,Europe,EU
131,Pannonian,120,42.3645534357371,42,5.083746412288452,1.261415051911234,1.0086798437080262,66.8,Hungary,Europe,EU
131,Pannonian,130,36.45429114537567,36,4.739057848898836,1.2595390147697652,1.0126191984826576,69.9,Hungary,Europe,EU
131,Pannonian,140,33.220655732498116,30,4.650891802549736,1.2578073882477478,1.1073551910832706,79.1,Hungary,Europe,EU
131,Pannonian,150,31.984812483382996,30,4.797721872507449,1.25619985267554,1.0661604161127665,79.1,Hungary,Europe,EU
133,Paradox,10,0.0571418744430075,1,0.00057141874443,0.0571418744430075,0.0571418744430075,2.0,USA,North America,US
133,Paradox,20,0.0562335941442222,1,0.0011246718828844,0.0562335941442222,0.0562335941442222,2.0,USA,North America,US
133,Paradox,30,0.0557170377014043,1,0.0016715111310421,0.0557170377014043,0.0557170377014043,2.0,USA,North America,US
133,Paradox,40,0.0553568936961932,1,0.0022142757478477,0.0553568936961932,0.0553568936961932,2.0,USA,North America,US
133,Paradox,50,0.0550810904258195,1,0.0027540545212909,0.0550810904258195,0.0550810904258195,2.0,USA,North America,US
133,Paradox,60,0.0548580003529604,1,0.0032914800211776,0.0548580003529604,0.0548580003529604,2.0,USA,North America,US
133,Paradox,70,0.0546709410350339,1,0.0038269658724523,0.0546709410350339,0.0546709410350339,2.0,USA,North America,US
133,Paradox,80,0.0545100445100106,1,0.0043608035608008,0.0545100445100106,0.0545100445100106,2.0,USA,North America,US
133,Paradox,90,0.0543689940907033,1,0.0048932094681633,0.0543689940907033,0.0543689940907033,2.0,USA,North America,US
133,Paradox,100,0.0542435050770633,1,0.0054243505077063,0.0542435050770633,0.0542435050770633,2.0,USA,North America,US
133,Paradox,110,0.0541305390121635,1,0.0059543592913379,0.0541305390121635,0.0541305390121635,2.0,USA,North America,US
133,Paradox,120,0.0540278639822112,1,0.0064833436778653,0.0540278639822112,0.0540278639822112,2.0,USA,North America,US
133,Paradox,130,0.0539337929459897,1,0.0070113930829786,0.0539337929459897,0.0539337929459897,2.0,USA,North America,US
133,Paradox,140,0.0538470201135928,1,0.0075385828159029,0.0538470201135928,0.0538470201135928,2.0,USA,North America,US
133,Paradox,150,0.0537665143846475,1,0.0080649771576971,0.0537665143846475,0.0537665143846475,2.0,USA,North America,US
134,Paris,10,0.9110183790891272,1,0.0091101837908912,0.9110183790891272,0.9110183790891272,2.0,France,Europe,EU
