scenario,model,rate_2050_gt_yr
maximum,Logistic,5.811016174878812
maximum,Logistic,12.988751485943183
maximum,Logistic,8.303961925495784
maximum,Logistic,10.632808119849248
maximum,Logistic,6.356591755683556
maximum,Logistic,11.858145703549688
maximum,Logistic,9.078378905394787
maximum,Logistic,5.10707637405231
maximum,Logistic,5.2743514646047425
maximum,Logistic,5.258596443129698
maximum,Logistic,10.421678898661442
maximum,Logistic,6.718513325125586
maximum,Logistic,5.818765180587329
maximum,Logistic,5.595170675116997
maximum,Logistic,3.511809704484648
maximum,Logistic,6.193426724457741
maximum,Logistic,8.301175533408866
maximum,Logistic,9.817656682976244
maximum,Logistic,9.862464270779505
maximum,Logistic,6.5165268875421285
maximum,Logistic,14.244312025417845
maximum,Logistic,7.46028873335794
maximum,Logistic,9.631015285739934
maximum,Logistic,7.238228713241886
maximum,Logistic,6.136536245278173
maximum,Logistic,5.219556254503258
maximum,Logistic,10.048728248720774
maximum,Logistic,6.620076155861576
maximum,Logistic,3.8853287836776005
maximum,Logistic,5.589656069318396
maximum,Logistic,7.457966222245611
maximum,Logistic,5.4374878926663825
maximum,Logistic,6.79089162937502
maximum,Logistic,7.931712447705759
maximum,Logistic,8.196270663233872
maximum,Logistic,10.117990405655881
maximum,Logistic,6.978481564871586
maximum,Logistic,8.903235941141427
maximum,Logistic,7.830885851854362
maximum,Logistic,6.786022186093672
maximum,Logistic,8.417198286010626
maximum,Logistic,8.2488219121946
maximum,Logistic,5.498625627437814
maximum,Logistic,4.383279282284234
maximum,Logistic,9.769502877671737
maximum,Logistic,11.697503620942395
maximum,Logistic,7.38675256621096
maximum,Logistic,4.353426754020039
maximum,Logistic,6.276889290677344
maximum,Logistic,4.8385649270325395
maximum,Logistic,14.078274973643598
maximum,Logistic,9.221278049236965
maximum,Logistic,5.976430058866676
maximum,Logistic,5.663304166743517
maximum,Logistic,8.226008708037714
maximum,Logistic,12.350235236219124
maximum,Logistic,10.240373374237752
maximum,Logistic,5.443198910149807
maximum,Logistic,10.777594546583085
maximum,Logistic,11.760852172376957
maximum,Logistic,9.727572224111727
maximum,Logistic,4.84760639520532
maximum,Logistic,5.480938291981561
maximum,Logistic,9.241129168618183
maximum,Logistic,4.854592241886987
maximum,Logistic,6.810473238493068
maximum,Logistic,6.778906564138248
maximum,Logistic,12.770560315316995
maximum,Logistic,5.76050897006458
maximum,Logistic,5.933199289731236
maximum,Logistic,7.045970184708022
maximum,Logistic,10.755230038051323
maximum,Logistic,11.009364083407778
maximum,Logistic,9.787281195529083
maximum,Logistic,11.129568902647035
maximum,Logistic,9.241772916646465
maximum,Logistic,7.886718232047382
maximum,Logistic,14.514222126624375
maximum,Logistic,5.297903854724724
maximum,Logistic,3.7838606864623374
maximum,Logistic,12.499816441843187
maximum,Logistic,6.818256955018657
maximum,Logistic,7.050257562885815
maximum,Logistic,7.815446834800344
maximum,Logistic,5.791048330864159
maximum,Logistic,8.749205820567884
maximum,Logistic,6.6315811949164205
maximum,Logistic,7.332749401812221
maximum,Logistic,12.424990333869907
maximum,Logistic,7.64919616086347
maximum,Logistic,7.060336700302543
maximum,Logistic,13.032513243825155
maximum,Logistic,6.327669747174075
maximum,Logistic,10.08194326827666
maximum,Logistic,6.543002097166967
maximum,Logistic,12.610102544442364
maximum,Logistic,7.042398267093651
maximum,Logistic,5.711505674514588
maximum,Logistic,6.491945435297164
maximum,Logistic,5.426060962594438
maximum,Logistic,7.163952629049351
maximum,Logistic,5.539885504793197
maximum,Logistic,3.72111098761723
maximum,Logistic,6.001226756272047
maximum,Logistic,11.52596613360997
maximum,Logistic,6.711115790455473
maximum,Logistic,11.784527146445413
maximum,Logistic,6.666896988325798
maximum,Logistic,6.644427873220442
maximum,Logistic,6.147282476884019
maximum,Logistic,6.445814004103159
maximum,Logistic,7.8015350701410675
maximum,Logistic,4.674448179086775
maximum,Logistic,5.985215585035391
maximum,Logistic,10.422404558426672
maximum,Logistic,4.775106816688476
maximum,Logistic,4.905764886402997
maximum,Logistic,9.684596944055443
maximum,Logistic,3.6585950058339796
maximum,Logistic,10.103864979707495
maximum,Logistic,6.424238411668031
maximum,Logistic,7.692742039263364
maximum,Logistic,9.881966122432237
maximum,Logistic,14.133494925088295
maximum,Logistic,5.891662037573792
maximum,Logistic,5.726182829954516
maximum,Logistic,10.377953988602611
maximum,Logistic,12.757665095407674
maximum,Logistic,9.10150270282576
maximum,Logistic,13.942047901864733
maximum,Logistic,10.089446825349558
maximum,Logistic,7.2153276494753245
maximum,Logistic,5.468962761753907
maximum,Logistic,4.689942884991975
maximum,Logistic,7.314854260451062
maximum,Logistic,6.535027903820232
maximum,Logistic,7.324890714876371
maximum,Logistic,5.169320280142173
maximum,Logistic,7.3650417972865
maximum,Logistic,9.051749190893794
maximum,Logistic,8.545368921783977
maximum,Logistic,6.7606172349936875
maximum,Logistic,9.859209014273318
maximum,Logistic,6.701447151554178
maximum,Logistic,9.11509627219647
maximum,Logistic,7.436610677242532
maximum,Logistic,5.1778112194274755
maximum,Logistic,6.4002837733687645
maximum,Logistic,2.5531612006439093
maximum,Logistic,5.170147964980796
maximum,Logistic,8.388688862546012
maximum,Logistic,6.462341989909843
maximum,Logistic,9.801774322728935
maximum,Logistic,6.979757850829577
maximum,Logistic,12.858911743745171
maximum,Logistic,6.787485892841626
maximum,Logistic,6.6148309188206715
maximum,Logistic,9.00199364388319
maximum,Logistic,8.230805164467693
maximum,Logistic,7.961086653742326
maximum,Logistic,5.299296853098772
maximum,Logistic,5.9020832365849385
maximum,Logistic,9.332408635525681
maximum,Logistic,10.558358767945293
maximum,Logistic,8.925676140529525
maximum,Logistic,2.9220288046480962
maximum,Logistic,7.538988868254181
maximum,Logistic,11.810471154107178
maximum,Logistic,8.083293908450269
maximum,Logistic,4.182168833194572
maximum,Logistic,5.9290357506511295
maximum,Logistic,8.51854915857107
maximum,Logistic,7.394549644368727
maximum,Logistic,12.671011312014967
maximum,Logistic,10.570123099763974
maximum,Logistic,9.53534169488607
maximum,Logistic,4.879528646745567
maximum,Logistic,7.091228682772938
maximum,Logistic,13.3923845535809
maximum,Logistic,15.335310925629269
maximum,Logistic,5.486861161547639
maximum,Logistic,11.768933441597845
maximum,Logistic,7.393133732142611
maximum,Logistic,12.023496600136468
maximum,Logistic,3.9944418244870876
maximum,Logistic,5.079042306955852
maximum,Logistic,4.506245043263263
maximum,Logistic,13.378143602314273
maximum,Logistic,7.453345105951919
maximum,Logistic,5.56620082407908
maximum,Logistic,5.912209834491227
maximum,Logistic,9.832506957921023
maximum,Logistic,7.623503913940629
maximum,Logistic,13.357072628844957
maximum,Logistic,4.231559391694746
maximum,Logistic,6.644577330133451
maximum,Logistic,7.622647181496233
maximum,Logistic,5.799612799764688
maximum,Logistic,11.184241753278615
maximum,Logistic,6.262320409014802
maximum,Logistic,10.85201448572227
maximum,Logistic,6.76959568277865
maximum,Logistic,4.639403865041201
maximum,Logistic,9.728778609470753
maximum,Logistic,7.509040600214882
maximum,Logistic,7.774066818338242
maximum,Logistic,6.040659058961179
maximum,Logistic,7.526786716140209
maximum,Logistic,7.838259777910634
maximum,Logistic,5.558885105757387
maximum,Logistic,5.774854934301802
maximum,Logistic,7.674729709406039
maximum,Logistic,2.3757938571012005
maximum,Logistic,6.050811860959003
maximum,Logistic,7.08032116409853
maximum,Logistic,6.085950231861901
maximum,Logistic,6.264760262287703
maximum,Logistic,10.35042704679551
maximum,Logistic,8.197516758357715
maximum,Logistic,6.171782751422971
maximum,Logistic,8.15921825628421
maximum,Logistic,3.5413799248639775
maximum,Logistic,11.28787304911316
maximum,Logistic,6.694400382723004
maximum,Logistic,4.912191063820176
maximum,Logistic,11.654296093553565
maximum,Logistic,4.89056931419484
maximum,Logistic,4.609471713751616
maximum,Logistic,7.832260096414366
maximum,Logistic,7.2258045413721295
maximum,Logistic,11.9963572660387
maximum,Logistic,9.98186128710489
maximum,Logistic,8.825085408877666
maximum,Logistic,6.173450970340697
maximum,Logistic,7.19957051392031
maximum,Logistic,10.198588868444816
maximum,Logistic,8.928000037549468
maximum,Logistic,9.253524686373945
maximum,Logistic,5.996203094763821
maximum,Logistic,9.642232972655616
maximum,Logistic,11.675022125250017
maximum,Logistic,6.51629509215902
maximum,Logistic,6.74521877841571
maximum,Logistic,5.174032326142495
maximum,Logistic,6.344293836760436
maximum,Logistic,4.436545599795876
maximum,Logistic,5.153355927984331
maximum,Logistic,5.912118126542254
maximum,Logistic,14.303790670272118
maximum,Logistic,12.769300176642274
maximum,Logistic,9.710079878666782
maximum,Logistic,10.015610561797022
maximum,Logistic,8.628245183027671
maximum,Logistic,5.605425849114178
maximum,Logistic,8.536831709745124
maximum,Logistic,12.405195151072247
maximum,Logistic,7.587160747201459
maximum,Logistic,6.845835121258447
maximum,Logistic,8.541001943853308
maximum,Logistic,6.4189535827674495
maximum,Logistic,10.29217266822646
maximum,Logistic,11.258818438614192
maximum,Logistic,6.757904232168212
maximum,Logistic,5.831035646963608
maximum,Logistic,5.253997374540241
maximum,Logistic,6.131451501621578
maximum,Logistic,13.926846714466826
maximum,Logistic,9.801831239249111
maximum,Logistic,11.044841188265007
maximum,Logistic,12.07280977265697
maximum,Logistic,7.95953252586957
maximum,Logistic,5.551221352928616
maximum,Logistic,8.75565791154181
maximum,Logistic,5.400375606130789
maximum,Logistic,9.734813802168286
maximum,Logistic,8.025751335158033
maximum,Logistic,10.65892990564674
maximum,Logistic,3.7862560410083903
maximum,Logistic,11.095469597893208
maximum,Logistic,8.199392774302524
maximum,Logistic,8.529804924293268
maximum,Logistic,7.404139159702776
maximum,Logistic,6.3744053023924625
maximum,Logistic,5.3919183837230635
maximum,Logistic,4.8988544674851315
maximum,Logistic,6.9147459399405875
maximum,Logistic,11.240542682389592
maximum,Logistic,8.298443909884039
maximum,Logistic,9.344526689346218
maximum,Logistic,8.963031738874989
maximum,Logistic,11.086666140405129
maximum,Logistic,8.003641749011043
maximum,Logistic,7.377622325129887
maximum,Logistic,10.221021779158288
maximum,Logistic,12.017813258818887
maximum,Logistic,10.524238611360278
maximum,Logistic,6.0552635720927395
maximum,Logistic,8.57227564718372
maximum,Logistic,6.722098402610495
maximum,Logistic,7.7856180773237815
maximum,Logistic,10.120003527871724
maximum,Logistic,3.5591199815158574
maximum,Logistic,7.174386309886202
maximum,Logistic,8.229843108897327
maximum,Logistic,5.561287532163811
maximum,Logistic,7.6957064219942755
maximum,Logistic,7.051393697334741
maximum,Logistic,8.193320284246411
maximum,Logistic,3.845652070866576
maximum,Logistic,4.730355941052894
maximum,Logistic,5.688072026616078
maximum,Logistic,4.40245634673017
maximum,Logistic,9.501580884037557
maximum,Logistic,8.33947478023624
maximum,Logistic,11.586904568313674
maximum,Logistic,5.5146796280634085
maximum,Logistic,10.35887254487805
maximum,Logistic,5.164283379798443
maximum,Logistic,6.22885838782335
maximum,Logistic,11.108731663372064
maximum,Logistic,4.942244462069993
maximum,Logistic,6.701343280886596
maximum,Logistic,11.026913742909166
maximum,Logistic,7.404486576981834
maximum,Logistic,6.592912580564379
maximum,Logistic,9.587718371872418
maximum,Logistic,12.528505839256738
maximum,Logistic,6.800194437581176
maximum,Logistic,9.98736408805991
maximum,Logistic,9.807453415484282
maximum,Logistic,4.224465097086629
maximum,Logistic,5.917489623600472
maximum,Logistic,10.865122268798787
maximum,Logistic,7.891844313830377
maximum,Logistic,3.922249102186468
maximum,Logistic,11.464821760220985
maximum,Logistic,10.20095354027773
maximum,Logistic,6.974190540841482
maximum,Logistic,10.328043612986962
maximum,Logistic,5.942050558880557
maximum,Logistic,11.223667218488046
maximum,Logistic,12.052876322942144
maximum,Logistic,10.889374202828513
maximum,Logistic,7.11979980655962
maximum,Logistic,6.429459153915937
maximum,Logistic,7.383408163090773
maximum,Logistic,6.898514674014384
maximum,Logistic,12.258486945862163
maximum,Logistic,10.517551690055338
maximum,Logistic,6.5633777294159605
maximum,Logistic,12.976300471793499
maximum,Logistic,12.705833752996115
maximum,Logistic,5.010056900968383
maximum,Logistic,8.811038568258365
maximum,Logistic,13.018432119462323
maximum,Logistic,13.343303727025603
maximum,Logistic,6.43363695387259
maximum,Logistic,10.710804254805069
maximum,Logistic,6.704028583423853
maximum,Logistic,9.49374158942084
maximum,Logistic,8.294082379017262
maximum,Logistic,6.374031773030793
maximum,Logistic,7.008118846328966
maximum,Logistic,5.410559205791671
maximum,Logistic,4.1870231905112165
maximum,Logistic,4.662619462699977
maximum,Logistic,7.762472323780795
maximum,Logistic,10.746321889054759
maximum,Logistic,7.925991650543833
maximum,Logistic,6.3374381912283475
maximum,Logistic,4.559641474423103
maximum,Logistic,8.192293018710869
maximum,Logistic,8.106652197499042
maximum,Logistic,3.700492948788183
maximum,Logistic,4.426430860047947
maximum,Logistic,5.632086709567042
maximum,Logistic,12.705974646395758
maximum,Logistic,5.695019589669236
maximum,Logistic,6.254018600414824
maximum,Logistic,7.0863234581681755
maximum,Logistic,4.933652953548518
maximum,Logistic,5.315308017164742
maximum,Logistic,5.57548304401056
maximum,Logistic,8.36072302675938
maximum,Logistic,5.553479554375158
maximum,Logistic,6.870726235100868
maximum,Logistic,12.40697657049554
maximum,Logistic,11.682697895930323
maximum,Logistic,10.705459018045445
maximum,Logistic,9.60939065164058
maximum,Logistic,5.514730268644323
maximum,Logistic,6.261170401785449
maximum,Logistic,3.9863168827093953
maximum,Logistic,8.416145096023238
maximum,Logistic,9.818742378640284
maximum,Logistic,14.175047018152526
maximum,Logistic,4.496598251042255
maximum,Logistic,7.020622975458252
maximum,Logistic,3.814759635159167
maximum,Logistic,10.571179802920012
maximum,Logistic,4.224674269459236
maximum,Logistic,13.391238135534978
maximum,Logistic,6.362676444734102
maximum,Logistic,11.626819077615608
maximum,Logistic,3.0554373773478543
maximum,Logistic,8.761868612143791
maximum,Logistic,10.688857199282038
maximum,Logistic,8.408772821521413
maximum,Logistic,8.663668919057598
maximum,Logistic,5.433008647795285
maximum,Logistic,4.6331400591517475
maximum,Logistic,4.54989786770819
maximum,Logistic,5.961732311443581
maximum,Logistic,10.522100745128744
maximum,Logistic,4.437401237009117
maximum,Logistic,4.473946272251657
maximum,Logistic,5.51818433446639
maximum,Logistic,8.422016874131392
maximum,Logistic,12.254506811174203
maximum,Logistic,7.542949746492343
maximum,Logistic,7.313648156204845
maximum,Logistic,8.698767527247421
maximum,Logistic,6.426882481659282
maximum,Logistic,13.00864791155827
maximum,Logistic,6.208489009383218
maximum,Logistic,4.441332333946069
maximum,Logistic,4.482055176719476
maximum,Logistic,6.938087370758215
maximum,Logistic,7.639806293739145
maximum,Logistic,11.816629881879756
maximum,Logistic,5.44530475326167
maximum,Logistic,6.238204627156554
maximum,Logistic,5.349716635560377
maximum,Logistic,8.83313995609108
maximum,Logistic,7.101168387701881
maximum,Logistic,7.470081487984512
maximum,Logistic,13.355593397981256
maximum,Logistic,9.555651659043072
maximum,Logistic,6.7125338786452975
maximum,Logistic,3.168689345818131
maximum,Logistic,6.53189257191558
maximum,Logistic,6.118031310198978
maximum,Logistic,3.696646316814629
maximum,Logistic,5.8273690780332945
maximum,Logistic,9.6857291414812
maximum,Logistic,8.772716193590828
maximum,Logistic,6.9104192843797
maximum,Logistic,7.477274792072816
maximum,Logistic,5.982376196264164
maximum,Logistic,11.299980344846265
maximum,Logistic,4.060483392338931
maximum,Logistic,3.2144715768476475
maximum,Logistic,7.76552474942839
maximum,Logistic,10.52948028618795
maximum,Logistic,7.8957106428431505
maximum,Logistic,10.79636558548988
maximum,Logistic,12.886668098691572
maximum,Logistic,4.4126035977427875
maximum,Logistic,6.647196862911187
maximum,Logistic,7.7797819991759205
maximum,Logistic,7.9529190501862495
maximum,Logistic,10.146343289609202
maximum,Logistic,7.965986940993031
maximum,Logistic,7.659040414303305
maximum,Logistic,11.853028275015859
maximum,Logistic,8.704800681798458
maximum,Logistic,10.96102595029532
maximum,Logistic,3.363887084195202
maximum,Logistic,9.505308230916997
maximum,Logistic,7.502416732937591
maximum,Logistic,4.804045746280977
maximum,Logistic,6.940260072328513
maximum,Logistic,9.165187720686216
maximum,Logistic,8.306647758671867
maximum,Logistic,13.264972814211383
maximum,Logistic,10.850644465449623
maximum,Logistic,5.571071472959662
maximum,Logistic,4.5424376390712755
maximum,Logistic,10.4785279169472
maximum,Logistic,7.062800222854585
maximum,Logistic,7.947763214537969
maximum,Logistic,6.3576235696893315
maximum,Logistic,8.287821247310783
maximum,Logistic,5.945361002375085
maximum,Logistic,7.779470136670524
maximum,Logistic,6.110853697188599
maximum,Logistic,6.802776277931988
maximum,Logistic,5.693202417293468
maximum,Logistic,9.361897928725645
maximum,Logistic,4.334043228227606
maximum,Logistic,3.4118008519331022
maximum,Logistic,8.629765358594494
maximum,Logistic,9.70002961071335
maximum,Logistic,4.106284826114981
maximum,Logistic,8.756313782991164
maximum,Logistic,11.266521554167408
maximum,Logistic,7.041951042900981
maximum,Logistic,4.5462234289600865
maximum,Logistic,7.716107374829539
maximum,Logistic,10.88640498535468
maximum,Logistic,9.488106013856122
maximum,Logistic,8.592714720129111
maximum,Logistic,11.174358589930739
maximum,Logistic,8.597474494452005
maximum,Logistic,2.6053374609565036
maximum,Logistic,4.588111944195681
maximum,Logistic,8.848960493763387
maximum,Logistic,13.975315570556496
maximum,Logistic,2.811269103269556
maximum,Logistic,7.618544592730327
maximum,Logistic,10.776498600117662
maximum,Logistic,6.885313364286079
maximum,Logistic,14.662254869360032
maximum,Logistic,10.904831322330335
maximum,Logistic,5.430163496297533
maximum,Logistic,7.024696797572727
maximum,Logistic,6.664703294991682
maximum,Logistic,8.248705266571458
maximum,Logistic,9.368894880626492
maximum,Logistic,9.396306207728617
maximum,Logistic,7.372586228628219
maximum,Logistic,3.976204219795537
maximum,Logistic,6.012983498091499
maximum,Logistic,9.005555316251924
maximum,Logistic,10.843395735970589
maximum,Logistic,8.962946876020926
maximum,Logistic,5.562956172412827
maximum,Logistic,8.5991052890208
maximum,Logistic,7.554753969783793
maximum,Logistic,4.80220529228558
maximum,Logistic,8.362622150250337
maximum,Logistic,8.351776050310464
maximum,Logistic,8.415538996127882
maximum,Logistic,8.198637172349075
maximum,Logistic,7.68523863767115
maximum,Logistic,3.8446134053497523
maximum,Logistic,10.665683152037735
maximum,Logistic,8.246717769227393
maximum,Logistic,7.015938801375441
maximum,Logistic,4.124027700849604
maximum,Logistic,6.868786285804846
maximum,Logistic,13.058911753195952
maximum,Logistic,12.691255052545694
maximum,Logistic,7.6554720901397655
maximum,Logistic,4.006855535753489
maximum,Logistic,7.968552102812781
maximum,Logistic,6.025769702446498
maximum,Logistic,5.5836599012964045
maximum,Logistic,3.9029785020463112
maximum,Logistic,13.13436518652899
maximum,Logistic,9.256877806493957
maximum,Logistic,9.835492134850172
maximum,Logistic,6.870779494712659
maximum,Logistic,7.483473868344882
maximum,Logistic,13.461928476312554
maximum,Logistic,11.145345713083687
maximum,Logistic,5.918752378832961
maximum,Logistic,11.00462415557557
maximum,Logistic,4.716015294706025
maximum,Logistic,6.960385575431335
maximum,Logistic,5.964417493936931
maximum,Logistic,5.267618305088742
maximum,Logistic,6.979717785021443
maximum,Logistic,10.464216483552256
maximum,Logistic,10.15693973657125
maximum,Logistic,7.977451304159265
maximum,Logistic,7.583336275460308
maximum,Logistic,7.428813166521326
maximum,Logistic,9.453529277963103
maximum,Logistic,4.755871160000153
maximum,Logistic,9.06613864083268
maximum,Logistic,4.342062632926737
maximum,Logistic,8.578795206615
maximum,Logistic,5.543466521839757
maximum,Logistic,8.7352798284353
maximum,Logistic,11.695714648501117
maximum,Logistic,5.355044519354589
maximum,Logistic,7.629556980090003
maximum,Logistic,8.955569580117938
maximum,Logistic,13.68383876446125
maximum,Logistic,10.486387655012766
maximum,Logistic,9.203032342332227
maximum,Logistic,14.79250604258675
maximum,Logistic,4.817053737603038
maximum,Logistic,4.40963051980173
maximum,Logistic,9.712404520545512
maximum,Logistic,10.336701222371143
maximum,Logistic,6.9652233163096255
maximum,Logistic,7.087398006845791
maximum,Logistic,8.527166436256682
maximum,Logistic,5.887983030344411
maximum,Logistic,5.716570191498351
maximum,Logistic,7.1520320858232544
maximum,Logistic,6.988382987787419
maximum,Logistic,6.5411697225625245
maximum,Logistic,4.124640342312434
maximum,Logistic,10.821843836112494
maximum,Logistic,4.091906453481933
maximum,Logistic,11.73890040374766
maximum,Logistic,6.7797013443531355
maximum,Logistic,5.610540713588703
maximum,Logistic,11.341737282025253
maximum,Logistic,8.632995701940699
maximum,Logistic,8.107399785880578
maximum,Logistic,11.433156484846446
maximum,Logistic,4.867776506668552
maximum,Logistic,13.241532001248448
maximum,Logistic,8.311219925914688
maximum,Logistic,11.131624404640474
maximum,Logistic,5.311267584608551
maximum,Logistic,11.222364098793578
maximum,Logistic,6.349710678293635
maximum,Logistic,6.448741504936803
maximum,Logistic,12.552293342864825
maximum,Logistic,14.411475340396418
maximum,Logistic,9.250613468597937
maximum,Logistic,4.497115058401933
maximum,Logistic,4.509789141937681
maximum,Logistic,7.051168358668921
maximum,Logistic,7.216603559627195
maximum,Logistic,6.254314080727117
maximum,Logistic,7.755768597139088
maximum,Logistic,4.956685518954776
maximum,Logistic,4.601482748796177
maximum,Logistic,8.633849702096496
maximum,Logistic,5.082770648206366
maximum,Logistic,9.027605748979093
maximum,Logistic,7.85772090860716
maximum,Logistic,6.307710277686539
maximum,Logistic,3.981589205257059
maximum,Logistic,4.795491661947404
maximum,Logistic,7.701626392705834
maximum,Logistic,3.3739153818104017
maximum,Logistic,9.374356610225398
maximum,Logistic,6.88837265735873
maximum,Logistic,9.299806720685696
maximum,Logistic,7.946041487059724
maximum,Logistic,5.505691292330633
maximum,Logistic,9.099123985681953
maximum,Logistic,4.873018078719068
maximum,Logistic,11.201363587443696
maximum,Logistic,12.386491539165501
maximum,Logistic,5.915961706998312
maximum,Logistic,4.645315340286994
maximum,Logistic,9.12471065626735
maximum,Logistic,6.211487334167037
maximum,Logistic,11.557789858555529
maximum,Logistic,8.490217093108457
maximum,Logistic,10.208882856504273
maximum,Logistic,5.927137553198283
maximum,Logistic,9.012188008008366
maximum,Logistic,5.729623915911835
maximum,Logistic,5.3122207467754485
maximum,Logistic,11.342129050589534
maximum,Logistic,8.049485838108808
maximum,Logistic,7.172312190961765
maximum,Logistic,8.346092343124475
maximum,Logistic,6.905421543215983
maximum,Logistic,8.475436662559797
maximum,Logistic,5.987727487851718
maximum,Logistic,5.008110012850868
maximum,Logistic,7.5972691702757205
maximum,Logistic,6.180478010877174
maximum,Logistic,4.153010693774977
maximum,Logistic,7.414656010260144
maximum,Logistic,3.897950412991164
maximum,Logistic,8.219534275116697
maximum,Logistic,6.046332715654124
maximum,Logistic,6.875268603434181
maximum,Logistic,4.542646389536248
maximum,Logistic,8.57802390688451
maximum,Logistic,7.622197170712644
maximum,Logistic,4.74378086886932
maximum,Logistic,4.132830009386175
maximum,Logistic,5.731218364877997
maximum,Logistic,4.137248481966747
maximum,Logistic,6.162345173778664
maximum,Logistic,4.12130086660795
maximum,Logistic,6.888844877199157
maximum,Logistic,8.649849388823485
maximum,Logistic,11.072754143675537
maximum,Logistic,6.987213339490772
maximum,Logistic,9.884789936816063
maximum,Logistic,11.796050118618815
maximum,Logistic,6.30074954235144
maximum,Logistic,6.619499137793564
maximum,Logistic,3.7263405614221283
maximum,Logistic,7.309796443460337
maximum,Logistic,6.023738938988509
maximum,Logistic,9.236036774709298
maximum,Logistic,7.116458693190211
maximum,Logistic,3.0747539607039984
maximum,Logistic,4.801506524353028
maximum,Logistic,9.714409451531907
maximum,Logistic,7.651272263501053
maximum,Logistic,3.3015530402424327
maximum,Logistic,6.105856930284372
maximum,Logistic,8.027863841067738
maximum,Logistic,7.175386491797813
maximum,Logistic,7.741209754287366
maximum,Logistic,9.87916511438502
maximum,Logistic,8.116635702609083
maximum,Logistic,5.693812375615107
maximum,Logistic,6.985997913804611
maximum,Logistic,12.057301392368228
maximum,Logistic,3.1247798037005143
maximum,Logistic,8.73341367014433
maximum,Logistic,8.494460123882211
maximum,Logistic,6.307502677765061
maximum,Logistic,8.935207683307267
maximum,Logistic,9.664898481961096
maximum,Logistic,6.974024612915688
maximum,Logistic,8.037572833109728
maximum,Logistic,5.737649028943986
maximum,Logistic,5.805264181474781
maximum,Logistic,7.713442782433491
maximum,Logistic,6.657873024873128
maximum,Logistic,4.418645774107995
maximum,Logistic,8.897011145914583
maximum,Logistic,5.9277996294024655
maximum,Logistic,5.472777646744504
maximum,Logistic,5.171760147078668
maximum,Logistic,8.461307686416994
maximum,Logistic,7.753833905308889
maximum,Logistic,6.323819248164449
maximum,Logistic,14.058278446045065
maximum,Logistic,5.277032064592781
maximum,Logistic,7.176602241086037
maximum,Logistic,8.755186520733364
maximum,Logistic,11.302297579758532
maximum,Logistic,6.506097237290102
maximum,Logistic,8.877785349311521
maximum,Logistic,5.61980887127001
maximum,Logistic,6.440371064325808
maximum,Logistic,5.427554963291222
maximum,Logistic,4.198862283573357
maximum,Logistic,7.58619972773857
maximum,Logistic,3.8711755171872375
maximum,Logistic,8.05024275398619
maximum,Logistic,9.715307677011454
maximum,Logistic,5.543263443432868
maximum,Logistic,7.8038265189478615
maximum,Logistic,10.492175037937878
maximum,Logistic,7.430581683215056
maximum,Logistic,8.73787002532707
maximum,Logistic,11.880053298001588
maximum,Logistic,10.270933885788327
maximum,Logistic,13.317746071617133
maximum,Logistic,6.98493309446191
maximum,Logistic,5.11512393673298
maximum,Logistic,9.206880851492063
maximum,Logistic,5.023215214178541
maximum,Logistic,9.897404861751136
maximum,Logistic,7.467183270338997
maximum,Logistic,6.467116256845491
maximum,Logistic,13.482228470802406
maximum,Logistic,10.573334106338999
maximum,Logistic,12.45079754468017
maximum,Logistic,6.4404218229349155
maximum,Logistic,12.861248368445906
maximum,Logistic,13.640066076074671
maximum,Logistic,11.857893016007992
maximum,Logistic,5.122624812782964
maximum,Logistic,7.61950868868321
maximum,Logistic,7.87784187209251
maximum,Logistic,6.264092157148495
maximum,Logistic,7.04013114785658
maximum,Logistic,9.781859988335674
maximum,Logistic,6.88610524123236
maximum,Logistic,2.515333682324403
maximum,Logistic,7.584658166104175
maximum,Logistic,7.4240209908610435
maximum,Logistic,9.66320844383409
maximum,Logistic,8.421157772206946
maximum,Logistic,7.973934823487983
maximum,Logistic,10.681906760649593
maximum,Logistic,6.784219510436541
maximum,Logistic,9.155944010839423
maximum,Logistic,12.43950719566904
maximum,Logistic,4.612539159326336
maximum,Logistic,11.457441143090564
maximum,Logistic,9.483985116133809
maximum,Logistic,10.964499368451047
maximum,Logistic,8.212304642301424
maximum,Logistic,13.379039091834034
maximum,Logistic,8.20248281582406
maximum,Logistic,13.680535934028125
maximum,Logistic,14.017879180792294
maximum,Logistic,9.268348693322265
maximum,Logistic,13.685222175310088
maximum,Logistic,5.339387474703596
maximum,Logistic,5.895980006243157
maximum,Logistic,6.514201514328867
maximum,Logistic,3.354290027086811
maximum,Logistic,5.1116185993128
maximum,Logistic,3.2282926674583505
maximum,Logistic,10.575026569521878
maximum,Logistic,4.6619140652289985
maximum,Logistic,7.568603323922926
maximum,Logistic,9.927345696722957
maximum,Logistic,5.827298840722049
maximum,Logistic,7.751355063279671
maximum,Logistic,5.364580181653341
maximum,Logistic,2.785288720235922
maximum,Logistic,4.949921090536375
maximum,Logistic,8.50660111159341
maximum,Logistic,3.7204447800249003
maximum,Logistic,6.960366400729364
maximum,Logistic,11.69362026412514
maximum,Logistic,5.452724732506949
maximum,Logistic,5.747313150369671
maximum,Logistic,6.638165891087079
maximum,Logistic,7.255885073844256
maximum,Logistic,6.879919910861192
maximum,Logistic,9.333769420324378
maximum,Logistic,11.42812043221551
maximum,Logistic,5.697762959471049
maximum,Logistic,8.918156166481818
