scenario,model,ceiling_kind,unscreened,screened
ipcc_low,Logistic,min,0.7221689058163181,1.8847935273276861
ipcc_low,Logistic,min,1.585293526504675,1.018263547044867
ipcc_low,Logistic,min,1.0340721301868874,1.5547163690822179
ipcc_low,Logistic,min,1.0853100734411685,1.458827456243767
ipcc_low,Logistic,min,0.9348165981346068,1.7156631544819008
ipcc_low,Logistic,min,1.5836534767460813,0.7246879549669349
ipcc_low,Logistic,min,1.576152287321193,0.6990815645543681
ipcc_low,Logistic,min,0.7387710905744362,1.457553986033209
ipcc_low,Logistic,min,0.8850384509522731,1.00330387372032
ipcc_low,Logistic,min,0.9769170508995302,1.6514168789634032
ipcc_low,Logistic,min,1.0625685014404564,1.4406449156544219
ipcc_low,Logistic,min,1.6234571609184347,1.5480620204552795
ipcc_low,Logistic,min,0.9529778630171053,1.763386561761813
ipcc_low,Logistic,min,1.4112933940055046,0.9354716073290499
ipcc_low,Logistic,min,1.672141966555873,1.7261583697432177
ipcc_low,Logistic,min,0.8493685360177756,0.9685160041313577
ipcc_low,Logistic,min,1.0730936552479746,0.7969831563256433
ipcc_low,Logistic,min,0.9742112466194044,1.3474779538032142
ipcc_low,Logistic,min,0.9940302668473723,1.8405047014966212
ipcc_low,Logistic,min,1.1933706278740666,1.4448762114589941
ipcc_low,Logistic,min,1.2796424844225636,1.304894176676271
ipcc_low,Logistic,min,1.6288427192561068,0.925478675639748
ipcc_low,Logistic,min,0.6775596686317182,1.411205752592664
ipcc_low,Logistic,min,1.1274878952627194,1.293504235719869
ipcc_low,Logistic,min,1.3597386068720323,1.011892234257052
ipcc_low,Logistic,min,1.1458069568425104,2.0011850744418163
ipcc_low,Logistic,min,0.5849406128744239,1.5660917226627236
ipcc_low,Logistic,min,1.6476942112868573,1.2082630845261344
ipcc_low,Logistic,min,0.7704341166005465,1.3100168995964339
ipcc_low,Logistic,min,1.0186263742180002,1.9149712287610838
ipcc_low,Logistic,min,0.7723911856930625,0.5609540112451831
ipcc_low,Logistic,min,0.39440175470088323,0.9608018347478597
ipcc_low,Logistic,min,1.2021395881595986,0.6753701051023089
ipcc_low,Logistic,min,0.8051012526346691,1.2116798666739554
ipcc_low,Logistic,min,1.1449966522155663,0.9351638664540318
ipcc_low,Logistic,min,1.1686209551142264,1.3866157323914292
ipcc_low,Logistic,min,1.3203997856591725,0.8795021290440755
ipcc_low,Logistic,min,0.9235472404267848,0.9843709553001873
ipcc_low,Logistic,min,1.2589666691938994,1.6110463102037222
ipcc_low,Logistic,min,1.0099030430288147,1.4524152576366847
ipcc_low,Logistic,min,0.6387835859519115,1.5754633328443415
ipcc_low,Logistic,min,1.068875807587191,1.3825282226894984
ipcc_low,Logistic,min,1.714182253244717,0.7720879141770388
ipcc_low,Logistic,min,1.412657723712848,1.2453830452036834
ipcc_low,Logistic,min,1.7093379433272844,0.45153063637240476
ipcc_low,Logistic,min,1.2382652327153791,0.9414134585409288
ipcc_low,Logistic,min,1.2964419172800072,1.4883181975441104
ipcc_low,Logistic,min,1.2249404530219627,1.5846812789019242
ipcc_low,Logistic,min,1.5138837281993387,0.5945951839624728
ipcc_low,Logistic,min,0.8877353641749129,1.0429124468606847
ipcc_low,Logistic,min,1.5795908713264857,1.5735119338467545
ipcc_low,Logistic,min,1.0749289886099715,2.022652438811001
ipcc_low,Logistic,min,1.2410111744614827,0.4679448908120226
ipcc_low,Logistic,min,1.1807554774994855,1.2033290809110617
ipcc_low,Logistic,min,1.1849860077251357,0.62425648013932
ipcc_low,Logistic,min,1.4119050874206767,0.7447251538309105
ipcc_low,Logistic,min,1.2171320157147416,1.416918397137993
ipcc_low,Logistic,min,0.6350491303996924,1.1823301217297149
ipcc_low,Logistic,min,1.5260035829641914,0.758438881892295
ipcc_low,Logistic,min,1.1867508805809155,0.905817166598983
ipcc_low,Logistic,min,1.2453462509150035,1.0184016461190806
ipcc_low,Logistic,min,0.8644749731942238,1.6100489138950518
ipcc_low,Logistic,min,1.5830725916132042,1.1604241806714672
ipcc_low,Logistic,min,1.050474693160837,1.5294212676531096
ipcc_low,Logistic,min,1.3664442806572517,1.7816021525580485
ipcc_low,Logistic,min,1.7771796434105105,1.0067188901998692
ipcc_low,Logistic,min,1.7915635661361229,0.9865800533389484
ipcc_low,Logistic,min,1.0516675122317447,0.533571913497643
ipcc_low,Logistic,min,0.8015434872168796,1.7884631388707712
ipcc_low,Logistic,min,0.3983317214297143,0.986981210272043
ipcc_low,Logistic,min,1.2663024444881466,1.2009636146794767
ipcc_low,Logistic,min,0.7410817831059255,1.382368336361693
ipcc_low,Logistic,min,2.065087521533635,1.818418001152155
ipcc_low,Logistic,min,1.8717355500078052,1.9401701630848076
ipcc_low,Logistic,min,1.5812856286684074,0.6810037356712777
ipcc_low,Logistic,min,1.044945780535807,1.1083203522435316
ipcc_low,Logistic,min,0.428068690719015,1.933330809536548
ipcc_low,Logistic,min,1.0437549746230848,1.0779151196990258
ipcc_low,Logistic,min,1.101358478109328,0.9513807278255606
ipcc_low,Logistic,min,0.8854101067205201,1.0684991621341846
ipcc_low,Logistic,min,0.7465742491956009,1.64407152357456
ipcc_low,Logistic,min,1.8546954051201754,1.715838226961213
ipcc_low,Logistic,min,0.9975409959774022,1.7362058230393964
ipcc_low,Logistic,min,1.437036378969626,1.1057739061067675
ipcc_low,Logistic,min,1.3779239896528968,1.0689913091728427
ipcc_low,Logistic,min,1.7137385890411214,1.4636029946436853
ipcc_low,Logistic,min,1.3503368585868742,0.5526357578139354
ipcc_low,Logistic,min,0.8814705775555045,1.652313337593418
ipcc_low,Logistic,min,1.1790304718919393,1.0711208998330033
ipcc_low,Logistic,min,0.7616545836521267,0.9708584524394134
ipcc_low,Logistic,min,1.0193198400010575,1.2882127575832611
ipcc_low,Logistic,min,0.974994405867182,1.439682012918694
ipcc_low,Logistic,min,0.8126406995753751,1.5221036879360466
ipcc_low,Logistic,min,1.2450564853095776,1.867163763970288
ipcc_low,Logistic,min,1.5018693890549903,1.364118504146391
ipcc_low,Logistic,min,1.3342010647195948,1.3528553563333467
ipcc_low,Logistic,min,1.2378225690924054,1.5448806840889837
ipcc_low,Logistic,min,0.9844509668358334,1.0458227589388718
ipcc_low,Logistic,min,0.6884113637212713,1.6649830544045445
ipcc_low,Logistic,min,0.7084046408575091,1.3815211725614227
ipcc_low,Logistic,min,1.4370862219161968,0.5137838874391727
ipcc_low,Logistic,min,0.973886858236935,1.628046499556195
ipcc_low,Logistic,min,0.998033118237893,0.9870337667783152
ipcc_low,Logistic,min,0.5115003777919909,1.1913057105352012
ipcc_low,Logistic,min,0.9257916697169978,1.4972002866583505
ipcc_low,Logistic,min,0.7859183913664579,1.508485625608933
ipcc_low,Logistic,min,1.2233650521762396,1.3745722144615777
ipcc_low,Logistic,min,1.065157400696826,1.4534157786315767
ipcc_low,Logistic,min,0.9449946922558531,1.3421505244864083
ipcc_low,Logistic,min,1.442284174756021,1.3658865446328763
ipcc_low,Logistic,min,0.726744676763285,0.804727779017766
ipcc_low,Logistic,min,1.6678310872938664,1.7201494953001075
ipcc_low,Logistic,min,1.5909940237748894,1.277721725978033
ipcc_low,Logistic,min,1.014917036417157,1.3049825331950715
ipcc_low,Logistic,min,1.8155215924482375,1.5913838919422165
ipcc_low,Logistic,min,1.0809594795493531,1.317947677845351
ipcc_low,Logistic,min,1.4099874145668392,1.3505447269042632
ipcc_low,Logistic,min,1.4244087197081319,0.7297930517649373
ipcc_low,Logistic,min,0.9176648452656262,1.0104364512220467
ipcc_low,Logistic,min,1.1334215552259554,1.3481841818033118
ipcc_low,Logistic,min,0.79966521904946,1.5730297846233423
ipcc_low,Logistic,min,1.6615337787422315,1.1991570139744157
ipcc_low,Logistic,min,1.465541647690404,1.4482582912590967
ipcc_low,Logistic,min,0.9874839842238097,1.7778198065923303
ipcc_low,Logistic,min,1.4834480513634585,1.19185237908239
ipcc_low,Logistic,min,1.1036452605264335,1.3302509245040097
ipcc_low,Logistic,min,0.9757787316786228,0.7318743359613741
ipcc_low,Logistic,min,1.3295214430301567,1.1838079052808403
ipcc_low,Logistic,min,1.7170314101091082,1.2745609258656134
ipcc_low,Logistic,min,1.239023328656697,0.8680005988431783
ipcc_low,Logistic,min,1.0755861041888144,0.8491190095674435
ipcc_low,Logistic,min,1.1620609759960283,0.8835362142250613
ipcc_low,Logistic,min,1.40795496129288,1.4124009079014095
ipcc_low,Logistic,min,1.5931369344829713,1.3527229751516312
ipcc_low,Logistic,min,0.6438267700648727,0.9924830410189609
ipcc_low,Logistic,min,1.3250482426193477,1.6657575829350857
ipcc_low,Logistic,min,0.5972374879003094,1.6260119616191697
ipcc_low,Logistic,min,0.7443757185189763,1.467795902749863
ipcc_low,Logistic,min,1.0713799659003702,1.429631971645315
ipcc_low,Logistic,min,0.767170804354327,1.5599702014097856
ipcc_low,Logistic,min,1.4614551353897192,0.7364598377445857
ipcc_low,Logistic,min,1.5315122275241995,1.1067751673738897
ipcc_low,Logistic,min,1.6259070267207163,1.3573049189944457
ipcc_low,Logistic,min,0.904476437853647,0.6200487077200414
ipcc_low,Logistic,min,1.0785930841413611,1.6368147169826397
ipcc_low,Logistic,min,0.7202573913134971,1.6497548297921647
ipcc_low,Logistic,min,0.9591037124756325,1.1934386296735644
ipcc_low,Logistic,min,1.210576617009674,0.7142190886541357
ipcc_low,Logistic,min,1.335843057435723,0.6721592677274899
ipcc_low,Logistic,min,0.834866870050887,1.3909758435119686
ipcc_low,Logistic,min,1.110926530131379,0.9397169628383126
ipcc_low,Logistic,min,0.6027165644634673,0.7271484642830373
ipcc_low,Logistic,min,1.610936028137899,0.8892329257417866
ipcc_low,Logistic,min,1.723227613552471,1.7819034651091537
ipcc_low,Logistic,min,1.854649744513248,1.3629106578970323
ipcc_low,Logistic,min,0.8397283042197616,1.600887725568624
ipcc_low,Logistic,min,1.7882706012022225,0.4865747009719929
ipcc_low,Logistic,min,1.2702059985910328,1.1139919179221416
ipcc_low,Logistic,min,1.0348473063426784,1.2038726733595977
ipcc_low,Logistic,min,1.1098050566148208,1.2404496611467712
ipcc_low,Logistic,min,0.8868689853297749,1.127908227905908
ipcc_low,Logistic,min,1.5192255434643591,0.7036369940649896
ipcc_low,Logistic,min,0.6595702071900947,0.37508137329322705
ipcc_low,Logistic,min,1.5173553166885896,1.1369717431549196
ipcc_low,Logistic,min,1.562056763858127,0.9018780758522719
ipcc_low,Logistic,min,1.0371858988242968,1.0540689497961162
ipcc_low,Logistic,min,0.6307799384359782,1.4093903975177995
ipcc_low,Logistic,min,1.5510074383760646,0.7896208675950446
ipcc_low,Logistic,min,1.0095451830736824,1.0905155106242932
ipcc_low,Logistic,min,1.4246380099995675,1.2938940048211895
ipcc_low,Logistic,min,1.173705989083646,1.252624582093931
ipcc_low,Logistic,min,1.4331828357793146,1.564663797440811
ipcc_low,Logistic,min,1.0178651013585867,0.9301705086402953
ipcc_low,Logistic,min,0.8858142334093422,1.4800610393471572
ipcc_low,Logistic,min,1.3609700131214644,1.4984186631700436
ipcc_low,Logistic,min,1.2997479623863746,1.5496992398684704
ipcc_low,Logistic,min,1.3230524714901852,1.2195310290875068
ipcc_low,Logistic,min,2.058632248653455,1.3094244894449636
ipcc_low,Logistic,min,1.617117230484629,0.8432418016047901
ipcc_low,Logistic,min,1.3594192086546149,1.0884494715217732
ipcc_low,Logistic,min,1.2658414673325773,0.8232776193914
ipcc_low,Logistic,min,1.5362223881642223,1.601062914958911
ipcc_low,Logistic,min,1.116031326806479,0.601352074586678
ipcc_low,Logistic,min,0.9653534011066078,1.4499162386422642
ipcc_low,Logistic,min,1.1801188259454942,0.7001152892917
ipcc_low,Logistic,min,1.3706107241718097,1.2976533097962313
ipcc_low,Logistic,min,0.9205033917566399,1.247275339571085
ipcc_low,Logistic,min,0.8056971025430424,0.6457238469293913
ipcc_low,Logistic,min,0.6471727395651136,0.6184730503369035
ipcc_low,Logistic,min,1.5628222575998443,1.4288310172716576
ipcc_low,Logistic,min,1.3954655209438365,1.2050647398052572
ipcc_low,Logistic,min,0.9713844363472415,1.5720637090074727
ipcc_low,Logistic,min,0.715611396735768,2.0605045840833722
ipcc_low,Logistic,min,0.9982769850781972,1.3057002193287781
ipcc_low,Logistic,min,0.9277552331897345,1.9131436158085102
ipcc_low,Logistic,min,0.9958369716594804,0.9793588369420518
ipcc_low,Logistic,min,1.7148975724217834,1.0203915147326847
ipcc_low,Logistic,min,1.6118659806620776,0.7439898591200184
ipcc_low,Logistic,min,1.78795091172823,0.4018865266066866
ipcc_low,Logistic,min,0.6180480461874088,0.9864630481859935
ipcc_low,Logistic,min,1.1779228162540922,0.6958387325772263
ipcc_low,Logistic,min,0.50675038667766,2.0903686867971616
ipcc_low,Logistic,min,1.1351101126579173,0.8146715242899223
ipcc_low,Logistic,min,1.1988523373749047,0.817934475745793
ipcc_low,Logistic,min,1.3795450792997186,0.6484124612567902
ipcc_low,Logistic,min,1.0445681585375384,1.2150908510243352
ipcc_low,Logistic,min,1.5067499969898117,1.0361966653769468
ipcc_low,Logistic,min,1.0056547577327306,0.6829035772683276
ipcc_low,Logistic,min,0.8458561043893801,1.81569323234765
ipcc_low,Logistic,min,0.8857757468956841,0.3669749355863876
ipcc_low,Logistic,min,1.4106199241528787,0.9744675146794112
ipcc_low,Logistic,min,0.2867339888910137,1.6375324320417153
ipcc_low,Logistic,min,1.2795225235753587,1.4279145587853241
ipcc_low,Logistic,min,0.8688516528629717,1.4574193245136335
ipcc_low,Logistic,min,0.9418224151093336,0.9045972248177402
ipcc_low,Logistic,min,1.535107771766012,0.8114412873010766
ipcc_low,Logistic,min,1.5735107991176647,0.8538701119500649
ipcc_low,Logistic,min,1.65813608830361,1.0929038659139763
ipcc_low,Logistic,min,1.2379265738628646,1.4254677008229302
ipcc_low,Logistic,min,1.455389168720598,0.9009119244020489
ipcc_low,Logistic,min,0.8116631895307115,0.5878746370814598
ipcc_low,Logistic,min,0.6218895008863462,1.7104067773896723
ipcc_low,Logistic,min,1.1450720601145297,1.547516600838763
ipcc_low,Logistic,min,1.7303734039855245,0.620911159207951
ipcc_low,Logistic,min,1.9247043098636492,1.0025532835768158
ipcc_low,Logistic,min,0.730341985622387,0.9573982119254236
ipcc_low,Logistic,min,1.4827461211350044,1.1042397983515926
ipcc_low,Logistic,min,0.33459530333195764,0.844110197084319
ipcc_low,Logistic,min,1.2967057716633328,0.991225432832697
ipcc_low,Logistic,min,1.592293100976228,1.5861196355613851
ipcc_low,Logistic,min,0.9756592092476916,1.8881363960868631
ipcc_low,Logistic,min,0.6540289395754603,1.0153142177724859
ipcc_low,Logistic,min,0.9704826920506756,1.3673496629865431
ipcc_low,Logistic,min,1.5126740244815455,0.9436303305488927
ipcc_low,Logistic,min,1.4018513687944554,1.040468038120185
ipcc_low,Logistic,min,1.028833327358853,1.2752183547401628
ipcc_low,Logistic,min,1.518007055560286,0.512123122169998
ipcc_low,Logistic,min,1.2506815058617435,1.3689582095109376
ipcc_low,Logistic,min,1.3431200636683218,0.8402596860840563
ipcc_low,Logistic,min,1.205911041174279,1.1829245618923132
ipcc_low,Logistic,min,0.6939497085622848,1.613054747701436
ipcc_low,Logistic,min,1.1626461449250725,1.2890760726339654
ipcc_low,Logistic,min,1.2776227519962542,0.4810050006860923
ipcc_low,Logistic,min,1.5913019752435016,0.9497683075598982
ipcc_low,Logistic,min,1.0365719388478307,1.091886653477406
ipcc_low,Logistic,min,1.82460183063557,0.9561393529702344
ipcc_low,Logistic,min,1.0203480959965523,0.7800400738275577
ipcc_low,Logistic,min,0.996953402669863,0.9170899944797521
ipcc_low,Logistic,min,1.680843558222269,1.6432360419517527
ipcc_low,Logistic,min,1.3467351320513834,1.448905173616461
ipcc_low,Logistic,min,0.772655572374584,0.7521884151059905
ipcc_low,Logistic,min,1.2629038478838677,0.7524160806123192
ipcc_low,Logistic,min,1.2555708413351554,0.8604989058725424
ipcc_low,Logistic,min,0.8398501569915835,1.0760164707921405
ipcc_low,Logistic,min,0.9287572535624342,1.0777445379658246
ipcc_low,Logistic,min,1.0081243212226667,1.495593763199421
ipcc_low,Logistic,min,1.001541063147189,1.3434741845797336
ipcc_low,Logistic,min,1.2532376081930932,1.382605065343434
ipcc_low,Logistic,min,1.4271032359715699,1.2160269997697744
ipcc_low,Logistic,min,1.2761376446279322,1.5180958903218698
ipcc_low,Logistic,min,1.602147857393411,0.9706116141486363
ipcc_low,Logistic,min,1.4085673695843517,0.9396216088786963
ipcc_low,Logistic,min,0.9801321482917946,1.0961783298451917
ipcc_low,Logistic,min,1.6768570459415146,0.726277312127788
ipcc_low,Logistic,min,0.9938924432061609,1.4310180867611695
ipcc_low,Logistic,min,0.9108356656002958,1.6267535621217672
ipcc_low,Logistic,min,0.5002687937397693,0.9087148444389967
ipcc_low,Logistic,min,1.075610677069959,1.699774093398022
ipcc_low,Logistic,min,0.9958007885336534,1.433118571059274
ipcc_low,Logistic,min,1.2589666236974768,1.7444392350078586
ipcc_low,Logistic,min,0.4512871362403462,1.2790743202607064
ipcc_low,Logistic,min,1.18739640002627,1.3389823136270305
ipcc_low,Logistic,min,1.6367967253780868,1.5302393863937618
ipcc_low,Logistic,min,1.9195696881249553,1.0788629579194557
ipcc_low,Logistic,min,0.9325732154694362,1.185477424673645
ipcc_low,Logistic,min,0.449476130888865,0.8548192173404433
ipcc_low,Logistic,min,1.686827977890545,0.9487433435725674
ipcc_low,Logistic,min,1.2088126172580342,1.1443983238871187
ipcc_low,Logistic,min,1.3841530179365997,1.4638579612386133
ipcc_low,Logistic,min,1.1966761940677948,0.4361978301908751
ipcc_low,Logistic,min,0.7703863960921623,1.1991852356476673
ipcc_low,Logistic,min,1.1979578631280403,1.6231009020116731
ipcc_low,Logistic,min,1.4172502709501074,0.9227556206148543
ipcc_low,Logistic,min,1.5008129648775843,1.778202923992651
ipcc_low,Logistic,min,0.9148637482598763,1.603436165861464
ipcc_low,Logistic,min,1.5451421696818677,1.532630305543774
ipcc_low,Logistic,min,1.0276000009573836,0.8722079811366348
ipcc_low,Logistic,min,0.8406614651631819,0.5380283928818724
ipcc_low,Logistic,min,1.5507689904516453,1.0484642855746245
ipcc_low,Logistic,min,1.0789957091459097,1.064619266341956
ipcc_low,Logistic,min,0.962640472077752,1.3116197516620012
ipcc_low,Logistic,min,1.0524295067999914,1.3325481531113137
ipcc_low,Logistic,min,0.8901659286198838,1.4303439837984384
ipcc_low,Logistic,min,1.049547448829413,1.1601535479475258
ipcc_low,Logistic,min,0.8324542305872898,1.5195678408759696
ipcc_low,Logistic,min,1.0432716878769857,1.3090777318137894
ipcc_low,Logistic,min,1.4191892782545048,1.3447926056496318
ipcc_low,Logistic,min,1.1760155176743587,1.5056914177739475
ipcc_low,Logistic,min,1.1601940191371682,1.279765300558357
ipcc_low,Logistic,min,1.2043457994956916,1.4904746125232493
ipcc_low,Logistic,min,1.4593337061843652,1.6772707285082338
ipcc_low,Logistic,min,1.3442143079682036,1.2639417773438901
ipcc_low,Logistic,min,1.0119039724345726,1.1074287813002484
ipcc_low,Logistic,min,1.8464823012093525,0.628610168403775
ipcc_low,Logistic,min,1.4293007755078935,1.4424009511668505
ipcc_low,Logistic,min,0.787675914063041,1.349395072981138
ipcc_low,Logistic,min,1.2805513273374776,0.7889461087815819
ipcc_low,Logistic,min,0.9543127956564956,1.5696720243700715
ipcc_low,Logistic,min,1.227600596796074,1.3496959133486635
ipcc_low,Logistic,min,1.685088130934649,1.343268752824956
ipcc_low,Logistic,min,1.5642539244886235,1.620771580342436
ipcc_low,Logistic,min,1.0406446693783271,1.7331578849801466
ipcc_low,Logistic,min,1.1533085149263813,1.5249989554648018
ipcc_low,Logistic,min,1.4039049217349677,0.8143991311644417
ipcc_low,Logistic,min,0.7625119863432117,0.4402494572057988
ipcc_low,Logistic,min,1.0158359471362055,0.8154878338756226
ipcc_low,Logistic,min,0.7557401613066493,1.4102009330229042
ipcc_low,Logistic,min,1.517484131577363,1.0775812684706958
ipcc_low,Logistic,min,1.3025688491319538,0.4964627530179061
ipcc_low,Logistic,min,1.4224238577993584,0.558815354604368
ipcc_low,Logistic,min,1.2890991177069377,1.7713115695793007
ipcc_low,Logistic,min,1.1245355400492008,0.8700742972651027
ipcc_low,Logistic,min,1.4116191795069901,0.9159803718188798
ipcc_low,Logistic,min,1.1340138287569799,0.820431122709737
ipcc_low,Logistic,min,1.66489360271269,1.7888520092733535
ipcc_low,Logistic,min,1.5310023526846697,1.237558695776862
ipcc_low,Logistic,min,0.6644164240610998,0.3488729704791929
ipcc_low,Logistic,min,1.427320673668726,1.3232346152777965
ipcc_low,Logistic,min,1.0003850174367803,1.6289838243198367
ipcc_low,Logistic,min,0.9039911359761466,1.4101092011362155
ipcc_low,Logistic,min,1.1258778167100807,1.2341773385199466
ipcc_low,Logistic,min,1.3044155163790547,0.8170269014626004
ipcc_low,Logistic,min,0.8089503250929656,0.8536980157949114
ipcc_low,Logistic,min,1.243079141589329,0.7950139565821219
ipcc_low,Logistic,min,1.1835231942953466,1.3782258987108933
ipcc_low,Logistic,min,0.5386764173472744,1.5488126424822004
ipcc_low,Logistic,min,1.0327988699124642,1.5551836461636115
ipcc_low,Logistic,min,1.2296060121451786,1.0165187972908405
ipcc_low,Logistic,min,0.5770715870144967,1.3821628969150277
ipcc_low,Logistic,min,1.21226102019985,0.7247463257579606
ipcc_low,Logistic,min,1.3333220532506136,1.5937846635215636
ipcc_low,Logistic,min,0.8041939804327091,0.9112350221559034
ipcc_low,Logistic,min,0.7669612768704148,1.5278649851492536
ipcc_low,Logistic,min,1.4600252204177244,0.5919624971892089
ipcc_low,Logistic,min,1.2768652407818433,0.7514714909151778
ipcc_low,Logistic,min,1.0815222753946887,1.2912403082643455
ipcc_low,Logistic,min,1.1625607563388303,1.2378385685226645
ipcc_low,Logistic,min,1.4391475798819136,1.6844567981099852
ipcc_low,Logistic,min,0.6093942781687628,1.532867220030683
ipcc_low,Logistic,min,1.9567836928014415,0.7181406132444499
ipcc_low,Logistic,min,1.6939812165428805,0.9761271067718533
ipcc_low,Logistic,min,1.2804319987482766,1.1768869480221813
ipcc_low,Logistic,min,1.2887837139133158,0.8506928012377588
ipcc_low,Logistic,min,1.3363504463330684,1.275913398647659
ipcc_low,Logistic,min,1.094499281748952,1.5538743259654975
ipcc_low,Logistic,min,1.2250629822601338,1.137988499468109
ipcc_low,Logistic,min,1.7666114613690616,1.1312105312333212
ipcc_low,Logistic,min,1.3088774003585613,1.44067667895564
ipcc_low,Logistic,min,1.0516722578989504,0.9363208892764188
ipcc_low,Logistic,min,1.1033853763426615,1.1317316091649785
ipcc_low,Logistic,min,1.12993767464016,1.2067265794482935
ipcc_low,Logistic,min,0.93192973631816,1.4999560942389187
ipcc_low,Logistic,min,1.3479189002500138,0.9431913135172192
ipcc_low,Logistic,min,0.8362007326288156,0.6797156462209248
ipcc_low,Logistic,min,0.7008921866867623,0.8429970207061385
ipcc_low,Logistic,min,1.6832645841482576,1.2320820742345686
ipcc_low,Logistic,min,1.3664363996150315,0.45565099990292846
ipcc_low,Logistic,min,0.8359908308877648,1.8569284671382267
ipcc_low,Logistic,min,1.1690564730075435,1.4342820849362115
ipcc_low,Logistic,min,0.9010994722172356,1.7063326020933487
ipcc_low,Logistic,min,1.8364481116112923,0.7133707263138966
ipcc_low,Logistic,min,1.4282616092283886,0.6779681650186051
ipcc_low,Logistic,min,0.9113174941128475,1.541712347385251
ipcc_low,Logistic,min,0.9062949760807024,0.9632118425441034
ipcc_low,Logistic,min,1.7715200693745852,1.2551466910627402
ipcc_low,Logistic,min,1.0291408302207996,1.105492038162245
ipcc_low,Logistic,min,1.2480992455009656,1.0760322687612822
ipcc_low,Logistic,min,1.5965001632540505,0.7587177839517102
ipcc_low,Logistic,min,1.663944034059107,0.6303414731990981
ipcc_low,Logistic,min,1.3167536794888073,0.9089833080815886
ipcc_low,Logistic,min,0.839764309189724,0.9256197772468033
ipcc_low,Logistic,min,1.8852592914508044,1.7434829459224137
ipcc_low,Logistic,min,1.424596822589777,0.7703060590368908
ipcc_low,Logistic,min,1.417368081161651,0.6939265744460126
ipcc_low,Logistic,min,0.704519992440271,1.7931061437579834
ipcc_low,Logistic,min,0.8841830608106057,1.1568916537271483
ipcc_low,Logistic,min,1.042536325223769,0.9526502446990945
ipcc_low,Logistic,min,1.6744907111918543,1.5765168605252067
ipcc_low,Logistic,min,1.03106606857334,1.3253338094785463
ipcc_low,Logistic,min,2.0758400818366676,1.2587910723841682
ipcc_low,Logistic,min,1.1142890036861393,1.7434833700822074
ipcc_low,Logistic,min,0.9222374480893376,1.4871631839595962
ipcc_low,Logistic,min,1.4037097738023603,1.0337023009013153
ipcc_low,Logistic,min,1.2670521368270364,1.0919506385643198
ipcc_low,Logistic,min,0.8487549868383195,0.42440539734350113
ipcc_low,Logistic,min,0.6507538239938326,0.8201960710703922
ipcc_low,Logistic,min,2.0067639083110453,0.6322316974314016
ipcc_low,Logistic,min,0.46280294263375976,0.5170369447759217
ipcc_low,Logistic,min,0.6936564280628589,1.1432540390201793
ipcc_low,Logistic,min,1.0044003799469114,1.342224080809265
ipcc_low,Logistic,min,1.2164139184580498,1.5811380564681277
ipcc_low,Logistic,min,1.4136984827258392,0.7047320964071897
ipcc_low,Logistic,min,0.44029852268538583,1.3096158614540203
ipcc_low,Logistic,min,1.2193113707607757,0.6248252799999812
ipcc_low,Logistic,min,0.6508997988117341,0.8747781331987069
ipcc_low,Logistic,min,0.7627736899340922,0.9836642105558909
ipcc_low,Logistic,min,1.534240662528968,0.7530524892489159
ipcc_low,Logistic,min,1.2681313717659268,0.4473573354829743
ipcc_low,Logistic,min,1.5499877364716852,1.2726044169476163
ipcc_low,Logistic,min,1.354609613020868,1.3176399022242369
ipcc_low,Logistic,min,1.0650066928007842,1.6165154198781795
ipcc_low,Logistic,min,0.9148540846453187,0.9262706876137738
ipcc_low,Logistic,min,0.8186287396931046,1.453954640514378
ipcc_low,Logistic,min,1.025038879505452,0.9228399302355488
ipcc_low,Logistic,min,1.7300870155863768,1.1818509724870654
ipcc_low,Logistic,min,0.9422186965216217,1.0199976477587822
ipcc_low,Logistic,min,1.6382280709977257,1.0106047128463076
ipcc_low,Logistic,min,1.0951404226195824,0.7293165703774106
ipcc_low,Logistic,min,1.1238322075445442,1.3619623533286762
ipcc_low,Logistic,min,1.80403275002396,1.550062209828595
ipcc_low,Logistic,min,0.7972036200666142,1.7507769264786806
ipcc_low,Logistic,min,0.8043780614854039,1.2596570542217445
ipcc_low,Logistic,min,1.3875613281959023,1.3438583880585397
ipcc_low,Logistic,min,1.2705096983808106,1.0108058565079117
ipcc_low,Logistic,min,1.5950063761686781,1.4847252786557648
ipcc_low,Logistic,min,1.0705713741206029,1.4819195625054904
ipcc_low,Logistic,min,1.3981163428199888,1.517471659501269
ipcc_low,Logistic,min,1.2510941459232483,1.451809633518199
ipcc_low,Logistic,min,1.6384142292306139,0.7623070458139241
ipcc_low,Logistic,min,0.684379471928845,0.851415737392381
ipcc_low,Logistic,min,1.1411160080532337,1.0260818459105965
ipcc_low,Logistic,min,1.64261475280107,1.572342935231095
ipcc_low,Logistic,min,1.2899542560133046,1.0393104192411757
ipcc_low,Logistic,min,1.0430887113695255,1.2192656661745573
ipcc_low,Logistic,min,0.5712512627309986,0.6455173878599497
ipcc_low,Logistic,min,1.3152427558500515,0.681571704088863
ipcc_low,Logistic,min,1.4953213887561252,1.8371699105699866
ipcc_low,Logistic,min,1.7287781829349567,1.4613993393980773
ipcc_low,Logistic,min,0.6343532524391028,1.357159669744245
ipcc_low,Logistic,min,1.0603845744751217,1.2774750041409615
ipcc_low,Logistic,min,1.7088546815556651,1.1289627195325296
ipcc_low,Logistic,min,1.4388985438863668,1.442081405070837
