Country ,Growth,Storage ,Rate,Global,Type,,,
Thailand,17.64951998,7.699661237,0.028669617,7,Modelled,,,
Thailand,11.8499246,1.008674259,0.002500542,7,Modelled,,,
Thailand,19.41751839,1.008674259,0.002862967,7,Modelled,,,
Thailand,19.96692793,1.008674259,0.003829976,7,Modelled,,,
Thailand,18.49097528,1.248170944,0.027899883,7,Modelled,,,
Thailand,15.36719155,1.011582367,0.005276171,7,Modelled,,,
Thailand,19.8364169,1.005774511,0.016290455,7,Modelled,,,
Thailand,17.59868722,1.014498859,0.015953801,7,Modelled,,,
Thailand,18.92487691,1.01742376,0.017179757,7,Modelled,,,
Thailand,18.90251443,1.011582367,0.005364443,7,Modelled,,,
Thailand,15.35068933,1.005774511,0.006806203,7,Modelled,,,
Thailand,18.1399467,1.014498859,0.010625374,7,Modelled,,,
Thailand,19.93998714,1.002883099,0.025182109,7,Modelled,,,
Thailand,11.57563831,2.794869861,0.005633745,7,Modelled,,,
Thailand,10.3868986,1.008674259,0.003254897,7,Modelled,,,
Thailand,19.3137716,1.011582367,0.028642172,7,Modelled,,,
Thailand,19.54928027,1.01742376,0.014952575,7,Modelled,,,
Thailand,19.93897361,1.002883099,0.005356699,7,Modelled,,,
Thailand,19.98154839,5.513601309,0.049782065,7,Modelled,,,
Thailand,17.91045095,3.082280921,0.028513562,7,Modelled,,,
Thailand,13.01666835,5.466186196,0.008556362,7,Modelled,,,
Thailand,18.36932954,1.995607,0.029891016,7,Modelled,,,
Thailand,14.6146977,1.014498859,0.00102135,7,Modelled,,,
Thailand,18.81063398,1.014498859,0.026255578,7,Modelled,,,
Thailand,15.27540884,2.365067068,0.014941476,7,Modelled,,,
Thailand,19.89847713,2.977614476,0.044408661,7,Modelled,,,
Thailand,18.33420916,1.01742376,0.019308603,7,Modelled,,,
Thailand,15.05426281,3.716571871,0.014573798,7,Modelled,,,
Thailand,18.90725461,1.266267999,0.029879529,7,Modelled,,,
Thailand,19.78543172,1.128530051,0.034106781,7,Modelled,,,
Thailand,18.13308646,1.014498859,0.011751688,7,Modelled,,,
Thailand,18.80472076,1.011582367,0.018141465,7,Modelled,,,
Thailand,13.39942451,1.01742376,0.002181693,7,Modelled,,,
Thailand,15.97748861,1.005774511,0.007433444,7,Modelled,,,
Thailand,18.82555971,4.182205332,0.036624502,7,Modelled,,,
Thailand,19.32379527,1.014498859,0.015191011,7,Modelled,,,
Thailand,19.97867202,37.7262954,0.052778697,7,Modelled,,,
Thailand,14.36648459,1.08707389,0.010888937,7,Modelled,,,
Thailand,19.61459502,1.005774511,0.003157634,7,Modelled,,,
Thailand,19.90007726,2.095705883,0.041740516,7,Modelled,,,
Thailand,19.09574722,9.500455676,0.041666413,7,Modelled,,,
Thailand,18.24245341,1.01742376,0.021517482,7,Modelled,,,
Thailand,18.7122719,1.014498859,0.026472229,7,Modelled,,,
Thailand,16.78084321,1.984149508,0.021025176,7,Modelled,,,
Thailand,17.64308813,1.002883099,0.0060921,7,Modelled,,,
Thailand,17.433589,1.01742376,0.020388728,7,Modelled,,,
Thailand,18.77222754,1.002883099,0.016769126,7,Modelled,,,
Thailand,13.76766312,1.01742376,0.002832642,7,Modelled,,,
Thailand,14.65210054,1.008674259,0.004575193,7,Modelled,,,
Thailand,14.34158777,1.002883099,0.003245434,7,Modelled,,,
Thailand,13.06714922,1.002883099,0.001670972,7,Modelled,,,
Thailand,14.65451761,1.008674259,0.008132535,7,Modelled,,,
Thailand,13.9714455,1.011582367,0.005137296,7,Modelled,,,
Thailand,12.71501346,1.014498859,0.002861367,7,Modelled,,,
Thailand,19.86172248,1.916772821,0.040863824,7,Modelled,,,
Thailand,17.1743441,1.01742376,0.014079132,7,Modelled,,,
Thailand,16.05373879,1.099664778,0.016189571,7,Modelled,,,
Thailand,14.41750558,1.008674259,0.010393259,7,Modelled,,,
Thailand,14.92958001,1.01742376,0.00967797,7,Modelled,,,
Thailand,18.78206208,1.077725421,0.028037717,7,Modelled,,,
Thailand,19.32819446,1.014498859,0.006040608,7,Modelled,,,
Thailand,15.48152417,1.005774511,0.012577672,8,Modelled,,,
Thailand,14.28421025,1.002883099,0.005265952,8,Modelled,,,
Thailand,15.22217563,1.008674259,0.007959533,8,Modelled,,,
Thailand,19.94286022,4.719744398,0.047604875,8,Modelled,,,
Thailand,18.34897379,1.883947374,0.029543116,8,Modelled,,,
Thailand,9.943347818,1.005774511,0.001207782,8,Modelled,,,
Thailand,16.7006919,1.011582367,0.018261752,8,Modelled,,,
Thailand,19.02206376,13.42090943,0.041632426,8,Modelled,,,
Thailand,18.72264886,6.294333319,0.036805022,8,Modelled,,,
Thailand,16.90382613,1.01742376,0.018979871,8,Modelled,,,
Thailand,17.66911239,1.011582367,0.009634981,8,Modelled,,,
Thailand,16.15768976,12.16946029,0.020164342,8,Modelled,,,
Thailand,19.92093227,2.226316457,0.04222678,8,Modelled,,,
Thailand,16.34257315,1.7683242,0.018548254,8,Modelled,,,
Thailand,19.8238349,1.002883099,0.010681839,8,Modelled,,,
Thailand,19.94475115,1.002883099,0.012357887,8,Modelled,,,
Thailand,18.2148497,1.008674259,0.01564309,8,Modelled,,,
Thailand,19.80102014,2.661376248,0.042920686,8,Modelled,,,
Thailand,19.63313419,3.498532974,0.043289508,8,Modelled,,,
Thailand,17.42559427,1.014498859,0.016983881,8,Modelled,,,
Thailand,18.48855234,5.028348345,0.034358864,8,Modelled,,,
Thailand,18.11085068,1.005774511,0.002618744,8,Modelled,,,
Thailand,10.26559674,1.008674259,0.003009132,8,Modelled,,,
Thailand,19.64017206,1.011582367,0.008533747,8,Modelled,,,
Thailand,19.19112613,1.005774511,0.028721349,8,Modelled,,,
Thailand,13.9197759,1.014498859,0.006520234,8,Modelled,,,
Thailand,19.64953096,1.014498859,0.02998363,8,Modelled,,,
Thailand,15.88965532,1.002883099,0.01138106,8,Modelled,,,
Thailand,17.82975846,1.32596064,0.024596898,8,Modelled,,,
Thailand,18.75117134,1.758171619,0.031678244,8,Modelled,,,
Thailand,18.90293784,1.011582367,0.0131269,8,Modelled,,,
Thailand,19.84307769,5.403599724,0.04804943,8,Modelled,,,
Thailand,18.23176701,1.014498859,0.007026201,8,Modelled,,,
Thailand,11.43502441,1.011582367,0.00110955,8,Modelled,,,
Thailand,18.50672117,1.011582367,0.002309091,8,Modelled,,,
Thailand,16.1540522,1.01742376,0.0155245,8,Modelled,,,
Thailand,10.50857225,1.1416011,0.003992383,8,Modelled,,,
Thailand,17.62584689,1.664582507,0.024724103,8,Modelled,,,
Thailand,15.91824139,2.455260203,0.017464959,8,Modelled,,,
Thailand,17.93912145,2.819113285,0.0286161,8,Modelled,,,
Thailand,18.28441498,1.002883099,0.011361585,8,Modelled,,,
Thailand,16.49899231,1.005774511,0.007752354,8,Modelled,,,
Thailand,19.28975222,2.707747428,0.038703722,8,Modelled,,,
Thailand,17.86900198,1.580518923,0.025846566,8,Modelled,,,
Thailand,17.2323886,1.008674259,0.015341875,8,Modelled,,,
Thailand,18.38788764,1.4331415,0.027856605,8,Modelled,,,
Thailand,17.90111828,2.378724173,0.027865408,8,Modelled,,,
Thailand,15.37939409,1.01742376,0.003298721,8,Modelled,,,
Thailand,11.04218112,1.011582367,0.002555234,8,Modelled,,,
Thailand,14.99457957,1.01742376,0.003826128,8,Modelled,,,
Thailand,19.42846138,1.011582367,0.01555375,8,Modelled,,,
Thailand,18.56759701,3.880585212,0.03475659,8,Modelled,,,
Thailand,15.82334779,1.002883099,0.004839917,8,Modelled,,,
Thailand,16.30007396,1.014498859,0.010032917,8,Modelled,,,
Thailand,19.44694136,1.01742376,0.009887178,8,Modelled,,,
Thailand,13.46739348,1.002883099,0.00274811,8,Modelled,,,
Thailand,17.33441707,26.09781517,0.027273469,8,Modelled,,,
Thailand,18.75734995,2.868232838,0.034863373,8,Modelled,,,
Thailand,15.27901495,1.005774511,0.001971157,8,Modelled,,,
Thailand,15.29268173,1.008674259,0.00604881,8,Modelled,,,
Thailand,9.47953739,1.029207935,0.002207097,8,Modelled,,,
Thailand,18.46652399,1.857022665,0.030287273,8,Modelled,,,
Thailand,19.7821981,1.280934379,0.035882824,8,Modelled,,,
Thailand,17.4669548,1.011582367,0.02125709,8,Modelled,,,
Thailand,18.01983052,1.005774511,0.002696738,8,Modelled,,,
Thailand,14.41970731,1.008674259,0.004199225,8,Modelled,,,
Thailand,18.32525333,1.002883099,0.02517,8,Modelled,,,
Thailand,19.22638427,1.014498859,0.012081313,8,Modelled,,,
Thailand,17.56654968,1.005774511,0.019497625,8,Modelled,,,
Thailand,18.24283444,1.617343251,0.027802133,8,Modelled,,,
Thailand,16.89905173,1.008674259,0.006244322,8,Modelled,,,
Thailand,13.0780983,1.008674259,0.00176692,8,Modelled,,,
Thailand,18.52253787,1.014498859,0.001406988,8,Modelled,,,
Thailand,15.56234087,3.331429734,0.01638171,8,Modelled,,,
Thailand,19.26798482,3.781328527,0.040161073,8,Modelled,,,
Thailand,14.185907,3.695233704,0.011548798,8,Modelled,,,
Thailand,15.87295308,52.38172485,0.019041838,8,Modelled,,,
Thailand,18.78922913,1.008674259,0.007026647,8,Modelled,,,
Thailand,14.65662705,1.008674259,0.004069287,8,Modelled,,,
Thailand,13.74882281,1.014498859,0.009256933,8,Modelled,,,
Thailand,19.48612072,1.526848508,0.035746319,8,Modelled,,,
Thailand,18.1397667,1.014498859,0.016596874,8,Modelled,,,
Thailand,18.3880743,1.005774511,0.013598059,8,Modelled,,,
Thailand,19.29951332,4.942236012,0.041460327,8,Modelled,,,
Thailand,17.67327193,4.638917021,0.028387869,8,Modelled,,,
Thailand,18.72438641,1.01742376,0.024687242,8,Modelled,,,
Thailand,17.69760216,1.01742376,0.017581003,8,Modelled,,,
Thailand,18.49967576,1.008674259,0.006363819,8,Modelled,,,
Thailand,12.39588848,1.011582367,0.002759744,8,Modelled,,,
Thailand,19.75180572,1.011582367,0.019455024,8,Modelled,,,
Thailand,11.00189683,1.008674259,0.004373571,8,Modelled,,,
Thailand,16.06465448,1.011582367,0.007629509,8,Modelled,,,
Thailand,18.9458791,3.770457923,0.037092743,8,Modelled,,,
Thailand,19.69055881,5.642062068,0.045666255,8,Modelled,,,
Thailand,19.11436554,1.014498859,0.016543326,8,Modelled,,,
Thailand,16.33684417,30.75190101,0.021029744,8,Modelled,,,
Thailand,15.71200767,2.16313573,0.016409878,8,Modelled,,,
Thailand,16.40920926,1.002883099,0.001960994,8,Modelled,,,
Thailand,17.69513034,2.107807559,0.026174026,8,Modelled,,,
Thailand,19.66945454,3.748810377,0.043975542,8,Modelled,,,
Thailand,16.81092252,1.005774511,0.014890225,8,Modelled,,,
Thailand,11.69703553,1.011582367,0.001501041,8,Modelled,,,
Thailand,17.94527817,1.011582367,0.018133193,8,Modelled,,,
Thailand,16.43955082,1.011582367,0.004756386,9,Modelled,,,
Thailand,16.31854821,5.160338248,0.02031326,9,Modelled,,,
Thailand,17.29749951,1.16484078,0.021487998,9,Modelled,,,
Thailand,15.46702801,1.195416868,0.014421178,9,Modelled,,,
Thailand,11.4740182,1.011582367,0.003285972,9,Modelled,,,
Thailand,14.15308824,1.01742376,0.00626263,9,Modelled,,,
Thailand,18.79586414,1.008674259,0.001664849,9,Modelled,,,
Thailand,19.01444112,1.014498859,0.013268168,9,Modelled,,,
Thailand,19.93928816,1.002883099,0.025747998,9,Modelled,,,
Thailand,11.96679025,1.005774511,0.003530315,9,Modelled,,,
Thailand,14.73646772,2.707747428,0.013170791,9,Modelled,,,
Thailand,18.41337344,1.368623747,0.027672085,9,Modelled,,,
Thailand,19.52258045,1.008674259,0.030043814,9,Modelled,,,
Thailand,19.4542011,2.876502237,0.040779137,9,Modelled,,,
Thailand,17.58517403,9.55531616,0.028603625,9,Modelled,,,
Thailand,16.43520065,1.011582367,0.014020583,9,Modelled,,,
Thailand,14.17419042,1.005774511,0.005972994,9,Modelled,,,
Thailand,19.54707127,1.703365422,0.03737618,9,Modelled,,,
Thailand,13.01565888,1.002883099,0.006290639,9,Modelled,,,
Thailand,13.49678718,1.014498859,0.007571228,9,Modelled,,,
Thailand,17.06347636,4.746998612,0.024553615,9,Modelled,,,
Thailand,17.95341946,1.050159617,0.023658858,9,Modelled,,,
Thailand,14.76449603,1.002883099,0.009059429,9,Modelled,,,
Thailand,15.627583,1.008674259,0.005983124,9,Modelled,,,
Thailand,16.48860372,1.002883099,0.001520394,9,Modelled,,,
Thailand,18.6795905,1.233879697,0.028621095,9,Modelled,,,
Thailand,13.04790097,1.014498859,0.002743546,9,Modelled,,,
Thailand,12.00265069,1.005774511,0.003138433,9,Modelled,,,
Thailand,17.50524295,1.014498859,0.008595066,9,Modelled,,,
Thailand,19.01046102,5.34172985,0.039357363,9,Modelled,,,
Thailand,18.00196185,1.40859842,0.026007154,9,Modelled,,,
Thailand,17.23150389,1.008674259,0.002353183,9,Modelled,,,
Thailand,19.92722958,10.12164994,0.051273163,9,Modelled,,,
Thailand,11.6846799,1.005774511,0.001304699,9,Modelled,,,
Thailand,19.22962014,1.03813555,0.030159612,9,Modelled,,,
Thailand,19.97757268,1.804322141,0.041025602,9,Modelled,,,
Thailand,16.53313114,1.01742376,0.011675131,9,Modelled,,,
Thailand,19.21037282,1.011582367,0.022485964,9,Modelled,,,
Thailand,12.03789181,1.002883099,0.00258449,9,Modelled,,,
Thailand,17.95678702,1.053187331,0.023720856,9,Modelled,,,
Thailand,16.13184098,1.763240603,0.017649864,9,Modelled,,,
Thailand,13.97471225,1.288331148,0.010150802,9,Modelled,,,
Thailand,19.80200486,10.29800713,0.050071982,9,Modelled,,,
Thailand,16.43186933,1.262627717,0.01790948,9,Modelled,,,
Thailand,13.57918299,1.005774511,0.005542457,9,Modelled,,,
Thailand,19.20380931,1.008674259,0.026470055,9,Modelled,,,
Thailand,19.72723897,1.005774511,0.018700366,9,Modelled,,,
Thailand,19.19396096,3.25557839,0.038462452,9,Modelled,,,
Thailand,11.97782004,1.011582367,0.005422779,9,Modelled,,,
Thailand,15.01978381,1.005774511,0.006180514,9,Modelled,,,
Thailand,12.97688033,1.005774511,0.006546794,9,Modelled,,,
Thailand,15.42268468,1.008674259,0.010738705,9,Modelled,,,
Thailand,17.1622741,1.011582367,0.008235316,9,Modelled,,,
Thailand,9.436454508,1.005774511,0.002206658,9,Modelled,,,
Thailand,19.9747229,1.645523451,0.039944591,9,Modelled,,,
Thailand,18.78077458,1.005774511,0.001198693,9,Modelled,,,
Thailand,18.02182482,1.008674259,0.008984432,9,Modelled,,,
Thailand,17.22027896,1.005774511,0.002110625,9,Modelled,,,
Thailand,18.66119124,1.251769545,0.028487177,9,Modelled,,,
Thailand,18.89474861,1.008674259,0.023657304,9,Modelled,,,
Thailand,19.84066046,1.005774511,0.026819968,9,Modelled,,,
Thailand,19.3367739,1.01742376,0.022657088,9,Modelled,,,
Thailand,18.58269828,1.005774511,0.021934361,9,Modelled,,,
Thailand,15.56334145,1.008674259,0.001188912,9,Modelled,,,
Thailand,17.37937163,1.002883099,0.018152862,9,Modelled,,,
Thailand,15.46114652,11.03470406,0.016515373,9,Modelled,,,
Thailand,15.15697019,1.008674259,0.012740763,9,Modelled,,,
Thailand,16.59396477,1.011582367,0.006566025,9,Modelled,,,
Thailand,18.77377649,1.002883099,0.006653504,9,Modelled,,,
Thailand,18.23009026,1.014498859,0.024545401,9,Modelled,,,
Thailand,14.70745122,1.005774511,0.001220689,9,Modelled,,,
Thailand,18.09655192,1.002883099,0.023076505,9,Modelled,,,
Thailand,18.71341241,1.462316096,0.029996719,9,Modelled,,,
Thailand,15.68493066,56.7791056,0.018164582,9,Modelled,,,
Thailand,13.10738505,4.110583512,0.008700313,9,Modelled,,,
Thailand,16.31896613,1.753117208,0.018428331,9,Modelled,,,
Thailand,13.96275026,1.008674259,0.007489618,9,Modelled,,,
Thailand,10.17790973,1.008674259,0.00149548,9,Modelled,,,
Thailand,19.28657204,2.41321296,0.037975104,9,Modelled,,,
Thailand,18.098098,1.002883099,0.013569483,9,Modelled,,,
Thailand,14.1804209,1.005774511,0.003352158,9,Modelled,,,
Thailand,15.83712935,1.008674259,0.01028677,9,Modelled,,,
Thailand,11.8493538,1.841052896,0.00596832,9,Modelled,,,
Thailand,18.90766623,1.011582367,0.009448611,10,Modelled,,,
Thailand,13.43153866,1.008674259,0.003912104,10,Modelled,,,
Thailand,19.86130932,1.011582367,0.021518064,10,Modelled,,,
Thailand,11.58788876,1.014498859,0.00303408,10,Modelled,,,
Thailand,14.97691538,1.011582367,0.007969321,10,Modelled,,,
Thailand,15.57084905,1.174944911,0.014640912,10,Modelled,,,
Thailand,19.65773072,2.392460142,0.040742199,10,Modelled,,,
Thailand,17.40562809,1.008674259,0.003102355,10,Modelled,,,
Thailand,16.50830237,1.008674259,0.013005479,10,Modelled,,,
Thailand,17.79487891,3.399247961,0.028189374,10,Modelled,,,
Thailand,19.29058661,1.002883099,0.020654311,10,Modelled,,,
Thailand,10.89058445,1.020357094,0.001418356,10,Modelled,,,
Thailand,16.64059499,1.002883099,0.001865464,10,Modelled,,,
Thailand,17.48440933,1.008674259,0.020456784,10,Modelled,,,
Thailand,15.22642697,1.008674259,0.010470599,10,Modelled,,,
Thailand,19.42433736,1.068457346,0.031634994,10,Modelled,,,
Thailand,19.55023211,1.01742376,0.030243918,10,Modelled,,,
Thailand,18.11005822,1.005774511,0.013065666,10,Modelled,,,
Thailand,16.08356,1.01742376,0.012720252,10,Modelled,,,
Thailand,8.9719388,1.014498859,0.002431302,10,Modelled,,,
Thailand,17.62780625,1.333617414,0.023407087,10,Modelled,,,
Thailand,18.2413447,1.01742376,0.024228767,10,Modelled,,,
Thailand,18.75088162,4.291984694,0.035960255,10,Modelled,,,
Thailand,13.68048926,1.005774511,0.008389756,10,Modelled,,,
Thailand,17.10723514,3.283818119,0.024103205,10,Modelled,,,
Thailand,17.66070255,1.008674259,0.00312072,10,Modelled,,,
Thailand,14.49505151,1.014498859,0.001411307,10,Modelled,,,
Thailand,19.94855817,1.603434644,0.039752726,10,Modelled,,,
Thailand,18.21395438,1.008674259,0.005385181,10,Modelled,,,
Thailand,14.01073247,1.005774511,0.005458806,10,Modelled,,,
Thailand,9.952208629,1.011582367,0.001016213,10,Modelled,,,
Thailand,17.95220482,3.54925771,0.029704439,10,Modelled,,,
Thailand,18.47948359,1.002883099,0.020896204,10,Modelled,,,
Thailand,19.61163044,1.783663102,0.038254417,10,Modelled,,,
Thailand,18.8397917,3.781328527,0.036592513,10,Modelled,,,
Thailand,15.09228572,1.008674259,0.004459254,10,Modelled,,,
Thailand,12.7812659,1.002883099,0.002919275,10,Modelled,,,
Thailand,15.56098923,1.008674259,0.005427457,10,Modelled,,,
Thailand,17.56770543,1.005774511,0.011953819,10,Modelled,,,
Thailand,19.39125373,1.002883099,0.024959774,10,Modelled,,,
Thailand,19.14909798,1.95017021,0.035447687,10,Modelled,,,
Thailand,10.53609448,1.13504676,0.004066789,10,Modelled,,,
Thailand,17.66701084,1.008674259,0.016328085,10,Modelled,,,
Thailand,17.74720874,1.005774511,0.010890855,10,Modelled,,,
Thailand,8.390557256,1.023298884,0.001092167,10,Modelled,,,
Thailand,18.31930673,1.011582367,0.00457101,10,Modelled,,,
Thailand,17.82963235,1.005774511,0.009623857,10,Modelled,,,
Thailand,17.05675512,1.005774511,0.015829066,10,Modelled,,,
Thailand,17.06460285,1.008674259,0.006988074,10,Modelled,,,
Thailand,17.82757531,1.002883099,0.016075005,10,Modelled,,,
Thailand,15.31107882,1.014498859,0.011406755,10,Modelled,,,
Thailand,8.143738857,1.03813555,0.001217922,10,Modelled,,,
Thailand,16.11246981,1.002883099,0.007198226,10,Modelled,,,
Thailand,18.67291476,1.002883099,0.014002843,10,Modelled,,,
Thailand,19.31768146,1.011582367,0.020317659,10,Modelled,,,
Thailand,19.27689796,1.059268973,0.030212027,10,Modelled,,,
Thailand,17.54451104,1.074627164,0.022144283,10,Modelled,,,
Thailand,14.08028934,1.011582367,0.004984423,10,Modelled,,,
Thailand,18.61901317,1.014498859,0.019729087,10,Modelled,,,
Thailand,18.20300624,1.005774511,0.017684515,10,Modelled,,,
Thailand,15.60874097,1.002883099,0.001210797,10,Modelled,,,
Thailand,11.18202146,1.011582367,0.003501624,10,Modelled,,,
Thailand,17.8138787,9.364678523,0.029924267,10,Modelled,,,
Thailand,10.9211663,1.002883099,0.002666731,11,Modelled,,,
Thailand,19.49889214,1.002883099,0.023095662,11,Modelled,,,
Thailand,17.66953912,1.011582367,0.019381179,11,Modelled,,,
Thailand,15.78960316,1.014498859,0.010682817,11,Modelled,,,
Thailand,14.48699164,1.011582367,0.002187937,11,Modelled,,,
Thailand,18.23357788,1.014498859,0.018899833,11,Modelled,,,
Thailand,17.8530823,7.459645333,0.030622686,11,Modelled,,,
Thailand,18.28666488,1.002883099,0.008466688,11,Modelled,,,
Thailand,19.84079824,1.005774511,0.017709882,11,Modelled,,,
Thailand,17.30864405,1.005774511,0.020427559,11,Modelled,,,
Thailand,11.96158373,1.005774511,0.003287257,11,Modelled,,,
Thailand,16.92828231,1.01742376,0.006190914,11,Modelled,,,
Thailand,13.02251198,1.005774511,0.00693365,11,Modelled,,,
Thailand,15.02476421,1.005774511,0.003143151,11,Modelled,,,
Thailand,18.82642099,3.25557839,0.03572267,11,Modelled,,,
Thailand,19.14269845,4.063518353,0.039346236,11,Modelled,,,
Thailand,17.22721709,1.005774511,0.013040735,11,Modelled,,,
Thailand,8.423071813,1.005774511,0.001018593,11,Modelled,,,
Thailand,13.1811441,1.329783516,0.008270653,11,Modelled,,,
Thailand,19.63800626,1.011582367,0.015242843,11,Modelled,,,
Thailand,12.0368841,1.002883099,0.001881073,11,Modelled,,,
Thailand,19.53398199,1.011582367,0.001448017,11,Modelled,,,
Thailand,17.8695597,1.288331148,0.024865153,11,Modelled,,,
Thailand,15.40759186,1.002883099,0.007699964,11,Modelled,,,
Thailand,19.40420079,8.540491617,0.044839386,11,Modelled,,,
Thailand,19.6449736,5.326373387,0.045677422,11,Modelled,,,
Thailand,13.7803806,1.002883099,0.004697709,11,Modelled,,,
Thailand,18.58626412,1.178332393,0.027887572,11,Modelled,,,
Thailand,18.68023113,1.005774511,0.021377464,11,Modelled,,,
Thailand,17.56119254,1.002883099,0.011147316,11,Modelled,,,
Thailand,18.93083272,1.548986069,0.032295986,11,Modelled,,,
Thailand,15.76771568,1.008674259,0.005470248,11,Modelled,,,
Thailand,15.36489787,1.598825073,0.014485323,11,Modelled,,,
Thailand,13.16408915,1.002883099,0.00457357,11,Modelled,,,
Thailand,19.08661287,1.005774511,0.026007002,11,Modelled,,,
Thailand,16.75957631,1.014498859,0.011098939,11,Modelled,,,
Thailand,10.84262511,1.029207935,0.00258566,11,Modelled,,,
Thailand,10.30088725,1.011582367,0.001352156,11,Modelled,,,
Thailand,12.92281098,1.002883099,0.004475634,11,Modelled,,,
Thailand,17.01140689,2.226316457,0.022679587,11,Modelled,,,
Thailand,16.69203719,71.07435518,0.023680164,11,Modelled,,,
Thailand,11.32735437,1.011582367,0.00274365,11,Modelled,,,
Thailand,10.80992158,1.029207935,0.003791561,11,Modelled,,,
Thailand,16.87774942,1.212749049,0.019775369,11,Modelled,,,
Thailand,15.07876144,1.364689212,0.013427473,12,Modelled,,,
Thailand,19.11360637,1.011582367,0.01661732,12,Modelled,,,
Thailand,10.66592881,6.098124673,0.004414793,12,Modelled,,,
Thailand,19.43381465,1.014498859,0.012470509,12,Modelled,,,
Thailand,19.53423688,1.011582367,0.030837751,12,Modelled,,,
Thailand,15.54289141,1.002883099,0.013579794,12,Modelled,,,
Thailand,12.18169314,1.011582367,0.003476917,12,Modelled,,,
Thailand,11.42199639,1.005774511,0.003609333,12,Modelled,,,
Thailand,19.65489445,1.014498859,0.028729549,12,Modelled,,,
Thailand,13.63487195,1.008674259,0.006113695,12,Modelled,,,
Thailand,14.23305722,1.005774511,0.004990583,12,Modelled,,,
Thailand,19.72338441,1.005774511,0.013828717,12,Modelled,,,
Thailand,18.92218513,2.519708712,0.035032474,12,Modelled,,,
Thailand,17.87185809,1.01742376,0.001551313,12,Modelled,,,
Thailand,10.91903397,1.01742376,0.001051997,12,Modelled,,,
Thailand,14.90355312,54.22300047,0.014675759,12,Modelled,,,
Thailand,19.10996169,1.922299067,0.034995309,12,Modelled,,,
Thailand,12.93543234,1.008674259,0.005887554,12,Modelled,,,
Thailand,17.78319529,1.01742376,0.00974505,12,Modelled,,,
Thailand,19.99311189,1.219752081,0.036219027,12,Modelled,,,
Thailand,18.92257121,3.858305386,0.037088299,12,Modelled,,,
Thailand,18.74643652,1.441417191,0.030173079,12,Modelled,,,
Thailand,10.85489683,1.002883099,0.003169951,12,Modelled,,,
Thailand,17.40933141,1.011582367,0.020778897,12,Modelled,,,
Thailand,13.24239409,1.014498859,0.002345674,12,Modelled,,,
Thailand,18.64038322,2.213534379,0.032740251,12,Modelled,,,
Thailand,16.52733149,1.014498859,0.003569732,12,Modelled,,,
Thailand,19.86927119,3.379731664,0.045641783,13,Modelled,,,
Thailand,14.11195528,1.002883099,0.002371337,13,Modelled,,,
Thailand,19.58419201,1.404548966,0.035717449,13,Modelled,,,
Thailand,18.32385613,2.723383345,0.030969402,13,Modelled,,,
Thailand,16.04016926,2.811008867,0.018073154,13,Modelled,,,
Thailand,18.50377669,1.011582367,0.003299941,13,Modelled,,,
Thailand,18.88150357,1.005774511,0.006608914,13,Modelled,,,
Thailand,15.9646684,1.002883099,0.006509742,13,Modelled,,,
Thailand,18.77473304,1.241004749,0.029327913,13,Modelled,,,
Thailand,14.80339876,1.01742376,0.004991333,13,Modelled,,,
Thailand,19.80314636,1.655025544,0.038579344,13,Modelled,,,
Thailand,17.84386611,1.299506466,0.0246155,13,Modelled,,,
Thailand,18.92122547,1.01742376,0.017154943,13,Modelled,,,
Thailand,18.29537685,1.005774511,0.010760501,13,Modelled,,,
Thailand,19.07875496,1.002883099,0.015393466,13,Modelled,,,
Thailand,17.3121743,1.005774511,0.012334246,13,Modelled,,,
Thailand,12.90627776,1.014498859,0.001556106,13,Modelled,,,
Thailand,14.03527727,1.01742376,0.002882845,14,Modelled,,,
Thailand,16.35884041,1.011582367,0.007311979,14,Modelled,,,
Thailand,18.77825345,2.138368364,0.032910482,14,Modelled,,,
Thailand,16.97274299,1.005774511,0.01249806,14,Modelled,,,
Thailand,17.07385007,1.011582367,0.012899848,14,Modelled,,,
Thailand,15.04501933,1.014498859,0.009130777,14,Modelled,,,
Thailand,19.64234895,1.011582367,0.013402045,15,Modelled,,,
Thailand,14.60630002,6.010972432,0.013210824,15,Modelled,,,
Thailand,17.90977964,7.247947748,0.030275189,16,Modelled,,,
Canada,16.57840266,23.80094214,0.430895151,2,Modelled,,,
Canada,12.5352124,2.007130655,0.058663238,2,Modelled,,,
Canada,16.62495451,3.970998518,0.159526391,2,Modelled,,,
Canada,17.10107502,4.218482862,0.174946305,2,Modelled,,,
Canada,13.44389964,8.739475543,0.166998747,2,Modelled,,,
Canada,12.99982291,13.81290647,0.171992729,2,Modelled,,,
Canada,11.84843813,8.322044956,0.115687181,2,Modelled,,,
Canada,15.28049203,4.599023899,0.1596171,2,Modelled,,,
Canada,15.79078965,4.507269002,0.16633177,2,Modelled,,,
Canada,17.66022373,10.62934802,0.377029288,2,Modelled,,,
Canada,15.16302791,4.899734448,0.164961672,2,Modelled,,,
Canada,19.84396799,13.00254924,0.56989709,2,Modelled,,,
Canada,16.57897429,4.829709176,0.190266272,2,Modelled,,,
Canada,19.53474719,28.04542111,0.800995165,2,Modelled,,,
Canada,16.32489235,4.051836506,0.159462725,2,Modelled,,,
Canada,19.67127563,27.09306972,0.803302169,3,Modelled,,,
Canada,18.67190581,30.05172925,0.69722788,3,Modelled,,,
